"iteration","price x price","brand2 x price","brand2 x brand2","brand3 x price","brand3 x brand2","brand3 x brand3","ff2 x price","ff2 x brand2","ff2 x brand3","ff2 x ff2","ff3 x price","ff3 x brand2","ff3 x brand3","ff3 x ff2","ff3 x ff3","feat2 x price","feat2 x brand2","feat2 x brand3","feat2 x ff2","feat2 x ff3","feat2 x feat2","feat3 x price","feat3 x brand2","feat3 x brand3","feat3 x ff2","feat3 x ff3","feat3 x feat2","feat3 x feat3"
10320,0.5002025648,0,2.088104939,0,0,1.738431126,0,0,0,2.116877163,0,0,0,0,2.372101943,0,0,0,0,0,2.216313229,0,0,0,0,0,0,2.493071775
10321,0.4864580994,0,2.245183863,0,0,1.891816257,0,0,0,2.36747034,0,0,0,0,2.221234908,0,0,0,0,0,2.058045326,0,0,0,0,0,0,2.474132957
10322,0.4930912066,0,2.102202893,0,0,1.824307996,0,0,0,2.328177603,0,0,0,0,2.290913898,0,0,0,0,0,2.001201619,0,0,0,0,0,0,2.84973678
10323,0.505036374,0,2.219588994,0,0,1.814172187,0,0,0,2.461394,0,0,0,0,2.138238904,0,0,0,0,0,2.095160901,0,0,0,0,0,0,2.496914641
10324,0.4873723527,0,2.084150274,0,0,1.821512894,0,0,0,2.389578049,0,0,0,0,2.131117981,0,0,0,0,0,1.881819218,0,0,0,0,0,0,2.638149007
10325,0.5116474097,0,2.097351382,0,0,1.85530578,0,0,0,2.313698619,0,0,0,0,2.065988188,0,0,0,0,0,1.825325741,0,0,0,0,0,0,2.815635073
10326,0.4875381194,0,2.085634953,0,0,1.858286279,0,0,0,2.431995938,0,0,0,0,2.19287054,0,0,0,0,0,1.985547921,0,0,0,0,0,0,2.330324489
10327,0.4673075005,0,2.09975183,0,0,1.808738309,0,0,0,2.470147215,0,0,0,0,2.124095109,0,0,0,0,0,1.919488059,0,0,0,0,0,0,2.491399811
10328,0.4598821465,0,2.017660794,0,0,1.924737843,0,0,0,2.418801935,0,0,0,0,2.285816799,0,0,0,0,0,1.858352889,0,0,0,0,0,0,2.782332258
10329,0.5448579205,0,2.045150747,0,0,1.788106614,0,0,0,2.38238957,0,0,0,0,2.355307274,0,0,0,0,0,2.080306169,0,0,0,0,0,0,2.560578245
10330,0.5129031867,0,2.365332307,0,0,1.999791004,0,0,0,2.493467008,0,0,0,0,2.298262487,0,0,0,0,0,1.92137605,0,0,0,0,0,0,2.708836461
10331,0.4811088695,0,2.04518313,0,0,1.811567498,0,0,0,2.441764394,0,0,0,0,2.059463338,0,0,0,0,0,1.992681942,0,0,0,0,0,0,2.6502685
10332,0.4961503102,0,2.03007117,0,0,1.820690999,0,0,0,2.521185962,0,0,0,0,2.313971942,0,0,0,0,0,1.982961514,0,0,0,0,0,0,2.455421225
10333,0.5065830653,0,1.973845803,0,0,1.828598203,0,0,0,2.46076,0,0,0,0,2.206854437,0,0,0,0,0,2.02004419,0,0,0,0,0,0,2.573128212
10334,0.4683153751,0,2.047136488,0,0,1.955977532,0,0,0,2.412301758,0,0,0,0,2.148943244,0,0,0,0,0,2.0616954,0,0,0,0,0,0,2.390617093
10335,0.5090179446,0,2.139721812,0,0,1.768268097,0,0,0,2.18584117,0,0,0,0,2.261178353,0,0,0,0,0,2.164918735,0,0,0,0,0,0,2.4941832
10336,0.4495815677,0,1.881941396,0,0,1.859857709,0,0,0,2.36568091,0,0,0,0,2.334236596,0,0,0,0,0,2.093195004,0,0,0,0,0,0,2.647153557
10337,0.4824800033,0,1.897213863,0,0,1.971405085,0,0,0,2.106733525,0,0,0,0,2.206287962,0,0,0,0,0,2.176869172,0,0,0,0,0,0,2.275375182
10338,0.5488140884,0,1.942315112,0,0,1.810885804,0,0,0,2.174736866,0,0,0,0,2.37599733,0,0,0,0,0,2.135933628,0,0,0,0,0,0,2.47418583
10339,0.4754311465,0,2.150656881,0,0,1.980136932,0,0,0,2.236024251,0,0,0,0,2.374821006,0,0,0,0,0,2.032901088,0,0,0,0,0,0,2.424052285
10340,0.5172343875,0,2.153619405,0,0,1.815412798,0,0,0,2.02552814,0,0,0,0,2.300440268,0,0,0,0,0,2.165235385,0,0,0,0,0,0,2.478263624
10341,0.4761048736,0,2.086247379,0,0,1.981856532,0,0,0,2.291068862,0,0,0,0,2.718791714,0,0,0,0,0,2.195462176,0,0,0,0,0,0,2.431555817
10342,0.4841042739,0,2.140521887,0,0,1.810018103,0,0,0,2.093828548,0,0,0,0,2.388199956,0,0,0,0,0,2.360226525,0,0,0,0,0,0,2.311976248
10343,0.4896185713,0,1.975888672,0,0,1.978585548,0,0,0,2.07192486,0,0,0,0,2.269325317,0,0,0,0,0,2.379751641,0,0,0,0,0,0,2.216881124
10344,0.5117340719,0,2.087514195,0,0,1.825113818,0,0,0,2.228596417,0,0,0,0,2.469431867,0,0,0,0,0,2.111367328,0,0,0,0,0,0,2.569140408
10345,0.4583127433,0,2.028053147,0,0,1.926828977,0,0,0,2.059090342,0,0,0,0,2.225768381,0,0,0,0,0,2.157415762,0,0,0,0,0,0,2.241095445
10346,0.5212589953,0,2.098927853,0,0,2.047306569,0,0,0,2.048844738,0,0,0,0,2.334767151,0,0,0,0,0,2.45932297,0,0,0,0,0,0,2.493849133
10347,0.4767363613,0,2.08208528,0,0,1.948496034,0,0,0,2.169697499,0,0,0,0,2.476878148,0,0,0,0,0,2.340447568,0,0,0,0,0,0,2.35906896
10348,0.4826241262,0,2.104257881,0,0,1.855478042,0,0,0,2.075467294,0,0,0,0,2.168686154,0,0,0,0,0,2.270214146,0,0,0,0,0,0,2.315777134
10349,0.5099835304,0,2.01915814,0,0,1.920198193,0,0,0,2.122435004,0,0,0,0,2.51635988,0,0,0,0,0,2.396920107,0,0,0,0,0,0,2.285752644
10350,0.4865040251,0,1.931579284,0,0,1.899819791,0,0,0,2.059789158,0,0,0,0,2.447525282,0,0,0,0,0,1.908043292,0,0,0,0,0,0,2.455111632
10351,0.4918022026,0,1.972603006,0,0,1.885690319,0,0,0,1.895122907,0,0,0,0,2.284883538,0,0,0,0,0,2.206047983,0,0,0,0,0,0,2.28384709
10352,0.4718855486,0,1.922901376,0,0,1.979515345,0,0,0,2.023832392,0,0,0,0,2.437842227,0,0,0,0,0,2.046929148,0,0,0,0,0,0,2.325189961
10353,0.4816665076,0,2.019134067,0,0,2.129824033,0,0,0,1.962906584,0,0,0,0,2.263563581,0,0,0,0,0,2.023022604,0,0,0,0,0,0,2.274834282
10354,0.5122307109,0,1.930436132,0,0,1.896768404,0,0,0,1.977690143,0,0,0,0,2.276706197,0,0,0,0,0,2.201599587,0,0,0,0,0,0,2.376475432
10355,0.5259962146,0,1.910701837,0,0,1.883857904,0,0,0,2.003998102,0,0,0,0,2.641622366,0,0,0,0,0,2.247383034,0,0,0,0,0,0,2.382823732
10356,0.5194241858,0,2.033940035,0,0,1.733807703,0,0,0,2.004141242,0,0,0,0,2.230079116,0,0,0,0,0,2.139694242,0,0,0,0,0,0,2.540845842
10357,0.4883419782,0,2.105418235,0,0,1.72109893,0,0,0,2.032199452,0,0,0,0,2.371814729,0,0,0,0,0,2.419034448,0,0,0,0,0,0,2.354760982
10358,0.5081977937,0,2.003989525,0,0,1.884367175,0,0,0,1.942518288,0,0,0,0,2.341834348,0,0,0,0,0,2.170326963,0,0,0,0,0,0,2.361738346
10359,0.52866883,0,2.063335749,0,0,1.832311711,0,0,0,2.054402726,0,0,0,0,2.376099427,0,0,0,0,0,2.153957494,0,0,0,0,0,0,2.220530898
10360,0.5285185077,0,2.032023695,0,0,1.694661147,0,0,0,1.941654287,0,0,0,0,2.21960187,0,0,0,0,0,2.170682888,0,0,0,0,0,0,2.188394013
10361,0.5016942246,0,2.025292794,0,0,1.850223125,0,0,0,1.820630938,0,0,0,0,2.207160574,0,0,0,0,0,2.212495067,0,0,0,0,0,0,2.397912578
10362,0.5350377235,0,2.152659246,0,0,1.576704347,0,0,0,1.853500728,0,0,0,0,2.338536879,0,0,0,0,0,2.157848582,0,0,0,0,0,0,2.383128346
10363,0.4922879691,0,2.238163007,0,0,1.815886525,0,0,0,2.037040147,0,0,0,0,2.262991674,0,0,0,0,0,2.161894027,0,0,0,0,0,0,2.3349661
10364,0.5141560484,0,2.301155666,0,0,1.818223121,0,0,0,2.09408762,0,0,0,0,2.273507991,0,0,0,0,0,2.067258278,0,0,0,0,0,0,2.507419699
10365,0.495196347,0,2.201427949,0,0,1.672568697,0,0,0,1.906143405,0,0,0,0,2.380209716,0,0,0,0,0,2.128235326,0,0,0,0,0,0,2.437392555
10366,0.5001338993,0,2.069433516,0,0,1.762065909,0,0,0,1.942328944,0,0,0,0,2.229274873,0,0,0,0,0,2.196668822,0,0,0,0,0,0,2.406198076
10367,0.4651458596,0,2.10017837,0,0,1.776497717,0,0,0,1.962943876,0,0,0,0,2.197850615,0,0,0,0,0,2.043104507,0,0,0,0,0,0,2.333838755
10368,0.484929182,0,2.214442059,0,0,1.683557395,0,0,0,1.940243352,0,0,0,0,2.430682566,0,0,0,0,0,2.26780497,0,0,0,0,0,0,2.366142045
10369,0.4605858798,0,2.147860158,0,0,1.636859457,0,0,0,2.171109646,0,0,0,0,2.248385408,0,0,0,0,0,2.162745429,0,0,0,0,0,0,2.287955882
10370,0.471544415,0,2.275539248,0,0,1.727387548,0,0,0,1.942041764,0,0,0,0,2.131107012,0,0,0,0,0,2.251106952,0,0,0,0,0,0,2.19937169
10371,0.470225899,0,2.282363257,0,0,1.665611023,0,0,0,2.064750375,0,0,0,0,2.053150761,0,0,0,0,0,2.058286713,0,0,0,0,0,0,2.542322987
10372,0.4735918677,0,2.131424271,0,0,1.622894287,0,0,0,1.897479716,0,0,0,0,2.183052732,0,0,0,0,0,2.017420502,0,0,0,0,0,0,2.367115878
10373,0.4310255798,0,2.359123356,0,0,1.638047602,0,0,0,2.141477641,0,0,0,0,2.201233397,0,0,0,0,0,2.023473163,0,0,0,0,0,0,2.372301871
10374,0.4481030271,0,2.166850027,0,0,1.687241099,0,0,0,1.949348421,0,0,0,0,2.190071749,0,0,0,0,0,2.111246693,0,0,0,0,0,0,2.321646537
10375,0.4843368938,0,2.247954366,0,0,1.608116221,0,0,0,2.094584881,0,0,0,0,2.150419274,0,0,0,0,0,2.067438837,0,0,0,0,0,0,2.352658122
10376,0.4575200263,0,2.218452921,0,0,1.782019628,0,0,0,2.334105215,0,0,0,0,2.3451621,0,0,0,0,0,2.103306379,0,0,0,0,0,0,2.329818729
10377,0.4371074789,0,2.185657992,0,0,1.868566277,0,0,0,2.088937125,0,0,0,0,2.193478229,0,0,0,0,0,2.277663008,0,0,0,0,0,0,2.305702852
10378,0.4555117838,0,2.159628868,0,0,1.787416847,0,0,0,2.219879159,0,0,0,0,2.298927318,0,0,0,0,0,2.227220634,0,0,0,0,0,0,2.272228631
10379,0.4684014305,0,2.076150925,0,0,1.78332147,0,0,0,2.18344789,0,0,0,0,2.144353889,0,0,0,0,0,1.884461736,0,0,0,0,0,0,2.462240683
10380,0.4978320226,0,2.140559517,0,0,1.661524417,0,0,0,2.329526708,0,0,0,0,2.326438848,0,0,0,0,0,2.210292097,0,0,0,0,0,0,2.3111643
10381,0.4620381424,0,2.108736849,0,0,1.737776334,0,0,0,2.162009623,0,0,0,0,2.330026315,0,0,0,0,0,2.0600656,0,0,0,0,0,0,2.242973801
10382,0.4845041964,0,2.147197062,0,0,1.917144929,0,0,0,2.152240684,0,0,0,0,2.255233274,0,0,0,0,0,2.169959772,0,0,0,0,0,0,1.996485869
10383,0.4658006381,0,2.199119466,0,0,1.897290944,0,0,0,2.294756727,0,0,0,0,2.223972018,0,0,0,0,0,2.13643506,0,0,0,0,0,0,2.35226153
10384,0.4772530439,0,1.968122466,0,0,1.876354859,0,0,0,2.022787792,0,0,0,0,2.109789869,0,0,0,0,0,2.277660088,0,0,0,0,0,0,2.300553092
10385,0.4762169889,0,2.088155655,0,0,1.95874029,0,0,0,1.957615552,0,0,0,0,2.169862136,0,0,0,0,0,2.1818317,0,0,0,0,0,0,2.331717679
10386,0.4544512955,0,2.1622722,0,0,1.895951944,0,0,0,2.063030402,0,0,0,0,2.20379437,0,0,0,0,0,1.973359238,0,0,0,0,0,0,2.209006393
10387,0.5213087602,0,2.158128471,0,0,1.900152726,0,0,0,1.994595049,0,0,0,0,2.136653684,0,0,0,0,0,2.05217074,0,0,0,0,0,0,2.171365351
10388,0.4706915543,0,2.14314151,0,0,1.720062407,0,0,0,2.068280316,0,0,0,0,2.13485819,0,0,0,0,0,2.05117749,0,0,0,0,0,0,2.237317004
10389,0.5096452352,0,2.2317836,0,0,1.794157228,0,0,0,1.915662957,0,0,0,0,2.128384192,0,0,0,0,0,1.938630591,0,0,0,0,0,0,2.057908282
10390,0.5067910616,0,2.284106547,0,0,1.82124716,0,0,0,1.853903644,0,0,0,0,2.232112784,0,0,0,0,0,2.134837795,0,0,0,0,0,0,2.262682231
10391,0.4911262201,0,2.109848845,0,0,1.781922147,0,0,0,1.871191016,0,0,0,0,2.098384628,0,0,0,0,0,2.101468932,0,0,0,0,0,0,2.168169023
10392,0.5154416568,0,2.038469392,0,0,1.740691033,0,0,0,1.770115083,0,0,0,0,2.260661506,0,0,0,0,0,2.014889711,0,0,0,0,0,0,2.245340645
10393,0.4659813775,0,2.207751664,0,0,1.704713441,0,0,0,1.796088815,0,0,0,0,2.255554074,0,0,0,0,0,2.086505792,0,0,0,0,0,0,2.232451129
10394,0.4991288197,0,2.197730585,0,0,1.832808631,0,0,0,1.999553471,0,0,0,0,2.254461676,0,0,0,0,0,2.09822501,0,0,0,0,0,0,2.106255903
10395,0.4875075611,0,2.396774419,0,0,1.915955764,0,0,0,1.806240878,0,0,0,0,2.26466483,0,0,0,0,0,2.209117769,0,0,0,0,0,0,2.044765179
10396,0.4748895965,0,2.081855775,0,0,1.806827645,0,0,0,1.934137048,0,0,0,0,2.215115219,0,0,0,0,0,2.147341312,0,0,0,0,0,0,2.134218675
10397,0.4908738345,0,2.151611754,0,0,1.795545133,0,0,0,1.874764389,0,0,0,0,2.105839942,0,0,0,0,0,2.159429854,0,0,0,0,0,0,2.18260493
10398,0.5189855085,0,2.074597831,0,0,1.637655128,0,0,0,1.805213522,0,0,0,0,2.030874362,0,0,0,0,0,2.241032014,0,0,0,0,0,0,2.14901093
10399,0.4988312643,0,2.076733023,0,0,1.905541018,0,0,0,1.845673996,0,0,0,0,2.137398962,0,0,0,0,0,2.255783708,0,0,0,0,0,0,2.072060389
10400,0.476469896,0,2.229720639,0,0,1.723093344,0,0,0,1.855328698,0,0,0,0,2.003081247,0,0,0,0,0,2.193961121,0,0,0,0,0,0,2.259614205
10401,0.4556227165,0,2.314516644,0,0,1.836978207,0,0,0,1.797929655,0,0,0,0,1.980428864,0,0,0,0,0,2.160977718,0,0,0,0,0,0,2.233132022
10402,0.4861230784,0,2.100433023,0,0,1.802593822,0,0,0,1.95813835,0,0,0,0,1.901353532,0,0,0,0,0,2.136073839,0,0,0,0,0,0,2.234749085
10403,0.4705636743,0,1.942023433,0,0,1.758958833,0,0,0,1.847445552,0,0,0,0,2.039996393,0,0,0,0,0,2.116183929,0,0,0,0,0,0,2.214212947
10404,0.4680554454,0,2.190826093,0,0,1.672654969,0,0,0,1.926779771,0,0,0,0,1.926712318,0,0,0,0,0,2.026919424,0,0,0,0,0,0,1.951668467
10405,0.490481306,0,2.258608284,0,0,1.612691855,0,0,0,1.762883949,0,0,0,0,1.984596478,0,0,0,0,0,2.138563631,0,0,0,0,0,0,2.077439821
10406,0.5076378737,0,2.085461283,0,0,1.732053568,0,0,0,1.824029775,0,0,0,0,1.961775323,0,0,0,0,0,2.119301287,0,0,0,0,0,0,2.282157868
10407,0.469575718,0,2.12845982,0,0,1.71357123,0,0,0,1.746671269,0,0,0,0,1.958899516,0,0,0,0,0,2.322213212,0,0,0,0,0,0,2.139437353
10408,0.4858207065,0,2.183247701,0,0,1.65429788,0,0,0,1.759596581,0,0,0,0,1.955116112,0,0,0,0,0,2.059542327,0,0,0,0,0,0,2.155292024
10409,0.4759819689,0,2.128909177,0,0,1.800668829,0,0,0,1.871094481,0,0,0,0,2.013770005,0,0,0,0,0,1.994123191,0,0,0,0,0,0,2.155779203
10410,0.481290175,0,2.232253305,0,0,1.688454138,0,0,0,1.801339672,0,0,0,0,2.097581813,0,0,0,0,0,2.176955513,0,0,0,0,0,0,2.044716037
10411,0.4671348209,0,2.190438866,0,0,2.004032089,0,0,0,1.860619159,0,0,0,0,1.921883415,0,0,0,0,0,2.13795222,0,0,0,0,0,0,1.930650217
10412,0.4720668051,0,2.009749359,0,0,1.798907568,0,0,0,1.897992421,0,0,0,0,1.983871982,0,0,0,0,0,2.085410963,0,0,0,0,0,0,2.039077515
10413,0.4909040673,0,2.097342832,0,0,1.808409427,0,0,0,1.825888821,0,0,0,0,2.197302124,0,0,0,0,0,2.095449702,0,0,0,0,0,0,2.095659706
10414,0.5054553841,0,2.156210101,0,0,1.650937271,0,0,0,1.781061086,0,0,0,0,2.119860915,0,0,0,0,0,2.163836352,0,0,0,0,0,0,2.056115708
10415,0.454659876,0,2.091116932,0,0,1.83024043,0,0,0,1.848902378,0,0,0,0,2.165718079,0,0,0,0,0,2.313615802,0,0,0,0,0,0,2.099414213
10416,0.4493184271,0,1.992755532,0,0,1.838181768,0,0,0,1.810138676,0,0,0,0,2.266811083,0,0,0,0,0,2.146141915,0,0,0,0,0,0,2.123475324
10417,0.4672087311,0,1.985454631,0,0,1.798559198,0,0,0,2.010653323,0,0,0,0,2.164438331,0,0,0,0,0,1.95053922,0,0,0,0,0,0,2.099159897
10418,0.4514275354,0,2.090480148,0,0,1.781507976,0,0,0,2.017937249,0,0,0,0,2.029374014,0,0,0,0,0,2.123375261,0,0,0,0,0,0,2.064029109
10419,0.442104334,0,2.004941522,0,0,1.787144941,0,0,0,1.929077185,0,0,0,0,2.089852281,0,0,0,0,0,1.936254857,0,0,0,0,0,0,2.038846235
10420,0.4503842248,0,1.929616003,0,0,1.674946489,0,0,0,2.11120146,0,0,0,0,2.112460528,0,0,0,0,0,2.024958931,0,0,0,0,0,0,2.097060839
10421,0.4141413723,0,1.932633847,0,0,1.872424582,0,0,0,2.198930153,0,0,0,0,2.299208597,0,0,0,0,0,1.984402085,0,0,0,0,0,0,1.916993858
10422,0.4678520044,0,1.932530968,0,0,1.884625022,0,0,0,2.239628834,0,0,0,0,2.119707371,0,0,0,0,0,1.904701756,0,0,0,0,0,0,1.856819591
10423,0.4664496204,0,2.087962217,0,0,1.68888466,0,0,0,2.17541226,0,0,0,0,2.272562043,0,0,0,0,0,2.215294347,0,0,0,0,0,0,1.999185834
10424,0.4690408696,0,2.109590329,0,0,1.644033028,0,0,0,2.131590341,0,0,0,0,2.064691873,0,0,0,0,0,2.181732638,0,0,0,0,0,0,1.951856987
10425,0.4732472015,0,2.096461421,0,0,1.793042136,0,0,0,1.949831903,0,0,0,0,2.24664379,0,0,0,0,0,2.090350472,0,0,0,0,0,0,2.092913166
10426,0.5006260512,0,2.05620703,0,0,1.668830612,0,0,0,2.058022907,0,0,0,0,2.216046935,0,0,0,0,0,2.19671864,0,0,0,0,0,0,2.041498559
10427,0.493947258,0,2.027110031,0,0,1.70831966,0,0,0,2.094789119,0,0,0,0,2.182738054,0,0,0,0,0,2.092270529,0,0,0,0,0,0,2.105237941
10428,0.4691128284,0,2.058729916,0,0,1.702417727,0,0,0,2.11457511,0,0,0,0,2.318730973,0,0,0,0,0,2.369309898,0,0,0,0,0,0,2.119047179
10429,0.4799269718,0,1.917391325,0,0,1.727704955,0,0,0,2.287439117,0,0,0,0,2.167744082,0,0,0,0,0,2.084007879,0,0,0,0,0,0,2.131250117
10430,0.470997996,0,2.140788188,0,0,1.674300179,0,0,0,2.149239714,0,0,0,0,2.426216395,0,0,0,0,0,2.053109167,0,0,0,0,0,0,2.090623366
10431,0.4667626059,0,2.084966591,0,0,1.559903879,0,0,0,2.352717411,0,0,0,0,2.142600445,0,0,0,0,0,2.044719854,0,0,0,0,0,0,2.024837427
10432,0.4587621513,0,1.985079339,0,0,1.875263926,0,0,0,2.271441743,0,0,0,0,2.155222348,0,0,0,0,0,2.061283848,0,0,0,0,0,0,2.054393854
10433,0.4830211926,0,1.931907484,0,0,1.745019383,0,0,0,2.077841549,0,0,0,0,2.114956287,0,0,0,0,0,2.286760264,0,0,0,0,0,0,2.057555211
10434,0.5113502405,0,1.988736974,0,0,1.56330857,0,0,0,2.081681342,0,0,0,0,2.369654247,0,0,0,0,0,2.085863115,0,0,0,0,0,0,1.931596222
10435,0.5123373472,0,2.002594773,0,0,1.725357992,0,0,0,2.17994296,0,0,0,0,2.202432195,0,0,0,0,0,2.182638577,0,0,0,0,0,0,1.896396274
10436,0.5032801339,0,2.189255056,0,0,1.740939218,0,0,0,2.09378093,0,0,0,0,2.264324592,0,0,0,0,0,2.141887655,0,0,0,0,0,0,2.10262022
10437,0.4753547649,0,2.063741586,0,0,1.705839732,0,0,0,2.313345237,0,0,0,0,2.262961391,0,0,0,0,0,2.166933569,0,0,0,0,0,0,1.980809162
10438,0.4887492296,0,1.958548703,0,0,1.851434977,0,0,0,2.251962952,0,0,0,0,2.329285162,0,0,0,0,0,2.060879562,0,0,0,0,0,0,1.789783866
10439,0.4626775934,0,2.177088366,0,0,1.664128057,0,0,0,2.100848178,0,0,0,0,2.306388217,0,0,0,0,0,2.227426249,0,0,0,0,0,0,1.857893243
10440,0.4707747867,0,2.126372222,0,0,1.735559509,0,0,0,1.93401728,0,0,0,0,2.059285496,0,0,0,0,0,2.241213876,0,0,0,0,0,0,1.744598061
10441,0.4809474545,0,2.352544011,0,0,1.71681499,0,0,0,2.202054028,0,0,0,0,2.299122922,0,0,0,0,0,2.024645488,0,0,0,0,0,0,1.791875941
10442,0.455364581,0,2.181425891,0,0,1.692914961,0,0,0,2.13855632,0,0,0,0,2.142870933,0,0,0,0,0,2.091337956,0,0,0,0,0,0,1.968206658
10443,0.4811158311,0,2.082258601,0,0,1.622532981,0,0,0,2.100609431,0,0,0,0,2.117183508,0,0,0,0,0,2.072738092,0,0,0,0,0,0,1.94576191
10444,0.4932422362,0,2.0710284,0,0,1.70729152,0,0,0,2.065249814,0,0,0,0,2.253818718,0,0,0,0,0,2.043907525,0,0,0,0,0,0,1.913769661
10445,0.5046867574,0,2.030742441,0,0,1.618943164,0,0,0,2.061919439,0,0,0,0,2.219773678,0,0,0,0,0,2.072349137,0,0,0,0,0,0,1.908963765
10446,0.4769476666,0,2.26263859,0,0,1.650078757,0,0,0,2.22892802,0,0,0,0,2.256023233,0,0,0,0,0,2.120632247,0,0,0,0,0,0,2.009041202
10447,0.4849257005,0,1.963049047,0,0,1.449543968,0,0,0,2.140015735,0,0,0,0,1.922305031,0,0,0,0,0,1.985530461,0,0,0,0,0,0,1.926595774
10448,0.4668398321,0,2.052435527,0,0,1.550754754,0,0,0,2.20423468,0,0,0,0,2.198036078,0,0,0,0,0,2.269708455,0,0,0,0,0,0,2.080220117
10449,0.4938983942,0,2.339532544,0,0,1.717119473,0,0,0,2.084991105,0,0,0,0,2.265614734,0,0,0,0,0,1.925000722,0,0,0,0,0,0,1.964127658
10450,0.5094406875,0,2.224477936,0,0,1.610547825,0,0,0,2.08617449,0,0,0,0,2.308926775,0,0,0,0,0,2.019077217,0,0,0,0,0,0,1.941607736
10451,0.4634536594,0,2.058109998,0,0,1.521754891,0,0,0,2.327389142,0,0,0,0,2.129462359,0,0,0,0,0,2.109649768,0,0,0,0,0,0,1.981421978
10452,0.4910326878,0,1.983398304,0,0,1.680764574,0,0,0,2.252087907,0,0,0,0,2.183256532,0,0,0,0,0,2.116253269,0,0,0,0,0,0,1.980065394
10453,0.4627054142,0,2.049804841,0,0,1.772369125,0,0,0,2.090897412,0,0,0,0,2.091187075,0,0,0,0,0,1.906686257,0,0,0,0,0,0,1.901578198
10454,0.4286579015,0,2.224528989,0,0,1.778971422,0,0,0,1.920910991,0,0,0,0,2.177580052,0,0,0,0,0,2.159838918,0,0,0,0,0,0,2.055278415
10455,0.4588326307,0,2.39037431,0,0,1.756822425,0,0,0,2.08392172,0,0,0,0,1.981727225,0,0,0,0,0,2.188243859,0,0,0,0,0,0,2.103279881
10456,0.4101946058,0,2.282684848,0,0,1.670714423,0,0,0,2.109098902,0,0,0,0,1.994981676,0,0,0,0,0,2.241319648,0,0,0,0,0,0,2.024548117
10457,0.4439897862,0,2.062269105,0,0,1.7398574,0,0,0,2.051493079,0,0,0,0,2.021422376,0,0,0,0,0,1.999545285,0,0,0,0,0,0,2.138614825
10458,0.4246594558,0,2.044094164,0,0,1.811417435,0,0,0,2.037363171,0,0,0,0,2.106197169,0,0,0,0,0,2.023664917,0,0,0,0,0,0,2.167152932
10459,0.4755414378,0,2.255665387,0,0,1.766536793,0,0,0,2.004206309,0,0,0,0,2.183538176,0,0,0,0,0,2.058429157,0,0,0,0,0,0,2.1888369
10460,0.4588504588,0,2.162284097,0,0,1.908657263,0,0,0,2.11896701,0,0,0,0,1.934244693,0,0,0,0,0,2.020304301,0,0,0,0,0,0,2.191369727
10461,0.4883158676,0,2.022969537,0,0,1.906325264,0,0,0,1.881305507,0,0,0,0,2.211082817,0,0,0,0,0,1.932344561,0,0,0,0,0,0,2.024421505
10462,0.4355548983,0,1.994087041,0,0,1.72568125,0,0,0,2.093143128,0,0,0,0,1.963740121,0,0,0,0,0,1.979942638,0,0,0,0,0,0,2.189634858
10463,0.4311617207,0,1.929846158,0,0,1.635150928,0,0,0,1.914383916,0,0,0,0,1.926695937,0,0,0,0,0,1.815586837,0,0,0,0,0,0,2.291725012
10464,0.3893253662,0,2.032816303,0,0,1.757934362,0,0,0,1.838140597,0,0,0,0,2.028229594,0,0,0,0,0,2.124289773,0,0,0,0,0,0,2.315521849
10465,0.4103866257,0,2.031949091,0,0,1.766684313,0,0,0,2.020068541,0,0,0,0,2.04660217,0,0,0,0,0,2.057111336,0,0,0,0,0,0,2.403627782
10466,0.4452725693,0,2.198250881,0,0,1.676893258,0,0,0,2.0580798,0,0,0,0,2.039065659,0,0,0,0,0,2.100486967,0,0,0,0,0,0,2.293191677
10467,0.428589602,0,2.224477544,0,0,1.647780336,0,0,0,1.909825482,0,0,0,0,2.177778944,0,0,0,0,0,1.824167088,0,0,0,0,0,0,2.288317849
10468,0.4373731658,0,2.361260501,0,0,1.674398895,0,0,0,2.024498434,0,0,0,0,2.026287756,0,0,0,0,0,1.895199866,0,0,0,0,0,0,2.271456188
10469,0.4314866309,0,2.264824591,0,0,1.782682118,0,0,0,1.925252035,0,0,0,0,2.075192774,0,0,0,0,0,2.029964367,0,0,0,0,0,0,2.451617908
10470,0.4683674299,0,2.27094311,0,0,1.773151724,0,0,0,1.945317266,0,0,0,0,2.199454905,0,0,0,0,0,2.010837204,0,0,0,0,0,0,2.179319554
10471,0.4296058789,0,1.953059923,0,0,1.62268533,0,0,0,2.131605246,0,0,0,0,2.067305383,0,0,0,0,0,2.068411646,0,0,0,0,0,0,2.364745418
10472,0.4542330553,0,1.973639026,0,0,1.677574224,0,0,0,1.844513598,0,0,0,0,2.016062542,0,0,0,0,0,2.01002639,0,0,0,0,0,0,2.312406101
10473,0.4646193366,0,2.040289361,0,0,1.739943565,0,0,0,1.938010912,0,0,0,0,2.22954016,0,0,0,0,0,2.005587345,0,0,0,0,0,0,2.325286611
10474,0.4162231372,0,2.185691948,0,0,1.644993801,0,0,0,1.907669933,0,0,0,0,1.969380072,0,0,0,0,0,2.110088475,0,0,0,0,0,0,2.394637595
10475,0.4701059166,0,2.281446459,0,0,1.68144747,0,0,0,1.751641198,0,0,0,0,1.98857913,0,0,0,0,0,1.966756262,0,0,0,0,0,0,2.224449907
