"iteration","price x price","brand2 x price","brand2 x brand2","brand3 x price","brand3 x brand2","brand3 x brand3","ff2 x price","ff2 x brand2","ff2 x brand3","ff2 x ff2","ff3 x price","ff3 x brand2","ff3 x brand3","ff3 x ff2","ff3 x ff3","feat2 x price","feat2 x brand2","feat2 x brand3","feat2 x ff2","feat2 x ff3","feat2 x feat2","feat3 x price","feat3 x brand2","feat3 x brand3","feat3 x ff2","feat3 x ff3","feat3 x feat2","feat3 x feat3","LV_disturbance x price","LV_disturbance x brand2","LV_disturbance x brand3","LV_disturbance x ff2","LV_disturbance x ff3","LV_disturbance x feat2","LV_disturbance x feat3","LV_disturbance x LV_disturbance"
9672,0.2391188416,0,0.8992145129,0,0,0.7449124198,0,0,0,1.000272819,0,0,0,0,1.216145868,0,0,0,0,0,1.09464018,0,0,0,0,0,0,1.150690817,0,0,0,0,0,0,0,1
9673,0.245615379,0,0.9079943631,0,0,0.746968646,0,0,0,1.061760285,0,0,0,0,1.235848993,0,0,0,0,0,1.111960556,0,0,0,0,0,0,1.072252384,0,0,0,0,0,0,0,1
9674,0.2238156232,0,0.9162896103,0,0,0.7684564907,0,0,0,1.028263249,0,0,0,0,1.179768685,0,0,0,0,0,1.114500958,0,0,0,0,0,0,1.087645691,0,0,0,0,0,0,0,1
9675,0.2495447541,0,0.9268217604,0,0,0.8472500022,0,0,0,1.040487369,0,0,0,0,1.224249375,0,0,0,0,0,1.164543371,0,0,0,0,0,0,1.150832433,0,0,0,0,0,0,0,1
9676,0.2441450743,0,0.918252267,0,0,0.7793124083,0,0,0,1.03002507,0,0,0,0,1.19738767,0,0,0,0,0,1.005225941,0,0,0,0,0,0,1.024488066,0,0,0,0,0,0,0,1
9677,0.2414739816,0,0.9292760965,0,0,0.869460655,0,0,0,1.032320678,0,0,0,0,1.142758942,0,0,0,0,0,0.9879138598,0,0,0,0,0,0,1.065064665,0,0,0,0,0,0,0,1
9678,0.2778668566,0,1.012518082,0,0,0.908705212,0,0,0,0.981297958,0,0,0,0,1.126304456,0,0,0,0,0,1.07725899,0,0,0,0,0,0,1.090270907,0,0,0,0,0,0,0,1
9679,0.2620657772,0,0.8462597535,0,0,0.8283278149,0,0,0,1.004491553,0,0,0,0,1.146861881,0,0,0,0,0,0.9412084005,0,0,0,0,0,0,1.14619248,0,0,0,0,0,0,0,1
9680,0.2596735971,0,0.868535263,0,0,0.8297042914,0,0,0,0.9907786199,0,0,0,0,1.099500554,0,0,0,0,0,1.063236811,0,0,0,0,0,0,1.179058072,0,0,0,0,0,0,0,1
9681,0.2514068203,0,0.9561497779,0,0,0.8938920561,0,0,0,0.9564346014,0,0,0,0,1.102582597,0,0,0,0,0,1.068687292,0,0,0,0,0,0,1.042576616,0,0,0,0,0,0,0,1
9682,0.2355901037,0,0.8818216876,0,0,0.8062350275,0,0,0,0.9720272107,0,0,0,0,1.108253858,0,0,0,0,0,1.028557868,0,0,0,0,0,0,1.054821466,0,0,0,0,0,0,0,1
9683,0.2621754217,0,0.9092527381,0,0,0.8169627338,0,0,0,0.9464709747,0,0,0,0,1.091909485,0,0,0,0,0,0.9841562264,0,0,0,0,0,0,1.013863248,0,0,0,0,0,0,0,1
9684,0.2591217664,0,0.9294248906,0,0,0.8362102239,0,0,0,0.9569992353,0,0,0,0,1.079213598,0,0,0,0,0,1.13183336,0,0,0,0,0,0,1.150103636,0,0,0,0,0,0,0,1
9685,0.2558321642,0,0.9279457141,0,0,0.8505182694,0,0,0,0.9783408524,0,0,0,0,1.060575779,0,0,0,0,0,0.9941952241,0,0,0,0,0,0,1.050113277,0,0,0,0,0,0,0,1
9686,0.2541749137,0,0.9482000696,0,0,0.8274073487,0,0,0,1.001282754,0,0,0,0,1.073116892,0,0,0,0,0,1.064906247,0,0,0,0,0,0,1.069770826,0,0,0,0,0,0,0,1
9687,0.2635951397,0,0.9908416021,0,0,0.9512332889,0,0,0,0.9181152959,0,0,0,0,1.079012759,0,0,0,0,0,1.04552237,0,0,0,0,0,0,1.124140381,0,0,0,0,0,0,0,1
9688,0.2484930276,0,0.9454621892,0,0,0.9301979193,0,0,0,0.9857315497,0,0,0,0,0.9775900558,0,0,0,0,0,1.060341728,0,0,0,0,0,0,1.085627734,0,0,0,0,0,0,0,1
9689,0.2401878659,0,0.8892418808,0,0,0.8933006465,0,0,0,0.9945372182,0,0,0,0,0.9517597434,0,0,0,0,0,0.9455759127,0,0,0,0,0,0,1.079977428,0,0,0,0,0,0,0,1
9690,0.2554514123,0,0.9440832603,0,0,0.9121649536,0,0,0,1.084141101,0,0,0,0,1.058615392,0,0,0,0,0,1.039234449,0,0,0,0,0,0,1.05368687,0,0,0,0,0,0,0,1
9691,0.2491336139,0,0.9411653265,0,0,0.9105057494,0,0,0,1.096622891,0,0,0,0,0.9390338102,0,0,0,0,0,1.007330113,0,0,0,0,0,0,1.086684197,0,0,0,0,0,0,0,1
9692,0.2436227406,0,1.033570373,0,0,0.9142660154,0,0,0,0.9995374583,0,0,0,0,0.9418387016,0,0,0,0,0,1.048250275,0,0,0,0,0,0,1.137752167,0,0,0,0,0,0,0,1
9693,0.2439778684,0,1.101261243,0,0,0.8184013215,0,0,0,1.0013877,0,0,0,0,0.9736744707,0,0,0,0,0,1.022420057,0,0,0,0,0,0,1.204365461,0,0,0,0,0,0,0,1
9694,0.259290534,0,0.9461537235,0,0,0.8996753869,0,0,0,1.0614754,0,0,0,0,0.9344016128,0,0,0,0,0,1.040127312,0,0,0,0,0,0,1.176769234,0,0,0,0,0,0,0,1
9695,0.2476851234,0,0.9122189454,0,0,0.8399253382,0,0,0,1.023771703,0,0,0,0,0.9619181354,0,0,0,0,0,1.064684171,0,0,0,0,0,0,1.097568983,0,0,0,0,0,0,0,1
9696,0.2636803922,0,0.9270178605,0,0,0.8700901451,0,0,0,0.9803563741,0,0,0,0,0.9610174322,0,0,0,0,0,1.019346177,0,0,0,0,0,0,1.213227152,0,0,0,0,0,0,0,1
9697,0.2590216929,0,0.8745306146,0,0,0.8717567898,0,0,0,1.010090013,0,0,0,0,0.93662975,0,0,0,0,0,1.119599054,0,0,0,0,0,0,1.145030751,0,0,0,0,0,0,0,1
9698,0.278390544,0,0.9755566771,0,0,0.890263129,0,0,0,1.016847606,0,0,0,0,0.9248473984,0,0,0,0,0,1.070449891,0,0,0,0,0,0,1.126317552,0,0,0,0,0,0,0,1
9699,0.2736590689,0,0.9013502478,0,0,0.9586323834,0,0,0,0.9257222679,0,0,0,0,0.9261196064,0,0,0,0,0,1.090459617,0,0,0,0,0,0,1.1402701,0,0,0,0,0,0,0,1
9700,0.2716354826,0,0.9405412872,0,0,0.9141293257,0,0,0,1.021856226,0,0,0,0,0.8492427046,0,0,0,0,0,1.1442718,0,0,0,0,0,0,1.209163688,0,0,0,0,0,0,0,1
9701,0.277210947,0,0.7984118543,0,0,0.8536476573,0,0,0,0.9998259845,0,0,0,0,0.8794050684,0,0,0,0,0,1.156291161,0,0,0,0,0,0,1.125547816,0,0,0,0,0,0,0,1
9702,0.2907709886,0,0.8387759601,0,0,0.9058281231,0,0,0,1.013461276,0,0,0,0,0.8840443826,0,0,0,0,0,1.171661895,0,0,0,0,0,0,1.139291804,0,0,0,0,0,0,0,1
9703,0.2419724305,0,0.870503044,0,0,0.8961161031,0,0,0,1.131213988,0,0,0,0,0.875663845,0,0,0,0,0,1.07690947,0,0,0,0,0,0,1.14526596,0,0,0,0,0,0,0,1
9704,0.2823778056,0,0.8769360961,0,0,0.8201802918,0,0,0,1.095168191,0,0,0,0,0.8588552317,0,0,0,0,0,1.044276221,0,0,0,0,0,0,1.159837638,0,0,0,0,0,0,0,1
9705,0.2792152187,0,0.8450722571,0,0,0.8939022804,0,0,0,1.10852298,0,0,0,0,0.9265695495,0,0,0,0,0,1.14653958,0,0,0,0,0,0,1.078828087,0,0,0,0,0,0,0,1
9706,0.2556729678,0,0.8611206116,0,0,0.868631903,0,0,0,1.118071324,0,0,0,0,0.8587019994,0,0,0,0,0,1.167201869,0,0,0,0,0,0,1.11987618,0,0,0,0,0,0,0,1
9707,0.271528701,0,0.814316789,0,0,0.9078341057,0,0,0,1.036926526,0,0,0,0,0.8158168855,0,0,0,0,0,1.112794585,0,0,0,0,0,0,1.106908257,0,0,0,0,0,0,0,1
9708,0.274223928,0,0.8284134499,0,0,0.9134298911,0,0,0,1.000674286,0,0,0,0,0.9821503047,0,0,0,0,0,1.153493267,0,0,0,0,0,0,1.182885085,0,0,0,0,0,0,0,1
9709,0.2480708699,0,0.8286621376,0,0,0.9071856896,0,0,0,1.029098744,0,0,0,0,0.8998964856,0,0,0,0,0,1.095294454,0,0,0,0,0,0,1.139916283,0,0,0,0,0,0,0,1
9710,0.2748665834,0,0.8353425703,0,0,0.8961459711,0,0,0,1.00410113,0,0,0,0,0.902840331,0,0,0,0,0,1.105734788,0,0,0,0,0,0,1.218230481,0,0,0,0,0,0,0,1
9711,0.2602956105,0,0.7439895094,0,0,0.9097687471,0,0,0,0.9878205185,0,0,0,0,0.9571407847,0,0,0,0,0,1.139215344,0,0,0,0,0,0,1.189002179,0,0,0,0,0,0,0,1
9712,0.2942648952,0,0.7563024684,0,0,0.9306877097,0,0,0,1.123781708,0,0,0,0,0.966385302,0,0,0,0,0,1.122652775,0,0,0,0,0,0,1.211142345,0,0,0,0,0,0,0,1
9713,0.2794931381,0,0.8124236172,0,0,0.9178587248,0,0,0,1.11555139,0,0,0,0,0.9680291004,0,0,0,0,0,1.112175623,0,0,0,0,0,0,1.122078136,0,0,0,0,0,0,0,1
9714,0.2832551973,0,0.7823469943,0,0,0.8742233729,0,0,0,1.109397765,0,0,0,0,0.9697790363,0,0,0,0,0,1.158071337,0,0,0,0,0,0,1.149893456,0,0,0,0,0,0,0,1
9715,0.2767692552,0,0.7951383477,0,0,0.9455284394,0,0,0,1.205508733,0,0,0,0,0.9655463391,0,0,0,0,0,1.074969218,0,0,0,0,0,0,1.23223328,0,0,0,0,0,0,0,1
9716,0.2644940243,0,0.7380639453,0,0,0.9016829007,0,0,0,1.051629488,0,0,0,0,1.037551395,0,0,0,0,0,1.087417382,0,0,0,0,0,0,1.209037271,0,0,0,0,0,0,0,1
9717,0.2717909092,0,0.7510618792,0,0,0.8644029533,0,0,0,1.101813974,0,0,0,0,0.9991328234,0,0,0,0,0,1.089032826,0,0,0,0,0,0,1.142264651,0,0,0,0,0,0,0,1
9718,0.2627801148,0,0.8285114391,0,0,0.8297913633,0,0,0,1.164129663,0,0,0,0,0.9829368868,0,0,0,0,0,1.064252293,0,0,0,0,0,0,1.176008058,0,0,0,0,0,0,0,1
9719,0.2737558186,0,0.7211300573,0,0,0.8014336516,0,0,0,1.065588569,0,0,0,0,1.026919258,0,0,0,0,0,1.008340778,0,0,0,0,0,0,1.167254757,0,0,0,0,0,0,0,1
9720,0.2626722676,0,0.8038406735,0,0,0.8044753766,0,0,0,1.051986092,0,0,0,0,0.9508586971,0,0,0,0,0,1.053863358,0,0,0,0,0,0,1.073731415,0,0,0,0,0,0,0,1
9721,0.256468003,0,0.8055606913,0,0,0.8630199889,0,0,0,1.057410029,0,0,0,0,0.993754673,0,0,0,0,0,1.129382775,0,0,0,0,0,0,1.156724796,0,0,0,0,0,0,0,1
9722,0.2799248688,0,0.7548675581,0,0,0.8671602449,0,0,0,1.046966016,0,0,0,0,1.056477183,0,0,0,0,0,1.046052459,0,0,0,0,0,0,1.044664295,0,0,0,0,0,0,0,1
9723,0.2606606517,0,0.8596447857,0,0,0.9139853678,0,0,0,0.9987704366,0,0,0,0,1.036229604,0,0,0,0,0,1.024303299,0,0,0,0,0,0,1.168901111,0,0,0,0,0,0,0,1
9724,0.2403907678,0,0.8542884471,0,0,0.8841141507,0,0,0,1.187787401,0,0,0,0,1.003052935,0,0,0,0,0,1.013171277,0,0,0,0,0,0,1.0248683,0,0,0,0,0,0,0,1
9725,0.2721208952,0,0.817386901,0,0,0.8775879698,0,0,0,1.103854164,0,0,0,0,1.034072014,0,0,0,0,0,1.082609625,0,0,0,0,0,0,1.106403876,0,0,0,0,0,0,0,1
9726,0.2658619136,0,0.793654548,0,0,0.943310193,0,0,0,1.171994594,0,0,0,0,1.054092873,0,0,0,0,0,1.032088993,0,0,0,0,0,0,1.141343093,0,0,0,0,0,0,0,1
9727,0.2493289858,0,0.8838819331,0,0,0.9412720366,0,0,0,1.081712225,0,0,0,0,0.9908872058,0,0,0,0,0,1.082855794,0,0,0,0,0,0,1.059533774,0,0,0,0,0,0,0,1
9728,0.2585649303,0,0.8640370628,0,0,0.8766569593,0,0,0,1.168459859,0,0,0,0,0.9532922416,0,0,0,0,0,1.080317128,0,0,0,0,0,0,1.063581691,0,0,0,0,0,0,0,1
9729,0.2562745188,0,0.896785587,0,0,0.8924475489,0,0,0,1.079190694,0,0,0,0,0.9713206791,0,0,0,0,0,1.056191521,0,0,0,0,0,0,0.997798754,0,0,0,0,0,0,0,1
9730,0.2636020848,0,0.9369790588,0,0,0.9189224572,0,0,0,1.181803577,0,0,0,0,1.0171403,0,0,0,0,0,1.019607342,0,0,0,0,0,0,1.103568755,0,0,0,0,0,0,0,1
9731,0.2641899836,0,0.8869122975,0,0,0.9086133958,0,0,0,1.195001885,0,0,0,0,0.8959576098,0,0,0,0,0,1.142865192,0,0,0,0,0,0,1.151943953,0,0,0,0,0,0,0,1
9732,0.26562219,0,0.8358348743,0,0,1.005939354,0,0,0,1.110344002,0,0,0,0,0.937591016,0,0,0,0,0,1.04153542,0,0,0,0,0,0,1.128096326,0,0,0,0,0,0,0,1
9733,0.261434649,0,0.8460381677,0,0,0.8388598716,0,0,0,1.19248024,0,0,0,0,0.9280668118,0,0,0,0,0,1.023253172,0,0,0,0,0,0,1.201760934,0,0,0,0,0,0,0,1
9734,0.2768327333,0,0.9066776915,0,0,0.8239868726,0,0,0,1.18230563,0,0,0,0,1.038265964,0,0,0,0,0,1.059462224,0,0,0,0,0,0,1.144746189,0,0,0,0,0,0,0,1
9735,0.2711888353,0,0.8630909377,0,0,0.8561122843,0,0,0,1.214788876,0,0,0,0,0.8966535704,0,0,0,0,0,0.9960583761,0,0,0,0,0,0,1.069590623,0,0,0,0,0,0,0,1
9736,0.3125939559,0,0.826310607,0,0,0.873343553,0,0,0,1.227577666,0,0,0,0,0.9130381781,0,0,0,0,0,1.113976789,0,0,0,0,0,0,1.084663206,0,0,0,0,0,0,0,1
9737,0.3008436874,0,0.8485871739,0,0,0.8430209788,0,0,0,1.280295541,0,0,0,0,0.9081536224,0,0,0,0,0,1.047889718,0,0,0,0,0,0,1.124590704,0,0,0,0,0,0,0,1
9738,0.2976391722,0,0.8682114237,0,0,0.8771924409,0,0,0,1.159421,0,0,0,0,0.926827478,0,0,0,0,0,1.015745942,0,0,0,0,0,0,1.105629065,0,0,0,0,0,0,0,1
9739,0.2811256001,0,0.9311876854,0,0,0.8174323993,0,0,0,1.155958383,0,0,0,0,0.9893062481,0,0,0,0,0,1.085202763,0,0,0,0,0,0,1.070894177,0,0,0,0,0,0,0,1
9740,0.3162551777,0,0.8267647479,0,0,0.8224765366,0,0,0,1.187878946,0,0,0,0,0.9524806636,0,0,0,0,0,0.9650872591,0,0,0,0,0,0,1.059115576,0,0,0,0,0,0,0,1
9741,0.2810885283,0,0.815607528,0,0,0.8906684578,0,0,0,1.165647196,0,0,0,0,0.9333135281,0,0,0,0,0,1.091980955,0,0,0,0,0,0,1.091461726,0,0,0,0,0,0,0,1
9742,0.2732211539,0,0.8887888092,0,0,0.9021731449,0,0,0,1.27521848,0,0,0,0,0.8651426807,0,0,0,0,0,1.061987339,0,0,0,0,0,0,1.169441431,0,0,0,0,0,0,0,1
9743,0.2801486718,0,0.8425423842,0,0,0.821790344,0,0,0,1.156944109,0,0,0,0,0.9455267484,0,0,0,0,0,1.007040111,0,0,0,0,0,0,1.152766934,0,0,0,0,0,0,0,1
9744,0.2771547508,0,0.838487206,0,0,0.8931980152,0,0,0,1.276435946,0,0,0,0,0.9502212507,0,0,0,0,0,1.036186594,0,0,0,0,0,0,1.106797659,0,0,0,0,0,0,0,1
9745,0.2612794217,0,0.9111736036,0,0,0.8270107626,0,0,0,1.252973816,0,0,0,0,0.9332080914,0,0,0,0,0,1.043698638,0,0,0,0,0,0,1.134923892,0,0,0,0,0,0,0,1
9746,0.261962725,0,0.9588544111,0,0,0.8206516486,0,0,0,1.296631689,0,0,0,0,0.912326105,0,0,0,0,0,1.020186882,0,0,0,0,0,0,1.154331677,0,0,0,0,0,0,0,1
9747,0.2580271847,0,0.9109743868,0,0,0.8418555234,0,0,0,1.210790861,0,0,0,0,1.019248449,0,0,0,0,0,1.154333084,0,0,0,0,0,0,1.197666381,0,0,0,0,0,0,0,1
9748,0.2575513233,0,0.925342725,0,0,0.7561594996,0,0,0,1.290374077,0,0,0,0,0.9551657064,0,0,0,0,0,0.985003848,0,0,0,0,0,0,1.165935451,0,0,0,0,0,0,0,1
9749,0.2716721308,0,0.8563567532,0,0,0.7994599597,0,0,0,1.261957756,0,0,0,0,1.021349995,0,0,0,0,0,1.101455723,0,0,0,0,0,0,1.115413177,0,0,0,0,0,0,0,1
9750,0.2773832244,0,0.9035191764,0,0,0.7742723987,0,0,0,1.264532604,0,0,0,0,0.9660893388,0,0,0,0,0,1.059007166,0,0,0,0,0,0,1.127835151,0,0,0,0,0,0,0,1
9751,0.2523572246,0,0.8816857094,0,0,0.7586457791,0,0,0,1.159562419,0,0,0,0,1.032851305,0,0,0,0,0,1.10479407,0,0,0,0,0,0,1.054451595,0,0,0,0,0,0,0,1
9752,0.2662620567,0,0.857073314,0,0,0.8196895914,0,0,0,1.187961191,0,0,0,0,0.9984269915,0,0,0,0,0,1.145671261,0,0,0,0,0,0,1.219642796,0,0,0,0,0,0,0,1
9753,0.2527054027,0,0.9045701347,0,0,0.769516192,0,0,0,1.332006653,0,0,0,0,1.069635906,0,0,0,0,0,1.092593553,0,0,0,0,0,0,1.121295553,0,0,0,0,0,0,0,1
9754,0.265958038,0,0.9279830456,0,0,0.7897173666,0,0,0,1.139625759,0,0,0,0,0.9153046536,0,0,0,0,0,1.153192617,0,0,0,0,0,0,1.163221902,0,0,0,0,0,0,0,1
9755,0.2635285526,0,0.95055366,0,0,0.875856905,0,0,0,1.217301826,0,0,0,0,0.9797084481,0,0,0,0,0,1.074488424,0,0,0,0,0,0,1.153984822,0,0,0,0,0,0,0,1
9756,0.2611943129,0,0.9438587595,0,0,0.8387343253,0,0,0,1.221237162,0,0,0,0,0.9851707179,0,0,0,0,0,1.055295643,0,0,0,0,0,0,1.225084823,0,0,0,0,0,0,0,1
9757,0.2548537551,0,0.8162610424,0,0,0.8129333629,0,0,0,1.265171778,0,0,0,0,1.055070443,0,0,0,0,0,1.137912937,0,0,0,0,0,0,1.170049508,0,0,0,0,0,0,0,1
9758,0.2568754228,0,0.9441636262,0,0,0.7958200912,0,0,0,1.364425002,0,0,0,0,0.985636323,0,0,0,0,0,1.052862681,0,0,0,0,0,0,1.120535775,0,0,0,0,0,0,0,1
9759,0.2541120332,0,0.8683014476,0,0,0.8509153547,0,0,0,1.226663055,0,0,0,0,1.019433284,0,0,0,0,0,1.113769657,0,0,0,0,0,0,1.103863845,0,0,0,0,0,0,0,1
9760,0.2673143266,0,0.9307289195,0,0,0.9259615978,0,0,0,1.220941562,0,0,0,0,0.9571224638,0,0,0,0,0,1.059824073,0,0,0,0,0,0,1.157717706,0,0,0,0,0,0,0,1
9761,0.2325139627,0,0.9284142194,0,0,0.9383624893,0,0,0,1.2560943,0,0,0,0,1.018747719,0,0,0,0,0,0.9474834665,0,0,0,0,0,0,1.04679351,0,0,0,0,0,0,0,1
9762,0.2571707255,0,0.9859268928,0,0,0.9105375246,0,0,0,1.229323979,0,0,0,0,1.042709454,0,0,0,0,0,0.9884406025,0,0,0,0,0,0,1.158393126,0,0,0,0,0,0,0,1
9763,0.2545588544,0,0.9153225793,0,0,0.7977050727,0,0,0,1.254118758,0,0,0,0,0.9491519766,0,0,0,0,0,1.078730244,0,0,0,0,0,0,1.089789184,0,0,0,0,0,0,0,1
9764,0.2731990805,0,0.9290643972,0,0,0.8771464893,0,0,0,1.174474595,0,0,0,0,0.9656816083,0,0,0,0,0,1.037680518,0,0,0,0,0,0,1.087938475,0,0,0,0,0,0,0,1
9765,0.2768284542,0,0.8880741958,0,0,0.9168602957,0,0,0,1.202199722,0,0,0,0,0.9496689426,0,0,0,0,0,1.043300878,0,0,0,0,0,0,1.044925778,0,0,0,0,0,0,0,1
9766,0.281513103,0,0.8827518852,0,0,0.8688091955,0,0,0,1.218188717,0,0,0,0,0.937585233,0,0,0,0,0,1.03420912,0,0,0,0,0,0,1.075003028,0,0,0,0,0,0,0,1
9767,0.266427181,0,0.9339357119,0,0,0.893595879,0,0,0,1.14581706,0,0,0,0,1.007943902,0,0,0,0,0,1.074983839,0,0,0,0,0,0,1.145151549,0,0,0,0,0,0,0,1
9768,0.2500048937,0,0.9364202169,0,0,0.8294453023,0,0,0,1.278012499,0,0,0,0,1.017113174,0,0,0,0,0,1.084903706,0,0,0,0,0,0,1.138880669,0,0,0,0,0,0,0,1
9769,0.273483465,0,0.8658502317,0,0,0.917353266,0,0,0,1.165736046,0,0,0,0,0.9535468296,0,0,0,0,0,1.095047813,0,0,0,0,0,0,1.124535192,0,0,0,0,0,0,0,1
9770,0.2931395821,0,0.9311794131,0,0,0.9889726834,0,0,0,1.223083217,0,0,0,0,0.9404295482,0,0,0,0,0,1.004162824,0,0,0,0,0,0,1.116004962,0,0,0,0,0,0,0,1
9771,0.2912039823,0,0.9103367767,0,0,0.8778956595,0,0,0,1.124299614,0,0,0,0,0.9805251686,0,0,0,0,0,0.9890341501,0,0,0,0,0,0,1.141317468,0,0,0,0,0,0,0,1
9772,0.2561663401,0,0.9414876994,0,0,0.9238120735,0,0,0,1.1210557,0,0,0,0,0.9101166135,0,0,0,0,0,1.040467166,0,0,0,0,0,0,1.088817917,0,0,0,0,0,0,0,1
9773,0.2652718653,0,0.8651919245,0,0,0.9148777648,0,0,0,1.05983307,0,0,0,0,0.9719857054,0,0,0,0,0,1.024513545,0,0,0,0,0,0,1.080527443,0,0,0,0,0,0,0,1
9774,0.2698070117,0,0.8817053324,0,0,0.8823515936,0,0,0,1.114231884,0,0,0,0,0.9463404714,0,0,0,0,0,1.053971089,0,0,0,0,0,0,1.10395398,0,0,0,0,0,0,0,1
9775,0.2569604034,0,0.9362786893,0,0,0.8439047372,0,0,0,1.142683618,0,0,0,0,0.9881134847,0,0,0,0,0,1.117872081,0,0,0,0,0,0,1.056601188,0,0,0,0,0,0,0,1
9776,0.2710952779,0,0.8986141809,0,0,0.8506411847,0,0,0,1.159051018,0,0,0,0,1.002588471,0,0,0,0,0,1.075706447,0,0,0,0,0,0,1.094459113,0,0,0,0,0,0,0,1
9777,0.2456012096,0,0.9743710231,0,0,0.8944706785,0,0,0,1.118839034,0,0,0,0,0.9544364536,0,0,0,0,0,1.077968816,0,0,0,0,0,0,1.057048934,0,0,0,0,0,0,0,1
9778,0.2662103586,0,0.8302239597,0,0,0.8785797572,0,0,0,1.105967907,0,0,0,0,0.9655714952,0,0,0,0,0,1.126067817,0,0,0,0,0,0,0.990717155,0,0,0,0,0,0,0,1
9779,0.2554904098,0,0.9436599199,0,0,1.049140395,0,0,0,1.039489807,0,0,0,0,0.910955402,0,0,0,0,0,1.069970018,0,0,0,0,0,0,0.9675506305,0,0,0,0,0,0,0,1
9780,0.2428095855,0,0.8978076024,0,0,0.9617784779,0,0,0,1.049052739,0,0,0,0,0.9598100438,0,0,0,0,0,0.9905065882,0,0,0,0,0,0,1.076898081,0,0,0,0,0,0,0,1
9781,0.2802176802,0,0.9532212113,0,0,1.015276444,0,0,0,1.077500087,0,0,0,0,1.02174175,0,0,0,0,0,1.165447185,0,0,0,0,0,0,1.054679831,0,0,0,0,0,0,0,1
9782,0.2363762139,0,0.891253969,0,0,0.9756582569,0,0,0,1.063681794,0,0,0,0,0.892123892,0,0,0,0,0,1.041961962,0,0,0,0,0,0,0.9955136276,0,0,0,0,0,0,0,1
9783,0.2526889918,0,0.874146474,0,0,0.9457114285,0,0,0,1.105631884,0,0,0,0,0.9344516693,0,0,0,0,0,0.9432373322,0,0,0,0,0,0,1.025310778,0,0,0,0,0,0,0,1
9784,0.2750270802,0,0.8861823171,0,0,1.07543027,0,0,0,1.098481765,0,0,0,0,0.9240590379,0,0,0,0,0,1.04456814,0,0,0,0,0,0,1.028265253,0,0,0,0,0,0,0,1
9785,0.2717298949,0,0.8571548924,0,0,0.9489952701,0,0,0,1.081470296,0,0,0,0,0.8789293062,0,0,0,0,0,0.9906237964,0,0,0,0,0,0,1.0141759,0,0,0,0,0,0,0,1
9786,0.2829810457,0,0.8893945971,0,0,1.019351108,0,0,0,1.093804234,0,0,0,0,0.965976047,0,0,0,0,0,0.9993820714,0,0,0,0,0,0,1.019649446,0,0,0,0,0,0,0,1
9787,0.2912977953,0,0.9013727266,0,0,1.148272753,0,0,0,1.108549484,0,0,0,0,0.8871860477,0,0,0,0,0,1.060147064,0,0,0,0,0,0,1.045104362,0,0,0,0,0,0,0,1
9788,0.2442254846,0,0.8818744875,0,0,1.084180624,0,0,0,1.094528929,0,0,0,0,0.8594117025,0,0,0,0,0,1.001968169,0,0,0,0,0,0,1.057101711,0,0,0,0,0,0,0,1
9789,0.2650986568,0,0.8525418252,0,0,1.057711628,0,0,0,1.174743333,0,0,0,0,0.933589278,0,0,0,0,0,1.050018193,0,0,0,0,0,0,1.105759122,0,0,0,0,0,0,0,1
9790,0.2889338873,0,0.8860086473,0,0,1.006431248,0,0,0,1.15052171,0,0,0,0,0.9318058189,0,0,0,0,0,1.005175905,0,0,0,0,0,0,1.093565355,0,0,0,0,0,0,0,1
9791,0.2484018581,0,0.9497320829,0,0,1.016559982,0,0,0,1.159839684,0,0,0,0,0.8315583596,0,0,0,0,0,1.06508651,0,0,0,0,0,0,1.04182972,0,0,0,0,0,0,0,1
9792,0.2711771749,0,0.9128536556,0,0,1.045489297,0,0,0,1.162433635,0,0,0,0,0.9252530018,0,0,0,0,0,0.9805214483,0,0,0,0,0,0,1.049071697,0,0,0,0,0,0,0,1
9793,0.28728422,0,0.8664619118,0,0,1.044293636,0,0,0,1.192851463,0,0,0,0,0.9022881307,0,0,0,0,0,0.9982129193,0,0,0,0,0,0,1.047046594,0,0,0,0,0,0,0,1
9794,0.2589859288,0,0.9202873852,0,0,1.019136953,0,0,0,1.066476668,0,0,0,0,0.9742538129,0,0,0,0,0,1.015989871,0,0,0,0,0,0,1.050467155,0,0,0,0,0,0,0,1
9795,0.2698880794,0,0.9413276462,0,0,0.9231861395,0,0,0,1.074204674,0,0,0,0,0.9183046755,0,0,0,0,0,0.9798531212,0,0,0,0,0,0,1.113966805,0,0,0,0,0,0,0,1
9796,0.2608033959,0,0.8841065716,0,0,1.047861097,0,0,0,1.060850368,0,0,0,0,0.9288914195,0,0,0,0,0,0.8742231948,0,0,0,0,0,0,1.026519757,0,0,0,0,0,0,0,1
9797,0.2760845102,0,0.8831448326,0,0,0.983349834,0,0,0,1.204036693,0,0,0,0,0.947277862,0,0,0,0,0,0.9892988716,0,0,0,0,0,0,1.113494244,0,0,0,0,0,0,0,1
9798,0.269056875,0,0.9185641107,0,0,0.9714382571,0,0,0,1.164602472,0,0,0,0,0.9751095455,0,0,0,0,0,1.002376142,0,0,0,0,0,0,1.026016174,0,0,0,0,0,0,0,1
9799,0.2674661304,0,1.022975982,0,0,1.034429686,0,0,0,1.065559113,0,0,0,0,0.9373691524,0,0,0,0,0,1.064318022,0,0,0,0,0,0,0.9695752142,0,0,0,0,0,0,0,1
