"iteration","lambda","gamma1","gamma2","sigma1","sigma2","zeta1","zeta2","tau"
3828,0.3906453284,-0.2948754644,0.7078470676,1.063674457,0.9994308305,-0.3509732835,-0.07016808657,-0.1834380393
3829,0.3906453284,-0.2948754644,0.7078470676,1.063674457,0.9994308305,-0.3509732835,-0.07016808657,-0.1834380393
3830,0.3906453284,-0.2948754644,0.7078470676,1.063674457,0.9994308305,-0.3509732835,-0.07016808657,-0.1834380393
3831,0.3906453284,-0.2948754644,0.7078470676,1.063674457,0.9994308305,-0.3509732835,-0.07016808657,-0.1834380393
3832,0.3906453284,-0.2948754644,0.7078470676,1.063674457,0.9994308305,-0.3509732835,-0.07016808657,-0.1834380393
3833,0.3982020903,-0.3083551514,0.6998511355,1.066392056,1.029611409,-0.3327714427,-0.07620996847,-0.1712396185
3834,0.3982020903,-0.3083551514,0.6998511355,1.066392056,1.029611409,-0.3327714427,-0.07620996847,-0.1712396185
3835,0.3982020903,-0.3083551514,0.6998511355,1.066392056,1.029611409,-0.3327714427,-0.07620996847,-0.1712396185
3836,0.3928303476,-0.2978031663,0.6857139663,1.082591839,1.031276866,-0.3191977091,-0.06920547684,-0.1842661628
3837,0.3928303476,-0.2978031663,0.6857139663,1.082591839,1.031276866,-0.3191977091,-0.06920547684,-0.1842661628
3838,0.3960040679,-0.3272799084,0.6765181339,1.071295507,1.029728047,-0.3088024669,-0.05659156933,-0.1798749729
3839,0.381548751,-0.3334566743,0.6795485315,1.089074641,1.022274437,-0.3015387595,-0.05125659122,-0.1811989964
3840,0.381548751,-0.3334566743,0.6795485315,1.089074641,1.022274437,-0.3015387595,-0.05125659122,-0.1811989964
3841,0.381548751,-0.3334566743,0.6795485315,1.089074641,1.022274437,-0.3015387595,-0.05125659122,-0.1811989964
3842,0.381548751,-0.3334566743,0.6795485315,1.089074641,1.022274437,-0.3015387595,-0.05125659122,-0.1811989964
3843,0.381548751,-0.3334566743,0.6795485315,1.089074641,1.022274437,-0.3015387595,-0.05125659122,-0.1811989964
3844,0.3787855952,-0.3436185275,0.6539135293,1.114916487,1.009760891,-0.3067154091,-0.05658287261,-0.1926570926
3845,0.3787855952,-0.3436185275,0.6539135293,1.114916487,1.009760891,-0.3067154091,-0.05658287261,-0.1926570926
3846,0.3787855952,-0.3436185275,0.6539135293,1.114916487,1.009760891,-0.3067154091,-0.05658287261,-0.1926570926
3847,0.3787855952,-0.3436185275,0.6539135293,1.114916487,1.009760891,-0.3067154091,-0.05658287261,-0.1926570926
3848,0.3787855952,-0.3436185275,0.6539135293,1.114916487,1.009760891,-0.3067154091,-0.05658287261,-0.1926570926
3849,0.3735227258,-0.3399230783,0.6498228466,1.091147048,1.022190234,-0.3329579983,-0.06210023424,-0.1945868846
3850,0.365089742,-0.3206183249,0.6552114031,1.087590052,0.9818438095,-0.3489374543,-0.09286497603,-0.1862977001
3851,0.365089742,-0.3206183249,0.6552114031,1.087590052,0.9818438095,-0.3489374543,-0.09286497603,-0.1862977001
3852,0.365089742,-0.3206183249,0.6552114031,1.087590052,0.9818438095,-0.3489374543,-0.09286497603,-0.1862977001
3853,0.3663816675,-0.313638283,0.6721512757,1.096989001,0.9692229255,-0.3163396071,-0.09512392591,-0.1928600527
3854,0.3663816675,-0.313638283,0.6721512757,1.096989001,0.9692229255,-0.3163396071,-0.09512392591,-0.1928600527
3855,0.3611859417,-0.3066055335,0.6875388757,1.096155297,0.9751067594,-0.3380027983,-0.08048028713,-0.2062405663
3856,0.3766317879,-0.3326066798,0.7033885902,1.11777803,0.9694045129,-0.364341618,-0.09072166984,-0.1922336512
3857,0.3766317879,-0.3326066798,0.7033885902,1.11777803,0.9694045129,-0.364341618,-0.09072166984,-0.1922336512
3858,0.3766317879,-0.3326066798,0.7033885902,1.11777803,0.9694045129,-0.364341618,-0.09072166984,-0.1922336512
3859,0.3766317879,-0.3326066798,0.7033885902,1.11777803,0.9694045129,-0.364341618,-0.09072166984,-0.1922336512
3860,0.3635880939,-0.3313023807,0.7231849551,1.126906589,0.9608375241,-0.3667451744,-0.08289468889,-0.2038183568
3861,0.3635880939,-0.3313023807,0.7231849551,1.126906589,0.9608375241,-0.3667451744,-0.08289468889,-0.2038183568
3862,0.3635880939,-0.3313023807,0.7231849551,1.126906589,0.9608375241,-0.3667451744,-0.08289468889,-0.2038183568
3863,0.3750032826,-0.3375922796,0.7266012667,1.133497298,0.9671214681,-0.3576850221,-0.07311130049,-0.2145240743
3864,0.3666369321,-0.3288799275,0.7234483823,1.119607138,0.971795111,-0.3635132024,-0.07096522774,-0.2036756629
3865,0.3666369321,-0.3288799275,0.7234483823,1.119607138,0.971795111,-0.3635132024,-0.07096522774,-0.2036756629
3866,0.3666369321,-0.3288799275,0.7234483823,1.119607138,0.971795111,-0.3635132024,-0.07096522774,-0.2036756629
3867,0.3666369321,-0.3288799275,0.7234483823,1.119607138,0.971795111,-0.3635132024,-0.07096522774,-0.2036756629
3868,0.3690406157,-0.3295701979,0.7176803681,1.093705219,0.9564135865,-0.3491131315,-0.05113381053,-0.2087581512
3869,0.3690406157,-0.3295701979,0.7176803681,1.093705219,0.9564135865,-0.3491131315,-0.05113381053,-0.2087581512
3870,0.3651500852,-0.3200079226,0.7056432401,1.084405795,0.9494751665,-0.3119199117,-0.04742261595,-0.2141889591
3871,0.3594735561,-0.3119200072,0.7197848226,1.070882438,0.9706438502,-0.3227612721,-0.04815013603,-0.2134375936
3872,0.3594735561,-0.3119200072,0.7197848226,1.070882438,0.9706438502,-0.3227612721,-0.04815013603,-0.2134375936
3873,0.3594735561,-0.3119200072,0.7197848226,1.070882438,0.9706438502,-0.3227612721,-0.04815013603,-0.2134375936
3874,0.3594735561,-0.3119200072,0.7197848226,1.070882438,0.9706438502,-0.3227612721,-0.04815013603,-0.2134375936
3875,0.3507850204,-0.3145616222,0.7329774878,1.067749253,0.9623459677,-0.3052765638,-0.05629679345,-0.2003719104
3876,0.3507850204,-0.3145616222,0.7329774878,1.067749253,0.9623459677,-0.3052765638,-0.05629679345,-0.2003719104
3877,0.3507850204,-0.3145616222,0.7329774878,1.067749253,0.9623459677,-0.3052765638,-0.05629679345,-0.2003719104
3878,0.3507850204,-0.3145616222,0.7329774878,1.067749253,0.9623459677,-0.3052765638,-0.05629679345,-0.2003719104
3879,0.3507850204,-0.3145616222,0.7329774878,1.067749253,0.9623459677,-0.3052765638,-0.05629679345,-0.2003719104
3880,0.363682776,-0.3200378026,0.7277817037,1.066376895,0.964186438,-0.2978903561,-0.0583646364,-0.1809190375
3881,0.363682776,-0.3200378026,0.7277817037,1.066376895,0.964186438,-0.2978903561,-0.0583646364,-0.1809190375
3882,0.3683542007,-0.3186842663,0.7238780908,1.070258622,0.9673549752,-0.3106176233,-0.05874546233,-0.197721997
3883,0.3683542007,-0.3186842663,0.7238780908,1.070258622,0.9673549752,-0.3106176233,-0.05874546233,-0.197721997
3884,0.3683542007,-0.3186842663,0.7238780908,1.070258622,0.9673549752,-0.3106176233,-0.05874546233,-0.197721997
3885,0.3683542007,-0.3186842663,0.7238780908,1.070258622,0.9673549752,-0.3106176233,-0.05874546233,-0.197721997
3886,0.3451513452,-0.3407786579,0.7191767122,1.064715125,0.9617672856,-0.3136298562,-0.07744550977,-0.2044585817
3887,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3888,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3889,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3890,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3891,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3892,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3893,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3894,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3895,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3896,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3897,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3898,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3899,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3900,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3901,0.3650943999,-0.3658824171,0.7183156904,1.093648732,0.9661388582,-0.3130977404,-0.07666461006,-0.2110594387
3902,0.3542495453,-0.3628758786,0.7183496352,1.108040198,0.9583218761,-0.3086592641,-0.0676883614,-0.2010202773
3903,0.3523741068,-0.3810324381,0.7226610748,1.121879436,0.9697243971,-0.3194497518,-0.06963939568,-0.2049003686
3904,0.3523741068,-0.3810324381,0.7226610748,1.121879436,0.9697243971,-0.3194497518,-0.06963939568,-0.2049003686
3905,0.3523741068,-0.3810324381,0.7226610748,1.121879436,0.9697243971,-0.3194497518,-0.06963939568,-0.2049003686
3906,0.3532688357,-0.3790945093,0.7157553384,1.144849071,0.9796269072,-0.3284992444,-0.09657263113,-0.2096643248
3907,0.3532688357,-0.3790945093,0.7157553384,1.144849071,0.9796269072,-0.3284992444,-0.09657263113,-0.2096643248
3908,0.3532688357,-0.3790945093,0.7157553384,1.144849071,0.9796269072,-0.3284992444,-0.09657263113,-0.2096643248
3909,0.3532688357,-0.3790945093,0.7157553384,1.144849071,0.9796269072,-0.3284992444,-0.09657263113,-0.2096643248
3910,0.3532688357,-0.3790945093,0.7157553384,1.144849071,0.9796269072,-0.3284992444,-0.09657263113,-0.2096643248
3911,0.3532688357,-0.3790945093,0.7157553384,1.144849071,0.9796269072,-0.3284992444,-0.09657263113,-0.2096643248
3912,0.3532688357,-0.3790945093,0.7157553384,1.144849071,0.9796269072,-0.3284992444,-0.09657263113,-0.2096643248
3913,0.3507791813,-0.3919885803,0.7098822293,1.144873088,0.9794983068,-0.3492177452,-0.1027005115,-0.2111691622
3914,0.3393083426,-0.3926460985,0.709013266,1.121759048,0.9990494303,-0.3418534028,-0.1150202736,-0.2054826577
3915,0.3393083426,-0.3926460985,0.709013266,1.121759048,0.9990494303,-0.3418534028,-0.1150202736,-0.2054826577
3916,0.3393083426,-0.3926460985,0.709013266,1.121759048,0.9990494303,-0.3418534028,-0.1150202736,-0.2054826577
3917,0.3653618964,-0.4029791618,0.6666034163,1.129198065,1.005160553,-0.352290924,-0.1179782905,-0.2154808564
3918,0.367244013,-0.4138014448,0.6687970659,1.132235358,1.027197584,-0.3722065864,-0.1107641572,-0.2111587775
3919,0.3565437812,-0.4236658223,0.690950922,1.134236531,1.001756469,-0.3513177189,-0.09989788973,-0.2048910566
3920,0.3565437812,-0.4236658223,0.690950922,1.134236531,1.001756469,-0.3513177189,-0.09989788973,-0.2048910566
3921,0.3565437812,-0.4236658223,0.690950922,1.134236531,1.001756469,-0.3513177189,-0.09989788973,-0.2048910566
3922,0.3565437812,-0.4236658223,0.690950922,1.134236531,1.001756469,-0.3513177189,-0.09989788973,-0.2048910566
3923,0.3565437812,-0.4236658223,0.690950922,1.134236531,1.001756469,-0.3513177189,-0.09989788973,-0.2048910566
3924,0.3565437812,-0.4236658223,0.690950922,1.134236531,1.001756469,-0.3513177189,-0.09989788973,-0.2048910566
3925,0.3565437812,-0.4236658223,0.690950922,1.134236531,1.001756469,-0.3513177189,-0.09989788973,-0.2048910566
3926,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3927,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3928,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3929,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3930,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3931,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3932,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3933,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3934,0.3509126907,-0.4167734689,0.6994802882,1.129306323,1.004647314,-0.3567311021,-0.09017929377,-0.2105693417
3935,0.3602378472,-0.4099075958,0.6900460719,1.100299691,1.003605775,-0.3698447592,-0.08101264736,-0.2005109352
3936,0.3602378472,-0.4099075958,0.6900460719,1.100299691,1.003605775,-0.3698447592,-0.08101264736,-0.2005109352
3937,0.3602378472,-0.4099075958,0.6900460719,1.100299691,1.003605775,-0.3698447592,-0.08101264736,-0.2005109352
3938,0.3602378472,-0.4099075958,0.6900460719,1.100299691,1.003605775,-0.3698447592,-0.08101264736,-0.2005109352
3939,0.3570242564,-0.3822657993,0.7122193089,1.101632797,1.022253387,-0.3734592795,-0.08561173475,-0.2024746999
3940,0.3570242564,-0.3822657993,0.7122193089,1.101632797,1.022253387,-0.3734592795,-0.08561173475,-0.2024746999
3941,0.3499978864,-0.3881717252,0.7086467691,1.108286653,1.00727403,-0.347382749,-0.0840315737,-0.2143479035
3942,0.3504955741,-0.3885165211,0.7032237508,1.135622339,0.9980975046,-0.3501459855,-0.08862864274,-0.1768614583
3943,0.3504955741,-0.3885165211,0.7032237508,1.135622339,0.9980975046,-0.3501459855,-0.08862864274,-0.1768614583
3944,0.3504955741,-0.3885165211,0.7032237508,1.135622339,0.9980975046,-0.3501459855,-0.08862864274,-0.1768614583
3945,0.3504955741,-0.3885165211,0.7032237508,1.135622339,0.9980975046,-0.3501459855,-0.08862864274,-0.1768614583
3946,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3947,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3948,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3949,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3950,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3951,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3952,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3953,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3954,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3955,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3956,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3957,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3958,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3959,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3960,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3961,0.351618676,-0.3936590818,0.6995461385,1.138238491,1.004499225,-0.3307578892,-0.07226012092,-0.1805547064
3962,0.3541757312,-0.3894479682,0.6999341771,1.136920346,0.9959226191,-0.3520206307,-0.07573644675,-0.1781901183
3963,0.3541757312,-0.3894479682,0.6999341771,1.136920346,0.9959226191,-0.3520206307,-0.07573644675,-0.1781901183
3964,0.3541757312,-0.3894479682,0.6999341771,1.136920346,0.9959226191,-0.3520206307,-0.07573644675,-0.1781901183
3965,0.3541757312,-0.3894479682,0.6999341771,1.136920346,0.9959226191,-0.3520206307,-0.07573644675,-0.1781901183
3966,0.3541757312,-0.3894479682,0.6999341771,1.136920346,0.9959226191,-0.3520206307,-0.07573644675,-0.1781901183
3967,0.3541757312,-0.3894479682,0.6999341771,1.136920346,0.9959226191,-0.3520206307,-0.07573644675,-0.1781901183
3968,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3969,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3970,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3971,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3972,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3973,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3974,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3975,0.3540054365,-0.3911758173,0.7034683752,1.136115428,0.9830019104,-0.3275063167,-0.06513818653,-0.188918418
3976,0.3372956174,-0.4063184619,0.7237482888,1.121775119,0.9979181769,-0.3471633335,-0.06843799278,-0.2020459391
3977,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3978,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3979,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3980,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3981,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3982,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3983,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3984,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3985,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3986,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3987,0.3404870259,-0.4099348548,0.7055916418,1.10770014,0.9895657068,-0.3392731985,-0.06927594866,-0.2005635668
3988,0.338447537,-0.4171927853,0.6816219827,1.114646826,0.9847246882,-0.3242309688,-0.0695530036,-0.2232055754
3989,0.338447537,-0.4171927853,0.6816219827,1.114646826,0.9847246882,-0.3242309688,-0.0695530036,-0.2232055754
3990,0.338447537,-0.4171927853,0.6816219827,1.114646826,0.9847246882,-0.3242309688,-0.0695530036,-0.2232055754
3991,0.338447537,-0.4171927853,0.6816219827,1.114646826,0.9847246882,-0.3242309688,-0.0695530036,-0.2232055754
3992,0.338447537,-0.4171927853,0.6816219827,1.114646826,0.9847246882,-0.3242309688,-0.0695530036,-0.2232055754
3993,0.3330495217,-0.4009709002,0.683533287,1.140056326,0.9958550929,-0.3401798039,-0.07744336097,-0.1843932019
3994,0.3330495217,-0.4009709002,0.683533287,1.140056326,0.9958550929,-0.3401798039,-0.07744336097,-0.1843932019
3995,0.3330495217,-0.4009709002,0.683533287,1.140056326,0.9958550929,-0.3401798039,-0.07744336097,-0.1843932019
3996,0.3330495217,-0.4009709002,0.683533287,1.140056326,0.9958550929,-0.3401798039,-0.07744336097,-0.1843932019
3997,0.3330495217,-0.4009709002,0.683533287,1.140056326,0.9958550929,-0.3401798039,-0.07744336097,-0.1843932019
3998,0.3330495217,-0.4009709002,0.683533287,1.140056326,0.9958550929,-0.3401798039,-0.07744336097,-0.1843932019
3999,0.3330495217,-0.4009709002,0.683533287,1.140056326,0.9958550929,-0.3401798039,-0.07744336097,-0.1843932019
4000,0.3399115391,-0.3837660956,0.6762996137,1.1502717,0.9809253271,-0.3507541216,-0.08186953065,-0.1808768785
4001,0.3399115391,-0.3837660956,0.6762996137,1.1502717,0.9809253271,-0.3507541216,-0.08186953065,-0.1808768785
