"iteration","price","brand2","brand3","ff2","ff3","feat2","feat3","LV_disturbance"
7688,-0.002900114608,0.9938214054,-0.7725485091,0.2396755714,0.6454122663,1.095940596,1.724033148,0
7689,0.003462284888,0.9634021329,-0.8236498026,0.2296845739,0.68086092,1.035111885,1.608189519,0
7690,-0.0197850577,1.023341841,-0.8422885821,0.1382292565,0.6897444089,1.084955557,1.682472343,0
7691,-0.01454541534,0.9319089524,-0.9219800436,0.172703639,0.7111585589,1.045050364,1.623261758,0
7692,-0.05080248169,1.011163374,-0.821065569,0.1878896366,0.6206438234,1.078893161,1.677648861,0
7693,-0.02303108937,1.00259333,-0.8340699281,0.1827352803,0.6747779584,1.053892158,1.615362861,0
7694,-0.03459001365,0.956382486,-0.8489955335,0.1914585005,0.666110646,1.043643609,1.668786796,0
7695,-0.04506803091,0.9252175811,-0.8138471907,0.1962017616,0.6571544911,1.057131807,1.689475819,0
7696,-0.02569524008,0.9115552671,-0.7967607939,0.1610134871,0.6730943196,1.077044795,1.675788394,0
7697,-0.02441288447,0.9459541483,-0.8238380598,0.2003911603,0.7437573421,1.033983327,1.611983513,0
7698,-0.03482135399,0.9204468958,-0.857099229,0.1540485259,0.6925745831,1.107669244,1.676602749,0
7699,0.01429013726,0.9195709186,-0.8441096067,0.1494109798,0.6553562828,0.9861079036,1.652499246,0
7700,-0.05300126578,0.8613988958,-0.8972315105,0.1297192464,0.6795136049,1.026144391,1.628860831,0
7701,0.007955766777,0.885376932,-0.8526132659,0.1090110749,0.7033335569,1.146788403,1.624781038,0
7702,-0.03682564662,0.8538979926,-0.8316399556,0.2102109467,0.6791100068,1.070666131,1.64718134,0
7703,-0.005732250445,0.9060989989,-0.8210627634,0.08732676439,0.6710008718,1.068144348,1.627807943,0
7704,-0.01513974322,0.9061521972,-0.8159159832,0.1052642023,0.676552345,1.036882726,1.69029925,0
7705,-0.01475419056,0.9803669511,-0.81127594,0.1384341743,0.6492213673,1.103271856,1.646120828,0
7706,-0.03936738386,0.9553580591,-0.8429112116,0.105095031,0.6749413352,1.099481314,1.678334604,0
7707,-0.02810521188,0.9850712706,-0.8148459883,0.1877502143,0.6567784952,1.013359271,1.629359421,0
7708,-0.02567760057,0.8960580627,-0.8503217496,0.151145311,0.6298716693,1.061805421,1.634913834,0
7709,-0.02931366963,0.9532924885,-0.8113335861,0.1621759633,0.6883685336,1.021450962,1.663501183,0
7710,-0.02028827098,1.009908602,-0.8208356308,0.2081624105,0.5909725652,0.9525948992,1.66377113,0
7711,-0.03390284871,0.9790711779,-0.7899615477,0.1729328348,0.5557002856,1.014379634,1.663144001,0
7712,-0.02958254852,0.9568106074,-0.8571926552,0.1909006606,0.6340206336,1.039705238,1.66140219,0
7713,-0.0304724442,0.9267123508,-0.8142709963,0.1725261649,0.5972496936,1.044145982,1.644897948,0
7714,-0.03740107077,1.011450739,-0.7654756371,0.1769836472,0.6532146234,1.052808863,1.684323781,0
7715,-0.008470342337,1.012982075,-0.8201296694,0.2666313817,0.7063285304,1.081057914,1.654380206,0
7716,-0.009142982846,0.9449232195,-0.8095401921,0.247042344,0.6640792686,1.040397007,1.656161855,0
7717,-0.01832120707,0.9590633235,-0.8069183493,0.2403278592,0.6710805367,1.123071049,1.670238397,0
7718,-0.02426156749,0.9373050041,-0.7602649492,0.1859094945,0.6577757528,1.032812265,1.700978974,0
7719,-0.03225461162,0.954380148,-0.8033900967,0.1741759795,0.6932111211,0.986845234,1.674027873,0
7720,-0.02617848324,0.9746870414,-0.7199270662,0.1218417257,0.6716980568,1.083666961,1.677858403,0
7721,-0.01990491129,1.025878633,-0.8146339573,0.1958105672,0.6277232086,1.056577775,1.707193763,0
7722,0.0275150171,1.017903427,-0.8139380178,0.1510809816,0.6461848089,1.069424772,1.651424061,0
7723,-0.01983696052,0.9733160645,-0.8039957601,0.1716783721,0.6235044027,0.9982160613,1.629548729,0
7724,-0.003774631497,0.9545730637,-0.8184150935,0.165710872,0.613646618,1.045989507,1.750785947,0
7725,-0.01828536589,1.022066781,-0.8189747896,0.1630393124,0.6928145958,1.017026523,1.573473935,0
7726,0.03610116129,0.9953351487,-0.8069843186,0.1558618251,0.6207583111,1.041689697,1.68188935,0
7727,-0.0037820554,1.019748636,-0.8290938313,0.1284845585,0.5451946362,1.040730111,1.646292321,0
7728,0.004483251294,1.024273169,-0.8587928428,0.1315471845,0.6174894817,1.058968047,1.649740185,0
7729,-0.03404723645,1.064148068,-0.8442947218,0.1525722699,0.5851736387,1.047591508,1.638055604,0
7730,-0.001699414153,1.027887319,-0.8454817515,0.1561092959,0.6742021264,1.136250317,1.717928268,0
7731,-0.0690476466,1.015593945,-0.8466510685,0.101216806,0.6474186821,1.035277759,1.736982705,0
7732,-0.03657346262,1.006764175,-0.7611028563,0.1593107486,0.598562943,1.109917354,1.642847089,0
7733,-0.03382759602,1.031595309,-0.8405867562,0.1340275224,0.6162246893,1.109090937,1.659308193,0
7734,-0.03535956985,0.977785043,-0.870470848,0.06689709553,0.643093449,1.108094085,1.750457068,0
7735,-0.03288223211,0.9546673007,-0.8280409288,0.09541466275,0.657493471,1.051303475,1.656546276,0
7736,-0.01289401064,1.038795188,-0.8157592917,0.08838580419,0.682065344,1.120389769,1.672923043,0
7737,-0.008582144533,1.084650197,-0.7793496468,0.1312751534,0.6155642878,1.042767357,1.586459967,0
7738,-0.01144464781,1.032114289,-0.7775837618,0.1088224672,0.6550027494,0.9854247458,1.586380131,0
7739,-0.01050014364,1.0257709,-0.8412669941,0.09272112659,0.7336317142,1.036129849,1.680924598,0
7740,-0.05344910779,0.9869186212,-0.7781301353,0.04914870132,0.7183658771,1.03767163,1.684367251,0
7741,0.009866896308,0.996680751,-0.7831080084,0.04410080049,0.6575446983,1.037738676,1.637052626,0
7742,-0.009011602403,1.031765168,-0.7622621609,0.0988887635,0.6945087767,1.026075011,1.648940206,0
7743,-0.02080710743,1.011433742,-0.7847321426,0.09417689787,0.6534952989,1.065733439,1.621837365,0
7744,-0.02957973088,1.010232325,-0.8046701003,0.1280165713,0.6807928727,1.05945957,1.631103197,0
7745,-0.03239203667,1.085711232,-0.8962505516,0.04899963165,0.70859505,1.065057169,1.709056214,0
7746,-0.027571406,0.9895902973,-0.8559383803,0.1166803495,0.7276208897,1.104308842,1.719214616,0
7747,-0.01302416165,1.046242477,-0.899168868,0.06895489947,0.7107750122,0.9790641324,1.729228657,0
7748,-0.02341869779,1.029936872,-0.9043665756,0.0766880719,0.6880875313,1.007924094,1.626814853,0
7749,-0.05006241622,0.9988705585,-0.8077593282,0.00308264793,0.6573918371,1.102843412,1.638142317,0
7750,0.01841076771,1.058167952,-0.8444290123,0.07635448747,0.5938541762,1.136850372,1.694591435,0
7751,-0.02238595489,1.05895463,-0.8569229344,0.03350586274,0.6658521413,1.085349522,1.642792625,0
7752,0.0078589146,1.092650982,-0.7797786927,0.01853624029,0.6749148445,1.104365456,1.695653185,0
7753,-0.001526636234,1.094307107,-0.8763475914,0.08915869514,0.6758291568,1.05586556,1.709963202,0
7754,0.05793820644,1.121863121,-0.7853923371,0.07981059293,0.6196995026,1.068078961,1.626558823,0
7755,-0.006013589702,1.023606242,-0.8428523982,0.1469130538,0.665308923,1.117207052,1.67854793,0
7756,-0.007411069042,0.9969872214,-0.8911750782,0.05366108954,0.6225981453,1.059996288,1.675027704,0
7757,0.02475882528,1.016641894,-0.8945610248,0.05295116152,0.6496403953,1.110964395,1.625858459,0
7758,-0.01460970642,0.9498489437,-0.7709544397,0.1045630859,0.6785550478,1.148728353,1.692364835,0
7759,0.04345192944,1.041377582,-0.903385774,0.003663382946,0.6449627509,1.034850718,1.675606167,0
7760,-0.009757112988,1.044799595,-0.8639705223,0.1285526182,0.6617335037,1.102283977,1.649118756,0
7761,-0.002176837094,1.005467383,-0.8037634953,0.1228682558,0.669455553,1.172642061,1.670889355,0
7762,0.01290061469,1.100667009,-0.80364738,0.1019550135,0.6324143143,1.136364555,1.62904055,0
7763,0.01575928608,1.072769926,-0.8405085711,0.1098685808,0.6714467409,1.072828449,1.684367829,0
7764,0.03551899857,1.055603724,-0.7818406871,0.03194113816,0.6526468522,1.133576338,1.694613584,0
7765,0.01611430792,0.9822849872,-0.8142991027,0.1157179057,0.6506151285,1.144777608,1.716877148,0
7766,0.02208156128,1.041215654,-0.8284016987,0.07456601066,0.6788999392,1.024021986,1.596017815,0
7767,0.02983618497,1.060733852,-0.8192816447,0.1152809822,0.6753015406,1.096756477,1.703038031,0
7768,0.06576539873,1.019241981,-0.7747449812,0.06888737364,0.6250047886,1.054054522,1.669320539,0
7769,0.01293946941,1.002088228,-0.8317910911,0.06197172861,0.6672449033,1.122483165,1.628893185,0
7770,0.02133767313,1.03866853,-0.8164408791,0.08345283856,0.6313347342,1.047852585,1.669629527,0
7771,0.01128045383,1.051834838,-0.868304706,0.1565162703,0.6615959054,0.9993973225,1.635175134,0
7772,0.03746841143,1.034241084,-0.7934388471,0.08947565094,0.6272197916,1.154870716,1.687362594,0
7773,-0.009294315477,1.058271029,-0.8087552496,0.09483312949,0.7088761699,1.021758478,1.638889079,0
7774,0.01543102335,1.01220133,-0.8439472731,0.1308380239,0.6621252719,1.040619092,1.651461655,0
7775,1.081521964e-05,1.00576138,-0.8461859542,0.07383891716,0.740524131,1.193144736,1.650093286,0
7776,0.01337605676,1.09084345,-0.8032929738,0.08852055687,0.6782201631,1.090722573,1.613783973,0
7777,-0.003372225488,1.01263788,-0.7489500872,0.1299623609,0.6917479717,1.117258036,1.624207573,0
7778,-0.007851720889,1.062575241,-0.7532838281,0.1615017795,0.6370886101,1.03651495,1.637432211,0
7779,-0.001275188305,1.055007603,-0.8356481383,0.05294350116,0.6643170908,1.104913912,1.68233815,0
7780,0.01066010389,1.020358326,-0.7254630439,0.07994402336,0.6629666293,1.132934599,1.599503292,0
7781,-0.004042261296,1.036155418,-0.8348306644,0.09271835019,0.6850798981,1.211212231,1.703303118,0
7782,0.0129730584,1.01164137,-0.7185289053,0.09680247929,0.6240393551,1.085805831,1.666662798,0
7783,0.01840488997,0.9743262011,-0.8286262967,0.08082960757,0.6266945592,1.07468326,1.687753576,0
7784,0.02434220261,1.039304459,-0.7395608381,0.1378668983,0.6811732158,1.055982935,1.655348657,0
7785,0.01592918114,1.064018478,-0.7823488988,0.1008942741,0.6494612932,1.071258008,1.628610472,0
7786,0.04462584253,1.089067078,-0.7802728121,0.05227020634,0.7047163325,1.090502088,1.681734133,0
7787,0.000692615428,1.030733045,-0.7989685916,0.1190322385,0.7177923966,1.092243565,1.621079612,0
7788,-0.002297415575,0.9240953446,-0.8015275414,0.1512026774,0.6899305193,1.084575553,1.623564329,0
7789,0.001829688338,1.016067967,-0.7223727921,0.1847409155,0.6636985636,1.048946679,1.661662132,0
7790,-0.008118705372,1.039350677,-0.79502228,0.09624454611,0.7358517641,1.118928467,1.652793524,0
7791,0.02113633464,1.032533417,-0.7343996259,0.174396498,0.6904121389,1.054080538,1.659275709,0
7792,0.02378392139,1.040854665,-0.8260623894,0.09527976162,0.7087400433,1.077716797,1.608909769,0
7793,0.004693760518,1.027341974,-0.8393928604,0.1190045482,0.636864291,1.08723727,1.619185728,0
7794,0.002334135278,0.9889484398,-0.7453221174,0.1876400918,0.639543112,1.072765996,1.68647935,0
7795,0.007385369755,0.9356860747,-0.8045896531,0.07705590828,0.6779717225,1.071827344,1.663562125,0
7796,-0.0138714032,0.9520604607,-0.7873160823,0.1265009073,0.588203124,1.068141753,1.653600897,0
7797,0.03308070445,1.021153508,-0.8104691973,0.07548918971,0.6838880184,1.113215226,1.645791849,0
7798,-0.02345853471,0.9654099279,-0.8238405175,0.1006452106,0.6417640582,1.065495293,1.588491072,0
7799,0.0004707396006,1.035582455,-0.828013763,0.1003150835,0.619528861,1.049403832,1.651553042,0
7800,0.02635733041,0.9645903266,-0.8000642879,0.1037251412,0.6859101784,1.027603497,1.703604393,0
7801,0.02698826104,1.034105779,-0.8144877294,0.05531560686,0.7335326397,1.049261127,1.64127827,0
7802,0.02343363682,0.9828109206,-0.7996637343,0.1458346736,0.6642725908,1.051838025,1.618537032,0
7803,-0.02145955862,0.9773135186,-0.7586700068,0.1439007694,0.6307042497,1.040456202,1.689836332,0
7804,0.02387833877,0.9701885486,-0.8398988103,0.1149151272,0.7340496673,1.108727268,1.645210224,0
7805,0.01130502857,1.049819311,-0.8500728922,0.1016839178,0.6265622554,1.115871319,1.647942414,0
7806,0.06185075315,0.9932094633,-0.7704640574,0.1693628536,0.7372772671,1.04077284,1.657068365,0
7807,-0.003851485004,0.9541228054,-0.8230688454,0.1350134037,0.6829582291,1.060185479,1.616879322,0
7808,0.02178367078,0.9497908327,-0.8392442221,0.1328419471,0.6810168417,1.042492001,1.658630885,0
7809,0.01066164579,0.9366183325,-0.8355179965,0.1145115874,0.7368977516,1.074222301,1.622877469,0
7810,-0.02233185248,0.9818821761,-0.8018741972,0.1445843476,0.6773254949,1.071501342,1.660713005,0
7811,0.006732577495,0.9708026137,-0.8112494554,0.1468430283,0.6984695616,1.100693743,1.603856351,0
7812,0.000294326377,1.023140051,-0.8009258565,0.1363731076,0.6521858279,1.126105325,1.61792611,0
7813,0.0007427023844,1.047285457,-0.8284917921,0.1173684197,0.7362958438,1.090132388,1.630405197,0
7814,-0.007430814578,0.9678351677,-0.7912190233,0.08984925853,0.7694712101,1.026979899,1.581909463,0
7815,-0.007342520802,0.9771667038,-0.8045672123,0.1220285525,0.7504580625,1.125265395,1.606460351,0
7816,0.001445400107,0.9527738078,-0.791437384,0.133481912,0.7485014497,1.123281291,1.54737357,0
7817,0.002380317433,0.9298103359,-0.7810294507,0.1199972988,0.7523123668,1.101828513,1.586672518,0
7818,0.01301447945,1.016757907,-0.7845645003,0.08777412441,0.696388525,1.01415004,1.613479116,0
7819,0.006852658844,0.9914086266,-0.8024648896,0.1256793009,0.6792892624,1.046023108,1.625382953,0
7820,-0.01389478473,0.9442434023,-0.8529528122,0.1628591038,0.6954494926,1.085063574,1.623478996,0
7821,0.01720207514,0.999599771,-0.8454863792,0.07827970377,0.7047339747,1.018215641,1.57984694,0
7822,0.001601021884,1.035574902,-0.8267666253,0.1693761067,0.6611299706,1.146038103,1.603843385,0
7823,0.004251910417,1.010305095,-0.7528442248,0.152420937,0.6950754223,1.067325223,1.5961274,0
7824,0.008865404012,0.9504868819,-0.8880094175,0.1235927627,0.6949344546,1.088155268,1.647160734,0
7825,0.01244768836,1.095644878,-0.8225034172,0.1550613568,0.7491162404,1.031370276,1.627748924,0
7826,0.0157053151,1.00647985,-0.7955375705,0.1627812659,0.7101183682,1.075094373,1.640285408,0
7827,-0.005379378959,1.001787655,-0.8302963627,0.1514030794,0.7312137691,1.06296345,1.611592198,0
7828,0.0017319928,0.9831711572,-0.8501298565,0.1996782561,0.6952008845,1.104142346,1.587457936,0
7829,-0.0003619251044,1.064895579,-0.7766140939,0.2150436982,0.7555409286,1.09465423,1.627775644,0
7830,0.01653917965,1.026357257,-0.7258604733,0.1582291641,0.7524635668,1.057543914,1.569228024,0
7831,-0.03709251872,1.005066925,-0.7901575983,0.1529517229,0.7017895129,1.121611653,1.591887185,0
7832,0.01280308692,1.00168413,-0.7385670161,0.1494127929,0.7596516446,1.132125175,1.576261877,0
7833,-0.01232099307,0.999370017,-0.79686849,0.1380867236,0.6431942592,1.187717563,1.598401186,0
7834,-0.01917746079,0.9962614245,-0.819742239,0.1620571797,0.6729160521,1.092921885,1.644197547,0
7835,-0.05824065735,1.002161521,-0.814953583,0.117986968,0.7580636795,1.060278725,1.634137624,0
7836,-0.03680631805,0.9822353651,-0.7539893993,0.1820943166,0.6307180077,1.105159913,1.574395626,0
7837,-0.01847029691,1.0374475,-0.7693324844,0.1580086789,0.7084259175,1.11356073,1.616337887,0
7838,-0.01526627514,0.9495165964,-0.8474078996,0.1374008336,0.7149102168,1.074130187,1.589288749,0
7839,-0.0399850402,0.9760049728,-0.7558804052,0.1874729407,0.7774294521,1.096507377,1.577075112,0
7840,-0.04133711452,0.9269309583,-0.7987693989,0.2111847445,0.7471370477,1.084044831,1.638500125,0
7841,-0.03873240136,1.064357799,-0.7599232062,0.07279330002,0.6885599214,1.086309224,1.639239194,0
7842,-0.03613221481,0.9459204049,-0.7608531412,0.1215267217,0.7557656014,0.9940589782,1.602777516,0
7843,-0.052872072,1.000086954,-0.7943671004,0.160839768,0.7607678754,1.030688302,1.56341668,0
7844,-0.02793110699,0.9849363034,-0.8781801199,0.2254432954,0.6997565042,1.01686968,1.58565514,0
7845,-0.03660717886,0.9430215781,-0.7386099967,0.1500170954,0.7168792352,1.044858286,1.611286545,0
7846,-0.0446001384,0.977679083,-0.806844682,0.1797979209,0.7101574206,1.022629305,1.695668522,0
7847,-0.005645609551,0.9952892532,-0.7934073473,0.2058720119,0.710722762,1.079649088,1.645644807,0
7848,-0.002997504308,0.974886202,-0.8032354402,0.06940168793,0.6517459264,1.022038975,1.63595973,0
7849,-0.0145796121,0.9550118595,-0.8566116756,0.1831255493,0.6712226269,1.041704294,1.616376659,0
7850,-0.05255669792,1.034527814,-0.7919093642,0.1753466413,0.7130940347,1.019933215,1.649767038,0
7851,0.01175992387,0.9856510491,-0.7782313422,0.1990833498,0.6850346139,1.07708269,1.675741742,0
7852,-0.003148991132,1.02198252,-0.888970814,0.1629243053,0.5913225431,1.073300093,1.633660748,0
7853,-0.04280500726,0.9313065235,-0.795423782,0.1528450057,0.6649310757,1.113571661,1.633256498,0
7854,-0.03182339434,1.019018457,-0.7961509371,0.220603512,0.6812773716,1.068441374,1.600693527,0
7855,-0.06074449226,0.9792017619,-0.7475492803,0.207685094,0.695478827,1.080477394,1.606786676,0
7856,-0.02165566906,1.002179798,-0.7797344609,0.1919497707,0.6657365351,1.030763286,1.683087138,0
7857,0.01570764988,0.9221367754,-0.7881527171,0.1496663943,0.6703449308,1.084327725,1.560914779,0
7858,-0.01432376563,0.9635500759,-0.8568422218,0.1369276932,0.646147382,1.011463949,1.667596218,0
7859,0.03515150413,1.010191469,-0.7480318524,0.1721517524,0.6783831453,1.030954462,1.533845919,0
7860,-0.02662047462,1.011307184,-0.8382105156,0.1134742489,0.7018087218,1.00647058,1.641324541,0
7861,0.004449253373,0.9339851716,-0.7723887096,0.1598437965,0.6734603083,0.9887135671,1.664375709,0
7862,-0.00611641192,1.00286565,-0.8533206755,0.2097767206,0.645801269,1.077510152,1.649770399,0
7863,-0.004005912434,0.9878293816,-0.8444876995,0.1691490632,0.6195687679,1.063731029,1.631460387,0
7864,-0.02579456589,0.9340287428,-0.8409290253,0.1748824076,0.7017992187,1.03248754,1.573375336,0
7865,-0.03241040535,0.9617667517,-0.8714057445,0.1274398752,0.6796624201,1.068571986,1.63075197,0
7866,-0.001670334397,1.037505054,-0.8013589279,0.1961632131,0.6163327739,1.030087454,1.682705841,0
7867,-0.05344806164,1.035632521,-0.8066306284,0.1182538902,0.6178371432,1.035592952,1.634561695,0
7868,-0.01974710731,1.029092952,-0.8239553215,0.1365998164,0.6955786159,1.040641878,1.637175732,0
7869,-0.01164069996,1.018030628,-0.8540412264,0.1021865855,0.7188229286,1.122027549,1.623645296,0
7870,0.01238871984,0.9763837555,-0.8013808472,0.09968050835,0.6062595192,1.032791908,1.655397013,0
7871,0.01726472267,1.093301641,-0.850491798,0.1210558353,0.6569175463,1.042825959,1.705374524,0
7872,-0.03325415136,0.9743968233,-0.802235103,0.085861688,0.6517459535,1.041265008,1.706438799,0
7873,-0.03253224289,1.054753123,-0.8373996145,0.10171434,0.6434162462,1.033474072,1.702537436,0
7874,0.0012454828,0.9950853028,-0.8106284417,0.1379135965,0.6413211531,1.035313295,1.713093688,0
7875,-0.03914203676,1.021878912,-0.8480227999,0.0112995987,0.6404993832,1.01502724,1.661194321,0
7876,-0.03861641236,1.020610627,-0.7705286101,0.1927498702,0.58897463,0.9845937675,1.70744762,0
7877,-0.01220742769,0.9958922534,-0.7693548148,0.1400475521,0.6115281568,1.000899826,1.743132518,0
7878,-0.01923161958,0.9983734208,-0.823906852,0.1438995036,0.618116816,0.9798801367,1.704011537,0
7879,0.0142666653,0.9757737847,-0.7767335084,0.06549066402,0.5926446161,1.110162464,1.765158861,0
7880,-0.01096757949,0.9921301352,-0.7873480465,0.09656109881,0.5692954309,1.012272639,1.685562482,0
7881,-0.002500012278,0.9941132279,-0.759010177,0.1226800452,0.6505434822,1.077220245,1.633799491,0
7882,-0.01186909244,0.9722642178,-0.8456069879,0.1020009138,0.6173814294,1.056007889,1.643054314,0
7883,-0.04678875901,0.9903647333,-0.8570653596,0.09311843732,0.565201876,1.010300766,1.693261397,0
7884,-0.00894048957,0.9631276204,-0.9259406565,0.06156652296,0.6016880086,1.041388628,1.73543492,0
7885,-0.01248804799,0.9261286989,-0.8743977905,0.118433076,0.5628587453,0.9574625045,1.711033291,0
7886,-0.01210262356,0.9727337446,-0.8891168274,0.03730295991,0.5689660293,1.017970993,1.650290177,0
7887,-0.0222955508,0.9384543109,-0.8709027113,0.1180519095,0.6064420051,1.08716622,1.635310099,0
7888,-0.02199751843,0.9429731735,-0.7533353593,0.06328553254,0.5707889212,1.118169233,1.69645731,0
7889,-0.02732107668,0.9260946306,-0.8011239684,0.1116956187,0.5838761433,1.022502131,1.649049919,0
7890,0.02879042523,1.003391732,-0.8322006258,0.1660398391,0.5989468112,1.09706961,1.644083756,0
7891,-0.00542205424,0.9501007601,-0.7734843896,0.1125409789,0.6541854175,1.103035855,1.568286505,0
7892,0.007502760889,0.9551352372,-0.8100908253,0.1251191085,0.5899660251,1.056954863,1.623545956,0
7893,0.006027129591,0.9278889639,-0.823678996,0.1243795591,0.5683504794,1.101837727,1.596707061,0
7894,0.01484164484,0.9253983455,-0.7744411088,0.1246988506,0.6290518504,1.015573539,1.574995347,0
7895,-0.03723829078,0.9890670763,-0.8515691547,0.09442871769,0.6015602767,1.096662102,1.616543251,0
7896,-0.04284294737,0.9617893481,-0.8233326785,0.1788370176,0.7114129447,0.9949824482,1.650155057,0
7897,-0.04042319695,0.9330784401,-0.8126349219,0.1481803494,0.6732732658,1.04433867,1.61492621,0
7898,-0.04796214463,0.9785309073,-0.8316779791,0.1273930132,0.6785932918,0.9632483744,1.681122255,0
7899,-0.03395999399,0.9613980623,-0.8333303109,0.158864254,0.6529158908,1.012856806,1.568919044,0
7900,-0.02268057522,0.9169255181,-0.8312682208,0.1133092647,0.6570663599,1.043772389,1.612671297,0
7901,-0.03636277662,0.9957180146,-0.8813755305,0.1845653924,0.5888963059,1.063470337,1.583067041,0
7902,-0.01933635402,0.9445007711,-0.7795198485,0.2085522399,0.6798840556,1.035520796,1.630098519,0
7903,-0.04153607936,0.9963138018,-0.8264090438,0.1618576018,0.6300105025,0.936625259,1.605947821,0
7904,-0.02980939547,0.9164644542,-0.867271229,0.1927544959,0.6204190078,0.9325547225,1.673711342,0
7905,-0.02525893969,0.9697963,-0.8721561332,0.1379718991,0.700478899,0.9692409793,1.651133956,0
7906,-0.02340675998,0.9757569491,-0.7686052203,0.08157809794,0.6623115275,1.027601773,1.617880239,0
7907,-0.03029290673,0.9236152708,-0.8648390698,0.1509498509,0.580528153,1.032904887,1.592366894,0
7908,-0.00845305063,0.9765706004,-0.8334779345,0.1154455568,0.5810122584,1.016669878,1.609713871,0
7909,-0.01356218376,1.003128929,-0.8399289873,0.1006650313,0.5706058461,0.95981329,1.62023279,0
7910,0.005746889209,1.004713133,-0.7728662666,0.1026324671,0.6051200189,1.052377531,1.572096583,0
7911,-0.03041360181,0.9523513256,-0.7957075803,0.1674134887,0.5475314084,1.042622446,1.543122177,0
7912,-0.02487685711,1.046063029,-0.8236324408,0.146988038,0.5515752982,1.001839257,1.58761374,0
7913,-0.04477518029,1.029050954,-0.7781977842,0.2019917718,0.5610760143,1.003662875,1.576130437,0
7914,-0.01318893775,0.9976636355,-0.799092633,0.1566828762,0.5718403813,1.029012038,1.606782918,0
7915,0.01002775922,1.015333135,-0.7851125939,0.140341953,0.5697911476,1.021874088,1.609742831,0
7916,-0.01621580189,0.9966907631,-0.8313328636,0.1583545802,0.5612823353,1.03503284,1.661997982,0
7917,0.0008819072221,1.076831118,-0.8040267565,0.1818984097,0.5285096363,1.010273111,1.566615548,0
7918,-0.03254934569,1.000138712,-0.7879628438,0.1256601439,0.5339190295,1.074479359,1.574580151,0
7919,-0.01785972131,1.02546422,-0.8464792214,0.2063603523,0.5017925984,1.026532321,1.523872967,0
7920,-0.03790297074,0.9854224758,-0.8416439921,0.1828486269,0.5576428725,1.079559019,1.56545058,0
7921,-0.02211696308,0.9851730667,-0.8092602382,0.1429134899,0.5941793272,1.085810069,1.558613717,0
7922,-0.02580692565,1.042140323,-0.8245999884,0.1496465297,0.525879741,1.038929509,1.587309588,0
7923,-0.01425078314,0.9972726012,-0.7952133568,0.2240828263,0.5573537966,1.059125643,1.596277538,0
7924,-0.007997926394,1.006327285,-0.8025539826,0.157809991,0.5296341003,1.027163396,1.541374238,0
7925,-0.01287232437,1.013328156,-0.8085718838,0.1889821552,0.5696737406,1.058497018,1.587694346,0
7926,0.0094237259,1.046447933,-0.7893356018,0.1299021862,0.538470231,1.065665844,1.601801406,0
7927,0.01039554944,1.003085786,-0.8547190518,0.09144676308,0.5165667803,1.069525563,1.580451993,0
7928,-0.005271061559,0.9741501271,-0.7921382592,0.1173777488,0.5324110629,1.053509251,1.591316171,0
7929,0.006055989248,0.9897230642,-0.7192339197,0.1210325732,0.5715641894,1.006254498,1.629161443,0
7930,-0.0001176980594,0.9657728205,-0.7316727723,0.1037366668,0.5820129872,1.058283772,1.612691262,0
7931,0.03796433882,0.9832660265,-0.8196639407,0.1677966701,0.5471678467,1.100035404,1.524632361,0
7932,0.01762151815,1.013371316,-0.7426960416,0.1306173166,0.5459927966,1.032553764,1.576643238,0
7933,0.02183697064,1.099605959,-0.7873337794,0.1536605931,0.4871312475,1.042871451,1.584245873,0
7934,-0.02221401064,1.017615148,-0.7723744841,0.1272679298,0.5462309726,1.060808228,1.586596894,0
7935,0.01040909511,1.050132367,-0.7717001818,0.1913030332,0.5766970004,1.091538135,1.573906168,0
7936,-0.000798111052,0.9812741338,-0.7836580427,0.1199530595,0.5811516021,1.097661815,1.596465951,0
7937,-0.04455017626,0.9890469026,-0.7836163531,0.150102179,0.6225872583,1.072496516,1.589249328,0
7938,-0.01330805645,1.011813265,-0.7153627151,0.1303725221,0.5525146925,1.077847662,1.556878324,0
7939,-0.003867227069,0.9644610104,-0.7682680219,0.1169008224,0.6246075753,1.072852606,1.58265306,0
7940,-0.004033665453,1.025664933,-0.7651570548,0.1173772218,0.511016774,1.06781477,1.61150009,0
7941,-0.006862104192,1.017017768,-0.82089006,0.1707633759,0.6308208619,1.125948535,1.566502228,0
7942,-0.01822429762,0.9611645077,-0.7657564807,0.161699347,0.5752091725,1.092517476,1.53223583,0
7943,0.02513260632,0.9980207854,-0.8322820996,0.1828033637,0.5622655469,1.069044803,1.57571864,0
7944,-0.01195649191,1.036109083,-0.7903289594,0.1424341575,0.562266989,1.021926673,1.591142368,0
7945,0.01152958799,0.9742488404,-0.7467933921,0.1131958895,0.5436869678,1.039080495,1.522870709,0
7946,-0.007984926678,1.029946558,-0.7956392648,0.1173007392,0.5812864329,1.018960191,1.570713358,0
7947,-0.02633358886,1.019743317,-0.783996437,0.1547559553,0.5870068466,1.06427295,1.631692918,0
7948,0.02477751149,1.043429557,-0.7767862084,0.181739244,0.5558976592,1.037154355,1.564566438,0
7949,-0.0007654615266,1.034448007,-0.8320383655,0.1495355468,0.5829600699,0.993069484,1.580677783,0
7950,-0.003712899746,0.9802124941,-0.7223847705,0.1623634903,0.5594935935,1.051232519,1.586227959,0
