"iteration","price x price","ff2 x price","ff2 x ff2","ff3 x price","ff3 x ff2","ff3 x ff3","feat2 x price","feat2 x ff2","feat2 x ff3","feat2 x feat2","feat3 x price","feat3 x ff2","feat3 x ff3","feat3 x feat2","feat3 x feat3"
9524,0.4635707854,0,1.742129761,0,0,1.478890566,0,0,0,2.188489646,0,0,0,0,1.538228199
9525,0.4559419593,0,1.733208232,0,0,1.578016027,0,0,0,2.046713542,0,0,0,0,1.554639791
9526,0.4512300567,0,1.827741755,0,0,1.523860559,0,0,0,2.082758947,0,0,0,0,1.500826319
9527,0.4586941354,0,1.648804333,0,0,1.641148914,0,0,0,1.943830513,0,0,0,0,1.614146665
9528,0.478460242,0,1.9497582,0,0,1.596634498,0,0,0,1.967582534,0,0,0,0,1.563867556
9529,0.4190151893,0,1.805901579,0,0,1.483137595,0,0,0,2.022002333,0,0,0,0,1.712752021
9530,0.4221110252,0,1.743262919,0,0,1.417086979,0,0,0,1.94116351,0,0,0,0,1.669500725
9531,0.4271275985,0,1.84289457,0,0,1.539298275,0,0,0,1.833869973,0,0,0,0,1.650751998
9532,0.4449319437,0,1.90838077,0,0,1.642706275,0,0,0,2.039045854,0,0,0,0,1.520467549
9533,0.4504372005,0,1.914504016,0,0,1.5674085,0,0,0,1.807507987,0,0,0,0,1.664841297
9534,0.4487041415,0,1.9665502,0,0,1.62483195,0,0,0,1.912689774,0,0,0,0,1.66584155
9535,0.4142717609,0,1.847633488,0,0,1.65066228,0,0,0,1.806016791,0,0,0,0,1.596508738
9536,0.4118789445,0,1.790629485,0,0,1.650180954,0,0,0,1.831059289,0,0,0,0,1.613502454
9537,0.4324031138,0,1.786239379,0,0,1.672428942,0,0,0,1.860104843,0,0,0,0,1.670237203
9538,0.4745130357,0,1.811558756,0,0,1.518292825,0,0,0,1.828974094,0,0,0,0,1.692185867
9539,0.4174765332,0,1.648521126,0,0,1.637747132,0,0,0,1.808616855,0,0,0,0,1.719134612
9540,0.3893244608,0,1.88570193,0,0,1.517484181,0,0,0,2.016847845,0,0,0,0,1.738513088
9541,0.4154209053,0,1.695984485,0,0,1.57837155,0,0,0,1.964543605,0,0,0,0,1.803014891
9542,0.3870418197,0,1.607893194,0,0,1.564247945,0,0,0,1.850704874,0,0,0,0,1.760255372
9543,0.4058879201,0,1.709309284,0,0,1.636892015,0,0,0,1.880880072,0,0,0,0,1.637803984
9544,0.4227411254,0,1.632035141,0,0,1.656647977,0,0,0,1.81375466,0,0,0,0,1.682718651
9545,0.4266667059,0,1.547414359,0,0,1.50232018,0,0,0,1.811285834,0,0,0,0,1.737125908
9546,0.4304692368,0,1.700702169,0,0,1.672281205,0,0,0,1.814134336,0,0,0,0,1.784808729
9547,0.4352033298,0,1.686494202,0,0,1.64049228,0,0,0,1.8471979,0,0,0,0,1.680038293
9548,0.469559465,0,1.809228883,0,0,1.617656329,0,0,0,1.989216569,0,0,0,0,1.943857196
9549,0.4330461487,0,1.571808931,0,0,1.656173625,0,0,0,1.993689848,0,0,0,0,1.88950575
9550,0.4507170408,0,1.674111594,0,0,1.610957305,0,0,0,1.783972995,0,0,0,0,1.695477583
9551,0.4660277201,0,1.73683299,0,0,1.625102963,0,0,0,1.829366158,0,0,0,0,1.868133772
9552,0.4186280366,0,1.769396725,0,0,1.627892197,0,0,0,1.649601779,0,0,0,0,1.739913783
9553,0.4323656254,0,1.699963521,0,0,1.706710339,0,0,0,1.937007777,0,0,0,0,1.731639814
9554,0.446317299,0,1.688427023,0,0,1.670438552,0,0,0,1.916318634,0,0,0,0,1.841809508
9555,0.4479861947,0,1.523446792,0,0,1.614277054,0,0,0,1.970767725,0,0,0,0,1.681412425
9556,0.4563283957,0,1.574408901,0,0,1.608107729,0,0,0,2.02376729,0,0,0,0,1.720667416
9557,0.4564144431,0,1.635752774,0,0,1.434739526,0,0,0,1.952972582,0,0,0,0,1.912255335
9558,0.5062379434,0,1.6800557,0,0,1.673922845,0,0,0,1.845747146,0,0,0,0,1.757689721
9559,0.4563189747,0,1.653505521,0,0,1.473051856,0,0,0,1.7958589,0,0,0,0,1.718874485
9560,0.4624973545,0,1.608911374,0,0,1.567426987,0,0,0,1.866887616,0,0,0,0,1.764082472
9561,0.402012081,0,1.716825877,0,0,1.654665348,0,0,0,1.851524315,0,0,0,0,1.706606094
9562,0.4469177348,0,1.70120562,0,0,1.618821791,0,0,0,1.919908013,0,0,0,0,1.772746799
9563,0.4742817918,0,1.782043755,0,0,1.566042347,0,0,0,1.846293663,0,0,0,0,1.724551028
9564,0.3956387805,0,1.757060585,0,0,1.53163011,0,0,0,1.785462538,0,0,0,0,1.626667187
9565,0.42513629,0,1.764574286,0,0,1.607133637,0,0,0,1.930521502,0,0,0,0,1.804855962
9566,0.4723478027,0,1.690915005,0,0,1.609329257,0,0,0,1.719120701,0,0,0,0,1.908361086
9567,0.4598095048,0,1.782276381,0,0,1.564097172,0,0,0,1.847961236,0,0,0,0,1.906337285
9568,0.4077503785,0,1.67195306,0,0,1.555742431,0,0,0,1.768989182,0,0,0,0,1.699278659
9569,0.4203831901,0,1.687724329,0,0,1.594828692,0,0,0,1.729830067,0,0,0,0,1.700825809
9570,0.4083934431,0,1.589949779,0,0,1.525305721,0,0,0,1.653642276,0,0,0,0,1.78282947
9571,0.4125453602,0,1.743568433,0,0,1.569745123,0,0,0,1.709299822,0,0,0,0,1.685712215
9572,0.4597396981,0,1.715793028,0,0,1.558454115,0,0,0,1.675025584,0,0,0,0,1.809917339
9573,0.4215642737,0,1.699436748,0,0,1.499199383,0,0,0,1.719546285,0,0,0,0,1.629010145
9574,0.3826231513,0,1.557108823,0,0,1.435559987,0,0,0,1.676858611,0,0,0,0,1.719443599
9575,0.4263748762,0,1.686407547,0,0,1.629434345,0,0,0,1.570501118,0,0,0,0,1.704249008
9576,0.4179545744,0,1.75867307,0,0,1.422644458,0,0,0,1.687172798,0,0,0,0,1.65170188
9577,0.4297255493,0,1.597385387,0,0,1.466356061,0,0,0,1.653271733,0,0,0,0,1.618116943
9578,0.4116090688,0,1.575167027,0,0,1.402903704,0,0,0,1.662232343,0,0,0,0,1.691108876
9579,0.4336115378,0,1.67491094,0,0,1.463201018,0,0,0,1.629811904,0,0,0,0,1.708070079
9580,0.4338439944,0,1.612165063,0,0,1.577626443,0,0,0,1.616382506,0,0,0,0,1.679633312
9581,0.4323257149,0,1.663700409,0,0,1.492099683,0,0,0,1.736109837,0,0,0,0,1.667046037
9582,0.4375367687,0,1.552591248,0,0,1.438481413,0,0,0,1.773688248,0,0,0,0,1.688003077
9583,0.4567774042,0,1.740407927,0,0,1.471652417,0,0,0,1.68608243,0,0,0,0,1.535676212
9584,0.4681420541,0,1.598619248,0,0,1.422173426,0,0,0,1.747933939,0,0,0,0,1.768376898
9585,0.4366731716,0,1.647215473,0,0,1.340995821,0,0,0,1.683151977,0,0,0,0,2.047454707
9586,0.452731125,0,1.618875031,0,0,1.514410443,0,0,0,1.704214947,0,0,0,0,1.7831446
9587,0.4329097979,0,1.638087935,0,0,1.553322774,0,0,0,1.591021087,0,0,0,0,1.677531796
9588,0.4136182812,0,1.650227977,0,0,1.445716001,0,0,0,1.617955852,0,0,0,0,1.94488442
9589,0.457779566,0,1.594580364,0,0,1.568914623,0,0,0,1.596504748,0,0,0,0,1.9094974
9590,0.4732577721,0,1.737935323,0,0,1.438278381,0,0,0,1.579463001,0,0,0,0,1.777924067
9591,0.4445775383,0,1.716969884,0,0,1.442896164,0,0,0,1.687068392,0,0,0,0,1.719770883
9592,0.469895715,0,1.658088864,0,0,1.369942179,0,0,0,1.733960225,0,0,0,0,1.867493263
9593,0.4725797048,0,1.694754191,0,0,1.493615232,0,0,0,1.625875365,0,0,0,0,1.870790413
9594,0.4658641883,0,1.629788423,0,0,1.520283809,0,0,0,1.750976196,0,0,0,0,1.879908465
9595,0.4625276713,0,1.640712909,0,0,1.399252806,0,0,0,1.675321251,0,0,0,0,1.780223501
9596,0.4311669406,0,1.609049904,0,0,1.404507892,0,0,0,1.633243307,0,0,0,0,1.869647789
9597,0.457588258,0,1.630178398,0,0,1.475197553,0,0,0,1.733917974,0,0,0,0,1.93264958
9598,0.4097866815,0,1.554847852,0,0,1.411233646,0,0,0,1.84358401,0,0,0,0,1.760018427
9599,0.4337455937,0,1.694800083,0,0,1.44659733,0,0,0,1.738540719,0,0,0,0,1.805859632
9600,0.4144915311,0,1.652752632,0,0,1.377838991,0,0,0,1.631865214,0,0,0,0,1.938166461
9601,0.4197146313,0,1.604431225,0,0,1.354813767,0,0,0,1.66016139,0,0,0,0,1.739116354
9602,0.392345824,0,1.689305758,0,0,1.337787717,0,0,0,1.776741053,0,0,0,0,1.813061873
9603,0.4212384494,0,1.80667269,0,0,1.325147069,0,0,0,1.815770788,0,0,0,0,1.803179995
9604,0.4093789381,0,1.689958148,0,0,1.453442265,0,0,0,1.818522334,0,0,0,0,1.640196062
9605,0.4373574825,0,1.513688964,0,0,1.409047718,0,0,0,1.933193621,0,0,0,0,1.899800228
9606,0.4252926888,0,1.582425909,0,0,1.43527024,0,0,0,1.74866756,0,0,0,0,1.779085042
9607,0.4251278661,0,1.662079056,0,0,1.429400981,0,0,0,1.86175785,0,0,0,0,1.812726494
9608,0.4500219629,0,1.60392739,0,0,1.460433383,0,0,0,1.84016141,0,0,0,0,1.897020012
9609,0.4505449059,0,1.68789291,0,0,1.522050416,0,0,0,1.662759711,0,0,0,0,1.933499826
9610,0.423240125,0,1.653930608,0,0,1.429542842,0,0,0,1.675964913,0,0,0,0,1.935530432
9611,0.4463779861,0,1.734065412,0,0,1.42061034,0,0,0,1.614473301,0,0,0,0,1.963228939
9612,0.4537473616,0,1.732067171,0,0,1.378824883,0,0,0,1.590156249,0,0,0,0,1.93516993
9613,0.4500690814,0,1.708898178,0,0,1.459107736,0,0,0,1.84953987,0,0,0,0,1.829838244
9614,0.440773271,0,1.728873659,0,0,1.423382925,0,0,0,1.9564258,0,0,0,0,1.857158716
9615,0.4591824253,0,1.611377919,0,0,1.628504013,0,0,0,1.801385859,0,0,0,0,1.880158135
9616,0.3824383747,0,1.530249989,0,0,1.484263184,0,0,0,1.7450816,0,0,0,0,1.648409701
9617,0.3933447965,0,1.570606243,0,0,1.441832338,0,0,0,1.662245636,0,0,0,0,1.862092454
9618,0.3870557578,0,1.806004495,0,0,1.371372134,0,0,0,1.750690942,0,0,0,0,1.95759637
9619,0.3789653737,0,1.727323206,0,0,1.556317491,0,0,0,1.673319052,0,0,0,0,1.930229691
9620,0.3973465893,0,1.709209878,0,0,1.420221484,0,0,0,1.630522684,0,0,0,0,1.825926881
9621,0.3858302991,0,1.62465863,0,0,1.257666893,0,0,0,1.605256739,0,0,0,0,1.862226653
9622,0.3821692886,0,1.656816088,0,0,1.464451061,0,0,0,1.66790549,0,0,0,0,1.897913174
9623,0.4037027133,0,1.640145179,0,0,1.286540424,0,0,0,1.800921961,0,0,0,0,1.855193524
9624,0.417531273,0,1.612527054,0,0,1.362191282,0,0,0,1.602082187,0,0,0,0,1.897910451
9625,0.4007309372,0,1.603732614,0,0,1.400013605,0,0,0,1.585355068,0,0,0,0,1.881508637
9626,0.3922058238,0,1.620644379,0,0,1.259318959,0,0,0,1.793297263,0,0,0,0,1.824456051
9627,0.3812798178,0,1.574921957,0,0,1.303642487,0,0,0,1.586332691,0,0,0,0,1.8454081
9628,0.4211761619,0,1.669623743,0,0,1.219401332,0,0,0,1.605063351,0,0,0,0,1.934744371
9629,0.448689076,0,1.630575117,0,0,1.311713654,0,0,0,1.611613014,0,0,0,0,1.886795833
9630,0.4878846459,0,1.914320965,0,0,1.34661244,0,0,0,1.571773876,0,0,0,0,1.863924107
9631,0.4310117456,0,1.645901435,0,0,1.421850215,0,0,0,1.654347602,0,0,0,0,1.790957354
9632,0.4451337723,0,1.505530705,0,0,1.419981668,0,0,0,1.566518023,0,0,0,0,1.939760814
9633,0.440845795,0,1.680182997,0,0,1.386481507,0,0,0,1.663477802,0,0,0,0,1.699055274
9634,0.466167548,0,1.704159795,0,0,1.504448719,0,0,0,1.552628539,0,0,0,0,1.825247744
9635,0.4631655978,0,1.621808354,0,0,1.494587508,0,0,0,1.646744473,0,0,0,0,1.798607249
9636,0.4417895069,0,1.622385629,0,0,1.376868334,0,0,0,1.655766056,0,0,0,0,1.88784914
9637,0.4662885851,0,1.590708414,0,0,1.273340374,0,0,0,1.69589178,0,0,0,0,1.773061745
9638,0.4580426879,0,1.72150854,0,0,1.202105181,0,0,0,1.674650316,0,0,0,0,1.883358263
9639,0.4272689491,0,1.512706837,0,0,1.397826256,0,0,0,1.840561718,0,0,0,0,1.84234552
9640,0.4514951207,0,1.497068998,0,0,1.578490217,0,0,0,1.877520915,0,0,0,0,1.817505713
9641,0.4420419482,0,1.492212618,0,0,1.397162877,0,0,0,1.599234637,0,0,0,0,1.610914123
9642,0.4500211164,0,1.574386951,0,0,1.446245395,0,0,0,1.767137721,0,0,0,0,1.862275588
9643,0.4217485723,0,1.579180515,0,0,1.463576979,0,0,0,1.914067312,0,0,0,0,1.645877533
9644,0.4611472382,0,1.767756064,0,0,1.470480702,0,0,0,1.668938039,0,0,0,0,1.773747173
9645,0.4197356118,0,1.697723944,0,0,1.534764994,0,0,0,1.778440311,0,0,0,0,1.98369401
9646,0.4775504652,0,1.706184552,0,0,1.439495571,0,0,0,1.788558106,0,0,0,0,2.01631687
9647,0.4492900155,0,1.567017813,0,0,1.435123659,0,0,0,1.783616779,0,0,0,0,1.779682912
9648,0.4964671852,0,1.687074077,0,0,1.439779538,0,0,0,1.903049544,0,0,0,0,2.034917768
9649,0.4666855487,0,1.745212852,0,0,1.505870572,0,0,0,1.707221115,0,0,0,0,1.899628516
9650,0.469976624,0,1.667199194,0,0,1.355050183,0,0,0,1.71790161,0,0,0,0,1.947384407
9651,0.4587038363,0,1.60848641,0,0,1.438024959,0,0,0,1.768315537,0,0,0,0,1.845311629
9652,0.4525575872,0,1.610428814,0,0,1.626272513,0,0,0,1.777992565,0,0,0,0,1.729712213
9653,0.4751673613,0,1.672506762,0,0,1.530054319,0,0,0,1.68529054,0,0,0,0,1.698492786
9654,0.4480956258,0,1.603459195,0,0,1.470033727,0,0,0,1.619140571,0,0,0,0,1.842289084
9655,0.449758606,0,1.582634909,0,0,1.344495626,0,0,0,1.786297077,0,0,0,0,2.02781096
9656,0.4384346475,0,1.532788144,0,0,1.445732676,0,0,0,1.610969223,0,0,0,0,1.890587161
9657,0.4310748683,0,1.644907254,0,0,1.332860287,0,0,0,1.681317799,0,0,0,0,1.81613487
9658,0.4603835719,0,1.555748793,0,0,1.30412601,0,0,0,1.628475966,0,0,0,0,1.867168319
9659,0.4925685586,0,1.550118064,0,0,1.299779226,0,0,0,1.691174131,0,0,0,0,1.875212086
9660,0.4548690004,0,1.459228463,0,0,1.36315197,0,0,0,1.561337691,0,0,0,0,1.829728427
9661,0.504713761,0,1.654225017,0,0,1.369890656,0,0,0,1.51855676,0,0,0,0,1.769252696
9662,0.4643350384,0,1.556990123,0,0,1.429082303,0,0,0,1.581299038,0,0,0,0,1.93220598
9663,0.4702592628,0,1.575315656,0,0,1.434752258,0,0,0,1.668596899,0,0,0,0,1.790607285
9664,0.5021818918,0,1.528511572,0,0,1.258875929,0,0,0,1.693985566,0,0,0,0,1.810599985
9665,0.4529933812,0,1.61610612,0,0,1.402400765,0,0,0,1.596399698,0,0,0,0,1.855925266
9666,0.4980685507,0,1.573220829,0,0,1.354194973,0,0,0,1.661422136,0,0,0,0,1.716551221
9667,0.4969197789,0,1.623807,0,0,1.353098028,0,0,0,1.60191687,0,0,0,0,1.788966574
9668,0.489710608,0,1.629751602,0,0,1.410387125,0,0,0,1.707178787,0,0,0,0,1.789675509
9669,0.5344266123,0,1.664808633,0,0,1.498430567,0,0,0,1.763664543,0,0,0,0,1.866780832
9670,0.5358351421,0,1.582291956,0,0,1.427654918,0,0,0,1.54909879,0,0,0,0,1.672405313
9671,0.4913199006,0,1.766492728,0,0,1.468532799,0,0,0,1.613514795,0,0,0,0,1.788799727
9672,0.5377142767,0,1.677828284,0,0,1.388323721,0,0,0,1.772483212,0,0,0,0,1.679619843
9673,0.5318319921,0,1.65764891,0,0,1.374288492,0,0,0,1.794342912,0,0,0,0,1.619603295
9674,0.5361229274,0,1.580759984,0,0,1.469434999,0,0,0,1.674669089,0,0,0,0,1.779290941
9675,0.4891151322,0,1.561665286,0,0,1.487808608,0,0,0,1.809877249,0,0,0,0,1.737569872
9676,0.5015973419,0,1.550727434,0,0,1.567466912,0,0,0,1.844803438,0,0,0,0,1.560042904
9677,0.472696036,0,1.623174516,0,0,1.524037619,0,0,0,1.849020379,0,0,0,0,1.708240772
9678,0.5216506811,0,1.477091892,0,0,1.529904114,0,0,0,1.789202174,0,0,0,0,1.708001664
9679,0.5167187486,0,1.605188089,0,0,1.503321858,0,0,0,1.788066111,0,0,0,0,1.717858636
9680,0.46924359,0,1.561206033,0,0,1.46403958,0,0,0,1.788356497,0,0,0,0,1.760206483
9681,0.4635868357,0,1.565150229,0,0,1.495813773,0,0,0,1.848940591,0,0,0,0,1.521514574
9682,0.4986124764,0,1.562311497,0,0,1.630970035,0,0,0,1.817485342,0,0,0,0,1.613398514
9683,0.5164485294,0,1.492148355,0,0,1.595240958,0,0,0,2.013408452,0,0,0,0,1.649276714
9684,0.492831054,0,1.647544165,0,0,1.501625691,0,0,0,1.734115217,0,0,0,0,1.623915416
9685,0.4808327933,0,1.52801431,0,0,1.706531198,0,0,0,1.870255846,0,0,0,0,1.813916726
9686,0.5155767085,0,1.599248463,0,0,1.688127782,0,0,0,1.821967948,0,0,0,0,1.564726504
9687,0.4833412618,0,1.466168958,0,0,1.574363939,0,0,0,1.821486092,0,0,0,0,1.657920399
9688,0.5057674096,0,1.566515028,0,0,1.582252326,0,0,0,1.737591538,0,0,0,0,1.566706786
9689,0.5180950951,0,1.553102209,0,0,1.476027569,0,0,0,1.917214276,0,0,0,0,1.491707154
9690,0.5032765399,0,1.485022415,0,0,1.497579465,0,0,0,1.916201286,0,0,0,0,1.544733903
9691,0.4671217086,0,1.664054771,0,0,1.510082436,0,0,0,1.856430692,0,0,0,0,1.66728092
9692,0.4997037893,0,1.493631823,0,0,1.44200647,0,0,0,1.873418096,0,0,0,0,1.522711594
9693,0.533363184,0,1.505867077,0,0,1.697502083,0,0,0,1.786942514,0,0,0,0,1.584624946
9694,0.5004771479,0,1.541165057,0,0,1.560027497,0,0,0,1.774140267,0,0,0,0,1.506851362
9695,0.5302386325,0,1.507243018,0,0,1.57853326,0,0,0,1.878903053,0,0,0,0,1.531497043
9696,0.5281321001,0,1.508667965,0,0,1.563845627,0,0,0,1.739787335,0,0,0,0,1.617564857
9697,0.4706708496,0,1.620839679,0,0,1.606806038,0,0,0,1.893683932,0,0,0,0,1.646056125
9698,0.4687093446,0,1.715455422,0,0,1.562043338,0,0,0,1.774342468,0,0,0,0,1.579533714
9699,0.4764783016,0,1.602266038,0,0,1.684871611,0,0,0,1.755742655,0,0,0,0,1.533130094
9700,0.5693260738,0,1.556520158,0,0,1.646010032,0,0,0,1.823977879,0,0,0,0,1.696430525
9701,0.489585066,0,1.574496386,0,0,1.545212467,0,0,0,1.653423198,0,0,0,0,1.656061207
9702,0.5015081758,0,1.607345049,0,0,1.62474922,0,0,0,1.798416541,0,0,0,0,1.579648798
9703,0.4484681557,0,1.697173773,0,0,1.587934116,0,0,0,1.664597641,0,0,0,0,1.598681837
9704,0.4722496495,0,1.559530432,0,0,1.58793142,0,0,0,1.680570475,0,0,0,0,1.56445628
9705,0.4842801924,0,1.589676725,0,0,1.60399056,0,0,0,1.715946359,0,0,0,0,1.485929678
9706,0.4730866571,0,1.655473746,0,0,1.561883251,0,0,0,1.665783026,0,0,0,0,1.683831292
9707,0.4296840168,0,1.697435422,0,0,1.6520027,0,0,0,1.583683864,0,0,0,0,1.590546679
9708,0.4783836093,0,1.58844223,0,0,1.694410726,0,0,0,1.652565274,0,0,0,0,1.497658943
9709,0.512871496,0,1.698706333,0,0,1.746693794,0,0,0,1.606000834,0,0,0,0,1.487522347
9710,0.5194569717,0,1.690613205,0,0,1.708154404,0,0,0,1.589202827,0,0,0,0,1.461323105
9711,0.5227181485,0,1.680602545,0,0,1.66948534,0,0,0,1.545239415,0,0,0,0,1.499446579
9712,0.4893915296,0,1.685379041,0,0,1.510439422,0,0,0,1.568499612,0,0,0,0,1.463434458
9713,0.5382081382,0,1.556035537,0,0,1.668274472,0,0,0,1.584776254,0,0,0,0,1.466698381
9714,0.5944805986,0,1.605849716,0,0,1.58132035,0,0,0,1.582889103,0,0,0,0,1.502875085
9715,0.5691505328,0,1.709420579,0,0,1.537603544,0,0,0,1.786105046,0,0,0,0,1.526839421
9716,0.5047072842,0,1.600547136,0,0,1.711578262,0,0,0,1.672700275,0,0,0,0,1.499660837
9717,0.5590751049,0,1.516915253,0,0,1.745086619,0,0,0,1.747172141,0,0,0,0,1.693600858
9718,0.5208604168,0,1.553530615,0,0,1.637459647,0,0,0,1.593169355,0,0,0,0,1.495336656
9719,0.5252731033,0,1.62647471,0,0,1.754832839,0,0,0,1.740667608,0,0,0,0,1.441621631
9720,0.524145514,0,1.631797077,0,0,1.761891333,0,0,0,1.670752168,0,0,0,0,1.505281214
9721,0.4964600522,0,1.717718346,0,0,1.741324744,0,0,0,1.6989186,0,0,0,0,1.54559895
9722,0.5576713217,0,1.496888158,0,0,1.797293525,0,0,0,1.703734158,0,0,0,0,1.470895
9723,0.5787137627,0,1.648022299,0,0,1.721681334,0,0,0,1.868061551,0,0,0,0,1.445387683
9724,0.5865540656,0,1.573433075,0,0,1.715911503,0,0,0,1.741051807,0,0,0,0,1.564573228
9725,0.500967852,0,1.613988223,0,0,1.690381198,0,0,0,1.809916495,0,0,0,0,1.446575985
9726,0.4939613941,0,1.655429892,0,0,1.661165702,0,0,0,1.649356096,0,0,0,0,1.407248608
9727,0.4876840972,0,1.578632911,0,0,1.686097862,0,0,0,1.768429044,0,0,0,0,1.452461245
9728,0.5168563471,0,1.580702093,0,0,1.705382909,0,0,0,1.712712706,0,0,0,0,1.52216461
9729,0.4837353005,0,1.715757464,0,0,1.611923106,0,0,0,1.585831344,0,0,0,0,1.547929923
9730,0.5228578367,0,1.87931356,0,0,1.571815652,0,0,0,1.617389836,0,0,0,0,1.502627917
9731,0.4846374813,0,1.713433548,0,0,1.594932239,0,0,0,1.567481951,0,0,0,0,1.452688354
9732,0.466906893,0,1.779174524,0,0,1.679621948,0,0,0,1.717641876,0,0,0,0,1.678480468
9733,0.5165342607,0,1.750556064,0,0,1.780102323,0,0,0,1.752694592,0,0,0,0,1.408905392
9734,0.5057083301,0,1.86449349,0,0,1.697674333,0,0,0,1.680440508,0,0,0,0,1.419698694
9735,0.4710026297,0,1.730928333,0,0,1.657822702,0,0,0,1.818586395,0,0,0,0,1.422093215
9736,0.5031452044,0,1.752986073,0,0,1.826752147,0,0,0,1.871774028,0,0,0,0,1.435827281
9737,0.5828366974,0,1.859559402,0,0,1.745328892,0,0,0,2.043295832,0,0,0,0,1.378149823
9738,0.5313621209,0,1.798423589,0,0,1.743174889,0,0,0,1.911902932,0,0,0,0,1.364267713
9739,0.5246572772,0,1.752681433,0,0,1.699804242,0,0,0,1.820430248,0,0,0,0,1.417577285
9740,0.5235829406,0,1.818190882,0,0,1.657491698,0,0,0,1.728752903,0,0,0,0,1.413638901
9741,0.510444102,0,1.763127494,0,0,1.630764319,0,0,0,1.840130939,0,0,0,0,1.390163203
9742,0.5435971629,0,1.709070225,0,0,1.709662799,0,0,0,1.891659839,0,0,0,0,1.322198736
9743,0.4586983283,0,1.773725693,0,0,1.779324949,0,0,0,1.616206466,0,0,0,0,1.597581839
9744,0.5173584726,0,1.918410421,0,0,1.632028248,0,0,0,1.784127544,0,0,0,0,1.431643214
9745,0.4878381696,0,1.856141512,0,0,1.849338157,0,0,0,1.863311835,0,0,0,0,1.397296247
9746,0.4696059669,0,1.883874941,0,0,1.961133087,0,0,0,1.79392901,0,0,0,0,1.346849046
9747,0.4979385555,0,1.879920582,0,0,1.717773971,0,0,0,1.842076243,0,0,0,0,1.438525265
9748,0.4842319532,0,1.915960532,0,0,1.768542232,0,0,0,1.832329982,0,0,0,0,1.406104158
9749,0.4707852485,0,1.7026532,0,0,1.97979553,0,0,0,1.816561685,0,0,0,0,1.36096482
9750,0.4861860991,0,1.982337029,0,0,1.781837517,0,0,0,1.820810979,0,0,0,0,1.355087103
9751,0.4923101747,0,1.829756308,0,0,1.998108272,0,0,0,1.8350257,0,0,0,0,1.517721645
9752,0.5145310442,0,1.877445275,0,0,1.858747024,0,0,0,1.777647141,0,0,0,0,1.508531472
9753,0.4886313392,0,1.809363749,0,0,1.864962008,0,0,0,1.802520014,0,0,0,0,1.557867484
9754,0.4854418042,0,1.816252687,0,0,1.910478924,0,0,0,1.762896729,0,0,0,0,1.495732892
9755,0.4589437681,0,1.735892801,0,0,1.853456307,0,0,0,1.844092556,0,0,0,0,1.434156682
9756,0.4910436819,0,1.70750662,0,0,1.800675512,0,0,0,1.90358972,0,0,0,0,1.5201226
9757,0.4825452301,0,1.862482158,0,0,1.955234964,0,0,0,1.970205037,0,0,0,0,1.304850586
9758,0.4851750116,0,1.715900219,0,0,1.78634946,0,0,0,1.957282497,0,0,0,0,1.430471712
9759,0.4736081356,0,1.736769046,0,0,1.879042426,0,0,0,2.009982223,0,0,0,0,1.478936644
9760,0.4665046299,0,1.77388056,0,0,1.83151386,0,0,0,1.872561404,0,0,0,0,1.437706552
9761,0.4740665397,0,1.711916432,0,0,1.704759743,0,0,0,1.813132236,0,0,0,0,1.571730451
9762,0.4342465222,0,1.709749941,0,0,1.757205912,0,0,0,1.700642438,0,0,0,0,1.523779561
9763,0.4496625503,0,1.736257096,0,0,1.946263099,0,0,0,2.006005849,0,0,0,0,1.609387432
9764,0.4918934061,0,1.706826908,0,0,1.772322251,0,0,0,1.777213795,0,0,0,0,1.49796449
9765,0.5336489557,0,1.70679163,0,0,1.614698711,0,0,0,1.695173995,0,0,0,0,1.65218164
9766,0.4943983809,0,1.659194414,0,0,1.679411588,0,0,0,1.905838317,0,0,0,0,1.532938664
9767,0.487069696,0,1.821728928,0,0,1.538500075,0,0,0,1.803365921,0,0,0,0,1.46954289
9768,0.507887603,0,1.75303901,0,0,1.7470752,0,0,0,1.829762131,0,0,0,0,1.570461453
9769,0.5087180445,0,1.573219024,0,0,1.793205429,0,0,0,1.767441127,0,0,0,0,1.458220411
9770,0.5088021781,0,1.637970353,0,0,1.695378917,0,0,0,1.810939288,0,0,0,0,1.58781617
9771,0.4682948196,0,1.606283725,0,0,1.792233152,0,0,0,1.925265704,0,0,0,0,1.516677626
9772,0.4627506409,0,1.658987356,0,0,1.869159386,0,0,0,1.800952297,0,0,0,0,1.592814605
9773,0.4550760525,0,1.679223832,0,0,1.791069671,0,0,0,1.737933739,0,0,0,0,1.505510415
9774,0.4405918791,0,1.562507036,0,0,1.730144508,0,0,0,1.656610363,0,0,0,0,1.493117211
9775,0.4875739958,0,1.676931827,0,0,1.779276309,0,0,0,1.707583905,0,0,0,0,1.559013067
9776,0.4524605088,0,1.664071497,0,0,1.776475173,0,0,0,1.71990999,0,0,0,0,1.541007605
9777,0.4264351875,0,1.699708831,0,0,1.79326498,0,0,0,1.775174081,0,0,0,0,1.606589744
9778,0.4256250215,0,1.625623499,0,0,1.626022923,0,0,0,1.785943111,0,0,0,0,1.660430214
9779,0.4178166672,0,1.71953948,0,0,1.806274768,0,0,0,1.768256183,0,0,0,0,1.726426243
9780,0.4244604808,0,1.816967273,0,0,1.855249109,0,0,0,1.778656334,0,0,0,0,1.609943885
