"Respondent","price","ff2","ff3","feat2","feat3"
769,0.5052794328,0.8786706799,0.9821717581,0.9174205386,0.9102357154
770,0.4403545981,0.8892292117,0.794229392,0.7936358097,0.7751018389
771,0.4579004345,0.9671592482,0.8339160294,0.8860568171,0.9192456054
772,0.5135627411,0.9092346608,0.8300462938,0.9226207559,0.8856916995
773,0.4517345385,0.768720445,0.892041602,0.8072495924,0.7917970288
774,0.4857895943,0.9341288121,0.9130309545,0.8942818211,1.051578489
775,0.523616875,0.8670762236,0.8936805162,1.02486681,0.870241198
776,0.4476092603,0.8288018772,0.7826987965,0.8914092846,0.8140835185
777,0.4986581704,0.8376558806,0.9105268799,0.9713164595,0.9041497913
778,0.5102189892,0.8836499339,0.8430617479,0.9339135993,0.8565295484
779,0.4321232514,0.8328222639,0.8546548636,0.9346503515,0.823357308
780,0.4886640714,0.9584610702,0.8487490033,0.798484493,0.9136525206
781,0.4961123354,0.8603865893,0.8012661457,0.9280806477,0.8859767982
782,0.5162976303,0.9074334177,0.9042275042,0.8558468223,0.8890216257
783,0.4679517601,0.86772386,0.8296730252,0.8479642759,0.8172243684
784,0.4695467373,0.9096198339,0.8317605662,0.9234339817,0.8752780862
785,0.4669597787,0.9187075628,0.9573417816,0.8928258083,0.9353215578
786,0.4802175805,0.9831366827,0.7435160434,0.8373933569,1.028293384
787,0.4972582559,0.8946289229,0.7846523928,0.9790168631,0.9403879797
788,0.4776103292,1.001570753,0.7696190981,0.8853500183,0.8831862301
789,0.4737913421,0.8198134556,0.8983147639,0.9370521159,0.9324396649
790,0.4600823723,1.047555427,0.8552007816,0.8838754235,0.8552032317
791,0.4325680712,0.7794357743,0.9359417528,0.8235109976,0.861764009
792,0.4970289234,0.9565784533,0.8284695898,0.9804068694,0.9239540546
793,0.5319494512,0.8119632144,0.7509976361,0.9093740639,0.8680072124
794,0.4822304395,0.857882064,0.9297085654,0.9105707057,0.9885387264
795,0.5339799291,1.002299874,0.9072485061,1.049506278,0.9560834829
796,0.4858241863,0.9348994949,0.9570210031,1.014111029,0.9311050665
797,0.4615388939,0.8160959083,0.9016545496,0.8908865832,0.893538283
798,0.4067546591,0.7864697699,0.8496849821,0.8700292674,0.6808981851
799,0.4704061648,0.8781349819,0.8115256094,0.8419303881,0.8987710849
800,0.5015555771,0.8012107245,0.7627306154,0.8316717165,0.846448066
801,0.4324178726,0.9142759505,0.8318226222,0.8098487741,0.9117086278
802,0.4246288198,0.9022975154,0.7755804028,0.8620104551,0.8045965415
803,0.5031221634,1.000084236,0.90678101,0.9532337321,0.9295822813
804,0.4680509446,0.9044016119,0.8088874715,0.887813869,0.8934011586
805,0.494746038,0.9480938364,0.9270015193,0.9234231075,0.8223478282
806,0.4847062328,0.9518758359,0.9062604486,0.9621488984,0.9493216574
807,0.5215075007,0.8015114114,0.9071164012,0.9496012084,0.8823416997
808,0.4985734783,0.9439258779,0.9439919935,1.000050638,0.9370072238
809,0.4562276068,0.8205868434,0.834137175,0.9241865218,0.8270698211
810,0.536783653,0.8760677256,0.9163763313,0.955417563,0.8690948499
811,0.4608243185,0.9873938088,0.7664150283,0.8524443406,0.8419334519
812,0.4860403933,0.8902174994,0.7526945116,0.9370834913,0.9086757537
813,0.5423565426,0.9775178471,0.7827353724,0.9346237792,0.9166264201
814,0.5405475079,0.8911104244,0.9140596172,1.012161453,0.7824297156
815,0.4496568213,0.8383297077,0.760412285,0.8006000339,0.8646864055
816,0.4227947178,0.8783145396,0.8836153062,0.8678929143,0.813994797
817,0.4886560009,0.9124449202,0.8763917364,0.8581316305,0.9220871435
818,0.4940805616,0.7825176019,0.9209285352,0.9050576273,0.8705636572
819,0.4193335027,0.9474521469,0.8733088109,0.8357253726,0.9125239161
820,0.5066732336,0.8531067113,0.9449706102,0.9821311783,0.8494963107
821,0.4996015637,0.9660576584,0.9486936757,0.9004771052,0.9098375855
822,0.5059534467,0.8666011305,1.005661388,0.8768179002,0.8779314852
823,0.5381383787,0.9455142562,0.8277585255,0.8564321174,0.9940555328
824,0.4065768144,0.8780178376,0.8495484608,0.9215754543,1.005616367
825,0.4855395639,0.7859123701,0.9145684455,0.8518536361,0.8944803036
826,0.5290746721,0.9589227065,0.8607576541,1.072351175,0.9678121606
827,0.5194143434,0.969445982,0.8896318567,0.9825002976,0.9838434373
828,0.4753444902,0.8386311556,0.8807559337,0.9638476963,0.8607975141
829,0.4693789906,0.9348387819,0.9120130453,0.9606619451,0.8650525489
830,0.4568177163,0.9288142054,0.7061714946,0.9083774596,0.8319891009
831,0.5303500691,1.062917255,0.9578899197,0.9114688284,0.9684926
832,0.4451290584,0.8699561351,0.8285339189,0.9408458178,0.9113004946
833,0.5529686925,0.8052901626,0.9372059592,0.882968619,0.8943066253
834,0.5165446482,0.8332766032,0.8539533779,0.8254154751,0.838881722
835,0.5103692347,0.8704524548,0.8566697307,0.8405887752,0.9106387581
836,0.5055359582,0.8771980503,0.919553819,0.8749239945,0.9007387868
837,0.42212212,0.7654898564,0.9047377607,0.8962313546,0.9575857842
838,0.4729480392,0.8666029949,0.8340207749,0.8333553221,0.9521340297
839,0.4526419414,0.8171324186,0.8662600786,0.9684812567,0.8872706364
840,0.5155199049,0.8874101513,0.8504645198,0.8686940386,0.8255961087
841,0.5149741047,0.828316478,0.9866981345,0.925378311,0.9519817427
842,0.5071692277,1.003041752,0.8130058887,1.008345109,0.9602313204
843,0.5292669086,0.8754177543,0.8857048205,0.935346353,1.014090111
844,0.5073779294,0.9562250257,0.8799834014,0.9182130358,0.8800700812
845,0.4579829128,0.8402888559,0.9280115335,0.9952925836,0.9180883262
846,0.4902149415,0.8499292312,0.7794083176,0.8189368562,0.820386343
847,0.4471953577,0.8548500338,0.8290665231,0.9349162022,0.9052932531
848,0.4831585743,0.8217665022,0.8160208654,1.082187596,0.9583930023
849,0.4936617357,0.8921857852,0.8271805067,0.87848134,0.9756224225
850,0.5067680124,0.932268238,0.8778123101,0.9013465051,0.885226701
851,0.495207131,0.9154792267,0.9070182176,0.9448151289,0.9397608001
852,0.5319827127,0.7937112631,0.807839263,0.8067167949,0.8359771632
853,0.4562240171,0.9232097744,0.744668446,0.9270056231,0.7959912522
854,0.469101042,0.9194348221,0.9446553304,0.9000624265,0.9877636218
855,0.439284735,0.8899514076,0.9809821931,1.004325077,0.9516567974
856,0.4980746501,0.8715180582,0.8693328303,0.8545258916,0.8801452526
857,0.4648059469,0.8850617838,0.9731519825,0.9531040992,0.9425609682
858,0.4691007867,0.882937764,0.8677414639,0.8367792586,0.918540616
859,0.4271048921,0.8803402709,0.8010605294,1.009541984,0.8750867983
860,0.5258407177,0.8988553631,0.8840610473,0.8775038845,0.8797403671
861,0.50523032,0.9445646761,0.9475640126,0.8900045338,0.9233495533
862,0.440680131,0.8019837215,0.8621492768,0.8655876671,0.829423564
863,0.4815725991,0.9849560351,0.8474521575,0.9904384182,0.9630559679
864,0.5192865431,0.9337943586,0.8287367426,0.9622506062,0.9132164838
865,0.5118599334,0.8514350249,0.8488003638,0.9459449581,0.9044437726
866,0.4734907895,0.9630646929,0.9366050196,0.9879104092,0.9092846787
867,0.4889958021,0.92214728,0.8242592818,0.8864308962,0.8672628955
868,0.4453761363,0.8121962236,0.8536481537,0.7485369207,0.8292714434
869,0.4863385285,0.8455031287,0.9561037436,0.7984393651,0.9755006548
870,0.4439989574,0.807721801,0.7719382806,0.8369512907,0.8404278726
871,0.4978714687,0.8784665787,0.9498514456,0.9531619463,0.9159759498
872,0.447021981,0.908014932,0.8019374768,0.886185927,0.8771192264
873,0.4286163682,0.7380170803,0.8336041961,0.9085137453,0.8168687166
874,0.5044862381,0.9484531888,0.8772332224,0.8938994317,0.9199148548
875,0.4471655023,0.8937904016,0.7707551038,0.8714963994,0.915446951
876,0.4697128822,0.8509869577,0.7419019209,0.9147499523,0.780418679
877,0.5562412316,0.8270919374,0.9929021561,0.9435701922,0.9940048722
878,0.4595605489,1.003822294,0.833089946,0.8713291735,0.9674847024
879,0.5431167556,0.8968685752,0.8705229961,0.8782783176,0.9064892833
880,0.5271334014,0.8889812388,0.7201886456,0.9714275706,0.90296575
881,0.5225338224,0.9658443958,0.8825916457,0.9434188653,0.8910269082
882,0.5052303607,0.9986138793,0.848947807,0.9295275443,1.032634518
883,0.4721225982,0.8761447608,0.7983328878,0.9170518188,0.9990254561
884,0.4942804458,1.012732913,0.9918098585,0.8070424616,0.9710055962
885,0.4494985808,0.9820206837,0.8852732703,0.9600642709,0.9545113002
886,0.52253921,0.8059850146,0.9225307254,0.9178113238,0.8564716606
887,0.4943822861,0.8291625253,0.9917853618,0.9427462004,0.8742034831
888,0.4972728957,0.9849750085,0.9525252625,0.8930968535,1.012471135
889,0.4978803539,0.9453445095,0.9255800212,0.9442035475,0.8859042388
890,0.4883469284,0.8246928479,0.8884303256,0.9709439856,0.8738364167
891,0.5396184023,0.8745332641,0.8397845691,0.9403442732,0.8433357621
892,0.5451629581,0.7905308217,0.7894527955,0.8677694544,0.8292586099
893,0.5170027531,0.8392307511,0.898788042,0.8351965355,0.8743813443
894,0.5293578294,0.8159133056,0.8628335446,0.9491696586,0.8674925766
895,0.5324715487,0.9333223332,0.8899207,1.022515699,0.9068804688
896,0.4971908561,0.805312896,0.8467257487,0.9286771998,0.8993431373
897,0.5212014967,0.9592868165,0.9175868828,0.8985332738,0.8578296253
898,0.4807864854,0.9972594858,0.9266253815,0.9673348485,0.8970039105
899,0.5145585145,0.9782367639,1.108719109,0.9073964515,1.016118203
900,0.544570928,0.7919375614,0.9837725293,0.9219637988,0.9021293768
901,0.4614035159,0.856007611,0.8245849483,1.111144044,0.8807596952
902,0.5053436969,0.8764053122,0.8225037393,0.9101485896,0.8102979426
903,0.500115912,0.9119950664,0.8112847696,0.8683409506,0.8935761741
904,0.3903685248,0.8103733148,0.8189165438,0.8737744749,0.9020184394
905,0.474298565,0.9638241248,0.8383036388,0.8509622108,0.9085520043
906,0.4717627985,0.8464955377,0.7355878548,0.904933757,0.8773858129
907,0.4459206273,0.834556565,0.8973482062,0.9547125639,0.9841009652
908,0.5172508086,0.8682632188,0.8700905316,0.9664551343,0.9195213587
909,0.546234025,0.9493337832,0.9358377656,0.8346489425,0.956232643
910,0.4685256513,0.8801211776,0.9555515977,0.7879449327,0.9170192807
911,0.4908377004,0.8683830751,0.8839628807,0.8703368544,0.8761519887
912,0.4513605848,0.8986836682,0.8770434404,0.9422195386,0.8410557928
913,0.5424501696,0.9372607178,0.8653124736,0.7937804396,0.7813119241
914,0.4861512025,0.8070293448,0.8343871243,0.9514685829,0.9439508309
915,0.4814997755,1.050137306,0.8014730619,1.008985003,0.9949823372
916,0.4975981194,1.019867382,0.9208248113,0.877200209,0.936640534
917,0.5309186466,0.8524516315,0.9408353428,0.8734013821,0.9393876315
918,0.5550581455,0.8588242904,0.8825794007,0.8234907448,0.8894051665
919,0.466748236,0.905379445,0.9400754757,0.9565018391,0.8889149737
920,0.5711688199,0.818103006,1.03977538,0.9755262761,0.9577254374
921,0.5145097976,0.8257044093,0.843400908,0.8792748212,0.8827831356
922,0.5163855216,0.9866676082,0.8594684061,1.000490456,0.8822140586
923,0.4689633394,0.8239919057,0.9697630855,0.8668245976,0.8411044404
924,0.4464186468,1.044600346,0.8666544048,1.077188172,0.9768688587
925,0.5008032883,0.9128429996,0.8995046743,0.9126975123,0.9376422953
926,0.4585724327,0.841376616,0.7979437748,0.9106579677,0.8267477818
927,0.4507556259,0.8171705071,0.8863793733,0.8653688094,0.882880066
928,0.4291594324,0.8822947793,0.8397613071,0.9316310328,0.8026993808
929,0.4695349781,0.8917039775,0.8322832775,0.9259314243,0.9277287739
930,0.4649247037,0.9250095483,0.7949397154,0.9385597643,0.9084796645
931,0.4956140466,0.8946650892,0.8359122111,0.9299059423,0.8444726534
932,0.5093043341,0.9056024464,0.9157193911,0.8034106291,0.9080796625
933,0.45693048,0.9741643368,0.8039022383,0.887673493,0.9280869525
934,0.5287715992,0.9138830463,0.937792698,0.9464497356,0.9106046846
935,0.438755937,0.7789665882,0.9246501281,0.8651243108,0.8330678192
936,0.5491636039,1.003321615,0.8153633555,0.8726822216,0.9099978143
937,0.4457490838,0.8451025606,0.9690199717,0.901681342,0.8280882534
938,0.4515590644,0.9153561869,0.9196654655,0.8893089318,1.054724196
939,0.4767018952,0.8244695134,0.8371562872,0.8959842057,0.7912710825
940,0.4450709149,0.8768591697,0.8410573773,0.8730571078,0.9259167853
941,0.5015075411,0.836157267,0.8686434062,0.8963814058,0.8194596868
942,0.5431161115,0.8978901,0.9613038088,0.9669240797,0.9998032703
943,0.4922275614,0.8816031613,0.9401604689,0.8798638287,0.8444648483
944,0.5509222542,0.8862552602,0.9873541295,0.7844215632,0.8493200625
945,0.4831592455,0.9426545737,0.9575709117,0.8448562083,0.8074088596
946,0.4316771064,0.7461654772,0.91182832,0.8994774171,0.8368315291
947,0.4680328151,0.8452964185,0.7837861519,0.8997862012,1.060241197
948,0.5133952366,0.8845664881,0.807931942,0.8589239155,0.8995447539
949,0.4510267812,0.9273010621,0.9466899559,0.9144373161,0.8927019219
950,0.5005023623,0.8972834011,0.958987082,0.938669041,0.9001895836
951,0.437017503,0.8534941294,0.8884089646,0.8751431091,0.8314212385
952,0.4753757851,0.9347680476,0.8406199549,0.8397461077,0.959274228
953,0.571698246,0.9076807013,0.8227424847,0.863780723,0.918846242
954,0.4940685531,0.9926587071,0.8993692567,0.9389579744,0.8584013081
955,0.4715550677,0.8729854402,0.8358251204,0.9370194895,0.9064816152
956,0.4921181684,0.9698630999,0.8334297562,0.9355121295,0.9430563675
957,0.4419746573,0.8199463871,0.8373461565,0.8726352476,0.7687445525
958,0.5031362804,0.8743940744,0.9284764251,0.8752975856,0.8365816141
959,0.469024917,0.7686100935,0.878422856,0.8045311956,0.8438142725
960,0.5329536017,0.8269511605,0.895916285,0.8005364995,0.8501807205
961,0.4300161528,0.824686508,0.8854699346,0.9288798826,0.9207943353
962,0.4443596353,0.8735098788,0.9246484223,1.009269319,0.7939772115
963,0.5164676289,0.9464282334,0.9351224074,0.9570636924,0.9440874995
964,0.4924670523,0.9771418077,0.8607827312,0.8789682348,0.8239438737
965,0.5068715782,0.8834478177,0.8880613225,0.9377397483,0.9276365082
966,0.4978391951,0.7664935692,0.9120952417,0.9419957877,0.933317418
967,0.4198250685,0.9190715261,1.155795118,0.9103348215,0.8547162132
968,0.5014439037,0.94741977,0.9526920688,0.9308915774,0.8769708419
969,0.5152670836,0.8161818536,0.791904664,0.8431368782,0.9122266013
970,0.4222979505,0.8147201832,0.8162459184,0.804632054,0.7777202314
971,0.4580712749,0.966119581,0.8180252582,0.841173492,0.9749180784
972,0.5081498989,1.006948239,1.053827106,1.052831783,0.8627886895
973,0.4749109383,0.8019527299,0.8945254758,0.8971227757,0.878420704
974,0.482001824,0.9589665734,0.7684554253,0.8702843594,0.8713967725
975,0.515829897,0.9514161554,1.042191244,1.030450594,1.008609389
976,0.5059985673,0.9562288666,0.8666998032,0.9398458501,0.9175206649
977,0.5064554573,0.9936294732,0.8126277326,0.8558627945,0.8906879411
978,0.4771654455,0.9854262294,0.8798359437,0.9507873956,0.9404726555
979,0.4654098624,0.8873449842,0.8662097085,0.9103958612,0.8779485934
980,0.4269720721,0.8512426817,0.8456884685,0.8534858453,0.9754159225
981,0.4740298726,0.9860743913,0.8218399715,0.9356643707,0.9258013524
982,0.5040109482,0.9354576551,0.8770058345,0.870233279,0.9388091002
983,0.452213534,0.8583603727,0.8848252108,0.8658279345,0.939835132
984,0.4809544097,0.9013763942,0.8137430811,0.8515795168,0.8568489558
985,0.5184039328,0.8230634123,0.8382581332,0.8105961006,0.9066499411
986,0.482260606,0.8838373131,0.811464546,0.909620175,0.9449962465
987,0.4516270188,1.006576475,0.7908167489,0.8491687882,0.8227036656
988,0.42658045,0.791339531,0.7991534489,0.8782773775,0.8081107628
989,0.4738144634,0.9244045066,0.9469138307,0.8980636261,0.9002632259
990,0.5097838722,0.924540287,0.7663825693,0.8088975699,0.8063943103
991,0.5120435044,0.8576321686,0.7961886936,0.9151849755,0.924745797
992,0.415535593,0.7778653913,0.8823518139,0.8722883175,0.8861821292
993,0.5430580781,0.9389528413,0.8897293599,1.051199725,1.008932085
994,0.4733136746,0.8870055662,0.9420485645,0.9823550241,0.8716799943
995,0.4649385571,0.9794540861,1.012686225,0.9532868518,0.9292956626
996,0.4761224872,0.9613220617,0.7822652811,0.9252873606,0.794132816
997,0.5182162485,0.889855405,0.8377374096,1.002524701,0.9109278693
998,0.53662143,1.08191101,0.8560627101,0.9713597278,0.8691629466
999,0.4634447664,0.89082787,0.7578125102,0.7885694205,0.8465879457
1000,0.5046717075,0.9883073808,0.8508229104,0.8756492244,1.006984707
