"iteration","brand2","brand3"
7831,1.148999819,-0.7532130102
7832,1.169044814,-0.8175544747
7833,1.169044814,-0.8175544747
7834,1.169044814,-0.8175544747
7835,1.160374694,-0.7401036568
7836,1.160374694,-0.7401036568
7837,1.160374694,-0.7401036568
7838,1.10124323,-0.738399084
7839,1.10124323,-0.738399084
7840,1.10124323,-0.738399084
7841,1.10124323,-0.738399084
7842,1.071288326,-0.7994772593
7843,1.104284902,-0.810063509
7844,1.104284902,-0.810063509
7845,1.168420263,-0.8171596997
7846,1.168420263,-0.8171596997
7847,1.168420263,-0.8171596997
7848,1.168420263,-0.8171596997
7849,1.168420263,-0.8171596997
7850,1.168420263,-0.8171596997
7851,1.168420263,-0.8171596997
7852,1.168420263,-0.8171596997
7853,1.080779656,-0.8760474818
7854,1.086624074,-0.8029674264
7855,1.086624074,-0.8029674264
7856,1.086624074,-0.8029674264
7857,1.086624074,-0.8029674264
7858,1.086624074,-0.8029674264
7859,1.086624074,-0.8029674264
7860,1.086624074,-0.8029674264
7861,1.086624074,-0.8029674264
7862,1.086624074,-0.8029674264
7863,1.086624074,-0.8029674264
7864,1.086624074,-0.8029674264
7865,1.07885433,-0.7722959512
7866,1.07885433,-0.7722959512
7867,1.07885433,-0.7722959512
7868,1.07885433,-0.7722959512
7869,1.07885433,-0.7722959512
7870,1.109019442,-0.7165903364
7871,1.147298234,-0.727204596
7872,1.096431495,-0.7412603256
7873,1.112703269,-0.7617608966
7874,1.112703269,-0.7617608966
7875,1.112703269,-0.7617608966
7876,1.112703269,-0.7617608966
7877,1.113510548,-0.7760160041
7878,1.113510548,-0.7760160041
7879,1.113510548,-0.7760160041
7880,1.132848703,-0.8109821107
7881,1.132848703,-0.8109821107
7882,1.098842954,-0.7940299957
7883,1.185985498,-0.7542937003
7884,1.135861308,-0.7892037117
7885,1.135861308,-0.7892037117
7886,1.135861308,-0.7892037117
7887,1.135861308,-0.7892037117
7888,1.135861308,-0.7892037117
7889,1.135861308,-0.7892037117
7890,1.135861308,-0.7892037117
7891,1.135861308,-0.7892037117
7892,1.135861308,-0.7892037117
7893,1.151247371,-0.8228129899
7894,1.151247371,-0.8228129899
7895,1.151247371,-0.8228129899
7896,1.151247371,-0.8228129899
7897,1.151247371,-0.8228129899
7898,1.17049607,-0.8384935713
7899,1.130645424,-0.7950172048
7900,1.130645424,-0.7950172048
7901,1.130645424,-0.7950172048
7902,1.130645424,-0.7950172048
7903,1.130645424,-0.7950172048
7904,1.130645424,-0.7950172048
7905,1.130645424,-0.7950172048
7906,1.130645424,-0.7950172048
7907,1.130645424,-0.7950172048
7908,1.096102103,-0.8528471697
7909,1.096102103,-0.8528471697
7910,1.096102103,-0.8528471697
7911,1.096102103,-0.8528471697
7912,1.092006848,-0.8425538939
7913,1.092006848,-0.8425538939
7914,1.092006848,-0.8425538939
7915,1.092006848,-0.8425538939
7916,1.092006848,-0.8425538939
7917,1.125623083,-0.7836059101
7918,1.086825493,-0.7924052989
7919,1.086825493,-0.7924052989
7920,1.086825493,-0.7924052989
7921,1.086825493,-0.7924052989
7922,1.127902989,-0.7844281527
7923,1.127902989,-0.7844281527
7924,1.127902989,-0.7844281527
7925,1.127902989,-0.7844281527
7926,1.127902989,-0.7844281527
7927,1.173842047,-0.7728853673
7928,1.173842047,-0.7728853673
7929,1.155493204,-0.7593842636
7930,1.155493204,-0.7593842636
7931,1.155493204,-0.7593842636
7932,1.177027226,-0.7203115672
7933,1.202646249,-0.7256182414
7934,1.202646249,-0.7256182414
7935,1.202646249,-0.7256182414
7936,1.084566402,-0.8608002733
7937,1.084566402,-0.8608002733
7938,1.084566402,-0.8608002733
7939,1.084566402,-0.8608002733
7940,1.084133372,-0.8291908195
7941,1.084133372,-0.8291908195
7942,1.159753218,-0.8093358978
7943,1.159753218,-0.8093358978
7944,1.11601832,-0.743707473
7945,1.028503126,-0.851262868
7946,1.08343497,-0.8304565672
7947,1.08343497,-0.8304565672
7948,1.08343497,-0.8304565672
7949,1.08343497,-0.8304565672
7950,1.08343497,-0.8304565672
7951,1.08343497,-0.8304565672
7952,1.08343497,-0.8304565672
7953,1.08343497,-0.8304565672
7954,1.210776587,-0.8009063874
7955,1.12414109,-0.77336424
7956,1.12414109,-0.77336424
7957,1.12414109,-0.77336424
7958,1.12414109,-0.77336424
7959,1.12414109,-0.77336424
7960,1.12414109,-0.77336424
7961,1.12414109,-0.77336424
7962,1.12414109,-0.77336424
7963,1.12414109,-0.77336424
7964,1.12414109,-0.77336424
7965,1.12414109,-0.77336424
7966,1.103279274,-0.7498767047
7967,1.113181999,-0.7664825174
7968,1.113181999,-0.7664825174
7969,1.113181999,-0.7664825174
7970,1.113181999,-0.7664825174
7971,1.160212382,-0.7268269799
7972,1.160212382,-0.7268269799
7973,1.160212382,-0.7268269799
7974,1.168234436,-0.800820121
7975,1.154216995,-0.7032157102
7976,1.154216995,-0.7032157102
7977,1.168607041,-0.8331446371
7978,1.168607041,-0.8331446371
7979,1.168607041,-0.8331446371
7980,1.168607041,-0.8331446371
7981,1.168607041,-0.8331446371
7982,1.150877308,-0.7890876696
7983,1.150877308,-0.7890876696
7984,1.150877308,-0.7890876696
7985,1.150877308,-0.7890876696
7986,1.150569477,-0.7371635253
7987,1.150569477,-0.7371635253
7988,1.150569477,-0.7371635253
7989,1.150569477,-0.7371635253
7990,1.150569477,-0.7371635253
7991,1.150569477,-0.7371635253
7992,1.150569477,-0.7371635253
7993,1.150569477,-0.7371635253
7994,1.141517474,-0.811748177
7995,1.093707752,-0.8440094095
7996,1.093707752,-0.8440094095
7997,1.091639019,-0.7874420491
7998,1.091639019,-0.7874420491
7999,1.091639019,-0.7874420491
8000,1.174674684,-0.7586258253
8001,1.174674684,-0.7586258253
8002,1.174674684,-0.7586258253
8003,1.174674684,-0.7586258253
8004,1.174674684,-0.7586258253
8005,1.188953747,-0.8065742236
8006,1.140618083,-0.8169829549
8007,1.140618083,-0.8169829549
8008,1.140618083,-0.8169829549
8009,1.140618083,-0.8169829549
8010,1.140618083,-0.8169829549
8011,1.140618083,-0.8169829549
8012,1.206676921,-0.7911463482
8013,1.206676921,-0.7911463482
8014,1.111117373,-0.7822761337
8015,1.111117373,-0.7822761337
8016,1.129441378,-0.7624616059
8017,1.13908457,-0.8360796303
8018,1.114217016,-0.8265735238
8019,1.114217016,-0.8265735238
8020,1.114217016,-0.8265735238
8021,1.114217016,-0.8265735238
8022,1.172813291,-0.7658767823
8023,1.172813291,-0.7658767823
8024,1.172813291,-0.7658767823
8025,1.172813291,-0.7658767823
8026,1.172813291,-0.7658767823
8027,1.172813291,-0.7658767823
8028,1.172813291,-0.7658767823
8029,1.172813291,-0.7658767823
8030,1.172813291,-0.7658767823
8031,1.172813291,-0.7658767823
8032,1.172813291,-0.7658767823
8033,1.172813291,-0.7658767823
8034,1.158601194,-0.7487071308
8035,1.126444876,-0.7574511694
8036,1.126444876,-0.7574511694
8037,1.161004083,-0.723805373
8038,1.107780924,-0.7902981914
8039,1.107780924,-0.7902981914
8040,1.208129658,-0.7565467031
8041,1.205003817,-0.744600878
8042,1.205003817,-0.744600878
8043,1.205003817,-0.744600878
8044,1.205003817,-0.744600878
8045,1.146753132,-0.6897496963
8046,1.146753132,-0.6897496963
8047,1.244636433,-0.7312784935
8048,1.244506878,-0.7099378677
8049,1.177278849,-0.7138206953
8050,1.177278849,-0.7138206953
8051,1.177278849,-0.7138206953
8052,1.16731451,-0.7714425504
8053,1.16731451,-0.7714425504
8054,1.195157601,-0.7326511292
8055,1.195157601,-0.7326511292
8056,1.161346075,-0.723710895
8057,1.158379385,-0.6711494633
8058,1.158379385,-0.6711494633
8059,1.158379385,-0.6711494633
8060,1.121799099,-0.7802265461
8061,1.121799099,-0.7802265461
8062,1.121799099,-0.7802265461
8063,1.152216934,-0.778680907
8064,1.152216934,-0.778680907
8065,1.141855638,-0.7766056051
8066,1.194513166,-0.7184311236
8067,1.194513166,-0.7184311236
8068,1.194513166,-0.7184311236
8069,1.194513166,-0.7184311236
8070,1.194513166,-0.7184311236
8071,1.182601502,-0.7610634063
8072,1.099784811,-0.8589208682
8073,1.143959055,-0.7851433069
8074,1.143959055,-0.7851433069
8075,1.143959055,-0.7851433069
8076,1.143959055,-0.7851433069
8077,1.143959055,-0.7851433069
8078,1.143959055,-0.7851433069
8079,1.143959055,-0.7851433069
8080,1.115969179,-0.8476656943
8081,1.115969179,-0.8476656943
8082,1.115969179,-0.8476656943
8083,1.115969179,-0.8476656943
8084,1.115969179,-0.8476656943
8085,1.115969179,-0.8476656943
8086,1.139452883,-0.7951263518
8087,1.139452883,-0.7951263518
8088,1.139452883,-0.7951263518
8089,1.184060822,-0.7871665643
8090,1.184060822,-0.7871665643
8091,1.184060822,-0.7871665643
8092,1.184060822,-0.7871665643
8093,1.184060822,-0.7871665643
8094,1.184060822,-0.7871665643
8095,1.184060822,-0.7871665643
8096,1.185719219,-0.7340138235
8097,1.185719219,-0.7340138235
8098,1.185719219,-0.7340138235
8099,1.130979379,-0.8369068431
8100,1.130979379,-0.8369068431
8101,1.130979379,-0.8369068431
8102,1.130979379,-0.8369068431
8103,1.130979379,-0.8369068431
8104,1.130979379,-0.8369068431
8105,1.17957802,-0.8330818352
8106,1.191948697,-0.7930648086
8107,1.138665092,-0.8211667457
8108,1.138665092,-0.8211667457
8109,1.138665092,-0.8211667457
8110,1.138665092,-0.8211667457
8111,1.095412138,-0.8301661039
8112,1.095412138,-0.8301661039
8113,1.098964227,-0.8639347346
8114,1.136244862,-0.8359040849
8115,1.136244862,-0.8359040849
8116,1.17124285,-0.7555723211
8117,1.17124285,-0.7555723211
8118,1.184305982,-0.7711075976
8119,1.184305982,-0.7711075976
8120,1.184305982,-0.7711075976
8121,1.167320227,-0.8294810785
8122,1.176518916,-0.8026341562
8123,1.15816501,-0.8052239825
8124,1.15816501,-0.8052239825
8125,1.15816501,-0.8052239825
8126,1.15816501,-0.8052239825
8127,1.177380047,-0.7415845181
8128,1.177380047,-0.7415845181
8129,1.177380047,-0.7415845181
8130,1.177380047,-0.7415845181
8131,1.177380047,-0.7415845181
8132,1.177380047,-0.7415845181
8133,1.177380047,-0.7415845181
8134,1.177380047,-0.7415845181
8135,1.177380047,-0.7415845181
8136,1.177380047,-0.7415845181
8137,1.177380047,-0.7415845181
8138,1.177380047,-0.7415845181
8139,1.177380047,-0.7415845181
8140,1.147522981,-0.8289714384
8141,1.137472547,-0.8302091772
8142,1.137472547,-0.8302091772
8143,1.137472547,-0.8302091772
8144,1.137472547,-0.8302091772
8145,1.137472547,-0.8302091772
8146,1.183062085,-0.7560084949
8147,1.183062085,-0.7560084949
8148,1.183062085,-0.7560084949
8149,1.183062085,-0.7560084949
8150,1.167794964,-0.7864401781
8151,1.167794964,-0.7864401781
8152,1.167794964,-0.7864401781
8153,1.167794964,-0.7864401781
8154,1.167794964,-0.7864401781
8155,1.167794964,-0.7864401781
8156,1.192234765,-0.7774719584
8157,1.192234765,-0.7774719584
8158,1.192234765,-0.7774719584
8159,1.192234765,-0.7774719584
8160,1.166037482,-0.7867034702
8161,1.166037482,-0.7867034702
8162,1.166037482,-0.7867034702
8163,1.166037482,-0.7867034702
8164,1.168049164,-0.7944142506
8165,1.168049164,-0.7944142506
8166,1.168049164,-0.7944142506
8167,1.168049164,-0.7944142506
8168,1.168049164,-0.7944142506
8169,1.168049164,-0.7944142506
8170,1.168049164,-0.7944142506
8171,1.203998531,-0.7777664437
8172,1.203998531,-0.7777664437
8173,1.203998531,-0.7777664437
8174,1.203998531,-0.7777664437
8175,1.203998531,-0.7777664437
8176,1.188903402,-0.6793508476
8177,1.188903402,-0.6793508476
8178,1.165679551,-0.7271704666
8179,1.165679551,-0.7271704666
8180,1.184154568,-0.7640030866
8181,1.184154568,-0.7640030866
8182,1.184154568,-0.7640030866
8183,1.184154568,-0.7640030866
8184,1.184154568,-0.7640030866
8185,1.184154568,-0.7640030866
8186,1.184154568,-0.7640030866
8187,1.184154568,-0.7640030866
8188,1.126871008,-0.8180377002
8189,1.126871008,-0.8180377002
8190,1.126871008,-0.8180377002
8191,1.116599458,-0.7867311562
8192,1.116599458,-0.7867311562
8193,1.130021482,-0.7892130122
8194,1.130021482,-0.7892130122
8195,1.155840398,-0.8243221251
8196,1.155840398,-0.8243221251
8197,1.153048117,-0.840564925
8198,1.153048117,-0.840564925
8199,1.174431394,-0.8130802081
8200,1.144721458,-0.8395512107
8201,1.144721458,-0.8395512107
8202,1.112792409,-0.8676346648
8203,1.112792409,-0.8676346648
8204,1.118634129,-0.8425370035
8205,1.118634129,-0.8425370035
8206,1.118634129,-0.8425370035
8207,1.118634129,-0.8425370035
8208,1.192231735,-0.8363043617
8209,1.192231735,-0.8363043617
8210,1.192231735,-0.8363043617
8211,1.215747741,-0.8244824244
8212,1.215747741,-0.8244824244
8213,1.215747741,-0.8244824244
8214,1.215747741,-0.8244824244
8215,1.227787827,-0.7677404239
8216,1.125355786,-0.7820804589
8217,1.125355786,-0.7820804589
8218,1.125355786,-0.7820804589
8219,1.125355786,-0.7820804589
8220,1.125355786,-0.7820804589
8221,1.140139056,-0.8475314209
8222,1.140139056,-0.8475314209
8223,1.140139056,-0.8475314209
8224,1.140139056,-0.8475314209
8225,1.140139056,-0.8475314209
8226,1.116488634,-0.8169560459
8227,1.116488634,-0.8169560459
8228,1.116488634,-0.8169560459
8229,1.116488634,-0.8169560459
8230,1.164833319,-0.8179402881
8231,1.164833319,-0.8179402881
8232,1.140487017,-0.80559182
8233,1.140487017,-0.80559182
8234,1.140487017,-0.80559182
8235,1.140487017,-0.80559182
8236,1.140487017,-0.80559182
8237,1.140487017,-0.80559182
8238,1.140487017,-0.80559182
8239,1.17864582,-0.7824734929
8240,1.17864582,-0.7824734929
8241,1.17864582,-0.7824734929
8242,1.17864582,-0.7824734929
8243,1.17864582,-0.7824734929
8244,1.17864582,-0.7824734929
8245,1.17864582,-0.7824734929
8246,1.17864582,-0.7824734929
8247,1.17864582,-0.7824734929
8248,1.17864582,-0.7824734929
8249,1.17864582,-0.7824734929
8250,1.17864582,-0.7824734929
8251,1.17864582,-0.7824734929
8252,1.17864582,-0.7824734929
8253,1.17864582,-0.7824734929
8254,1.204066403,-0.697846433
8255,1.204066403,-0.697846433
8256,1.204066403,-0.697846433
8257,1.204066403,-0.697846433
8258,1.204066403,-0.697846433
8259,1.204066403,-0.697846433
8260,1.169419181,-0.7003017596
8261,1.169419181,-0.7003017596
8262,1.131886799,-0.6970174155
8263,1.131886799,-0.6970174155
8264,1.131886799,-0.6970174155
8265,1.132642584,-0.7397267512
8266,1.132642584,-0.7397267512
8267,1.132642584,-0.7397267512
8268,1.132642584,-0.7397267512
8269,1.132642584,-0.7397267512
8270,1.187347787,-0.7675401089
8271,1.187347787,-0.7675401089
8272,1.187347787,-0.7675401089
8273,1.187347787,-0.7675401089
8274,1.119200207,-0.8324785955
8275,1.119200207,-0.8324785955
8276,1.119200207,-0.8324785955
8277,1.119200207,-0.8324785955
8278,1.103028739,-0.7769169822
8279,1.098889262,-0.7946844441
8280,1.098889262,-0.7946844441
8281,1.069555215,-0.885672583
8282,1.069555215,-0.885672583
8283,1.069555215,-0.885672583
8284,1.070308385,-0.8971584992
8285,1.070308385,-0.8971584992
8286,1.070308385,-0.8971584992
8287,1.048628076,-0.7916523867
8288,1.048628076,-0.7916523867
8289,1.120770033,-0.7650044886
8290,1.120770033,-0.7650044886
8291,1.120770033,-0.7650044886
8292,1.120770033,-0.7650044886
8293,1.120770033,-0.7650044886
8294,1.120770033,-0.7650044886
8295,1.120770033,-0.7650044886
8296,1.120770033,-0.7650044886
8297,1.120770033,-0.7650044886
8298,1.120770033,-0.7650044886
8299,1.120770033,-0.7650044886
8300,1.133943451,-0.7466232817
8301,1.133943451,-0.7466232817
8302,1.132166398,-0.7487674067
8303,1.132166398,-0.7487674067
8304,1.132166398,-0.7487674067
8305,1.132166398,-0.7487674067
8306,1.132166398,-0.7487674067
8307,1.067560695,-0.7928604294
8308,1.067560695,-0.7928604294
8309,1.120956139,-0.8142403457
8310,1.151229739,-0.7915592956
8311,1.151229739,-0.7915592956
8312,1.088188358,-0.7384471948
8313,1.180258768,-0.7418957507
8314,1.180258768,-0.7418957507
8315,1.151692076,-0.7453859818
8316,1.151692076,-0.7453859818
8317,1.174374469,-0.759403398
8318,1.174374469,-0.759403398
8319,1.174374469,-0.759403398
8320,1.135012077,-0.6953979531
8321,1.125916129,-0.7307347777
8322,1.125916129,-0.7307347777
8323,1.125916129,-0.7307347777
8324,1.125916129,-0.7307347777
8325,1.126418678,-0.7248646314
8326,1.126418678,-0.7248646314
8327,1.197708543,-0.7224378788
8328,1.197708543,-0.7224378788
8329,1.197708543,-0.7224378788
8330,1.197708543,-0.7224378788
8331,1.195783777,-0.7878811741
8332,1.156287594,-0.7985070653
8333,1.156287594,-0.7985070653
8334,1.202052883,-0.7465297309
8335,1.133472395,-0.7296243949
8336,1.133472395,-0.7296243949
8337,1.163358157,-0.7846807091
8338,1.163358157,-0.7846807091
8339,1.163358157,-0.7846807091
8340,1.175787606,-0.7551604556
8341,1.175787606,-0.7551604556
8342,1.175787606,-0.7551604556
8343,1.114619435,-0.7992424629
8344,1.114619435,-0.7992424629
8345,1.114619435,-0.7992424629
8346,1.114619435,-0.7992424629
8347,1.114619435,-0.7992424629
8348,1.136150688,-0.8073515546
8349,1.136150688,-0.8073515546
8350,1.136150688,-0.8073515546
8351,1.136150688,-0.8073515546
8352,1.136150688,-0.8073515546
8353,1.136150688,-0.8073515546
8354,1.136150688,-0.8073515546
8355,1.136150688,-0.8073515546
8356,1.124637791,-0.7750421974
8357,1.108855595,-0.8228304934
8358,1.108855595,-0.8228304934
8359,1.146019504,-0.7943748327
8360,1.146019504,-0.7943748327
8361,1.146019504,-0.7943748327
8362,1.146019504,-0.7943748327
8363,1.146019504,-0.7943748327
8364,1.10669333,-0.7842024896
8365,1.10669333,-0.7842024896
8366,1.171634881,-0.7496374326
8367,1.171634881,-0.7496374326
8368,1.171634881,-0.7496374326
8369,1.171634881,-0.7496374326
8370,1.171634881,-0.7496374326
8371,1.171634881,-0.7496374326
8372,1.171634881,-0.7496374326
8373,1.151529921,-0.7373338992
8374,1.151529921,-0.7373338992
8375,1.151529921,-0.7373338992
8376,1.151529921,-0.7373338992
8377,1.205135713,-0.7084398094
8378,1.21634006,-0.6557233563
8379,1.21634006,-0.6557233563
8380,1.21634006,-0.6557233563
8381,1.21634006,-0.6557233563
8382,1.21634006,-0.6557233563
8383,1.21634006,-0.6557233563
8384,1.21634006,-0.6557233563
8385,1.21634006,-0.6557233563
8386,1.21634006,-0.6557233563
8387,1.187547936,-0.6815358158
8388,1.187547936,-0.6815358158
8389,1.23606737,-0.6467627851
8390,1.23606737,-0.6467627851
8391,1.23606737,-0.6467627851
8392,1.23606737,-0.6467627851
8393,1.23606737,-0.6467627851
8394,1.23606737,-0.6467627851
8395,1.219438061,-0.6657617414
8396,1.219438061,-0.6657617414
8397,1.219438061,-0.6657617414
8398,1.219438061,-0.6657617414
8399,1.219438061,-0.6657617414
8400,1.219438061,-0.6657617414
8401,1.219438061,-0.6657617414
8402,1.169755148,-0.7472021776
8403,1.169755148,-0.7472021776
8404,1.113223174,-0.845718159
8405,1.077421826,-0.8500197014
8406,1.133826136,-0.8336141302
8407,1.121735028,-0.852941413
8408,1.121735028,-0.852941413
8409,1.088965577,-0.7857245194
8410,1.167435173,-0.8227097834
8411,1.171505142,-0.7604679638
8412,1.171505142,-0.7604679638
8413,1.152561061,-0.8145864287
8414,1.152561061,-0.8145864287
8415,1.152561061,-0.8145864287
8416,1.152561061,-0.8145864287
8417,1.152561061,-0.8145864287
8418,1.152561061,-0.8145864287
8419,1.152561061,-0.8145864287
8420,1.152561061,-0.8145864287
8421,1.176192841,-0.7618324989
8422,1.176192841,-0.7618324989
8423,1.148651361,-0.7940825745
8424,1.150527937,-0.7375289826
8425,1.150527937,-0.7375289826
8426,1.150527937,-0.7375289826
8427,1.121004371,-0.7504258499
8428,1.121004371,-0.7504258499
8429,1.121004371,-0.7504258499
8430,1.121004371,-0.7504258499
8431,1.121004371,-0.7504258499
8432,1.121004371,-0.7504258499
8433,1.121004371,-0.7504258499
8434,1.144362295,-0.7389167408
8435,1.144362295,-0.7389167408
8436,1.165017758,-0.7243836812
8437,1.165017758,-0.7243836812
8438,1.165017758,-0.7243836812
8439,1.132868046,-0.7433941259
8440,1.132868046,-0.7433941259
8441,1.132868046,-0.7433941259
8442,1.132868046,-0.7433941259
8443,1.117724852,-0.7758004322
8444,1.183766885,-0.7822138136
8445,1.17561865,-0.7509015465
8446,1.17561865,-0.7509015465
8447,1.17561865,-0.7509015465
8448,1.17561865,-0.7509015465
8449,1.142055831,-0.7185950769
8450,1.098210871,-0.6830807747
8451,1.098210871,-0.6830807747
8452,1.183114926,-0.7378676684
8453,1.183114926,-0.7378676684
8454,1.183114926,-0.7378676684
8455,1.183114926,-0.7378676684
8456,1.183114926,-0.7378676684
8457,1.183114926,-0.7378676684
8458,1.183114926,-0.7378676684
8459,1.183114926,-0.7378676684
8460,1.183114926,-0.7378676684
8461,1.210944183,-0.6826989288
8462,1.210944183,-0.6826989288
8463,1.157884669,-0.6990261801
8464,1.140364153,-0.7131671936
8465,1.140364153,-0.7131671936
8466,1.140364153,-0.7131671936
8467,1.140364153,-0.7131671936
8468,1.140364153,-0.7131671936
8469,1.140364153,-0.7131671936
8470,1.140364153,-0.7131671936
8471,1.140364153,-0.7131671936
8472,1.236547438,-0.7310627349
8473,1.236547438,-0.7310627349
8474,1.236547438,-0.7310627349
8475,1.218652403,-0.7446042783
8476,1.18296763,-0.7957846985
8477,1.217714955,-0.7692258
8478,1.217714955,-0.7692258
8479,1.217714955,-0.7692258
8480,1.257437327,-0.7074436684
8481,1.152256214,-0.6855315862
8482,1.152256214,-0.6855315862
8483,1.152256214,-0.6855315862
8484,1.152256214,-0.6855315862
8485,1.185682579,-0.7632219832
8486,1.185682579,-0.7632219832
8487,1.185682579,-0.7632219832
8488,1.185682579,-0.7632219832
8489,1.185682579,-0.7632219832
8490,1.185682579,-0.7632219832
8491,1.185682579,-0.7632219832
8492,1.195938546,-0.8065191041
8493,1.075402486,-0.8217204261
8494,1.125341948,-0.7976524153
8495,1.125341948,-0.7976524153
8496,1.125341948,-0.7976524153
8497,1.125341948,-0.7976524153
8498,1.125341948,-0.7976524153
8499,1.125341948,-0.7976524153
8500,1.125341948,-0.7976524153
8501,1.125341948,-0.7976524153
8502,1.125341948,-0.7976524153
8503,1.125341948,-0.7976524153
8504,1.152386664,-0.7873749577
8505,1.20844829,-0.8809670069
8506,1.16659864,-0.9163134688
8507,1.129241954,-0.8965817317
8508,1.129241954,-0.8965817317
8509,1.129241954,-0.8965817317
8510,1.129241954,-0.8965817317
8511,1.129241954,-0.8965817317
8512,1.129241954,-0.8965817317
8513,1.21406485,-0.8693059574
8514,1.21406485,-0.8693059574
8515,1.21406485,-0.8693059574
8516,1.182598995,-0.763205615
8517,1.182598995,-0.763205615
8518,1.182598995,-0.763205615
8519,1.150060423,-0.7430555397
8520,1.150060423,-0.7430555397
8521,1.150060423,-0.7430555397
8522,1.150060423,-0.7430555397
8523,1.150060423,-0.7430555397
8524,1.14897045,-0.761568781
8525,1.14897045,-0.761568781
8526,1.14897045,-0.761568781
8527,1.184870821,-0.7504884765
8528,1.184870821,-0.7504884765
8529,1.184870821,-0.7504884765
8530,1.157258298,-0.6893012427
8531,1.157258298,-0.6893012427
8532,1.119718297,-0.813043845
8533,1.119718297,-0.813043845
8534,1.119718297,-0.813043845
8535,1.136692457,-0.8646477557
8536,1.136692457,-0.8646477557
8537,1.136692457,-0.8646477557
8538,1.136692457,-0.8646477557
8539,1.136692457,-0.8646477557
8540,1.136685227,-0.8647888186
8541,1.136685227,-0.8647888186
8542,1.136685227,-0.8647888186
8543,1.136685227,-0.8647888186
8544,1.074057673,-0.8694263963
8545,1.111508409,-0.8672860354
8546,1.098521907,-0.7508296135
8547,1.145219871,-0.8310719174
8548,1.145219871,-0.8310719174
8549,1.114995836,-0.8198536333
8550,1.114995836,-0.8198536333
8551,1.114995836,-0.8198536333
8552,1.114995836,-0.8198536333
8553,1.135126138,-0.7760605396
8554,1.083121383,-0.8283827853
8555,1.157921611,-0.8852131079
8556,1.157921611,-0.8852131079
8557,1.157921611,-0.8852131079
8558,1.155770164,-0.7812190794
8559,1.149023811,-0.7686252165
8560,1.149023811,-0.7686252165
8561,1.149023811,-0.7686252165
8562,1.149130407,-0.8020941902
8563,1.148917918,-0.8305984919
8564,1.148917918,-0.8305984919
8565,1.148917918,-0.8305984919
8566,1.148917918,-0.8305984919
8567,1.148917918,-0.8305984919
8568,1.149350798,-0.7619967733
8569,1.149350798,-0.7619967733
8570,1.149350798,-0.7619967733
8571,1.149350798,-0.7619967733
8572,1.149350798,-0.7619967733
8573,1.197689034,-0.8036635418
8574,1.197689034,-0.8036635418
8575,1.197689034,-0.8036635418
8576,1.197689034,-0.8036635418
8577,1.168662994,-0.7568225673
8578,1.168662994,-0.7568225673
8579,1.168662994,-0.7568225673
8580,1.147603249,-0.8442551737
8581,1.147603249,-0.8442551737
8582,1.147603249,-0.8442551737
8583,1.181349593,-0.8627282142
8584,1.248537815,-0.7974453064
8585,1.248537815,-0.7974453064
8586,1.215363704,-0.7748535863
8587,1.196521895,-0.7565295743
8588,1.176101956,-0.7932524401
8589,1.176101956,-0.7932524401
8590,1.176101956,-0.7932524401
8591,1.176101956,-0.7932524401
8592,1.176101956,-0.7932524401
8593,1.176101956,-0.7932524401
8594,1.176101956,-0.7932524401
8595,1.176101956,-0.7932524401
8596,1.176101956,-0.7932524401
8597,1.176101956,-0.7932524401
8598,1.176101956,-0.7932524401
8599,1.176101956,-0.7932524401
8600,1.176101956,-0.7932524401
8601,1.176101956,-0.7932524401
8602,1.176101956,-0.7932524401
8603,1.176101956,-0.7932524401
8604,1.176101956,-0.7932524401
8605,1.176101956,-0.7932524401
8606,1.168693836,-0.7907830603
8607,1.168693836,-0.7907830603
8608,1.168693836,-0.7907830603
8609,1.133576234,-0.8175248608
8610,1.132966088,-0.8029832618
8611,1.132966088,-0.8029832618
8612,1.191256126,-0.7762349034
8613,1.191256126,-0.7762349034
8614,1.147217896,-0.7674310329
8615,1.213616428,-0.7280558109
8616,1.213616428,-0.7280558109
8617,1.13159152,-0.7649618501
8618,1.13159152,-0.7649618501
8619,1.13159152,-0.7649618501
8620,1.13159152,-0.7649618501
8621,1.165648918,-0.7193170535
8622,1.196448745,-0.7803811914
8623,1.196448745,-0.7803811914
8624,1.196448745,-0.7803811914
8625,1.196448745,-0.7803811914
8626,1.196448745,-0.7803811914
8627,1.196448745,-0.7803811914
8628,1.200638938,-0.7885558574
8629,1.162061213,-0.8168559426
8630,1.162061213,-0.8168559426
8631,1.162061213,-0.8168559426
8632,1.162061213,-0.8168559426
8633,1.162061213,-0.8168559426
8634,1.162061213,-0.8168559426
8635,1.162061213,-0.8168559426
8636,1.155644747,-0.8172932315
8637,1.155644747,-0.8172932315
8638,1.194642039,-0.7440926668
8639,1.194642039,-0.7440926668
8640,1.194642039,-0.7440926668
8641,1.197091528,-0.7023869528
8642,1.155059089,-0.7518995907
8643,1.137483335,-0.7485558631
8644,1.175904976,-0.7889701231
8645,1.175904976,-0.7889701231
8646,1.175904976,-0.7889701231
8647,1.143145138,-0.8068849024
8648,1.143145138,-0.8068849024
8649,1.143145138,-0.8068849024
8650,1.143145138,-0.8068849024
8651,1.143145138,-0.8068849024
8652,1.143145138,-0.8068849024
8653,1.170410594,-0.814151673
8654,1.170410594,-0.814151673
8655,1.170410594,-0.814151673
8656,1.099023837,-0.7822853354
