"iteration","price","ff2","ff3","feat2","feat3"
11814,-1.208704258,0.1409535262,0.6548682771,1.302392019,1.866263262
11815,-1.224239803,0.184075019,0.7456361224,1.330666429,1.896697857
11816,-1.200789605,0.1558506715,0.6608649657,1.356636998,1.872338244
11817,-1.254083575,0.1769199966,0.6916857605,1.288715562,1.855587508
11818,-1.269826025,0.1539291165,0.672984941,1.304026761,1.885620827
11819,-1.261439818,0.1348485263,0.7060152563,1.260026988,1.847415912
11820,-1.26875218,0.11600791,0.7319296218,1.242516643,1.981376065
11821,-1.296964512,0.1674099139,0.693826323,1.27536491,1.923143223
11822,-1.257556309,0.1554517912,0.6808926693,1.226504341,1.812668649
11823,-1.240003222,0.1968423839,0.7264366345,1.209136195,1.867621716
11824,-1.22225574,0.1671042973,0.7593056143,1.23837488,1.817506065
11825,-1.282685174,0.160365635,0.7193835618,1.18079116,1.841768099
11826,-1.243481763,0.1738658028,0.7586597422,1.239048877,1.897257158
11827,-1.273950545,0.154818539,0.638777715,1.246910532,1.877803459
11828,-1.220221027,0.1150162426,0.7363606214,1.167380128,1.892322461
11829,-1.251717,0.1716070292,0.6478207828,1.237559446,1.841496667
11830,-1.262621487,0.2029783184,0.7486763276,1.243829849,1.839936603
11831,-1.212956078,0.16600745,0.6809829647,1.273882023,1.855884194
11832,-1.232842384,0.1101836644,0.6708539657,1.180287259,1.832035085
11833,-1.251432514,0.1716322988,0.7353712305,1.245843097,1.83546711
11834,-1.252719443,0.1915567627,0.7338434144,1.215500504,1.866395251
11835,-1.259745712,0.204389724,0.7474493432,1.210869044,1.882944083
11836,-1.277155192,0.2016243085,0.7347326299,1.255356243,1.824000708
11837,-1.260696144,0.1458597009,0.7359927349,1.234205917,1.830205734
11838,-1.259537543,0.2605772781,0.7021731079,1.27775475,1.860190535
11839,-1.259195739,0.1753610374,0.6958936287,1.232363213,1.842002377
11840,-1.265427306,0.1411030904,0.7343829652,1.264563226,1.803190654
11841,-1.255376395,0.1350670369,0.6418365598,1.275072777,1.900841321
11842,-1.263806892,0.1335534323,0.6634736419,1.195039926,1.88891095
11843,-1.267194898,0.2310199933,0.7112240625,1.256001252,1.878384687
11844,-1.273323975,0.1103761956,0.7437671859,1.293627733,1.786594214
11845,-1.232829302,0.197233698,0.8011102383,1.235435502,1.886760474
11846,-1.211343005,0.03970482297,0.7903547201,1.221536121,1.845574954
11847,-1.271377874,0.2320981492,0.8308739295,1.241882519,1.84516651
11848,-1.241481032,0.1658629002,0.800072239,1.329051934,1.764956945
11849,-1.252137792,0.2155691957,0.7300971984,1.214833528,1.806620882
11850,-1.222891352,0.1517091052,0.7521766005,1.228460608,1.844526082
11851,-1.238576768,0.1415733128,0.7465056836,1.289430324,1.874765481
11852,-1.227101193,0.2640826534,0.7421456925,1.249195695,1.857330689
11853,-1.229759371,0.1615174061,0.7745635599,1.321001025,1.80467573
11854,-1.258984352,0.2454805328,0.7747130575,1.321100325,1.875263111
11855,-1.23628193,0.1018235958,0.7830037966,1.287744715,1.794835285
11856,-1.238605367,0.1210286125,0.8105775087,1.255452722,1.782559068
11857,-1.238533177,0.1781236897,0.7752476579,1.307185763,1.835181285
11858,-1.240666801,0.1190261186,0.8399415336,1.244426297,1.843882335
11859,-1.265132461,0.1748376928,0.8979350668,1.233404692,1.854762531
11860,-1.25618525,0.2036938788,0.7661521635,1.274009306,1.822006555
11861,-1.255132533,0.1786962981,0.8055381007,1.179796119,1.914207158
11862,-1.261674593,0.1133375612,0.775755265,1.260316266,1.906990337
11863,-1.237431919,0.1059684511,0.783773051,1.245027852,1.860895377
11864,-1.263139553,0.1484752953,0.6936371499,1.257613077,1.844361657
11865,-1.24578105,0.1692059492,0.6679763884,1.321295378,1.90785882
11866,-1.288542676,0.1391786523,0.7372771015,1.188302024,1.815878818
11867,-1.23423205,0.1201994919,0.6830875761,1.224207365,1.851263453
11868,-1.244913352,0.212009007,0.6673123106,1.163758768,1.968375926
11869,-1.242504851,0.2072672437,0.6746256263,1.210453457,1.867149642
11870,-1.23982072,0.2386570265,0.7366315721,1.184192989,1.915810564
11871,-1.224701803,0.05580344328,0.6663497552,1.259187513,1.83230515
11872,-1.28096556,0.1505490726,0.689432896,1.129003202,1.79809424
11873,-1.2666898,0.151727539,0.6754489606,1.195166692,1.726185584
11874,-1.27658846,0.07235251876,0.7212289249,1.151310337,1.801927751
11875,-1.250196317,0.09966167271,0.8110348725,1.190488786,1.763906258
11876,-1.238025432,0.1551696877,0.6892532053,1.106204178,1.722278519
11877,-1.251702873,0.1318202897,0.7051678911,1.146212287,1.779435407
11878,-1.310344368,0.09646485088,0.6860131682,1.185736582,1.776706646
11879,-1.221858412,0.08899799276,0.7255716931,1.167802463,1.764800516
11880,-1.225442567,0.1185817377,0.7106210221,1.208950587,1.721184918
11881,-1.236860704,0.0296959528,0.7573203325,1.063997872,1.792064492
11882,-1.242829534,0.05841248672,0.7234625174,1.114348459,1.764898629
11883,-1.25596804,0.0750945363,0.701302105,1.177983385,1.771451245
11884,-1.238244204,0.1530284778,0.6845696661,1.181389831,1.807639459
11885,-1.260317234,0.1599588853,0.6451125966,1.184309016,1.732529527
11886,-1.252053648,0.1874467688,0.6734583062,1.267827479,1.738713236
11887,-1.235410801,0.1071752911,0.672551455,1.141627666,1.85383648
11888,-1.262319994,0.1178640979,0.6757467872,1.096477596,1.822754599
11889,-1.241971587,0.1645527243,0.7483183952,1.189416688,1.784598677
11890,-1.234460094,0.201825035,0.6985882654,1.137222468,1.763177271
11891,-1.266690179,0.1956793514,0.724620447,1.228235273,1.781319373
11892,-1.279595817,0.0952658357,0.6675284849,1.24412896,1.788266709
11893,-1.267839281,0.1158670227,0.6349569849,1.134336091,1.885975655
11894,-1.267627946,0.168597701,0.7000489326,1.252905413,1.89450807
11895,-1.341763757,0.159810364,0.7216837548,1.24059469,1.783343945
11896,-1.240977636,0.2192732998,0.7194452492,1.259354009,1.787989118
11897,-1.276306545,0.1635691463,0.7056048619,1.2124364,1.768815493
11898,-1.296632787,0.1639786196,0.6706442379,1.253793161,1.84868696
11899,-1.270676351,0.1393050334,0.7098019095,1.176781352,1.762348516
11900,-1.29036225,0.1548468223,0.7472929315,1.240506928,1.800732836
11901,-1.271145857,0.1328759508,0.7185065177,1.170167044,1.764261726
11902,-1.316609703,0.124308662,0.7268584412,1.224097348,1.854225571
11903,-1.291078216,0.1353936655,0.7285596557,1.232264132,1.8172991
11904,-1.296269759,0.1214860537,0.6867555616,1.22365827,1.83786699
11905,-1.327833988,0.1453599949,0.7166684022,1.20090099,1.772287396
11906,-1.270589945,0.1649256712,0.7048291788,1.149655259,1.863777897
11907,-1.276580098,0.09940318655,0.6645203122,1.225468855,1.873549179
11908,-1.257642116,0.06033604352,0.6796983935,1.249666798,1.823704652
11909,-1.252730961,0.05591314045,0.7525032076,1.238232788,1.80571302
11910,-1.245346978,0.1722423115,0.769156954,1.20981574,1.898239071
11911,-1.26501056,0.1752979745,0.7360372887,1.227214505,1.798178814
11912,-1.265342961,0.1494241484,0.6990507458,1.252419565,1.778807257
11913,-1.273376015,0.1645547734,0.6920591315,1.246931579,1.848642114
11914,-1.260406816,0.101440152,0.7395097112,1.261766143,1.882427447
11915,-1.249116135,0.1274506433,0.6880872349,1.276443875,1.830869951
11916,-1.258326243,0.143898447,0.7365572343,1.214696734,1.902528847
11917,-1.235870307,0.142440794,0.7576485526,1.266462673,1.838141022
11918,-1.267405081,0.1605833824,0.7093340322,1.224430355,1.937487076
11919,-1.233378004,0.17628323,0.7119953666,1.245963505,1.854704411
11920,-1.259815036,0.1322700575,0.7102371569,1.226483603,1.891056864
11921,-1.2696388,0.1371066062,0.7712827347,1.219948365,1.840219598
11922,-1.261481118,0.1676108771,0.7480922913,1.242004428,1.898502103
11923,-1.292257304,0.2091356865,0.7419474397,1.307047566,1.87114535
11924,-1.24196447,0.2212928095,0.776155711,1.261468126,1.886663125
11925,-1.3121598,0.2445722897,0.7663332672,1.320780597,1.906337284
11926,-1.233340818,0.1997775785,0.735334171,1.308569199,1.827441174
11927,-1.262259686,0.2284691069,0.7993316831,1.265566061,1.842350345
11928,-1.247305926,0.2068192434,0.728078238,1.254395827,1.794946859
11929,-1.283459998,0.2015916568,0.6932342039,1.277165938,1.880289263
11930,-1.275424994,0.1836295533,0.6967341534,1.220644236,1.87080789
11931,-1.245484144,0.2428980454,0.6780657631,1.290869956,1.884045346
11932,-1.222613536,0.1472018249,0.7323405882,1.220347191,1.814813245
11933,-1.237634139,0.08276424005,0.7177316653,1.245415154,1.868136015
11934,-1.240650514,0.1047312964,0.7161253329,1.249049744,1.907702802
11935,-1.219243255,0.1967181185,0.7108389773,1.258434117,1.87340733
11936,-1.236906902,0.1262584134,0.7642398783,1.335724264,1.889897024
11937,-1.204104367,0.1102237757,0.6922418664,1.291131595,1.837480309
11938,-1.215490153,0.112310525,0.6959118608,1.284814126,1.84112501
11939,-1.233450852,0.1222569637,0.6335835597,1.278022787,1.854313479
11940,-1.211043128,0.1018039621,0.7021671125,1.230672404,1.843745909
11941,-1.254793764,0.08723614526,0.6170240789,1.215523017,1.82694818
11942,-1.224493118,0.09016044575,0.6371914039,1.223068009,1.942165336
11943,-1.248242252,0.1358036429,0.6360537356,1.258590971,2.034354385
11944,-1.230810381,0.1294666835,0.7079361294,1.31798449,1.89946284
11945,-1.225083442,0.1020299593,0.6793282821,1.270089393,1.905358886
11946,-1.224881821,0.1153425015,0.566851595,1.283992782,1.93563948
11947,-1.235393727,0.0831501591,0.631982073,1.249268045,1.85216676
11948,-1.22153242,0.2010128233,0.6332571497,1.300950646,1.854707267
11949,-1.232871039,0.1021057491,0.6326540864,1.26620307,1.882173054
11950,-1.226237913,0.0717708244,0.652033144,1.318871228,1.825277973
11951,-1.261608665,0.1003345069,0.6177912189,1.312426184,1.82943651
11952,-1.257034711,0.05222279316,0.6237472104,1.287458308,1.894634648
11953,-1.274163201,0.1139292465,0.6601348274,1.269733496,1.908476803
11954,-1.232992394,0.09726779515,0.6979383404,1.248511986,1.870419061
11955,-1.234803343,0.05000326143,0.6883264663,1.265594398,1.92707885
11956,-1.228313497,0.1002710333,0.6722620752,1.226492842,1.964197743
11957,-1.247301658,0.104788494,0.6585083858,1.304705994,1.911651516
11958,-1.214650217,-0.03749655485,0.6688676357,1.335974816,2.021726806
11959,-1.244487639,0.03550008187,0.6050627296,1.260967328,1.974360391
11960,-1.218992072,0.134402669,0.5793947625,1.304110783,1.897789587
11961,-1.256225177,0.07050842963,0.6632630013,1.330115616,1.900628194
11962,-1.252380103,0.09856116654,0.5643176367,1.383529646,2.003117727
11963,-1.278555081,0.1437874878,0.6327742651,1.327739426,1.905148892
11964,-1.253517823,0.07447993135,0.5468507484,1.307916453,1.932135807
11965,-1.24576511,0.1065574173,0.6686054623,1.251919651,1.915262413
11966,-1.2365539,0.1701986615,0.69720099,1.212244896,1.983159109
11967,-1.216087536,0.03766891054,0.6704502199,1.298220697,1.950329707
11968,-1.217048788,0.0633568725,0.7413188855,1.227437233,1.930965809
11969,-1.256788327,0.1062527634,0.5806847055,1.160663176,1.963353856
11970,-1.231014419,0.09618271119,0.6570444128,1.206712676,1.933495425
11971,-1.25183506,0.09360956244,0.5970968709,1.23908524,1.943515958
11972,-1.222279445,0.1034291842,0.6274040305,1.218297355,1.880843982
11973,-1.24325951,0.04221919528,0.6602675897,1.249435207,1.902119453
11974,-1.268745264,0.1167309454,0.6429418918,1.283707746,1.953952209
11975,-1.238165154,0.08504127854,0.6257892878,1.132872176,1.841731154
11976,-1.259053843,0.08120445569,0.6744798393,1.327934032,1.805327532
11977,-1.274100938,0.09772463528,0.6370980271,1.269445521,1.94857909
11978,-1.276627375,0.08940454772,0.6291253725,1.275578038,1.930136102
11979,-1.258937106,0.1170284511,0.6035712178,1.229855118,1.810090956
11980,-1.293751439,0.08734542082,0.6074500877,1.274231639,1.854572096
11981,-1.270032527,0.1119775018,0.5594062036,1.201803467,1.823318323
11982,-1.254067306,0.05927582371,0.590391361,1.205830754,1.942115023
11983,-1.232979978,0.07321022688,0.6352213384,1.255990181,1.821936378
11984,-1.2394856,0.09171908624,0.6190965427,1.214453016,1.933875161
11985,-1.241634174,0.0917353997,0.6948871192,1.276387492,1.954724385
11986,-1.248519177,0.1342275072,0.6781648661,1.256227749,1.844017901
11987,-1.247147776,0.1018396436,0.7401059431,1.272340975,1.835170252
11988,-1.224413544,0.09439128534,0.6667620872,1.247788405,1.806639455
11989,-1.206843548,0.08062463736,0.5926943233,1.331169565,1.878225716
11990,-1.233640646,0.1377320226,0.6186654548,1.240147272,1.841348023
11991,-1.242348899,0.06569976714,0.6679115243,1.28794799,1.828469783
11992,-1.236105597,0.14547701,0.559401834,1.304046178,1.848905064
11993,-1.233923852,0.1310940411,0.7068158112,1.222533427,1.828308385
11994,-1.23358165,0.097286583,0.6645082574,1.246633531,1.83018324
11995,-1.230811959,0.214659924,0.7073374392,1.23056517,1.795150929
11996,-1.231180826,0.1339060874,0.6510371152,1.248940469,1.889612927
11997,-1.238473302,0.1659246565,0.6614187372,1.255664515,1.851900324
11998,-1.222652043,0.09287129851,0.726712302,1.209349584,1.810754581
11999,-1.21654349,0.1158821813,0.6585769695,1.219303438,1.856298547
12000,-1.216572655,0.2147263761,0.670261715,1.241147124,1.781476927
12001,-1.204147727,0.1532315693,0.6555769843,1.297019217,1.82700973
12002,-1.215582145,0.2034139856,0.6764541277,1.224443452,1.781074141
12003,-1.200471442,0.2519906321,0.649115481,1.26375673,1.842133059
12004,-1.246002711,0.1762847491,0.711848259,1.251872616,1.777908675
12005,-1.213095933,0.1367482991,0.7021806326,1.215853031,1.841954036
12006,-1.221189838,0.1801952629,0.7065819136,1.241990785,1.784189154
12007,-1.237020972,0.1727196186,0.6980312658,1.300201386,1.868670397
12008,-1.191422506,0.1542953566,0.7146765928,1.295522316,1.814153632
12009,-1.241601897,0.1524403843,0.7187102553,1.275910505,1.799223662
12010,-1.249155595,0.1794820033,0.7054098751,1.225168049,1.785942216
12011,-1.231106408,0.07493628641,0.7371030891,1.241467456,1.902549081
12012,-1.246894719,0.1483144124,0.7305320303,1.23779402,1.760162776
12013,-1.233224515,0.155479491,0.7589374023,1.207006394,1.807667982
12014,-1.248244067,0.06124958194,0.6990522547,1.195817268,1.780339022
12015,-1.229211249,0.1247284566,0.7088737062,1.298145887,1.752192161
12016,-1.296952423,0.1477452322,0.7352632801,1.335380212,1.750199338
12017,-1.229023235,0.1415402359,0.6337595628,1.289453097,1.834295632
12018,-1.254096085,0.1884825268,0.8020641006,1.305278485,1.896795792
12019,-1.298921515,0.1988371742,0.7803594715,1.318069565,1.817039307
12020,-1.281751525,0.2130343616,0.7375499028,1.236036005,1.811859727
12021,-1.271745354,0.2042673909,0.8273459923,1.237667722,1.915197597
12022,-1.240233103,0.1950350612,0.7345660555,1.246992439,1.901722337
12023,-1.277014347,0.175117992,0.7958917683,1.236500602,1.84899511
12024,-1.300812148,0.1404272362,0.7674423559,1.22448292,1.833689291
12025,-1.236132777,0.1719112432,0.7546136927,1.250517285,1.866413007
12026,-1.263125258,0.1487734012,0.7545908515,1.217914962,1.834094396
12027,-1.224090285,0.139613441,0.7264194951,1.154490537,1.851402139
12028,-1.222435439,0.1299598434,0.763823937,1.248603983,1.851680563
12029,-1.282259806,0.03664691454,0.7999816041,1.26906682,1.874457385
12030,-1.213782152,0.1694875019,0.7963097854,1.267191401,1.872579684
12031,-1.235361688,0.1543275604,0.7681103601,1.233037667,1.82283399
12032,-1.277560778,0.1651815949,0.7333593415,1.240228427,1.831345466
12033,-1.255352352,0.1294500766,0.7255647677,1.256232119,1.872156718
12034,-1.209802002,0.1670109272,0.7258565168,1.168249315,1.822246834
12035,-1.226271141,0.1043479132,0.6819116559,1.296519749,1.862089479
12036,-1.263039147,0.1625261681,0.7332254072,1.188620676,1.817261406
12037,-1.215135916,0.1545585175,0.7163110265,1.264503266,1.845391903
12038,-1.251896639,0.1989757193,0.6836311267,1.213579093,1.759649964
12039,-1.264627782,0.08496438884,0.6140475087,1.228075074,1.889396944
12040,-1.234630938,0.1676969099,0.6272499705,1.180312092,1.813854646
12041,-1.257325895,0.1477604791,0.6467397162,1.121184733,1.89918716
12042,-1.247988764,0.1511060264,0.6446669198,1.218721503,1.898307004
12043,-1.26318724,0.2227585544,0.6296775237,1.217657272,1.859847204
12044,-1.234896414,0.1518273691,0.7154345053,1.281801582,1.873783657
12045,-1.23950433,0.2684528326,0.7102565882,1.203618317,1.916570915
12046,-1.228287277,0.1587815453,0.7074390701,1.191957689,1.882412316
12047,-1.252625789,0.1482731951,0.679767166,1.225707326,1.814268231
12048,-1.280848687,0.06923518084,0.6648560185,1.246741763,1.854345438
12049,-1.236783444,0.1956835013,0.7421834417,1.22235903,1.839143696
12050,-1.214583836,0.1202805302,0.6460427874,1.160288015,1.877005633
12051,-1.239322662,0.1279832819,0.692232569,1.301506015,1.845820504
12052,-1.208427842,0.1093108921,0.6368304997,1.154841763,1.850227569
12053,-1.235017119,0.1608622175,0.7411261881,1.23121049,1.860629612
12054,-1.204412094,0.1984986271,0.5826814102,1.331075501,1.798722733
12055,-1.217938119,0.1461224949,0.6379767945,1.303066648,1.854139677
12056,-1.253520904,0.07337905953,0.5933024217,1.182737283,1.836561543
12057,-1.253167794,0.1293562501,0.5577016722,1.191937596,1.788809532
12058,-1.24489668,0.129690942,0.6084144869,1.182628077,1.82270398
12059,-1.269379683,0.05029012769,0.6256630611,1.224949266,1.863583673
12060,-1.262326504,0.09325928662,0.5946334346,1.249549514,1.782457634
12061,-1.262246296,0.1050027153,0.6607229626,1.294658287,1.858258783
12062,-1.239074206,0.0744055017,0.6092842191,1.32135716,1.754774369
12063,-1.215099595,0.1195133187,0.6040292388,1.37547698,1.852271258
12064,-1.20856747,0.1323745022,0.6583365364,1.245879569,1.902248407
12065,-1.229956926,0.07562413408,0.6395685183,1.25463963,1.818306183
12066,-1.239295346,0.1064534341,0.6176428346,1.20313205,1.852835938
12067,-1.219165516,0.043649435,0.6071149795,1.19859792,1.818877382
12068,-1.223233354,0.07322178938,0.6451811984,1.27963544,1.87039599
12069,-1.204682628,0.06286572948,0.6379394103,1.223862074,1.803094869
12070,-1.225333281,0.09995527002,0.6569670622,1.173437931,1.821353365
12071,-1.261470855,0.01217528868,0.6196905298,1.201012979,1.818709091
12072,-1.240777501,0.08855148997,0.6336379674,1.224170079,1.875585442
12073,-1.201928727,0.06282301685,0.6020730955,1.20672347,1.768941088
12074,-1.216966744,0.09875057616,0.5964479155,1.230271656,1.871730532
12075,-1.225540412,0.04163923989,0.6108481564,1.20876065,1.899744226
12076,-1.21639938,0.08622299659,0.5611146515,1.240596902,1.841096267
12077,-1.210057023,0.01383327296,0.5666286339,1.196870154,1.861015216
12078,-1.185940097,0.05543058878,0.5751859347,1.183013252,1.84770234
12079,-1.204892476,0.07094394808,0.560834279,1.242282232,1.962693041
12080,-1.216167927,0.1181653024,0.5199835232,1.196422223,1.798221022
12081,-1.243147396,0.09840515787,0.5035219081,1.233997766,1.796973944
12082,-1.204582837,0.06195688583,0.5687307139,1.236454568,1.810714336
12083,-1.211010329,0.1106114793,0.5296856242,1.120372758,1.917813463
12084,-1.262728778,0.1512902699,0.5914244824,1.156232741,1.907691162
12085,-1.192000593,0.08440127245,0.6615856505,1.204960852,1.903053804
12086,-1.178434017,0.1618280072,0.6225157624,1.264419172,1.918345682
12087,-1.233579167,0.09924451003,0.6504810571,1.23216781,1.881279491
12088,-1.204593415,0.1578083924,0.6950247327,1.190149794,1.877314766
12089,-1.220122284,0.08648707338,0.6197328411,1.183310169,1.839240565
12090,-1.187806926,0.02124425196,0.6566737458,1.160371419,1.879822162
12091,-1.209834205,0.06402635034,0.6398226622,1.234354446,1.864087751
12092,-1.224889364,0.07924765809,0.676497984,1.246965481,1.951182905
12093,-1.23439069,0.1719758638,0.6008989605,1.129427714,1.792535707
12094,-1.216278024,0.07933935383,0.6635058875,1.213007369,1.851972193
12095,-1.199220108,0.1127007202,0.6551090147,1.15935713,1.86868295
12096,-1.182506724,0.1607338346,0.6606005784,1.262532553,1.777334396
12097,-1.194489294,0.07091072136,0.6584292955,1.277211253,1.87175835
12098,-1.232488152,0.08808472492,0.6868159485,1.235441897,1.84386567
12099,-1.201667115,0.04365279667,0.6948211943,1.234255653,1.80714508
12100,-1.180860563,0.09406177326,0.7167500607,1.272474811,1.762020634
12101,-1.217254307,0.04818693197,0.7173443962,1.249238584,1.851386583
12102,-1.20194624,0.03269273912,0.7151592613,1.296540001,1.847429125
12103,-1.251689149,0.07631121648,0.6974098765,1.173749886,1.85004401
12104,-1.223310582,0.04289450142,0.6843947883,1.219276834,1.894278093
12105,-1.208521793,0.1327205438,0.6671357342,1.179706442,1.870052514
12106,-1.188568179,0.094435666,0.6168166023,1.177189335,1.955935631
12107,-1.167764011,0.1530541254,0.5947261149,1.247987523,1.93565465
12108,-1.192686264,0.09389544858,0.6679386749,1.214995706,1.907214575
12109,-1.213255703,0.1116543884,0.6397697486,1.244863686,1.771553086
12110,-1.247819326,0.1089758658,0.5953553564,1.189611144,1.824206301
12111,-1.200596756,0.1287702199,0.6323970016,1.173581415,1.741315347
12112,-1.208569803,0.102050958,0.6218985745,1.231225789,1.836160386
12113,-1.212464717,0.08671719816,0.6794538445,1.211807637,1.822582241
12114,-1.190087095,0.1158165307,0.5962626248,1.222838847,1.860642554
12115,-1.222356711,0.07948393797,0.6116151117,1.181527233,1.889700153
12116,-1.205400801,0.0696368187,0.6908038869,1.267247411,1.872916199
12117,-1.181778122,0.0753659324,0.5992075493,1.149987014,1.876572011
12118,-1.199433363,0.05711906813,0.6552010853,1.203588919,1.872104544
12119,-1.221498033,0.1107351451,0.6284767851,1.240726755,1.976265982
12120,-1.243423827,0.06116166585,0.6853028348,1.237475891,1.853422887
12121,-1.276517993,0.1269609669,0.6121813691,1.219763807,1.862580282
12122,-1.253145971,0.1541016802,0.5870242374,1.31665946,1.825511741
12123,-1.211066678,0.1201609579,0.571903587,1.227191985,1.903252503
12124,-1.247378881,0.09456451363,0.6787933429,1.201153541,1.881002538
12125,-1.193605453,0.08749653249,0.6406589215,1.266749683,1.797224099
12126,-1.231892792,0.07828310843,0.659688562,1.225663833,1.855934455
12127,-1.230976791,0.1271921494,0.66820496,1.222220461,1.860514795
12128,-1.234851393,0.0921424556,0.6872017084,1.206545803,1.892785407
12129,-1.223593703,0.059972458,0.6926197156,1.183454487,1.856341621
12130,-1.223784957,0.0574818164,0.6930063047,1.176478487,1.882327611
12131,-1.264815653,0.06788698274,0.653102515,1.239770032,1.767003103
12132,-1.244019489,0.01876964297,0.6573046417,1.269325409,1.792960763
12133,-1.24874047,0.025748169,0.6229013088,1.304848765,1.825734077
12134,-1.212661236,0.1136859304,0.6074664022,1.171791067,1.921497568
12135,-1.224417986,0.04005517043,0.6786588061,1.232038515,1.874672662
12136,-1.208807745,0.03410343146,0.6578915499,1.186247541,1.799156988
12137,-1.241027444,0.06981330588,0.6892407436,1.205400243,1.829217375
12138,-1.221424985,0.0974932443,0.7337256468,1.282606971,1.846942957
12139,-1.23707741,0.04971186754,0.7831821872,1.156701476,1.839225609
12140,-1.190484555,0.07224307151,0.7172209925,1.154503173,1.832333293
12141,-1.215392492,0.1501318858,0.724538998,1.174320834,1.81711462
12142,-1.18305195,0.1092509198,0.772339333,1.142176668,1.742719952
12143,-1.220762906,0.07065173619,0.7535046787,1.158932741,1.815078671
12144,-1.21865933,0.1085424548,0.7467155596,1.217658598,1.725837545
12145,-1.214259803,0.1111036161,0.6501591805,1.222375507,1.796969581
12146,-1.243310472,0.04532289419,0.777821045,1.16952675,1.793495691
12147,-1.222640666,0.07340480927,0.6541432961,1.228674279,1.788020705
12148,-1.228022919,0.05829063637,0.7415345142,1.21205598,1.843955764
12149,-1.248407346,0.09756962377,0.7204894,1.200548146,1.874126758
12150,-1.263613747,0.08502136647,0.723925852,1.182654162,1.874300388
12151,-1.274507472,0.1350633199,0.6324948042,1.248348654,1.85791988
12152,-1.292571929,0.09757583146,0.6611153789,1.189798349,1.799317043
12153,-1.267302751,0.179571258,0.6329253266,1.197320498,1.792293036
12154,-1.247485875,0.09411021197,0.7007090813,1.181174611,1.824372701
12155,-1.25444515,0.05448456404,0.6343344066,1.197165,1.80340378
12156,-1.247604744,0.1015958232,0.5910196441,1.203210888,1.841471463
12157,-1.256041141,0.08864844697,0.5710220854,1.216832581,1.824602803
12158,-1.248278286,0.1091579081,0.6783216717,1.250100228,1.712051355
12159,-1.276756176,0.1479265358,0.7305365405,1.218323228,1.800521537
12160,-1.243730544,0.04913298656,0.6540796079,1.173495796,1.798416115
12161,-1.215024903,0.1094922879,0.709663746,1.232855252,1.781848708
12162,-1.226729662,0.2223710834,0.6267210901,1.186351147,1.867002553
12163,-1.290453932,0.16352683,0.6669740938,1.170532874,1.737148539
12164,-1.275006194,0.1020353792,0.6380364435,1.155427548,1.785746542
12165,-1.22364481,0.1800408287,0.7258497548,1.21350498,1.771165334
12166,-1.271509804,0.1542147181,0.6800537427,1.214037156,1.764149148
12167,-1.262581573,0.1520938469,0.6732209982,1.164608498,1.718720767
12168,-1.272224448,0.1477489942,0.7092447753,1.196850737,1.711328734
12169,-1.246239455,0.1256353532,0.6653918316,1.216646328,1.787400495
12170,-1.242214435,0.1393003443,0.7132513923,1.196231433,1.727723821
12171,-1.248837426,0.1134963943,0.7271072935,1.266071887,1.743077972
12172,-1.260510059,0.1856163847,0.6818537637,1.226712608,1.846932938
12173,-1.265989803,0.1332239464,0.6742237696,1.200206092,1.782322047
12174,-1.277818709,0.1220041306,0.6943850865,1.224561308,1.845587779
12175,-1.250459328,0.1465849614,0.6913092523,1.205921922,1.800511793
12176,-1.284984621,0.1621265843,0.652832273,1.18548741,1.778283108
12177,-1.260999124,0.1652309818,0.7443715438,1.106596548,1.85437313
12178,-1.295696764,0.1401000461,0.6430977129,1.145386754,1.896461132
12179,-1.269675533,0.1271403547,0.6526558015,1.140042932,1.861917377
12180,-1.256253077,0.1558544206,0.6262666966,1.133890386,1.905724165
12181,-1.233890632,0.08048716875,0.6766112171,1.230229868,1.881232138
12182,-1.307794226,0.09852928515,0.5949647974,1.194192464,1.860789652
12183,-1.272993594,0.09983439846,0.6684141434,1.134808976,1.856014654
12184,-1.223773257,0.1565632087,0.722303625,1.184067423,1.877223805
12185,-1.262494977,0.1790475133,0.6794123402,1.092264436,1.799226781
12186,-1.260150619,0.1479972391,0.6810531907,1.184139935,1.849945167
12187,-1.280516078,0.1461876593,0.6519202804,1.203082866,1.787465334
12188,-1.23659964,0.0662860535,0.6967579531,1.23740091,1.872062039
12189,-1.233685911,0.09061255809,0.6280023032,1.138011235,1.867048465
12190,-1.288566397,0.06844386972,0.7212941404,1.221481329,1.73433761
12191,-1.267774681,0.1183453545,0.6661083907,1.094549755,1.783050782
12192,-1.224341568,0.2070396223,0.714959452,1.165928834,1.747099821
12193,-1.299043735,0.1882199948,0.6171109989,1.148079275,1.813453509
12194,-1.226960293,0.1215748824,0.733488118,1.136904844,1.716358854
12195,-1.247832355,0.1368627298,0.7111223895,1.194825016,1.811400039
12196,-1.243023969,0.2002611918,0.6302009765,1.203886152,1.822398051
12197,-1.243758499,0.1226488737,0.7195809724,1.171968428,1.786647025
12198,-1.289834446,0.1496972247,0.7083396516,1.204277959,1.689257817
12199,-1.277684185,0.1656404852,0.6578411562,1.209005359,1.799684094
12200,-1.277537074,0.1248812779,0.6524382295,1.153710335,1.843130465
12201,-1.227682652,0.09920582168,0.6806754707,1.163970398,1.793008844
12202,-1.27050106,0.1814478758,0.6817075412,1.164059772,1.782901863
12203,-1.250302179,0.1667785786,0.6608637159,1.114036803,1.743088232
