"Iteration","Bx x Bx","By x Bx","By x By","EC x Bx","EC x By","EC x EC"
2072,0.8718734117,-0.04788243635,0.8807713957,0.1505673359,-0.02531237829,8.010595853
2073,0.881376949,-0.08608556341,0.9255592326,0.1651868977,0.005111705919,7.816138748
2074,0.8612384623,-0.08268399656,0.885384565,0.181126506,-0.03932686539,7.547919463
2075,0.8649318391,-0.0758613014,0.8953008658,0.1857640285,-0.01903523278,7.645629877
2076,0.842230456,-0.06026729777,0.8685415438,0.0635110806,0.04806015556,7.458980381
2077,0.8546733948,-0.07141324711,0.872789415,0.07802186733,-0.008282518637,7.63303177
2078,0.8427903209,-0.04438872886,0.9154024316,0.1132773268,-0.05916745419,7.71486345
2079,0.8520826695,-0.04225597039,0.9006473403,0.1164978094,0.03841335979,7.419199224
2080,0.8633178391,-0.0536166959,0.8964146786,0.1351824688,0.003643048749,7.482756505
2081,0.8512526629,-0.03100534612,0.8854538927,0.08005152184,0.01168032143,7.608692041
2082,0.8378014834,-0.0463565259,0.8723555387,0.1557540624,0.02828994711,7.691511125
2083,0.8673230367,-0.02738991642,0.8915002835,0.1772420032,0.077978432,7.724265038
2084,0.8440703024,-0.04401086616,0.8670604923,0.1612043677,0.04702919435,7.510734126
2085,0.8454539988,-0.04588724296,0.9188897708,0.1346162623,0.1311754544,7.635653235
2086,0.8608429699,-0.04813354933,0.8995041645,0.1254883832,0.04393113509,7.575450623
2087,0.8552953955,-0.05937105294,0.8866906917,0.195454932,0.03493767065,7.796436831
2088,0.8718863557,-0.05043436548,0.9164139972,0.1643401704,0.0539562087,7.682864044
2089,0.8933586006,-0.01874915134,0.9312546177,0.1447928387,-0.02113200082,7.963513558
2090,0.8796480317,-0.05034607157,0.9235333642,0.1990253905,0.03228370675,7.614175265
2091,0.8565611678,-0.04380953181,0.9281612942,0.06634697676,0.01229222821,7.870915838
2092,0.8738565097,-0.05869784623,0.9124485146,0.1373477549,-0.02720870542,7.578190293
2093,0.8214247746,-0.05404774615,0.9432093235,0.06094002597,0.04825291445,7.793750529
2094,0.838167303,-0.05441438986,0.8837943354,0.1017591417,-0.06647270574,7.857173807
2095,0.8436741836,-0.04149454026,0.9070089621,0.06509038738,0.003737154658,7.670814617
2096,0.8336822934,-0.06362668076,0.9300148461,0.06137729668,-0.1136411972,7.487817754
2097,0.8469832055,-0.06972505995,0.8556591461,0.1464295971,-0.0488045951,7.640865236
2098,0.8577050346,-0.06576851061,0.8776964664,0.07347413437,-0.02555384163,7.688044569
2099,0.8299342449,-0.0432822139,0.8733511387,0.1438092393,-0.07839597645,7.63934718
2100,0.8404710115,-0.07554569951,0.8706802436,0.07675137132,-0.06305519699,7.811948076
2101,0.824011366,-0.0704849871,0.8633525814,0.1282070581,-0.08290287235,7.715943111
2102,0.8478017769,-0.04282188747,0.8748835156,0.1392739686,0.002345941128,7.566798752
2103,0.8391857216,-0.06080048357,0.8823152699,0.1437483505,-0.0229152737,7.669600906
2104,0.8103776919,-0.04070016175,0.8561318963,0.1252883025,-0.02437690981,7.699874155
2105,0.8331067932,-0.06103810883,0.892466191,0.05653096602,-0.08766710935,7.614072828
2106,0.826415645,-0.05323221363,0.844610064,0.1083052962,-0.0569086995,7.893627002
2107,0.8257094968,-0.04884611425,0.8956606162,0.1920018553,-0.126542073,7.74241743
2108,0.8298642714,-0.04790205138,0.8702796472,0.1522612444,-0.03205818946,7.691096689
2109,0.8032410915,-0.04134606816,0.8526808422,0.1021810267,-0.12118782,7.70938394
2110,0.8325750545,-0.04391478696,0.8533509403,0.138456175,-0.08286878919,7.907498048
2111,0.8495955986,-0.02011774853,0.8314391439,0.07722868015,-0.06775439768,7.836797728
2112,0.8317102387,-0.03798909469,0.8556288619,0.1588621746,-0.02547187358,7.881503985
2113,0.8306955419,-0.03028040091,0.8423033737,0.1211168774,0.001924870254,7.903409265
2114,0.847578424,-0.0469865339,0.847768602,0.1529180988,-0.1060950027,7.611670413
2115,0.8416066863,-0.05972574965,0.8600872674,0.168516184,-0.06942720369,7.456441541
2116,0.824621186,-0.0549074602,0.8258399714,0.06982421803,-0.05392742372,7.623006112
2117,0.8337820019,-0.06598258275,0.8564364484,0.03949530346,-0.07849821736,7.687887129
2118,0.804004112,-0.06971516519,0.8309950396,0.07980929222,-0.1014870946,7.589298225
2119,0.8314545975,-0.04427804802,0.8622505133,0.07227910688,-0.06914721824,7.807180917
2120,0.8338503718,-0.03167135262,0.8233008682,0.06064742336,-0.0769997473,7.360239618
2121,0.8234418551,-0.05593754695,0.8533752795,0.05270337611,-0.0714176303,7.656380941
2122,0.8551509783,-0.06652960429,0.8272949878,0.06587171744,-0.02247015482,7.336604308
2123,0.833379887,-0.01624209905,0.8401629613,0.1486603821,0.006960000089,7.341012829
2124,0.842173067,-0.0557752587,0.8628204443,0.1011819894,-0.05066669855,7.735626101
2125,0.8273011352,-0.04993042206,0.8528150729,0.1173756012,-0.09352058615,7.560082735
2126,0.8671546935,-0.04935965599,0.818759021,0.1311010054,-0.07471147755,7.56890278
2127,0.8594792991,-0.03779389041,0.8331612487,0.09842290746,-0.1209226701,7.564467808
2128,0.8761206391,-0.05502339107,0.8328359931,0.1484085667,-0.07693810403,7.75694504
2129,0.829600616,-0.02756166879,0.8341809112,0.1058494361,-0.1151349126,7.647485748
2130,0.8543481527,-0.03968865049,0.8245178725,0.07217418823,-0.114949289,7.728934276
2131,0.8590247012,-0.03960429459,0.8496757383,0.1415565631,-0.115495325,7.880676223
2132,0.8901078282,-0.05595153343,0.8601317821,0.1243239501,-0.1043351573,7.745781657
2133,0.911395264,-0.04315776534,0.8670882219,0.09047598686,-0.08801332681,7.832329373
2134,0.8712316842,-0.03114432747,0.8611040772,0.1020214013,-0.104689237,7.609213421
2135,0.914862672,-0.04442911376,0.8761118805,0.1593119348,-0.04837903655,7.624085049
2136,0.9047517348,-0.0315828299,0.8469089003,0.1198842528,0.009548612393,7.746621983
2137,0.8996050333,-0.05575063741,0.8562947144,0.08681279078,-0.04345715076,7.791634927
2138,0.8820874907,-0.01616580104,0.8653432449,0.1187592381,-0.0577740647,7.620911745
2139,0.9160406258,-0.02049462331,0.8542004005,0.1267513746,0.005301417596,7.747026732
2140,0.8820678599,-0.03234675062,0.862382814,0.1428902443,-0.05779567451,8.126752728
2141,0.8338241617,-0.02794807796,0.8674255541,0.08715595881,-0.1281746757,7.735273658
2142,0.8722115041,-0.04392803973,0.8709532113,0.06958831851,-0.07883538636,7.924154609
2143,0.8427285492,-0.044677611,0.8550173457,0.0990465321,-0.1210715182,8.302791012
2144,0.8911748399,-0.02552970726,0.8807304115,0.1411925052,-0.1453216684,8.043792041
2145,0.8520064983,-0.04507551314,0.8748826412,0.1781351063,-0.09281872298,8.430584355
2146,0.8961256025,-0.02352505052,0.8588971302,0.1895480546,-0.1142937405,8.534613587
2147,0.9009459796,-0.03391853588,0.8540953273,0.164842233,-0.08232910093,8.268161452
2148,0.8976663503,-0.04379784613,0.9045335336,0.1808799297,-0.06109121152,8.300066765
2149,0.8976448215,-0.03632581344,0.8735456046,0.2092664799,-0.1079682523,8.387707019
2150,0.9215586925,-0.03376361765,0.8931745402,0.1710559025,-0.05298431233,8.265336549
2151,0.8769971131,-0.01812799646,0.8604442156,0.1895774621,-0.05750902462,8.42498569
2152,0.8927466929,-0.03617822731,0.8762839897,0.1581394096,0.01303498967,7.926009563
2153,0.9358768257,-0.005621724817,0.8718424684,0.1368546469,-0.01916829454,8.368945064
2154,0.9298969431,-0.03385555357,0.8839190805,0.1721096088,-0.04132608193,8.417445824
2155,0.9337278551,-0.01547011032,0.9152283403,0.1952260326,-0.05057237261,8.318100304
2156,0.9423894806,0.003725704587,0.8285067068,0.1912743484,-0.03563524978,8.063733124
2157,0.9134763259,0.001327280991,0.8584271566,0.1437130598,0.01527366706,8.160481235
2158,0.8873981841,0.003758511432,0.8878223804,0.2127357948,0.01624089131,8.383185887
2159,0.9055184564,-0.008770722616,0.8820299985,0.2275316846,-0.02019352155,8.294293277
2160,0.9094356161,0.01072446753,0.907682847,0.1757145712,-0.017146304,7.938234813
2161,0.91512767,0.01086690978,0.8666339358,0.1571009862,0.01163957626,8.230744026
2162,0.9071903518,0.004119489515,0.8630073497,0.0694481063,-0.009371230054,8.023883257
2163,0.8986324645,-0.01925386129,0.8697215315,0.1310100997,-0.001808404415,8.205316463
2164,0.9053529017,-0.003495174442,0.8508846161,0.111398463,0.02886140354,7.980424797
2165,0.893889479,-0.008849357369,0.903688208,0.09552597178,-0.03058818194,7.997064197
2166,0.8888853124,0.00820178019,0.846372196,0.09738608044,-0.05293351566,8.281136486
2167,0.8836889762,0.02723566222,0.886958992,0.08335754895,-0.02394336334,8.071388302
2168,0.8973051695,-0.003351481812,0.8686327864,0.1175454687,0.04626461534,7.984547379
2169,0.9045391783,-0.003888400734,0.897120472,0.07580785031,-0.03407292953,8.309803188
2170,0.8762742321,-0.0210407835,0.8614622858,0.1069432175,-0.06574758004,8.391008172
2171,0.8947296314,0.006016585192,0.8774612092,0.1117675864,-0.0346065238,8.207405903
2172,0.875562175,0.02311465684,0.851847912,0.1493170814,-0.02102678976,8.479343075
2173,0.8862304991,-0.01029948317,0.8687030534,0.1523875454,0.0008345993794,8.369664743
2174,0.8662106802,-0.02022951484,0.8820158357,0.1669629256,0.01773016003,8.371907987
2175,0.9028805791,0.012205625,0.8880284006,0.1600627051,-0.03848616162,8.435866329
2176,0.8957109509,0.009273414623,0.8915736601,0.2271853899,0.01148779947,8.521254511
2177,0.9055788833,0.02143713011,0.8787305097,0.1295071706,0.04404087985,8.131165828
2178,0.8895231519,0.0001391840441,0.9105362089,0.1334202627,0.05851028476,8.10347914
2179,0.8905091064,-0.004911433166,0.9084897762,0.08355679394,-0.02508515359,8.096311085
2180,0.8780066778,-0.005289577008,0.8793016461,0.07946453052,0.06124219059,8.424982361
2181,0.9166843734,-0.02719008528,0.9091897075,0.01422516696,0.05307840553,8.005418328
2182,0.8832652845,0.0003528359933,0.9272916118,0.1169769556,0.09389337042,8.132547596
2183,0.9052647779,-0.02415735682,0.9395104287,0.02094082784,0.044920262,8.158915705
2184,0.8911157317,-0.01873882567,0.8820996663,0.0384728266,0.06401237389,8.599593433
2185,0.9507598714,-0.04002043776,0.8665307122,0.03777621749,0.05431842425,8.684469912
2186,0.9467657002,-0.0242491365,0.8780371909,0.06983858929,0.03044724615,8.658937492
2187,0.9078947811,-0.04635855869,0.8863400424,0.04847633637,0.05778271831,8.422380306
2188,0.9427304577,-0.02353942427,0.8586679244,0.09111013007,0.0668340942,8.545909114
2189,0.9230211129,-0.02455853642,0.8304447222,0.0707256649,0.02167220065,8.46978379
2190,0.9077948703,-0.003377887377,0.8776608099,0.07761700925,-0.03064278492,8.542991947
2191,0.9318081766,-0.03260095806,0.9044422034,0.05547202507,-0.08563501375,8.81308071
2192,0.9419577842,-0.04122243426,0.9136097197,0.07376409946,-0.0156457343,8.440145832
2193,0.941843589,-0.02387455114,0.8862460274,0.1229036953,-0.1432233628,8.153856948
2194,0.9533191556,-0.02679434162,0.9203570531,0.0716360263,0.04056946971,8.554225147
2195,0.9436439645,-0.005673075979,0.8886018959,0.06925446603,0.010040213,8.296230516
2196,0.9328178717,-0.02112434354,0.8934004573,0.06566882891,-0.04068035062,8.53253665
2197,0.9451999067,-0.02963133052,0.877184119,0.1024293478,-0.09667258259,8.234336939
2198,0.9326489391,0.02265481084,0.8916132665,0.06310044435,-0.06854308051,8.492704351
2199,0.9394866531,-0.02325944776,0.8842922583,0.05216478891,-0.07944243985,8.310549248
2200,0.9439634956,0.008733930715,0.9258856006,0.05296363092,-0.05651464536,8.431609473
2201,0.9484777481,0.01596317773,0.9235371271,0.1033517385,-0.0856075003,8.268013575
2202,0.9412436482,-0.01177607783,0.9118218941,0.01748353863,-0.04911528926,8.351095918
2203,0.9872137408,0.01418080996,0.8964674306,0.08906717832,-0.08078087621,8.147917262
2204,0.9458674387,-0.01017598592,0.9117104447,0.04828341779,-0.08247148392,8.15489094
2205,0.9597617412,-0.002322342173,0.8964014454,0.09001535362,0.04524557488,8.183709548
2206,0.952064865,-0.01435763333,0.9325110789,0.04923964461,-0.1129810053,8.441303012
2207,0.9763133458,0.003243121992,0.88789293,0.06259055691,-0.06542877333,8.521910925
2208,0.9586235087,-0.01178671957,0.9157631062,0.05021082975,-0.02759407541,7.981545316
2209,0.9532100026,0.02916244044,0.9083715729,0.03341396846,-0.02706648328,8.406537245
2210,0.9581658443,-0.02816923681,0.9173669287,0.1500400852,-0.0430493059,8.351955677
2211,0.9152169069,-0.01243524432,0.9006990524,0.09813628178,-0.06893919165,8.154867229
2212,0.9298093215,-0.02044307988,0.9203282897,0.1169851373,-0.1233075225,8.508185278
2213,0.9131535504,-0.03851074888,0.9312503967,0.1634143617,-0.0753711306,8.722196919
2214,0.972905165,-0.02083763702,0.9037363803,0.1625196012,-0.05676038758,8.397132122
2215,0.9416946186,-0.04617279069,0.9549735093,0.217331278,-0.04024780896,8.657732877
2216,0.934383751,-0.01976094034,0.9699905941,0.1642513598,-0.07828552081,8.630201016
2217,0.9332913786,-0.03854908601,0.9024914439,0.2065454378,-0.05215819849,8.497549807
2218,0.9599976905,-0.02266686863,0.9403127636,0.2285194634,-0.03254626481,8.793664689
2219,0.9485162688,-0.03668348883,0.9501627448,0.1659645638,-0.1679228628,8.412731405
2220,0.9614246513,-0.01302995401,0.9550884957,0.1046188329,-0.1354734396,8.752640013
2221,0.9336713095,-0.03256704811,0.9580557095,0.0674902553,-0.09002703952,8.456081055
2222,0.9186279726,-0.004736613924,0.9505801592,0.05784406864,-0.1038829723,8.831279061
2223,0.9065716756,0.001884823411,0.9638264782,0.03910377077,-0.126830013,8.663316436
2224,0.9079526284,-0.01469273795,0.9486620763,0.1507668622,-0.1352994651,8.590315569
2225,0.8889088487,-0.02399856294,0.9347010063,0.06369140911,-0.1367721481,8.927092337
2226,0.9076363923,-0.03316707786,0.9140106923,0.05468757252,-0.05268301227,8.590813649
2227,0.905371801,-0.006334259159,0.9495197166,0.04968062185,-0.04720169037,8.844540033
2228,0.9140894387,-0.02023579016,0.9217647844,0.06795171819,-0.08657446609,8.771760726
2229,0.8779114411,-0.01790816122,0.948340601,0.1230031344,-0.06474984132,8.705528962
2230,0.8964300193,-0.02274654589,0.907296142,-0.002546113916,-0.09127229937,8.769871133
2231,0.9003655965,-0.007408883773,0.9502318317,0.09385040637,-0.06381599058,8.86183243
2232,0.9106812743,-0.03891523294,0.9275338741,0.09792362527,-0.07284733584,8.873568704
2233,0.9234671409,-0.01307831888,0.9174297258,0.06818557876,-0.0500121222,8.605663627
2234,0.9279481246,-0.03247188601,0.9097994508,0.07803339746,-0.02554979716,8.829719534
2235,0.9223683622,-0.01515572665,0.9413269293,0.1572720977,-0.0118985669,8.425890692
2236,0.9115069364,-0.02833732226,0.9337644778,0.1022718425,-0.03007409377,8.54180047
2237,0.9314117529,-0.02358556627,0.9431206206,0.1604199168,-0.02501461832,8.419131439
2238,0.9275755543,-0.04485472202,0.929601296,0.106481129,-0.01948221371,8.391012635
2239,0.9147290222,-0.0386186369,0.8988089274,0.1408332387,-0.04742768089,8.521961521
2240,0.9324039231,-0.04647027007,0.8887852561,0.08259175662,0.01523713405,8.544100446
2241,0.9140216199,-0.01564608365,0.9228748473,0.07107929568,-0.009691660842,8.671552241
2242,0.9537038803,-0.04118697706,0.9240287654,-0.03333522611,-0.08055332956,8.685398447
2243,0.9198708739,-0.03259953725,0.9510317363,0.08389183389,-0.09647522034,8.660101296
2244,0.9139457203,-0.02846940332,0.8901846597,0.01005265002,-0.1542261379,8.306455424
2245,0.9121568348,-0.03362834556,0.8961847119,0.08796527372,-0.02813647088,8.388889345
2246,0.9049261466,-0.02745099701,0.9021854159,0.03395298604,-0.09318882853,8.539216242
2247,0.9040006336,-0.04108264552,0.8992798007,0.01184997679,-0.05461543184,8.494458997
2248,0.8850952333,-0.04036344001,0.8983116334,0.04555503413,-0.1343214239,8.203538348
2249,0.8620758165,-0.03693048681,0.9143805712,0.07362196901,-0.1011591431,8.121437439
2250,0.8621124972,-0.06172185207,0.9081896962,0.07027262818,-0.04899316934,8.288259199
2251,0.8588461096,-0.0194585636,0.8868362785,0.1316632345,-0.08650658861,8.264921815
2252,0.8960666356,-0.03245492621,0.871174078,0.05943757712,-0.07773924673,8.200416857
2253,0.8802351886,-0.04958483102,0.9089832646,0.06384259471,-0.1567320851,8.506478424
2254,0.8782470195,-0.03974245823,0.8574465881,-0.02244066295,-0.07884096322,8.50236338
2255,0.9045907867,-0.02859639467,0.8740909953,0.07417087587,-0.08641409346,8.311251776
2256,0.9176894974,-0.04211216563,0.8853648109,0.02320269975,-0.1045699806,8.338542476
2257,0.9287413652,-0.03278054992,0.8965112434,-0.001538285619,-0.02160589836,8.47039441
2258,0.9304077798,-0.02650216317,0.9178308788,-0.002461129081,-0.02004936968,8.613649257
2259,0.8863646272,-0.02012437764,0.8904062814,0.07486362943,0.03579015425,8.672815458
2260,0.9072665785,-0.04714705357,0.8585399726,0.001952316481,0.0280863407,8.831838868
2261,0.9053888913,-0.03053959691,0.917840302,0.05514903545,0.01868351069,8.312421149
2262,0.9048845591,-0.02226691128,0.9062679468,0.02677874788,-0.05785481384,8.723103813
2263,0.8906416671,-0.04081877713,0.9109980628,-0.007299198398,0.04565116048,8.694986567
2264,0.9573157807,-0.03515278397,0.8807176876,0.06376996518,-0.009885544207,8.761592142
2265,0.9681903945,-0.01579550299,0.8990050829,0.1351981063,0.06750821316,8.495931563
2266,0.9304989964,-0.01449441321,0.9392886222,0.08623212078,0.05334283174,8.735800507
2267,0.9329381319,-0.06085496856,0.8980090263,0.04800533539,-0.09120898357,8.774383644
2268,0.9620925526,-0.03281498693,0.881381719,0.04822748504,-0.03376152585,9.311080628
2269,0.9792507275,-0.02926923824,0.886856329,0.04646928914,-0.0814886326,8.92791762
2270,0.9658267739,-0.04087111706,0.881876874,0.01307257322,-0.0237832608,8.480850145
2271,0.9779761216,-0.02181711692,0.8703104014,-0.0005821014321,-0.02187032796,8.510390296
2272,0.9703221464,-0.02721402681,0.8694989696,0.1128639386,-0.0002871995578,8.412508077
2273,0.9727667618,-0.0131074539,0.9365962457,0.01371010274,-0.01381381346,8.640786747
2274,0.9718990762,-0.02203980632,0.8932377787,-0.07732335972,0.0331057233,8.401072017
2275,0.9621317457,-0.04025042065,0.9425427475,-0.04328428286,0.05726787066,8.828529206
2276,0.9520785719,-0.02758135662,0.9143292717,-0.02567507499,0.005592097007,9.072604448
2277,0.9647746339,-0.03768837619,0.8719288692,0.02164176357,0.04012741715,8.752559011
2278,0.9330797666,-0.0344736709,0.9147955499,0.03670571765,0.06330538448,8.684022589
2279,0.9667023389,-0.06597907535,0.8943565778,-0.01059378952,0.06533456116,8.599846404
2280,0.9449407425,-0.0424490323,0.9048311031,0.06765333666,0.04619235055,8.61834778
2281,0.9456069667,-0.05108509364,0.8951445048,0.006841832911,0.002041293859,8.593488627
2282,0.9793272349,-0.04587829919,0.8488727217,0.1243631836,0.02708113447,8.785614892
2283,0.9298258794,-0.03517519785,0.8776270055,0.1657701067,0.1109992973,8.841752551
2284,0.9641920524,-0.02441789651,0.8976663406,0.0434069233,0.06677734587,8.504822114
2285,0.9625790239,-0.0209634567,0.9019252198,0.0350917433,-0.02403137627,8.847131888
2286,0.9537873629,-0.007574128179,0.9293605676,0.06565391604,0.05022226774,8.485166217
2287,0.9946237591,-0.0110037678,0.9077251599,0.03559377256,0.03390885227,8.417166141
2288,0.9784730341,-0.004701120625,0.8946358005,0.02478807057,0.09519930134,8.555516799
2289,0.9554843603,-0.02598906603,0.9131920057,0.05767254696,0.08618960437,8.363631557
2290,0.9280828674,-0.04728215282,0.8778180069,0.02327683609,0.07829188807,8.240265264
2291,0.9677047507,-0.02591344367,0.885641763,0.1435568541,0.1213905764,8.445570298
2292,0.9826929857,-0.01356518935,0.8974139284,-0.00646241065,0.1047184986,8.463632106
2293,0.9680965378,-0.02357287716,0.892276711,0.07277331146,0.07306178922,8.51039176
2294,0.9672555408,0.001930769745,0.9087578238,0.1073473135,-0.000655999592,8.464735167
2295,0.9272083534,-0.0139352433,0.883962999,0.07046946035,0.05677787846,8.500400779
2296,0.9288786957,-0.04862029036,0.9149106087,0.08706276089,0.06388392795,8.218837662
2297,0.9728497301,0.003105504304,0.8866110105,0.07946614081,0.08926695908,8.449847431
2298,0.9274752654,-0.03857321715,0.9112923369,0.1151197582,0.05852576044,8.363375163
2299,0.9573549981,-0.03841280546,0.875607482,0.1890291279,0.0718998381,8.481942482
2300,0.9282845548,-0.03518552644,0.9042574354,0.1739528004,0.09737356447,8.434117397
2301,0.9247143948,-0.004137683321,0.9030618226,0.08686118287,0.02822354684,8.625446891
2302,0.9397005017,-0.0008754563119,0.9165008054,0.102811406,-0.01284993073,8.186570322
2303,0.9356424515,-0.0102588535,0.8627206759,0.09219882313,0.03177959102,8.5492127
2304,0.9754159905,-0.02264816174,0.8795364665,0.1378388341,-0.006992862861,8.252032756
2305,0.9749248311,-0.04330081312,0.8829344678,0.1535093669,0.06408666533,8.348301651
2306,0.9140359469,-0.02135142341,0.8814947101,0.1184340088,0.08759684974,8.584191938
2307,0.930806786,-0.00220669857,0.9339090351,0.115466742,0.09011849904,8.682693147
2308,0.9466678383,-0.01276873708,0.9226400861,0.1213658873,0.007749422042,8.314301457
2309,0.9620717809,0.01902547458,0.929598148,0.1477249706,-0.1073280816,8.871258993
2310,0.9812829135,0.0001964888773,0.9160327385,0.1559861441,0.03664075157,8.492586831
2311,0.9825515335,-0.02034232213,0.9076354371,0.05573781752,-0.002281246146,8.418606261
2312,1.015912348,-0.004254388772,0.933061607,0.06773060755,0.04064672565,8.329778351
2313,0.9574218498,-0.003642749719,0.9466310277,0.07372172083,-0.0537584611,8.561237323
2314,0.9687210047,-0.01500904521,0.9578672557,0.0411744729,0.005566059636,8.611051953
2315,0.9629733544,-0.01051027467,0.9546967734,0.04518860046,-0.04835968418,8.8549363
2316,0.9579191278,-0.006401604872,0.9669147701,0.1525222175,-0.002778047055,8.651572392
2317,1.020726186,0.01019331334,0.9853968331,0.0416685402,0.006717116969,8.300821768
2318,0.9664062422,-0.02548621963,0.9706028646,0.0802084142,-0.09029748008,8.485042823
2319,0.9661150644,-0.03889091532,0.9591464732,0.09035410067,-0.01627974416,8.567483812
2320,0.9774125366,-0.03355357326,0.9502600066,0.1068337414,-0.02571065288,8.409524731
2321,0.9779129702,-0.03015903552,0.939449507,0.03758404281,-0.03056577617,8.280403908
2322,1.013801854,-0.04675303471,0.9513639744,0.1389946562,0.05057424454,8.212284316
2323,0.9708640058,-0.01946646353,0.9668711988,0.1123384845,-0.05434843252,8.091304853
2324,0.9848362398,-0.03664608663,0.9349885726,0.06897908176,-0.001389120717,8.491571238
2325,0.9515662622,-0.0425350939,0.9433279765,0.1779072041,-0.1089136927,8.636370163
2326,0.9628772204,-0.04085762274,0.9432483931,0.09672323802,-0.07380429456,8.29277297
2327,1.020434698,-0.05851523328,0.9304593368,0.1801537882,-0.02022793668,8.396478138
2328,1.021177031,-0.03678904794,0.991736,0.2004353703,-0.06947937194,8.315475063
2329,1.010372344,-0.02487460484,0.9428957795,0.07494803184,-0.04021288944,8.111074735
2330,1.038409497,-0.0008963933041,0.9600652551,0.07777054877,-0.01474195878,8.237378941
2331,1.004566062,-0.03290384772,0.9678280461,0.1723282188,-0.08959148674,8.438260892
2332,1.015609762,-0.01298594789,0.95740933,0.09385478449,-0.0001059200316,8.711542309
2333,1.007449768,-0.02474954011,0.9398042961,0.117579072,-0.0499967986,8.754088637
2334,0.9968957024,-0.01646681364,0.9475621812,0.1105803875,-0.194028564,8.701824761
2335,0.9802334676,-0.02130265597,0.929452323,0.2049347709,-0.1060921513,8.501658324
2336,0.9764831268,0.004811032276,0.9374724847,0.1389032433,-0.1141874097,8.598302659
2337,0.99769066,0.007563941467,0.9703903271,0.09823461925,-0.1228006337,8.606531275
2338,0.9848023022,-0.01615184677,0.9391169647,0.1305971446,-0.08387706021,8.588335715
2339,0.9775346088,0.003061782935,0.9521948303,0.167419272,-0.1086229686,8.901699001
2340,0.9678822349,-0.01722122482,0.9277930073,0.1123485021,-0.08373245181,8.959437186
2341,1.018724728,-0.03360824871,0.9540715117,0.1272364167,-0.1545848586,8.69565067
2342,0.9659968884,-0.01364959724,0.9501501054,0.1316127559,-0.03551406872,9.036595982
2343,0.9933484281,-0.02017512538,0.9614416198,0.08852074224,-0.1036390161,8.946778765
2344,0.9870124738,0.008513614681,0.9720162536,0.03894850417,-0.04919544806,8.846948162
2345,1.017391792,-0.009227360546,0.9601654918,0.1325789526,-0.2318942439,9.098998312
2346,1.06410328,-0.001703112345,0.9863407534,0.09712073909,-0.08211111894,8.872592444
2347,0.9661593689,-0.03287064901,0.9688200392,0.1048982989,-0.08531374561,8.911173842
2348,0.9849806566,0.01411861893,0.9843561059,0.09051675189,-0.1470381045,9.072109494
2349,1.02653567,0.004508405918,0.9962366974,0.006301100983,-0.07252490819,8.990239433
2350,0.9531953247,0.008708210282,0.9943044208,0.03105232148,-0.1200990824,8.904253963
2351,0.9763452382,-0.01902626473,0.9670316286,0.03224319683,-0.1448010119,8.841669382
2352,0.9745952845,-0.006789350028,0.9687215614,-0.05771956348,-0.07844252333,8.661901188
2353,0.9897579853,-0.00786105453,0.9882963842,-0.004461878631,-0.18522854,8.509099869
2354,1.00921358,0.003455615963,0.971941713,0.06550942459,-0.0836666657,8.84717443
2355,0.9484201711,-0.0409700265,0.9693310631,0.09799297471,-0.1471246033,8.847623427
2356,1.01334555,-0.006987482543,0.9644816849,0.08356013935,-0.1173914799,8.593836924
2357,1.017682857,-0.03012983061,0.943513803,0.05256621781,-0.09597643117,9.036691326
2358,1.005997399,-0.04822796166,0.9343745341,-0.009520680991,-0.05912047854,8.569001327
2359,0.9999327008,-0.05416378785,0.97593583,0.05812256683,0.03022596555,8.348898592
2360,0.9901143609,-0.02975265977,0.9497535138,0.04737523657,-0.1449284585,8.376616432
2361,1.041931247,-0.06936292352,0.9153572864,0.100572955,-0.0764056709,8.476211451
2362,1.037209093,-0.02675850458,0.9392222404,0.06500427273,-0.08515646446,8.159268339
2363,1.015039194,-0.06973338569,0.9774578603,0.02050536668,-0.1606552867,8.577493366
2364,1.00758202,-0.05798415939,0.9449331254,0.1155070378,-0.05466212471,8.661082427
2365,1.004282371,-0.03630117347,0.9489649033,0.08902293931,0.01678446833,8.496978391
2366,1.016636815,-0.05142528361,0.9618288271,0.1411433246,0.02298673308,8.692329188
2367,1.029885676,-0.05889881836,0.9720294027,0.1163017158,-0.01506124456,8.562603004
2368,0.985679894,-0.06138172051,1.00154082,0.0748701298,0.01508840261,8.285610825
2369,0.9916020771,-0.03701960351,0.9799535477,-0.02421137809,-0.002795184783,8.179977494
2370,1.003626267,-0.05026397563,1.006039486,0.05053534718,0.02685454112,8.575594309
2371,0.9944128098,-0.04618925161,1.068865408,0.03881489379,0.006767169262,8.337407634
2372,0.9990952221,-0.06232890046,1.002065051,0.06151205945,0.0161910239,8.288901644
2373,0.9993592891,-0.08649365702,1.023092492,0.1318530007,0.01195375121,8.215191317
2374,1.038497806,-0.08575023382,1.000701273,0.143499981,0.02612074885,8.018972352
2375,1.006534748,-0.06430422733,0.9938216658,0.07231663809,0.07633625717,8.26272329
2376,0.9719676108,-0.05971037061,1.015956994,0.1275537098,0.05344899174,8.169386027
2377,0.9839139075,-0.03705013271,1.001670769,0.1505136005,0.06253293939,8.366193859
2378,0.9593204508,-0.05691252481,1.032224227,0.1383640296,0.003655257883,8.201784704
2379,0.9815897283,-0.04983922847,1.032346472,0.05918988273,0.05762347807,8.204010082
