"Respondent","Bx","By","EC"
1234,0.6823903395,0.442410807,1.867725367
1235,0.6390552905,0.5572326583,2.071782449
1236,0.6622370409,0.6331265357,2.366862807
1237,0.5438010296,0.5234370372,1.85605608
1238,0.6028342704,0.5096293262,2.092332717
1239,0.3921039759,0.5916608413,2.288219778
1240,0.5854205954,0.4386585467,1.706648906
1241,0.6550613775,0.5102390063,1.876641427
1242,0.7152024481,0.6058762526,1.824769302
1243,0.5275187289,0.6144746776,2.027856499
1244,0.6970153607,0.6502602558,2.352202353
1245,0.7362452438,0.7798282752,2.634241475
1246,0.5010419551,0.5853870759,1.744487932
1247,0.5343087477,0.5185570529,1.936153661
1248,0.6040633889,0.3870999076,1.923132153
1249,0.663622481,0.6702235499,1.901000421
1250,0.4302253964,0.7229724129,1.645307566
1251,0.4746542386,0.6439911254,1.915332937
1252,0.5413254296,0.5666135296,2.063384084
1253,0.6351892461,0.5173297131,2.132627541
1254,0.3243101915,0.6636348066,1.986303118
1255,0.6779543351,0.6758937519,2.05168137
1256,0.6065377606,0.5050391436,2.138344952
1257,0.6718728344,0.7421423797,2.003215416
1258,0.5597797483,0.6726249232,2.189302656
1259,0.6871454062,0.5131467475,2.110408072
1260,0.3068490128,0.5336089558,1.50546756
1261,0.6351080306,0.3471360999,1.720941602
1262,0.557152382,0.4402239536,1.642701933
1263,0.5338695358,0.4914764206,1.907669116
1264,0.3986453163,0.5403039689,1.709145125
1265,0.3557242629,0.4866914668,1.790285548
1266,0.5221471153,0.5054563578,1.628965234
1267,0.5416392392,0.4038743042,1.685109704
1268,0.5174017764,0.6015013081,2.282098948
1269,0.6561599618,0.6015968918,2.008825625
1270,0.6667974758,0.4308882203,1.914840428
1271,0.6683339941,0.5553929009,2.001666307
1272,0.696969532,0.6855443584,2.387349401
1273,0.5800194177,0.4241600858,1.698008964
1274,0.3081933155,0.5605489043,1.587562496
1275,0.6372877047,0.5971767913,2.057970089
1276,0.6428329172,0.4908707444,2.205399037
1277,0.3759023389,0.3785076706,1.829412435
1278,0.4767993935,0.6968297193,2.162668382
1279,0.4436128035,0.5430678443,1.856778694
1280,0.5129076771,0.5338393686,1.803185579
1281,0.6496105255,0.5195949775,2.062625409
1282,0.4773609774,0.5864034055,1.859987619
1283,0.5872953743,0.5460217738,1.948792461
1284,0.481216292,0.6375898417,2.178544901
1285,0.6545904836,0.5194865081,2.110837035
1286,0.5464219591,0.6622013023,1.743155562
1287,0.661429384,0.5566977205,2.011520436
1288,0.5520566886,0.4769455143,2.302297093
1289,0.4317420175,0.3802040882,1.449214632
1290,0.4714253437,0.5453680954,1.913736225
1291,0.2726263135,0.4671717777,1.836363403
1292,0.732888204,0.566674686,2.223664819
1293,0.3370087862,0.3808442414,1.653750428
1294,0.4221401506,0.5281733284,1.606203018
1295,0.6472979665,0.6053353415,2.60194987
1296,0.6486046182,0.6245941061,1.829538535
1297,0.6233123385,0.5071060435,1.925426481
1298,0.4809322686,0.6590461985,2.769974379
1299,0.5819460737,0.5871151824,1.727390796
1300,0.6205307288,0.3153647761,2.205122909
1301,0.3620664993,0.5155297624,2.087653227
1302,0.6820122073,0.4679579445,1.931287915
1303,0.3413298164,0.6332398086,1.536932878
1304,0.4176071383,0.5753579172,1.717983624
1305,0.4254384395,0.5984338451,2.227308954
1306,0.3881235114,0.4732532972,1.944116491
1307,0.7137761507,0.5375159088,1.962781859
1308,0.4085875461,0.6650325968,2.204154622
1309,0.4998439823,0.7197196524,2.079343783
1310,0.6118171411,0.4091665499,2.021607393
1311,0.6006769058,0.8030555754,2.303626236
1312,0.6218262759,0.6591497671,1.774664627
1313,0.6056864666,0.3320868799,1.690161331
1314,0.7286573979,0.6356109606,2.014549285
1315,0.5692669344,0.5927835874,2.006012777
1316,0.7594193052,0.6396138449,2.546756172
1317,0.6053638305,0.2029180091,1.854531529
1318,0.5504150016,0.5644557412,2.264971344
1319,0.6749549646,0.5210315323,1.53244473
1320,0.5315634216,0.4611200561,1.740744592
1321,0.6544030393,0.5759977166,1.637485442
1322,0.5186815895,0.6564712089,2.371304513
1323,0.4144812191,0.8631702567,1.889745559
1324,0.2356821938,0.5129955707,1.455640203
1325,0.6064058363,0.6240174892,1.873172505
1326,0.4873134938,0.5395587405,2.212067601
1327,0.4651401148,0.3029373988,1.722445215
1328,0.6433893642,0.6871339332,2.174296651
1329,0.5269941155,0.6372496919,2.158910393
1330,0.5435356725,0.5856720863,1.816475043
1331,0.6500261871,0.5707898088,1.954361741
1332,0.6342590046,0.5585557983,2.387540557
1333,0.5639440434,0.4551773847,1.87448358
1334,0.5783372697,0.4459909653,2.085001924
1335,0.4700612518,0.3966412573,1.649428055
1336,0.6967238852,0.3524343249,1.90810919
1337,0.728263682,0.6544246234,1.729348491
1338,0.2873553967,0.2833861131,1.779299138
1339,0.7057103828,0.6387098539,1.891806697
1340,0.7531536949,0.5034215718,1.820979623
1341,0.7017625265,0.6838272307,2.025984028
1342,0.5806372368,0.6139787527,1.896826218
1343,0.6742669623,0.5577619323,2.245240456
1344,0.5994133815,0.4937289477,1.999642224
1345,0.3987522048,0.536690842,2.119294976
1346,0.5714184734,0.6832272057,1.761999576
1347,0.4067836166,0.6326562993,1.99374383
1348,0.4546203919,0.5153545422,1.771587543
1349,0.2936299034,0.2547859381,1.176895886
1350,0.7285713374,0.5943123459,2.023461866
1351,0.5445540075,0.6199650472,2.146625231
1352,0.6659885199,0.4979244454,2.356848012
1353,0.4747587434,0.7240501282,1.769041502
1354,0.354999682,0.6453213557,1.696878011
1355,0.5988697559,0.6657588443,1.582167713
1356,0.5122151786,0.6294388815,1.793472031
1357,0.6861965144,0.4866546724,1.77455422
1358,0.6609791673,0.6645183176,1.885633064
1359,0.3796313213,0.3259842706,1.828887406
1360,0.7273919567,0.6526545163,1.869015082
1361,0.3572912943,0.4596969412,1.911866188
1362,0.3473453932,0.3787695682,1.81329964
1363,0.6146272354,0.4918316963,2.37717628
1364,0.6561824324,0.5662445658,2.422447951
1365,0.4385811175,0.6492669084,1.952171679
1366,0.5345948402,0.6250850499,1.903580654
1367,0.6386536025,0.6308571224,2.455205764
1368,0.6673778912,0.4732579613,1.65739923
1369,0.5284921608,0.3221130651,1.564742566
1370,0.6170820586,0.5301789589,1.940540884
1371,0.7212030202,0.6229244233,2.037755846
1372,0.5582884191,0.2909310189,1.797455937
1373,0.5539287244,0.5360858064,1.853990339
1374,0.3989742015,0.4832882107,1.912797428
1375,0.5029854172,0.628262975,1.919043904
1376,0.4775959213,0.4787333453,1.888087303
1377,0.6571754415,0.6351643229,1.811958929
1378,0.6431929436,0.4503015721,1.77104147
1379,0.4820434304,0.4800325585,1.85416326
1380,0.7124390358,0.5804754344,1.957878735
1381,0.5173689899,0.6313378705,1.602216539
1382,0.5099971752,0.4499302866,1.978272358
1383,0.7143872181,0.6810213241,2.053330018
1384,0.4022410151,0.4358745627,1.765714367
1385,0.4891668047,0.3441170738,1.974618861
1386,0.8186509726,0.5876547203,1.798391389
1387,0.5686426914,0.6075032403,2.236631009
1388,0.666245287,0.5067372536,1.578914108
1389,0.5398023444,0.4853151536,1.572041024
1390,0.7467000408,0.4649141985,1.637958553
1391,0.6506805161,0.56200009,2.11560971
1392,0.4373868467,0.5039488457,1.790485968
1393,0.6225356871,0.6938989397,1.500062
1394,0.574264902,0.6921275654,1.771322135
1395,0.4139564057,0.5695686406,1.977608479
1396,0.6496533721,0.7412108051,2.334351557
1397,0.6335150157,0.677573903,2.204512486
1398,0.6409936352,0.5951472974,2.108777588
1399,0.4959285931,0.4893263194,1.794108716
1400,0.7068026819,0.5927413756,2.059579797
1401,0.6543557781,0.5526017681,1.714530629
1402,0.6174038443,0.554158625,2.092949515
1403,0.4707863371,0.4721834381,1.91200202
1404,0.6903285528,0.5389308337,2.045127845
1405,0.5927135207,0.5486636166,1.731935653
1406,0.5215568213,0.5204877571,2.311242223
1407,0.4467887778,0.5587761101,2.349450396
1408,0.3810774342,0.3512128029,1.341141617
1409,0.5512404175,0.5620179124,2.246678164
1410,0.6835995511,0.4260390656,1.588792161
1411,0.319210064,0.3632390718,2.263444351
1412,0.5123361431,0.4935370975,1.823682018
1413,0.6979235057,0.6018982081,1.765249116
1414,0.6378354804,0.718861375,2.462178543
1415,0.6264910699,0.4661152609,1.421299458
1416,0.5576293123,0.6638671972,1.832484866
1417,0.4870702797,0.4289660936,2.22165274
1418,0.3995723745,0.5696369493,1.990248731
1419,0.6248492009,0.7266202209,1.909049737
1420,0.4376273269,0.5623093716,1.848800232
1421,0.7149551119,0.70221495,2.498310705
1422,0.5732755755,0.6094721049,1.863384719
1423,0.6728050164,0.7428512282,1.841483009
1424,0.4438137689,0.5503264215,1.904062675
1425,0.6188034377,0.4662981511,1.86077762
1426,0.6683006169,0.5769755849,1.547342169
1427,0.4510019161,0.5561077374,2.018850042
1428,0.6337028088,0.6073494156,2.026084988
1429,0.5917772977,0.4471854483,1.690055693
1430,0.4286483173,0.6683310917,2.124693866
1431,0.6431422584,0.5594287232,2.38134813
1432,0.4491750789,0.4533505508,1.647654479
1433,0.4951696763,0.6474258368,1.825784773
1434,0.4923219449,0.5425570415,1.839524659
1435,0.3738738368,0.6636965886,1.667987329
1436,0.6625219835,0.4647427306,2.428469712
1437,0.3772656867,0.6376788631,1.625324985
1438,0.6876766587,0.7189211359,1.966240723
1439,0.6955647431,0.5384973976,2.085318727
1440,0.700374976,0.4908835279,2.004992188
1441,0.3079386207,0.4137089512,2.126070542
1442,0.7114179976,0.6477143384,1.66787147
1443,0.5861766733,0.4435767605,1.537339686
1444,0.5537872679,0.4478195213,1.526395039
1445,0.6255142826,0.3927131307,1.42127463
1446,0.5044937728,0.6377828357,2.237628525
1447,0.5718992544,0.77838555,1.897230231
1448,0.5539981715,0.5740403692,1.938741064
1449,0.5885729573,0.6756373898,2.195875268
1450,0.4964101968,0.5692251335,1.982015046
1451,0.4557430845,0.6611422179,1.626089064
1452,0.6416360234,0.6502843573,1.73997655
1453,0.7324660331,0.5143452952,2.239622309
1454,0.5349661177,0.3483432963,1.959718381
1455,0.7319924872,0.6713367014,2.345619398
1456,0.6484483343,0.5242479784,2.026277387
1457,0.2857573769,0.6850638844,1.991482931
1458,0.6528124847,0.6867719766,2.493689625
1459,0.6286005486,0.6391764009,2.432160451
1460,0.53508095,0.6375565496,2.215811927
1461,0.5163230879,0.6980830516,1.619422622
1462,0.4753563477,0.657748598,2.17539759
1463,0.3968756509,0.4805279446,2.054953923
1464,0.3294767985,0.6877290835,1.777306255
1465,0.4565973881,0.4559572978,1.733187819
1466,0.4120327908,0.5522804182,1.828580613
1467,0.6558358915,0.4905795564,2.436101134
1468,0.4558029387,0.3296825577,1.295460258
1469,0.4849432558,0.638315951,2.074095131
1470,0.4157658668,0.6190984462,1.900693267
1471,0.3411325521,0.697339801,1.98931698
1472,0.336552186,0.6317394553,1.279215769
1473,0.7199838925,0.701801579,2.417732756
1474,0.701524351,0.2976811965,1.559257034
1475,0.5998816149,0.7310948792,1.718261941
1476,0.6728639612,0.4757080974,1.585217125
1477,0.5937945267,0.3908744207,1.636722868
1478,0.541726612,0.4753560632,1.920082073
1479,0.67455708,0.5422584064,1.85044196
1480,0.5511747217,0.6189637871,2.187327123
1481,0.3480972598,0.5900592654,2.324192796
1482,0.5550026527,0.3895401445,1.530078154
1483,0.5552107569,0.6184594997,1.95820569
1484,0.6439778725,0.5781319533,1.952699741
1485,0.7169983312,0.6444426801,2.30792166
1486,0.6177827199,0.4826750283,2.026586573
1487,0.4918336293,0.5254925894,1.913382802
1488,0.320275329,0.355029005,1.813846704
1489,0.4566480145,0.4240229594,1.894419979
1490,0.6811865096,0.5349779426,1.96560471
1491,0.5210417439,0.4528423368,1.77814687
1492,0.6042480275,0.5511280447,1.785291182
1493,0.5985997233,0.4565636792,1.829222202
1494,0.534640526,0.5385133077,1.902665436
1495,0.4913361918,0.3617744719,1.536222353
1496,0.4818670578,0.4397152238,1.848850541
1497,0.6893076959,0.2959012941,2.153657928
1498,0.5249708498,0.5840437845,1.977987754
1499,0.6408224261,0.3515412752,1.585322123
1500,0.5363989764,0.5409844448,2.018003888
1501,0.45168831,0.4257576689,1.533253363
1502,0.6111481487,0.7034031399,2.235077674
1503,0.4768841453,0.6335545238,2.009633973
1504,0.4309669151,0.5469299996,1.539001745
1505,0.6525193935,0.5179193605,2.072588916
1506,0.6181637329,0.6099655599,2.348982101
1507,0.4807662095,0.51553356,2.162910628
1508,0.6218321907,0.5455130298,1.74071926
1509,0.5899317755,0.3137685443,1.593240456
1510,0.4430307295,0.6156225559,1.436026306
1511,0.673621457,0.5595677552,2.493370546
1512,0.5036799503,0.5977349768,1.777223848
1513,0.7636309667,0.6322661288,1.994023442
1514,0.5331516712,0.3988806197,1.615881695
1515,0.5001575541,0.2939324589,1.467483456
1516,0.7254818083,0.6804011782,2.441192201
1517,0.5794077537,0.330631729,1.904258934
1518,0.5314463007,0.6452107505,1.986892359
1519,0.6919605648,0.5372139313,1.521313283
1520,0.5555673532,0.4525179801,1.426022464
1521,0.4164875373,0.4576213135,1.826774864
1522,0.7035066548,0.7199268977,2.244143892
1523,0.6132534334,0.6115154621,1.653695401
1524,0.4672198672,0.5691623637,1.871690626
1525,0.6424668127,0.5693404006,2.613509953
1526,0.3800843734,0.4676415679,1.84701182
1527,0.3267449889,0.2975043281,1.695949781
1528,0.6254061341,0.6189420686,1.749186296
1529,0.6021197246,0.6212532577,1.895024827
1530,0.6684268921,0.4815327346,2.32363275
1531,0.5542602611,0.4646250262,1.691092408
1532,0.4861794578,0.4947034215,1.48141187
1533,0.6351175217,0.5738554988,1.748148921
1534,0.4054487764,0.4906541475,1.778687208
1535,0.4211563215,0.4635823407,1.645235599
1536,0.4818183577,0.5892198087,1.973970067
1537,0.6323156976,0.6822738754,2.297806145
1538,0.3138183512,0.2406445319,1.255665606
1539,0.630876856,0.5919797534,2.441569604
1540,0.7161655156,0.7041707632,1.845641477
1541,0.5575510044,0.6586367083,1.95913656
1542,0.7465414462,0.7740894537,2.188454839
1543,0.6572299398,0.4771956366,2.516185658
1544,0.628988971,0.4007755885,1.823588045
1545,0.6888242744,0.3749407303,1.559256552
1546,0.2779771389,0.5546383065,1.81816111
1547,0.5958101608,0.5391508803,1.83047429
1548,0.5316697041,0.6110547893,2.063802304
1549,0.5495804097,0.6700853187,2.05917822
1550,0.4864156525,0.5353185869,1.511013022
1551,0.4346411577,0.3682696128,1.355449538
1552,0.5359495515,0.6151081248,1.686109058
1553,0.655192998,0.3636239983,1.801742694
1554,0.4876958387,0.6002922568,2.159867231
1555,0.4706428987,0.5531930914,1.820354035
1556,0.3237951292,0.5783270144,2.175344158
1557,0.3850113115,0.6161540607,2.044463278
1558,0.6121938038,0.6446556513,2.507928595
1559,0.6384531475,0.7291409685,2.348909635
1560,0.6478768871,0.7275920692,2.287789597
1561,0.5547649236,0.4300739521,1.771818344
1562,0.2482990748,0.4139102716,1.797832937
1563,0.3782988621,0.5282380551,1.826511554
1564,0.5109464205,0.4429767855,1.892751364
1565,0.6458057122,0.754630167,1.893815127
1566,0.5578687393,0.6964760318,2.170852471
1567,0.4333069734,0.4684235219,2.021015853
1568,0.5729835554,0.555406304,2.074349864
1569,0.2539801977,0.2585635938,1.229904036
1570,0.6272772205,0.5131394562,2.399254777
1571,0.401559748,0.4837008444,2.032398766
1572,0.5115693152,0.5903916902,1.990717201
1573,0.3495640058,0.3330487442,1.679891583
1574,0.382867961,0.5522722245,1.497448194
1575,0.7598568319,0.5454406844,2.115801576
1576,0.6670293371,0.6155011756,2.144964565
1577,0.3888047184,0.4070663062,2.067658768
1578,0.6530295676,0.2939609511,2.505396697
1579,0.5681962993,0.575841449,1.525540408
1580,0.6727328826,0.3540537932,2.381788162
1581,0.4524238507,0.3745841612,1.797261465
1582,0.5109747699,0.4915511858,1.889014452
1583,0.5139479576,0.4543929879,1.699631454
1584,0.3203254002,0.7962196417,1.769543407
1585,0.3866909113,0.6225686341,1.862527001
1586,0.7006217427,0.4767755655,1.578068077
1587,0.5023319641,0.457761616,1.310801898
1588,0.5632784563,0.3970983996,1.843385723
1589,0.4505732281,0.396749249,1.992796931
1590,0.5016365898,0.4126563534,1.473281567
1591,0.6192838806,0.6096882442,2.37101198
1592,0.5112919992,0.4926965707,2.213941201
1593,0.5950104436,0.4740091698,1.864760812
1594,0.352016992,0.4430751249,1.9238119
1595,0.7966494044,0.4452633599,2.251576331
1596,0.5089902107,0.364226815,1.715038751
1597,0.7515418418,0.6012063089,2.426549125
1598,0.5020220872,0.6436186477,1.776583854
1599,0.5467620004,0.5444343909,2.23805255
1600,0.5562091319,0.4526386917,1.330147968
1601,0.6819411604,0.6184350749,2.317056297
1602,0.6487900201,0.5841178481,2.017056574
1603,0.4810810195,0.4900537725,1.963545178
1604,0.534334041,0.5551601192,1.783422904
1605,0.6261093162,0.75547785,1.821440597
1606,0.4391079162,0.6056074922,2.344823903
1607,0.6480187729,0.6310318487,2.351135673
1608,0.5605215577,0.4413318828,1.758865362
1609,0.5464198761,0.4799175315,1.917911188
1610,0.4324071861,0.4641225394,1.837480341
1611,0.5948115006,0.6856603133,1.409904401
1612,0.521155161,0.4223397261,1.959589253
1613,0.3642595669,0.2413566562,2.020707106
1614,0.6719159321,0.3319094064,1.682288894
1615,0.6740685437,0.6882951399,1.755380297
1616,0.370893608,0.5697727215,1.761109744
1617,0.7467187511,0.6329376426,2.2262895
1618,0.5920627521,0.4262770886,1.882192378
1619,0.6413077934,0.6704575773,2.043880664
1620,0.5631146005,0.3708740935,1.792183268
1621,0.6564408185,0.582330341,1.840016098
1622,0.5910202845,0.6541855636,1.925605845
1623,0.6992761077,0.6029413519,1.889464446
1624,0.6312125481,0.4599116925,1.921017161
1625,0.6356617307,0.412061863,2.260143241
1626,0.5840071518,0.6592972139,1.87716401
1627,0.6612832239,0.497113367,1.860946582
1628,0.7699630217,0.6465479521,2.286215425
1629,0.4790891896,0.387507313,1.441471573
1630,0.6866970347,0.3639201854,2.089180019
1631,0.7226134461,0.3093249811,1.646538666
1632,0.6217901854,0.4346557747,1.680406744
1633,0.637568747,0.5709477235,2.305658451
1634,0.6212521867,0.7491630189,1.737795077
1635,0.6120839819,0.5352366634,1.98301144
1636,0.4953823409,0.4870544675,1.605062556
1637,0.6111211859,0.5617770263,1.83446222
1638,0.6276930167,0.5700056302,2.362414798
1639,0.7877426815,0.6125610931,2.54798254
1640,0.3283411178,0.5472157587,1.941471831
1641,0.7427696342,0.6111126124,1.868599985
1642,0.6291140623,0.3708902571,1.947297747
1643,0.4203913992,0.5080796207,1.862122331
1644,0.6132497255,0.6458629069,2.077482105
1645,0.6531213073,0.4018956652,1.810968154
1646,0.611636831,0.4455158352,1.468738621
1647,0.712947102,0.5372095523,2.180460736
1648,0.6024480876,0.4147331279,1.963245992
1649,0.5250557279,0.4029385449,1.955842761
1650,0.6472810361,0.5525907297,2.367041281
1651,0.64997644,0.5896310145,2.239031055
1652,0.7123266924,0.5737271462,2.361134931
1653,0.4806391291,0.4390394989,2.195372888
1654,0.4355179044,0.6564349529,1.726323684
1655,0.3423672733,0.5328903885,1.795759604
1656,0.6432028653,0.6359944536,2.119562553
1657,0.6795141913,0.5588759701,2.354763633
1658,0.4824280714,0.6669222191,1.520080724
1659,0.6841967287,0.5241710785,1.984126217
1660,0.6472264141,0.5984465394,2.541145038
1661,0.5660495372,0.6518561397,2.139582964
1662,0.6821236534,0.5881652665,1.926346061
1663,0.3521085816,0.4634518569,1.58304764
1664,0.5358337054,0.6485380611,1.79392349
1665,0.6105026,0.6123794122,2.07839915
1666,0.7136114152,0.4490942389,1.885988098
1667,0.4078430678,0.6618777774,2.106564453
1668,0.4155694092,0.6273443803,1.930911094
1669,0.2767805106,0.6430258878,2.010023547
1670,0.5986121195,0.4558149333,1.824995807
1671,0.5609477264,0.5518183174,1.718411561
1672,0.2657998896,0.7449659027,2.103836541
1673,0.7098296034,0.6021549081,1.974758102
1674,0.4381484916,0.5690755092,1.81539057
1675,0.6702152702,0.6422128073,2.182297206
1676,0.356621938,0.6238173244,1.763014019
1677,0.5740342683,0.6358520975,1.657640108
1678,0.6359753634,0.5107942375,2.007066197
1679,0.325023172,0.45840916,1.812465875
1680,0.4471567356,0.6679765912,1.746810562
1681,0.502428121,0.398945886,1.555395648
1682,0.3135546532,0.5953972901,1.588493226
1683,0.6010618526,0.569773151,2.071666837
1684,0.4400186843,0.6331229729,1.831611272
1685,0.4011442232,0.5434431068,1.886040885
1686,0.6634796884,0.5175700573,1.469301273
1687,0.8123888911,0.6914993367,2.133564894
1688,0.4813156626,0.5268963914,1.850214969
1689,0.6176886667,0.6595766276,2.518996346
1690,0.6547032776,0.5268493401,1.81285497
1691,0.6076541185,0.429879407,2.167575977
1692,0.5187342992,0.6334960969,1.890657683
1693,0.47223548,0.4144320771,1.363703763
1694,0.5656747838,0.6387580446,2.371525638
1695,0.5272455007,0.5472358719,1.65297661
1696,0.6915098808,0.5742757756,2.163692438
1697,0.6365589163,0.6006860122,1.994174518
1698,0.6726599605,0.7041720772,2.118300666
1699,0.4377889101,0.6363484698,1.90125677
1700,0.3761921033,0.563541742,1.561591619
1701,0.5797609772,0.4208248938,2.47612174
1702,0.6054171275,0.6823554568,1.979496265
1703,0.7151151425,0.3389558384,1.818669049
1704,0.6813239765,0.3990960058,1.649966412
1705,0.617580309,0.5843536849,1.757152366
1706,0.3137676502,0.3853120177,1.465604226
1707,0.5492988561,0.6962018325,1.91224647
1708,0.6608878114,0.3393199456,1.391599231
1709,0.5157778125,0.552558556,1.760075789
1710,0.4471491679,0.4334244778,2.045501106
1711,0.6375126318,0.2678857756,1.523557163
1712,0.6033879376,0.280664244,2.055607849
1713,0.6534315281,0.3247262696,1.710406752
1714,0.5681073916,0.6189990197,2.434194709
1715,0.4349362282,0.7481490437,1.725193211
1716,0.4065521527,0.6441154105,1.80052914
1717,0.3953481151,0.6263917702,2.196051172
1718,0.6215832952,0.5022993662,2.388284928
1719,0.341479213,0.4214049389,1.891027546
1720,0.5633127263,0.4832730634,1.813900633
1721,0.5173527948,0.5478078767,1.834317512
1722,0.6603842555,0.488543294,2.001350782
1723,0.3839558319,0.6301289948,1.960304009
1724,0.6171962071,0.7129112737,2.300349234
1725,0.6941418339,0.4925539037,1.638564116
1726,0.6801201712,0.4611664859,1.419205715
1727,0.4753947889,0.6634026058,2.249112615
1728,0.5250657483,0.4329322157,1.498980924
1729,0.6179898851,0.6159736111,1.865071089
1730,0.6446059328,0.5497944473,1.73791782
1731,0.3784038145,0.5276067519,1.749053828
1732,0.6487361258,0.5255612799,2.432605652
1733,0.3823961022,0.5707649861,2.15197736
1734,0.4821892928,0.5947333219,2.164403806
1735,0.5863052808,0.7557161096,2.210796942
1736,0.55280427,0.5351419562,1.772596551
1737,0.606539687,0.4079194474,1.683337072
1738,0.6719056673,0.7985657712,2.311484203
1739,0.4716745444,0.3974692528,1.606011996
1740,0.3137971425,0.6606709908,1.728801662
1741,0.5790947428,0.6022827444,2.109742174
1742,0.5752439184,0.5705563674,1.745771346
1743,0.5498951896,0.6137260724,1.714059596
1744,0.5671991542,0.4778111892,2.032857143
1745,0.748533089,0.6733469574,2.064330274
1746,0.5978262079,0.5715495467,1.952551599
1747,0.4826608718,0.487878517,1.355896656
1748,0.4434039348,0.4921507269,1.82321923
1749,0.637086247,0.4214099837,2.073713455
1750,0.3689928305,0.4729409153,1.945950125
1751,0.5558645668,0.7369097047,1.924680094
1752,0.4801076523,0.7104851417,1.975618631
1753,0.6540522144,0.4219379936,1.990054648
1754,0.6701091902,0.6785162268,1.706776984
1755,0.6366072501,0.5835865508,1.970410431
1756,0.3191681554,0.2867891617,1.353569436
1757,0.479850425,0.3567451695,1.70672716
1758,0.5706018858,0.6017845184,1.945455058
1759,0.6459584043,0.588269988,2.151106144
1760,0.6036889242,0.6044458337,1.745451927
1761,0.4737554435,0.6945885789,2.421785251
1762,0.5285093849,0.4983897061,1.925245806
1763,0.504411205,0.6171696703,1.853633771
1764,0.4973037816,0.6502040573,1.86110941
1765,0.4200615148,0.6205034725,1.644358577
1766,0.4539375206,0.6449708155,1.997934431
1767,0.5852324314,0.5585755872,2.436626619
1768,0.5147545621,0.6667610267,2.286210382
1769,0.4416999152,0.4542403319,1.85194142
1770,0.4354087933,0.4916109049,1.881206093
1771,0.5771203419,0.621842858,1.90751564
1772,0.4879595304,0.5821315224,1.814895573
1773,0.5305487569,0.6272651305,1.835763579
1774,0.5344354499,0.4787663208,1.906725213
1775,0.5353587264,0.5554101678,1.962904113
1776,0.5650800574,0.6076433036,2.502721009
1777,0.3746859176,0.4593085922,2.053300864
1778,0.6712150449,0.50894464,2.05407144
1779,0.3436167281,0.6877654743,1.855277966
1780,0.4512860162,0.4953394257,1.829997109
1781,0.7231643385,0.714662977,2.087079766
1782,0.4238386726,0.5716754112,2.137953855
1783,0.6730841912,0.3757112638,1.727763963
1784,0.4478528725,0.4725075856,2.01112887
1785,0.6979227163,0.6141245913,2.019637321
1786,0.505637858,0.7065584946,2.001106728
1787,0.5389046172,0.3790583452,2.176636381
1788,0.3675530486,0.5956049833,1.493842671
1789,0.3300414484,0.5878674527,1.834669925
1790,0.637910022,0.5035217295,2.023472052
1791,0.644827818,0.5097963967,2.386149582
1792,0.5435132324,0.6496897758,1.790853161
1793,0.5128648844,0.5792769897,1.663594527
1794,0.5477327019,0.5568690267,1.882131031
1795,0.5384708136,0.5406522698,1.737830459
1796,0.3791098424,0.5962075187,1.989078119
1797,0.6661736068,0.5184234322,1.661413302
1798,0.5768041569,0.6375274909,2.371552048
1799,0.4984977167,0.6239360638,2.178546971
1800,0.5943695877,0.6957165814,2.184625431
1801,0.4838947701,0.6911293668,1.995400767
1802,0.6598444807,0.4834247251,1.801483243
1803,0.5366184221,0.6972902651,1.663138572
1804,0.5959530101,0.543735982,1.887393741
1805,0.40855749,0.5633874069,1.789643394
1806,0.7619651867,0.6681881402,2.143260963
1807,0.5321599904,0.6948020065,1.920437113
1808,0.3712190459,0.4503152266,1.877464705
1809,0.5382957517,0.5351121644,1.856859298
1810,0.4929745844,0.6314470873,1.941584535
1811,0.5927717686,0.5473092978,1.816930103
1812,0.3082595924,0.4055585346,1.471575759
1813,0.4465063057,0.6159316104,1.814161166
1814,0.4847731329,0.5119568293,1.944798303
1815,0.3471430632,0.5158697087,1.569291209
1816,0.6170893383,0.633663813,1.894528575
1817,0.4542795321,0.480856275,1.746059192
1818,0.476234278,0.4651381674,1.653832905
1819,0.5656919044,0.4356010277,2.093531535
1820,0.6314496429,0.616266778,2.129439215
1821,0.5964574984,0.6059969185,1.540591796
1822,0.4229433111,0.6907702621,1.741927704
1823,0.6294636631,0.4788793519,1.807028435
1824,0.6522371702,0.4640452039,1.824410255
1825,0.5632753406,0.5966083585,1.873471186
1826,0.5012691721,0.4381977927,1.845362529
1827,0.2993716331,0.5082592005,1.777495051
1828,0.6453909709,0.6429655398,1.790778344
1829,0.4096005305,0.5242687817,2.184841739
1830,0.7189215882,0.4247803303,2.174346626
1831,0.5933168388,0.670095294,2.471759552
1832,0.4510546315,0.4246884674,1.451689335
1833,0.6668101492,0.4761961388,1.731537415
1834,0.6895975761,0.6482853876,1.868490428
1835,0.5788151828,0.5909374216,1.828888178
1836,0.6873544407,0.4699062584,2.26710828
1837,0.5673152604,0.4646511246,1.63971175
1838,0.5954967778,0.4384952623,1.89493545
1839,0.5461446841,0.5924329032,1.999392127
1840,0.6985778418,0.3442000969,1.778246812
1841,0.5527080143,0.6323013335,2.333814118
1842,0.657098806,0.5978221375,2.464241612
1843,0.7461936838,0.6260880388,2.551915549
1844,0.7666694656,0.3339821889,2.419494469
1845,0.7341442232,0.3029390017,1.343992309
