"Iteration","ASC1 x ASC1","BTime x ASC1","BTime x BTime","BCost x ASC1","BCost x BTime","BCost x BCost"
170,0.6831517608,-0.06877058126,0.07498441113,0.04233231852,0.01933642815,0.09647578001
171,0.7750541057,-0.08408461388,0.08280601105,0.0417571343,0.0250680325,0.09650471568
172,0.7138084266,-0.07616323438,0.08231396627,0.05299919366,0.02118093107,0.09973635654
173,0.7816027669,-0.09044418146,0.08598990634,0.06196406279,0.02002229894,0.101600985
174,0.7690666476,-0.08241203788,0.08405192406,0.06749250801,0.02009660082,0.09905439168
175,0.7309441407,-0.08219198976,0.08425902581,0.06285553224,0.01528585231,0.09685656422
176,0.7419005401,-0.08180735532,0.07964034347,0.07326357667,0.01659278784,0.1020186856
177,0.7152838339,-0.07338006841,0.07857311566,0.0663787512,0.02050226329,0.105067547
178,0.6486343328,-0.08049926945,0.08410487407,0.05140850233,0.01764362583,0.09150556558
179,0.7222525256,-0.09250801029,0.08712265076,0.04808150227,0.01498800433,0.09476304009
180,0.6639523832,-0.07472201175,0.08122597595,0.05510845635,0.01929072204,0.09736180121
181,0.7133445967,-0.08680754898,0.08269292728,0.05381880775,0.01754887419,0.09971206782
182,0.7124992279,-0.09916285433,0.08636591066,0.04016350132,0.02290766561,0.09646750918
183,0.696109275,-0.08240771321,0.08037933349,0.03713762714,0.02004039208,0.09957641899
184,0.7204433178,-0.08460689324,0.08685069547,0.05651487218,0.0212095797,0.09909846925
185,0.7226510375,-0.09870030949,0.09033331798,0.05885461235,0.02051674195,0.1008785875
186,0.6945855712,-0.09274799865,0.09123522993,0.05058285096,0.02206189694,0.09963314192
187,0.6541880282,-0.08706278546,0.08443672497,0.04283957618,0.02019466219,0.09407573651
188,0.6415426101,-0.1012276515,0.08229627972,0.04123927947,0.01970704161,0.1013499435
189,0.6402643129,-0.0901506846,0.08208290864,0.05498096155,0.01803546637,0.1064232544
190,0.6516305397,-0.07298787251,0.07956710429,0.05666383907,0.02280989207,0.1041111442
191,0.6722664354,-0.08783417227,0.08005710761,0.05157414219,0.01525413236,0.0980014561
192,0.6685783052,-0.0914039828,0.07850332291,0.0543456551,0.01376322424,0.09880134306
193,0.6482899766,-0.08439467808,0.0762806813,0.04521514119,0.01832806507,0.1035879928
194,0.6272104454,-0.09244187256,0.07883224091,0.05232772949,0.01686233835,0.09991220416
195,0.681312045,-0.09404323502,0.08028388759,0.05304493389,0.01087734528,0.106202461
196,0.6794260294,-0.09476724547,0.0868563082,0.05303850844,0.01101585519,0.09850065565
197,0.6161103616,-0.08974214881,0.08324660557,0.03357348032,0.01552659151,0.1029852816
198,0.6061977984,-0.09228895555,0.08318085877,0.03316969915,0.01601256469,0.09861731847
199,0.6252490488,-0.1088795742,0.08585941626,0.02735744989,0.01548646571,0.0987338377
200,0.631293314,-0.09025876788,0.07833864081,0.03039294266,0.01550127843,0.09427848997
201,0.6613247175,-0.1104975773,0.08531907351,0.02853600646,0.01691463368,0.09882565736
202,0.6771849492,-0.1098819526,0.08461959771,0.03325390947,0.01259073545,0.1025012141
203,0.6571900864,-0.1054995969,0.08058421391,0.04350442051,0.01346173025,0.1021716713
204,0.6549061156,-0.1078362817,0.08416152914,0.03102694375,0.01410055825,0.1009875793
205,0.6366251823,-0.1145626784,0.08164724076,0.03741477718,0.009654866804,0.1098816789
206,0.6396158721,-0.1129255268,0.08460674717,0.03410032398,0.0128409828,0.09741058661
207,0.6004864915,-0.1130237538,0.08233299149,0.02381553475,0.01445506996,0.09586697424
208,0.6277273019,-0.1132095505,0.07995241704,0.0392744544,0.008157124721,0.1069913387
209,0.6342494512,-0.1165707935,0.0803154621,0.03397192236,0.01220260583,0.1049684902
210,0.6065283468,-0.1037761572,0.07851385261,0.0377544873,0.0123464682,0.1083041064
211,0.5869793022,-0.09962987089,0.07819212192,0.03667998618,0.008435147875,0.09552616598
212,0.5401364692,-0.09051812053,0.07698759039,0.02073746158,0.01022520717,0.1024903872
213,0.5767475868,-0.09979391067,0.08342068836,0.03115626776,0.01352311328,0.1129045203
214,0.5913808259,-0.09914530518,0.07920461984,0.02788886223,0.01133385645,0.1118975886
215,0.5754088965,-0.09751330617,0.08337620556,0.03205202199,0.01590803116,0.1111138161
216,0.5994416795,-0.09807370039,0.08072751929,0.03859484423,0.01134960586,0.1110209341
217,0.6008012524,-0.09542769755,0.07988979617,0.0406853394,0.01122381578,0.1141437836
218,0.6086443214,-0.09980557768,0.07828314754,0.04325137003,0.01175891544,0.1074434301
219,0.6520394644,-0.1067470645,0.07662253809,0.03799300853,0.01137497412,0.1108977415
220,0.606373154,-0.1004027193,0.08097062562,0.02996581847,0.0164767307,0.1123899062
221,0.6285704538,-0.1097895365,0.08485725088,0.02634961073,0.01304333184,0.1004873393
222,0.6087307198,-0.1076929988,0.08750449622,0.03853196124,0.008644768111,0.1003997586
223,0.621355483,-0.1028589873,0.08473220643,0.03726335233,0.006968581278,0.09631847563
224,0.5822033676,-0.1065504981,0.0845465375,0.02376739048,0.01248242392,0.1019347482
225,0.582129908,-0.1000797323,0.08487825887,0.03778475166,0.01034844219,0.1137038147
226,0.5988307467,-0.09286784741,0.07765827903,0.03408351219,0.009849695369,0.1089450145
227,0.6176812586,-0.1045509992,0.07495433101,0.03729526893,0.003816824075,0.1004347527
228,0.7127843215,-0.110703007,0.07993522556,0.04830660055,0.005642465099,0.09973612176
229,0.6768671565,-0.1068919549,0.07914584428,0.03497444188,0.005092654285,0.09927451024
230,0.6820238256,-0.09988412222,0.08128112283,0.03581962045,0.01058683532,0.09327763048
231,0.6361212792,-0.09923173744,0.08040397863,0.03269164498,0.009438546937,0.09490883315
232,0.62833065,-0.0965821756,0.07772396983,0.02231184486,0.009368791592,0.09193833925
233,0.6386314264,-0.09199387997,0.080098318,0.03162183391,0.01002399343,0.1072366811
234,0.6320858985,-0.08883797804,0.07984788276,0.01713260001,0.0111365684,0.1087036936
235,0.6696979709,-0.09036390758,0.08561143771,0.02676459923,0.01153530979,0.1096183294
236,0.655381084,-0.07753089394,0.07653526874,0.03853667501,0.003575041232,0.09994063503
237,0.6421662504,-0.07706499068,0.07702901557,0.02450847175,0.01019619714,0.104579505
238,0.6378444778,-0.06966504923,0.0739144605,0.03387068523,0.005878606422,0.103696715
239,0.5962063395,-0.07308046342,0.0793565836,0.03507220879,0.005949706253,0.1015952273
240,0.6471919297,-0.07927448791,0.0800649949,0.04354127446,0.006197801054,0.1127953913
241,0.6480496784,-0.08594844089,0.08188356171,0.03773734417,0.007634256173,0.1115265234
242,0.626781556,-0.06195006848,0.07775744358,0.02801553472,0.006964055231,0.1087362845
243,0.6197366249,-0.07112862989,0.07784089136,0.03074718934,0.002138655816,0.1177429606
244,0.6256071885,-0.06569576576,0.07106232349,0.01965227321,0.0125588974,0.1272676219
245,0.627449012,-0.06194714714,0.07356147808,0.03480777643,0.007273379676,0.1306057057
246,0.6623869143,-0.07108992432,0.07335173179,0.03602649663,0.007135686065,0.126642108
247,0.650115913,-0.08003991074,0.07472528161,0.02949838516,0.007036889156,0.13896262
248,0.649513951,-0.06433673867,0.0738735168,0.002865145949,0.01075755046,0.1315549413
249,0.5870046975,-0.07422754016,0.07833811461,0.04065511217,0.007556316661,0.1418022746
250,0.5960144421,-0.06571783394,0.0690645337,0.0260152792,0.005680917933,0.1368624963
251,0.6250786246,-0.06549709355,0.07261160105,0.04248187224,0.003492453912,0.1375810668
252,0.6184436861,-0.07442370882,0.07090319457,0.02323450317,0.01133639818,0.1517843031
253,0.6176926323,-0.06991422396,0.07266526906,0.02995629026,-0.004193744239,0.1253455378
254,0.6702096572,-0.07639824581,0.0729899008,0.02985908527,-0.0006688860919,0.127002443
255,0.634317265,-0.07517831367,0.06723074703,0.02247269351,0.0005447528528,0.1401047946
256,0.6314962474,-0.06864716183,0.07133567491,0.001059383545,0.002995730996,0.1485347807
257,0.6791643077,-0.07121435535,0.07080747551,0.03169663279,0.003276472928,0.1401453722
258,0.6654881212,-0.07535526117,0.07142498794,0.006300955836,0.001270257081,0.1441097684
259,0.609887189,-0.07154794053,0.07143283243,0.01971499339,0.003432606263,0.1423906765
260,0.6139714547,-0.06824523913,0.06725480441,0.005065935767,-0.0002557515958,0.1282630061
261,0.5829194405,-0.06158767435,0.06923362078,0.01543723084,0.005820385273,0.1413670076
262,0.6910336415,-0.08162725709,0.07749875842,0.0170957196,0.006568053698,0.130692156
263,0.6550922334,-0.06879438442,0.07331251715,0.02576919494,0.002820988898,0.1452891598
264,0.6139560094,-0.07166701311,0.07414392481,0.0222232603,0.001061622096,0.1373603269
265,0.6435244661,-0.08052880761,0.07313560392,0.01722363196,0.003790861399,0.1441835067
266,0.7107664158,-0.08719328295,0.07524055427,0.02670439579,0.001167365914,0.1303824093
267,0.6380651942,-0.08091817894,0.07329091957,0.02036331742,0.004290099381,0.1302292687
268,0.6659557537,-0.08768388972,0.07788213763,0.02333791734,-0.001071271112,0.1265894799
269,0.611595699,-0.0790616212,0.07738930042,0.02139242645,0.003648873631,0.1201878039
270,0.6100317768,-0.07025431411,0.07165481786,0.003306555213,0.004443212909,0.12819367
271,0.6087013137,-0.07343548088,0.0751943845,0.01978875258,0.007705692589,0.132939006
272,0.5612106628,-0.06322706082,0.07196845191,0.02585691207,0.005624872372,0.1373782267
273,0.5719643514,-0.05853215604,0.07059471321,0.03448937296,0.00351860492,0.140569055
274,0.6346428471,-0.07429490947,0.07085103737,0.01563590533,0.007721586516,0.123095299
275,0.6300863747,-0.05833703682,0.06349950939,0.02768692292,0.005475264945,0.1328280577
276,0.6282725651,-0.05583968622,0.06489047472,0.02930486872,0.004004560261,0.1286418897
277,0.5674023335,-0.05410309815,0.06289115236,0.02307042509,0.007082857003,0.1375535003
278,0.5547158697,-0.04614593584,0.05970999107,0.01291381027,0.006942118624,0.1249321234
279,0.6189216127,-0.0726023887,0.06633276896,0.02851069811,0.007144957726,0.1348489932
280,0.6475972092,-0.06799693937,0.06652281127,0.02843240565,0.008414641082,0.1269641287
281,0.6022997444,-0.06190693507,0.06589085684,0.02355822937,0.009377162452,0.1235918474
282,0.5849389728,-0.05310400371,0.06762358204,0.05236986579,0.002063217203,0.1299525533
283,0.6216374368,-0.05691771879,0.06615849362,0.03247300047,0.005465288086,0.1187851588
284,0.6450838243,-0.05430676504,0.06634368839,0.03304895843,0.01051621463,0.1141473687
285,0.6273204108,-0.06413279589,0.07061089298,0.02515040602,0.009861222933,0.1247277131
286,0.6251938644,-0.06904371826,0.07003386899,0.034789461,0.007511797561,0.12847224
287,0.6717647653,-0.05959635682,0.07295857929,0.02808347244,0.008268043813,0.1229916955
288,0.6184908792,-0.07261021121,0.06991600167,0.02278838354,0.01129048295,0.1223096224
289,0.6103855128,-0.07181079517,0.07384194053,0.02158158428,0.006363701806,0.1225300082
290,0.6010425852,-0.06250158671,0.07347617443,0.03435061109,0.003193905165,0.1251720176
291,0.6768748265,-0.0667990482,0.07840204805,0.038302945,0.01149111337,0.1293988473
292,0.6308694264,-0.06788990859,0.08244978051,0.04095567509,0.010493662,0.1258535853
293,0.6335115278,-0.05880566417,0.07598771262,0.05206505754,0.006395472335,0.1340790025
294,0.662027988,-0.07326434556,0.07823752654,0.02754961725,0.007689989314,0.1283548597
295,0.6520870792,-0.05558297554,0.07106818695,0.04831779954,0.007366193037,0.1351145329
296,0.6747836304,-0.06134634989,0.07992114002,0.02899752072,0.00566657384,0.1315089151
297,0.6749367857,-0.0517725235,0.07402464831,0.0389271703,0.009989537731,0.1349240519
298,0.7136255794,-0.05701318204,0.07166958483,0.01995890481,0.01008375007,0.1384500001
299,0.6898154501,-0.06154664587,0.0791409222,0.01955954493,0.01591505905,0.1334424706
300,0.6842950848,-0.05685498384,0.07101643158,0.05017265891,0.008129954927,0.1409474051
301,0.7965312486,-0.05278394259,0.0729167184,0.03534404259,0.01289505998,0.1360512215
302,0.7493325019,-0.06057555272,0.07384878333,0.03261236985,0.01178342325,0.1266572153
303,0.7603512719,-0.07456043252,0.07330661146,0.03081808774,0.01771859518,0.134049588
304,0.7778041233,-0.06049567256,0.06828895935,0.03833258376,0.006436542274,0.1342037199
305,0.8639186902,-0.0743710307,0.06744995442,0.04072350877,0.008215723411,0.128792773
306,0.7793678749,-0.06665765157,0.0722910169,0.03716469228,0.009254745384,0.129217752
307,0.7900250079,-0.06895134708,0.06961830919,0.04163210067,0.01240488891,0.1259245201
308,0.8679842722,-0.06599976655,0.07216224046,0.02864248187,0.01396001965,0.1244750634
