iteration	ASC1	ASC1xBTime	ASC1xBCost	BTime	BTimexBCost	BCost
10543	0.310856296	-0.059936909	0.07432299	0.008892967	0.015580721	0.128605977
10544	0.336954122	-0.068973748	0.078732268	0.013161324	0.016635775	0.123527584
10545	0.307599875	-0.072078234	0.086022733	0.00074377	0.024130495	0.145509472
10546	0.308140553	-0.068193624	0.084147588	0.005027513	0.02223118	0.139802741
10547	0.314754674	-0.078698504	0.089124846	0.001817552	0.023801516	0.13578006
10548	0.338623615	-0.077046953	0.078480812	0.007372654	0.018482242	0.131448656
10549	0.342918421	-0.074655011	0.082968943	0.009369883	0.018916812	0.134233584
10550	0.316867646	-0.072273907	0.076056756	0.005545456	0.013383981	0.140182211
10551	0.335815909	-0.075097663	0.075645304	0.008406923	0.012536673	0.136520715
10552	0.325477305	-0.066947602	0.076315572	0.011215697	0.015744986	0.137021487
10553	0.309950486	-0.07666817	0.075934287	0.017209696	0.008238717	0.125209288
10554	0.334130988	-0.070425643	0.075872729	0.023380702	0.006233549	0.127302554
10555	0.326650417	-0.068302224	0.081506041	0.027438739	0.012085812	0.129572865
10556	0.304230508	-0.067578212	0.086234388	0.034070942	0.008491684	0.147476082
10557	0.333080708	-0.071056209	0.078323314	0.029619741	0.013889521	0.141586664
10558	0.307129034	-0.0555006	0.07167119	0.034979283	0.014713347	0.145673605
10559	0.349454757	-0.06017586	0.076173827	0.041428656	0.010344461	0.141523734
10560	0.29843306	-0.061325699	0.07980516	0.031076503	0.01079299	0.135773529
10561	0.313900581	-0.058626486	0.070387374	0.021443695	0.016695497	0.147959611
10562	0.31988364	-0.058680676	0.074750978	0.029672676	0.016000837	0.148957948
10563	0.310367982	-0.05572348	0.07793356	0.032334587	0.014892449	0.136596363
10564	0.340100926	-0.062908749	0.081673662	0.036979926	0.019132312	0.135918895
10565	0.306496856	-0.051556604	0.078439021	0.043628936	0.013561523	0.137146501
10566	0.319987509	-0.067470507	0.086438329	0.049395178	0.017556656	0.151488416
10567	0.290414954	-0.054358018	0.078270608	0.030737961	0.017099889	0.132289071
10568	0.298075354	-0.063332655	0.076921084	0.03131544	0.017059001	0.125918898
10569	0.319134479	-0.053658479	0.080879892	0.039400298	0.017348949	0.124144525
10570	0.284853026	-0.054322821	0.079365911	0.028849455	0.015395456	0.129056752
10571	0.307169009	-0.060460923	0.081018785	0.030794357	0.019991236	0.145401209
10572	0.286874282	-0.05861847	0.076256255	0.031162075	0.016993841	0.138746264
10573	0.309149169	-0.053919945	0.077761307	0.051672086	0.018897582	0.139957053
10574	0.325313038	-0.056999172	0.075452619	0.045058348	0.014072952	0.138044191
10575	0.332639524	-0.059968078	0.075554652	0.030419381	0.022759368	0.138336692
10576	0.308895601	-0.052816053	0.077312429	0.041667881	0.019363295	0.141792729
10577	0.295589745	-0.047539093	0.072791911	0.050413149	0.017471691	0.142184776
10578	0.29130541	-0.054396552	0.076083824	0.047633191	0.016986783	0.142249577
10579	0.303187883	-0.066554048	0.080418874	0.041808519	0.018304583	0.144825796
10580	0.297883777	-0.064122215	0.08184024	0.041055883	0.014204911	0.137600121
10581	0.283190232	-0.058161594	0.079149962	0.039385421	0.017211596	0.144512968
10582	0.281547872	-0.058862708	0.076314778	0.046738154	0.013776271	0.136620792
10583	0.263589134	-0.055938566	0.075698338	0.032981071	0.015896761	0.137779687
10584	0.278896167	-0.056072881	0.076007592	0.036993968	0.013467412	0.141407433
10585	0.269567823	-0.058508484	0.079412847	0.030715116	0.012565046	0.135171018
10586	0.274714042	-0.060939423	0.081687243	0.033539135	0.017593873	0.142055647
10587	0.26594917	-0.047980728	0.072206208	0.031730658	0.017421038	0.14222759
10588	0.297154528	-0.056181006	0.073852379	0.036113397	0.013819597	0.137708468
10589	0.275219293	-0.053399321	0.068264543	0.038116527	0.010045742	0.14903426
10590	0.266478652	-0.053070451	0.072556964	0.030511811	0.014822124	0.141357496
10591	0.258524556	-0.052948804	0.070035914	0.018674424	0.014483702	0.140728226
10592	0.296382011	-0.0607497	0.074047286	0.027196736	0.01598898	0.152514
10593	0.269841234	-0.051474673	0.07021458	0.037407166	0.014230422	0.147617249
10594	0.288441118	-0.051891687	0.072660836	0.055994521	0.011387709	0.150900333
10595	0.282832522	-0.055342959	0.069988039	0.041368794	0.015272078	0.14755758
10596	0.287779779	-0.053847986	0.070126474	0.059254906	0.012404292	0.150203409
10597	0.285889395	-0.049874358	0.072178825	0.053090172	0.017380452	0.138111384
10598	0.299767994	-0.044110972	0.069585611	0.055836221	0.017788016	0.156117625
10599	0.277929949	-0.056049839	0.074207741	0.035508395	0.020130469	0.148449463
10600	0.304123052	-0.056160743	0.073388055	0.059421927	0.012967877	0.155119719
10601	0.275393602	-0.044193494	0.07037763	0.044015733	0.01563873	0.150998102
10602	0.292518828	-0.055299277	0.072285133	0.039692028	0.019226377	0.145384586
10603	0.271724922	-0.041022965	0.071381442	0.041658374	0.019871587	0.141441978
10604	0.284461271	-0.04571657	0.070759859	0.042490941	0.018551134	0.152497856
10605	0.263225892	-0.045498489	0.066514485	0.042210672	0.018660078	0.140220259
10606	0.275778237	-0.048752116	0.0712984	0.043453261	0.014553971	0.14461012
10607	0.263212529	-0.043932178	0.071534845	0.032942612	0.015103884	0.139368136
10608	0.271260545	-0.046901729	0.073777503	0.045913274	0.018031093	0.148061682
10609	0.275433468	-0.048557439	0.072964545	0.034770905	0.013350323	0.143788809
10610	0.273260453	-0.047211819	0.072900178	0.036053195	0.018185012	0.156748721
10611	0.297798332	-0.047608774	0.073059198	0.036416128	0.016806417	0.163141869
10612	0.283843163	-0.049719215	0.076736966	0.031624824	0.017911828	0.145292669
10613	0.254257409	-0.042415805	0.073969161	0.02921394	0.023101478	0.149431663
10614	0.273498389	-0.051738969	0.069911457	0.037629918	0.013599519	0.147541164
10615	0.282418547	-0.056991137	0.070127994	0.034843274	0.00966202	0.136024411
10616	0.281442602	-0.050880667	0.072181353	0.034313925	0.012345989	0.136516937
10617	0.290402629	-0.054783959	0.073275034	0.037218283	0.014398957	0.154304543
10618	0.269046655	-0.04291581	0.072190745	0.03856879	0.019848424	0.155846384
10619	0.278409206	-0.041352639	0.069902684	0.039320716	0.022196757	0.161375467
10620	0.275648986	-0.048857616	0.074748946	0.028564518	0.02448417	0.156096701
10621	0.267536651	-0.04408116	0.069408264	0.037559979	0.02024855	0.165783448
10622	0.261903371	-0.047204708	0.073228804	0.028775885	0.025711753	0.15516854
10623	0.279101181	-0.0500232	0.075165719	0.040754244	0.018628049	0.157596487
10624	0.268068748	-0.0484775	0.077774504	0.039804046	0.01983617	0.150981916
10625	0.262269685	-0.051358157	0.075503499	0.039062844	0.013149712	0.156685316
10626	0.276915512	-0.055431168	0.078788396	0.051373485	0.016432275	0.165848692
10627	0.267735843	-0.055155808	0.08229374	0.0433792	0.019055802	0.158357511
10628	0.272418427	-0.049706418	0.083393506	0.036005887	0.022524695	0.152264849
10629	0.299598629	-0.059644999	0.078911708	0.047517153	0.0138647	0.162547335
10630	0.265965711	-0.05006772	0.078695636	0.036220396	0.022450161	0.159404244
10631	0.274549686	-0.048551347	0.078934415	0.028926286	0.023011136	0.155107825
10632	0.270508633	-0.052043384	0.081010775	0.034118762	0.023865617	0.152812116
10633	0.274512601	-0.047307499	0.084006759	0.028136319	0.03267614	0.16066551
10634	0.29497243	-0.053315762	0.083327985	0.031495434	0.028639328	0.163596635
10635	0.274197951	-0.045660463	0.081959719	0.029154626	0.029022662	0.161868106
10636	0.278586353	-0.049055693	0.087328919	0.0331241	0.029976121	0.168424932
10637	0.278064784	-0.046608602	0.082477265	0.026976152	0.028026154	0.169838596
10638	0.291147491	-0.051256384	0.085572974	0.021248734	0.027776441	0.166117227
10639	0.252772493	-0.045169409	0.080551791	0.023887137	0.024631566	0.161954331
10640	0.274312156	-0.042151228	0.077057437	0.025202896	0.02365018	0.17017372
10641	0.2819468	-0.0495767	0.078148713	0.020035728	0.020458118	0.166027988
10642	0.285531536	-0.056726694	0.077255687	0.014609017	0.024315176	0.176380755
10643	0.288274189	-0.049437992	0.077647032	0.0060367	0.026650824	0.165922705
10644	0.265917772	-0.05666023	0.0789206	-0.001082737	0.027279602	0.178974887
10645	0.277306329	-0.060257509	0.083616329	-0.000573846	0.028053778	0.16613605
10646	0.243334726	-0.050274479	0.072803198	0.00308159	0.025052449	0.172946323
10647	0.252877355	-0.061616653	0.085691084	-0.005106129	0.027086253	0.169789441
10648	0.243094926	-0.052276014	0.082782157	0.008252984	0.021056194	0.166814944
10649	0.258327978	-0.053494579	0.081960484	0.011814408	0.021070546	0.159884214
10650	0.242748484	-0.04674048	0.079616301	0.010689715	0.026193893	0.175355313
10651	0.244369945	-0.050508308	0.082538979	0.016400374	0.024054315	0.174448061
10652	0.254976679	-0.046796155	0.083091963	0.010568931	0.020087095	0.160663851
10653	0.230833986	-0.034748584	0.071939024	0.016852855	0.018237983	0.16081208
10654	0.235179661	-0.042283192	0.075725832	0.009739807	0.020080234	0.165370184
10655	0.233993823	-0.040562517	0.077693837	0.000223547	0.02351271	0.162402223
10656	0.248264768	-0.039435937	0.068950087	0.004872404	0.02764743	0.177963883
10657	0.247674367	-0.038829894	0.073887249	0.001849069	0.024091985	0.167855481
10658	0.260628044	-0.04472697	0.073589639	0.002365179	0.023249685	0.164008264
10659	0.24101043	-0.039548835	0.070922651	-0.002014327	0.025268782	0.163258766
10660	0.243589361	-0.046574563	0.074373716	0.009075923	0.02313729	0.164111771
10661	0.232308113	-0.042286868	0.0815173	0.004817062	0.026566945	0.154534075
10662	0.228928525	-0.0496753	0.083083015	0.013331906	0.027735037	0.159684511
10663	0.23656883	-0.034478012	0.07504124	0.009707537	0.027896026	0.156316902
10664	0.232776757	-0.039005765	0.071649122	0.029024733	0.027649999	0.176201271
10665	0.243197538	-0.044520485	0.070755134	0.035206552	0.025296294	0.186844142
10666	0.239381249	-0.046635836	0.07454646	0.01510573	0.025657923	0.166638383
10667	0.242302178	-0.036367598	0.066985365	0.017723548	0.026368888	0.165299743
10668	0.234833804	-0.038088457	0.073534888	0.034768026	0.023791966	0.167648948
10669	0.244351486	-0.03890587	0.067700306	0.027132144	0.023848352	0.157113777
10670	0.257137806	-0.040483834	0.069887789	0.033674382	0.023224523	0.164129699
10671	0.253138074	-0.045580277	0.070523719	0.020075576	0.027354896	0.160518549
10672	0.232359002	-0.038909978	0.071585822	0.020622403	0.030304513	0.169747587
10673	0.24739097	-0.03813682	0.068445441	0.022281575	0.02317074	0.178147473
10674	0.240684031	-0.032665126	0.07163519	0.024431723	0.028132758	0.174953758
10675	0.236060962	-0.039093254	0.068698429	0.022876548	0.028770265	0.180022266
10676	0.228467474	-0.032664859	0.066188694	0.016033727	0.017237872	0.167687233
10677	0.219253714	-0.040019689	0.071685563	0.03082673	0.014549428	0.161972707
10678	0.232564597	-0.041527713	0.071016125	0.017804057	0.021220292	0.159137683
10679	0.225993361	-0.039240825	0.070604392	0.030573558	0.017996858	0.166244879
10680	0.25101815	-0.050312861	0.077074092	0.022144253	0.017569668	0.163054365
10681	0.250558115	-0.051907531	0.074380024	0.030327494	0.016721582	0.164143042
10682	0.242686219	-0.044654431	0.073661273	0.024047141	0.023055773	0.159134165
10683	0.237741557	-0.046220179	0.072369416	0.027370402	0.016425922	0.167774886
10684	0.242787303	-0.0448905	0.074772437	0.027214013	0.017759178	0.151651575
10685	0.228267035	-0.040134241	0.071361967	0.034945307	0.017691346	0.171016455
10686	0.225905219	-0.034203831	0.065297182	0.031954668	0.020028322	0.173051509
10687	0.222344561	-0.041777889	0.07134221	0.029527433	0.015098653	0.164116135
10688	0.230536425	-0.039020206	0.070100676	0.02711405	0.016672146	0.165472479
10689	0.225305729	-0.03756251	0.068854437	0.025116494	0.022381029	0.15891867
10690	0.22887906	-0.033471563	0.071867194	0.033837769	0.020962436	0.165873257
10691	0.22756763	-0.039364605	0.074842753	0.037891872	0.014704501	0.148648644
10692	0.21268426	-0.03045272	0.070981112	0.038217921	0.010779633	0.150442997
10693	0.22618359	-0.03424621	0.071469163	0.044399794	0.014720212	0.15284309
10694	0.213261337	-0.037241282	0.069516815	0.039495983	0.019295133	0.154430233
10695	0.241794662	-0.042107039	0.07391344	0.043718418	0.018713495	0.155333192
10696	0.247294367	-0.04605273	0.072169872	0.045168068	0.009609173	0.154248116
10697	0.245501329	-0.046250956	0.07143669	0.052123479	0.01006963	0.158664711
10698	0.241534271	-0.041118392	0.073125638	0.049130516	0.013560139	0.159314672
10699	0.234225632	-0.043406677	0.07219678	0.040973537	0.009003903	0.149394268
10700	0.244452252	-0.043683659	0.07115263	0.032983119	0.005646854	0.150964492
10701	0.234675321	-0.048516499	0.074730146	0.030755002	0.007379598	0.144554935
10702	0.228094666	-0.049452701	0.078815303	0.028467776	0.007099527	0.155419387
10703	0.23041707	-0.049077124	0.075531655	0.03837561	0.015002378	0.163599393
10704	0.225404558	-0.050672016	0.082107989	0.022478377	0.012710259	0.157651837
10705	0.247808437	-0.052065548	0.074737022	0.040296789	0.013106108	0.146449919
10706	0.228404697	-0.045961175	0.07808065	0.032772103	0.016603099	0.151441727
10707	0.220321256	-0.052245084	0.073622334	0.029263411	0.012495072	0.144621192
10708	0.228402027	-0.043420769	0.077329207	0.031773035	0.012653383	0.158432903
10709	0.212987813	-0.035453734	0.068651988	0.034684542	0.017209189	0.147181524
10710	0.21443734	-0.034460845	0.067999928	0.035551504	0.012296282	0.154989896
10711	0.22549982	-0.044323945	0.073952029	0.03029449	0.016269176	0.14492017
10712	0.230658396	-0.044924373	0.078721688	0.024964862	0.023092108	0.157705821
10713	0.22458711	-0.040778924	0.076674631	0.035057726	0.01586065	0.143933641
10714	0.23488448	-0.040418732	0.079117094	0.03649538	0.023391586	0.156569096
10715	0.257241922	-0.042077371	0.071649473	0.046792621	0.015121745	0.152025642
10716	0.249474097	-0.044467177	0.074792998	0.029456706	0.017870052	0.143829595
10717	0.243367999	-0.047532234	0.079425453	0.02962066	0.018153201	0.130503466
10718	0.248008868	-0.037870019	0.072946444	0.039884095	0.015043189	0.148160156
10719	0.245105888	-0.042747088	0.07430579	0.039532297	0.016204677	0.149934294
10720	0.237021323	-0.034100272	0.074419202	0.032485525	0.016567868	0.154162315
10721	0.252713806	-0.040888297	0.069959158	0.049299739	0.013722701	0.159339799
10722	0.239914043	-0.036840688	0.06823775	0.049968226	0.012175955	0.153217368
10723	0.23990976	-0.036837429	0.072095148	0.06198155	0.008460244	0.156887575
10724	0.237334598	-0.034500362	0.077698005	0.034625564	0.018494795	0.136915193
10725	0.250111909	-0.035193894	0.072904798	0.055405159	0.009665083	0.156319831
10726	0.240733755	-0.040571479	0.076209996	0.045252437	0.012488445	0.141006399
10727	0.246568701	-0.0435133	0.070563914	0.052524441	0.012539088	0.157942559
10728	0.252570894	-0.041773884	0.071398236	0.053710608	0.009107001	0.148507476
10729	0.267582249	-0.048253038	0.074893832	0.0632538	0.002716853	0.153322126
10730	0.255973165	-0.044276126	0.073845667	0.048969516	0.010274836	0.14026157
10731	0.25165618	-0.042324765	0.074828274	0.072388149	0.005786943	0.153498431
10732	0.2511145	-0.045074881	0.074885365	0.068800386	0.008283908	0.163748679
10733	0.25619624	-0.043145901	0.071561557	0.059328183	0.007587943	0.142345741
10734	0.258979552	-0.046453881	0.069558611	0.064201128	0.006537473	0.153193696
10735	0.264256782	-0.042735233	0.073001749	0.076640938	0.009750273	0.157853391
10736	0.28196596	-0.0547834	0.080340627	0.078968866	0.012941062	0.162443025
10737	0.26775494	-0.044782599	0.074404153	0.077889715	0.008563909	0.14702555
10738	0.252192469	-0.041623001	0.071262913	0.070562499	0.010446884	0.157162742
10739	0.255576795	-0.039282585	0.074253843	0.069477183	0.012134604	0.154843625
10740	0.258393752	-0.043807553	0.069816121	0.062342879	0.010274385	0.148836883
10741	0.244745437	-0.040617415	0.069913962	0.056718041	0.010781469	0.157265176
10742	0.252081175	-0.045493168	0.074475101	0.059374778	0.009639826	0.142944635
10743	0.253914479	-0.043957188	0.070600127	0.062578831	0.009734105	0.154708616
10744	0.251444299	-0.04245864	0.072945677	0.057936797	0.016060824	0.162450735
10745	0.264825379	-0.052308869	0.079881311	0.054681813	0.01828948	0.14013052
10746	0.241534585	-0.041884411	0.074635266	0.051895026	0.016518943	0.147754492
10747	0.260479228	-0.04827638	0.078792968	0.052869456	0.016380583	0.136823125
10748	0.222631442	-0.042599179	0.07149681	0.051304306	0.01581709	0.143306734
10749	0.251840961	-0.041345549	0.070891798	0.058565858	0.010259274	0.147794253
10750	0.257241346	-0.041723874	0.074974207	0.064922934	0.013118152	0.14222337
10751	0.254292798	-0.045739567	0.069305278	0.065263518	0.012194232	0.149411174
10752	0.267284213	-0.044619467	0.078645378	0.055108709	0.012946538	0.139688004
10753	0.28752877	-0.055489011	0.0840506	0.062470114	0.015345611	0.147792252
10754	0.268773013	-0.043112134	0.072446907	0.067445307	0.018464333	0.15051359
10755	0.257581931	-0.04679898	0.079958003	0.053618824	0.018385586	0.148975013
10756	0.264083226	-0.053518413	0.077503245	0.058907023	0.012588893	0.149840245
10757	0.248049687	-0.050780179	0.077440914	0.046834855	0.020272624	0.134551919
10758	0.276006094	-0.057600484	0.082825375	0.053777321	0.017266395	0.140498719
10759	0.248639536	-0.052829359	0.075781106	0.049109402	0.0191444	0.140734037
10760	0.229882408	-0.0453185	0.075778832	0.053984559	0.026012648	0.149837376
10761	0.251808465	-0.04921776	0.074633011	0.056323121	0.017096806	0.139060552
10762	0.247156587	-0.049052827	0.076522576	0.057152128	0.02168551	0.139920528
10763	0.254202162	-0.051171971	0.081013422	0.067610436	0.016913802	0.142573979
10764	0.224322123	-0.04543888	0.078812579	0.057768803	0.018620406	0.145976482
10765	0.235690099	-0.040952059	0.080476384	0.062734342	0.017897892	0.139466342
10766	0.246203365	-0.049012285	0.075390241	0.061418014	0.016035574	0.137495306
10767	0.254409403	-0.051687706	0.075915284	0.070765368	0.010362739	0.148218367
10768	0.244191446	-0.048557257	0.07622373	0.063386181	0.017302753	0.152321821
10769	0.235559887	-0.04180043	0.073205544	0.056218909	0.019656896	0.153468424
10770	0.25566074	-0.045830775	0.075274058	0.069252749	0.020749277	0.147649361
10771	0.246220731	-0.037454592	0.077545312	0.061988113	0.026603569	0.150635162
10772	0.244238593	-0.034325209	0.071940701	0.05864117	0.02310561	0.14820676
10773	0.228628064	-0.043439498	0.084672955	0.043870293	0.030172388	0.147933441
10774	0.242322066	-0.041251389	0.0813319	0.049926153	0.033206711	0.155956884
10775	0.248760918	-0.046967528	0.078895107	0.053608926	0.024290475	0.147489867
10776	0.258345558	-0.034417449	0.07029029	0.065089759	0.018640229	0.148614595
10777	0.253415563	-0.041590308	0.075537402	0.062168016	0.015573376	0.146557337
10778	0.239624411	-0.035471344	0.074150236	0.055672205	0.02358218	0.159835786
10779	0.218642504	-0.040302398	0.074843782	0.046323099	0.021263456	0.151905975
10780	0.243226455	-0.042474945	0.076153444	0.047202665	0.022679987	0.158727862
10781	0.24182025	-0.036615329	0.077659809	0.062319096	0.024385393	0.174691513
10782	0.265044423	-0.036876399	0.07793641	0.056937025	0.022646173	0.151255571
10783	0.247311401	-0.041470219	0.079376945	0.047822209	0.022987091	0.141045354
10784	0.23272524	-0.034267538	0.075792942	0.054142818	0.019951994	0.151009584
10785	0.244413251	-0.032395487	0.072344726	0.068183437	0.016715618	0.149367918
10786	0.258489867	-0.042977965	0.080472551	0.056490304	0.025336762	0.151917004
10787	0.242043217	-0.035327666	0.075848404	0.056524017	0.017205508	0.148635519
10788	0.253255003	-0.02995898	0.075563601	0.070068575	0.026123843	0.166092838
10789	0.250971605	-0.032636979	0.077612447	0.05653099	0.023196495	0.155540467
10790	0.24615043	-0.040440739	0.076040937	0.050192154	0.018419315	0.150466626
10791	0.221740132	-0.033235208	0.070612398	0.04643409	0.018884037	0.149651756
10792	0.225126706	-0.030046029	0.072320527	0.058086415	0.020003409	0.157796379
10793	0.2215521	-0.027417033	0.073617686	0.061370004	0.020436548	0.150570753
10794	0.231546381	-0.031613087	0.073850275	0.059385554	0.010142024	0.150701632
10795	0.205594341	-0.034863293	0.074213231	0.04477491	0.018645573	0.155958937
10796	0.202272303	-0.031148841	0.071431794	0.048423902	0.013965541	0.142473349
10797	0.205801631	-0.027706925	0.070104588	0.042692531	0.016244708	0.142966274
10798	0.219072502	-0.027659175	0.076652316	0.059230348	0.01652866	0.143517228
10799	0.199175813	-0.022844202	0.072569985	0.035236662	0.015435342	0.136215617
10800	0.208091227	-0.029651431	0.073523638	0.041223859	0.020783142	0.14492298
10801	0.22081698	-0.021529993	0.072700903	0.056443916	0.022643281	0.137000797
10802	0.22002978	-0.02069311	0.072921874	0.044539983	0.02625864	0.134848081
10803	0.217394589	-0.021260215	0.071183967	0.044836361	0.020244253	0.138130634
10804	0.229095403	-0.014633869	0.070675693	0.05508362	0.023526622	0.147234162
10805	0.235127319	-0.019850579	0.06133531	0.054055307	0.017426197	0.140922311
10806	0.229506825	-0.016548887	0.067500302	0.044542245	0.021502553	0.142763298
10807	0.245754776	-0.014204926	0.06935763	0.044352061	0.024756108	0.143961845
10808	0.237793702	-0.016208162	0.065925125	0.051938564	0.016633505	0.140612353
10809	0.245383665	-0.018705874	0.071829461	0.051209657	0.023069794	0.151503331
10810	0.221393836	-0.015717205	0.068337436	0.047016812	0.021368698	0.151913175
10811	0.234315056	-0.023798687	0.066003675	0.041802901	0.008208802	0.146660214
10812	0.23429514	-0.019894598	0.070570818	0.058198813	0.008625394	0.150201109
10813	0.260144052	-0.021540954	0.074188231	0.050551966	0.013979835	0.155310316
10814	0.214783549	-0.010887559	0.065847106	0.042922616	0.010078527	0.13956579
10815	0.234319412	-0.010619858	0.066080241	0.041166793	0.012370907	0.139797492
10816	0.227093147	-0.013661925	0.070705344	0.028911469	0.006690651	0.146587365
10817	0.206185614	-0.014545704	0.076601711	0.034939474	0.012107377	0.141539758
10818	0.217666776	-0.016850059	0.076092522	0.042941095	0.01428644	0.144859224
10819	0.209932772	-0.014174069	0.078733571	0.025926639	0.016625344	0.139357663
10820	0.215982764	-0.011181675	0.071192578	0.046523385	0.010024181	0.155607208
10821	0.214086525	-0.016275528	0.072068342	0.028656816	0.013573997	0.162464
10822	0.210254103	-0.016919192	0.073381804	0.027733207	0.006887378	0.150372888
10823	0.209004294	-0.014641028	0.066202441	0.040260894	0.00937103	0.151115562
10824	0.2294852	-0.015737556	0.065701802	0.042882023	0.011169167	0.163471201
10825	0.218249871	-0.015085982	0.066971564	0.037639503	0.012175793	0.162855082
10826	0.232577536	-0.02057051	0.063474463	0.047169356	0.018249986	0.16144889
10827	0.22305865	-0.027806283	0.063394849	0.040114525	0.01039385	0.165099097
10828	0.22536711	-0.02674014	0.06592778	0.033162938	0.013338777	0.164171804
10829	0.229772262	-0.022414599	0.07226299	0.035787843	0.020226365	0.16591159
10830	0.222078259	-0.024577037	0.07084541	0.019458394	0.010570284	0.145250959
10831	0.2200135	-0.024252496	0.078008022	0.027101635	0.014399112	0.139451332
10832	0.217619225	-0.014582656	0.069312173	0.028866532	0.010298016	0.14136788
10833	0.21880334	-0.017411111	0.0618518	0.038676069	0.008960248	0.147407183
10834	0.221523982	-0.013859468	0.0685121	0.033826689	0.014788447	0.160926246
10835	0.238983577	-0.022012419	0.064135779	0.021220215	0.011141376	0.162717273
10836	0.228165101	-0.021642893	0.06747285	0.023341182	0.015328447	0.159614832
10837	0.221897752	-0.020392363	0.067893584	0.025060631	0.009064408	0.155345544
10838	0.208927954	-0.014377277	0.067009608	0.026795002	0.007292494	0.158425158
10839	0.231208423	-0.01882584	0.063059472	0.038774428	0.009609629	0.160552656
10840	0.258762159	-0.020764309	0.066661261	0.032873872	0.009382006	0.167787075
10841	0.22993199	-0.019214182	0.067805237	0.021714213	0.008062681	0.161136511
10842	0.232830582	-0.016850015	0.067898183	0.019370327	0.016365266	0.179887975
10843	0.227066305	-0.020976022	0.066354955	0.005162929	0.016290889	0.177645132
10844	0.221091549	-0.023054989	0.068933063	0.003825601	0.01180021	0.174102931
10845	0.239215448	-0.020346551	0.069232977	0.014092187	0.012907424	0.166426005
10846	0.220484255	-0.018671371	0.065197446	0.026416512	0.007259095	0.169734268
10847	0.220492971	-0.019543454	0.06288705	0.028817305	0.005079527	0.170426807
10848	0.226491983	-0.026446857	0.068162736	0.044858303	0.006919787	0.182100264
10849	0.242773045	-0.034084568	0.071718559	0.018707842	0.011607096	0.174047569
10850	0.222560834	-0.020469371	0.070528378	0.037283916	0.005848695	0.169480412
10851	0.227903913	-0.016096532	0.07181012	0.01589884	0.007398901	0.166702801
10852	0.218875473	-0.026108984	0.076269316	0.017801423	0.008210823	0.152510702
10853	0.230404817	-0.024527682	0.071658149	0.017462368	0.011370899	0.182001245
10854	0.209520695	-0.018292013	0.074327509	0.017182311	0.00854605	0.180094801
10855	0.221348144	-0.025238336	0.077794541	0.020943931	0.011686051	0.163363384
10856	0.2164896	-0.022436424	0.077563187	0.017198384	0.01193879	0.178672918
10857	0.207945974	-0.017847612	0.074497377	0.01659137	0.00949553	0.17473777
10858	0.227467163	-0.017538046	0.074938627	0.018974475	0.012116927	0.169879555
10859	0.224337922	-0.021408981	0.074008999	0.013904405	0.013019725	0.173715922
10860	0.220899683	-0.021565957	0.076231746	0.02600708	0.007265968	0.16645233
10861	0.220396224	-0.019183563	0.078006032	0.022379891	0.010002129	0.169218639
10862	0.210439934	-0.022204131	0.077037523	0.017456181	0.010547802	0.160972472
10863	0.209076585	-0.015162783	0.075019986	0.039722028	0.015189296	0.163994734
10864	0.209909258	-0.020709326	0.078522349	0.02678994	0.022852379	0.15869183
10865	0.208153273	-0.016305448	0.07586918	0.043752198	0.019282239	0.174024808
10866	0.216588582	-0.026421649	0.080945939	0.022291398	0.014476807	0.14976657
10867	0.228806119	-0.024052198	0.079834588	0.034068061	0.018055765	0.152380973
10868	0.206213959	-0.01823094	0.074207976	0.036155562	0.025595416	0.158880177
10869	0.205458337	-0.012538016	0.074540579	0.032704207	0.027098558	0.167152854
10870	0.206948762	-0.015873637	0.07214825	0.027682686	0.017397834	0.155534247
10871	0.200987586	-0.017393698	0.07660658	0.023365381	0.024262163	0.168045483
10872	0.211585382	-0.017412358	0.071434692	0.029828483	0.024439287	0.177205228
10873	0.207656849	-0.019813825	0.074564652	0.028540159	0.020312219	0.165883187
10874	0.199740364	-0.025966622	0.079717796	0.027672148	0.018611983	0.178568777
10875	0.192338454	-0.021753531	0.074834195	0.029550528	0.026569212	0.175228996
10876	0.210489534	-0.018790331	0.075143549	0.027933652	0.02295118	0.167716862
10877	0.204323631	-0.021080286	0.085350372	0.037577968	0.026595519	0.178104297
10878	0.199274193	-0.023336577	0.074862169	0.038271893	0.019806714	0.180394192
10879	0.19012875	-0.019165134	0.073578029	0.032762199	0.025665716	0.190736101
10880	0.189004112	-0.017806377	0.072134747	0.041139364	0.024350224	0.18443495
10881	0.177868013	-0.019403004	0.074822031	0.038942792	0.02477073	0.189475309
10882	0.193165928	-0.029099174	0.077395001	0.04452507	0.017407505	0.183130531
10883	0.20063034	-0.027780171	0.0804565	0.042468822	0.015377936	0.184706482
10884	0.195203459	-0.030584454	0.079182279	0.044961471	0.019047186	0.200157426
10885	0.199418571	-0.024522984	0.083907841	0.03813384	0.01885879	0.18162423
10886	0.198727555	-0.020828958	0.083579229	0.036454011	0.026886784	0.184922105
10887	0.196251319	-0.019223798	0.072491208	0.040289832	0.021524198	0.188846923
10888	0.198646748	-0.024401145	0.070088005	0.034836477	0.021346074	0.17866409
10889	0.199170443	-0.021484543	0.076768238	0.043528809	0.031302609	0.202869428
10890	0.191303233	-0.024511412	0.075649179	0.035395174	0.020427671	0.189832181
