"iteration","","","","","","","","","",""
3103,0.877447180381468,-0.0673882302330107,1.05680247454092,0.0406162752079918,-0.0507518660991665,0.948219494511517,0.0597963892027566,0.00769755906890662,0.0303787369752325,1.02058585442324
3104,0.85311662227629,-0.0661515623884483,1.04234193449326,0.0311596199318607,-0.0527434714507111,0.931905100751139,0.0630288315764515,0.0183845060895867,-0.011110639189495,1.00314343728237
3105,0.897342946580184,-0.0861235897523732,1.05806020567773,0.0278683774686318,-0.102654930233319,0.952208124884544,0.0674568000856852,0.0131491090446637,0.00750899569055403,1.02406407375848
3106,0.878679607757191,-0.0745615506317313,1.0706343374456,0.0258925487040671,-0.0525694767596078,0.975062563637628,0.108088533942669,0.0347029840922044,0.0183290960936991,1.00510121403414
3107,0.836477454613988,-0.0613517775318183,1.0552953669143,0.0272464083279406,-0.0491612461034726,0.963626971510485,0.0728192202198467,0.0344721402106601,0.0271625851231039,1.00359501576352
3108,0.849821429694418,-0.0562791385872572,1.10544065247672,0.0246420518438162,-0.0712081997021867,0.929500216631469,0.0760956183639203,0.0154774617635294,0.0181896583467059,1.03412641739249
3109,0.86049087240431,-0.0440192549345631,1.0401607388118,0.0244071705616819,-0.0715974698487562,0.95834375577494,0.0794756917935487,0.031390911015662,0.0346061060567,1.01624037646956
3110,0.857797031142088,-0.0448929429986611,1.04088013306041,0.0250842233278231,-0.0525700229938537,0.947518001995732,0.0679427513042233,0.0271959982471751,0.0535110860467407,1.03489311930938
3111,0.843538030154928,-0.054162841881372,1.01421201966609,0.00790703544956979,-0.0515127579050042,0.943991676162459,0.0285103276891222,0.019818653442753,0.0303831248460671,1.02040378451563
3112,0.88016629374396,-0.0715490306342804,1.02902986113025,0.0109591803959131,-0.0640661456697004,0.925457389113162,0.0489039535052935,0.0175659948173619,0.0368715930106303,0.99121258523473
3113,0.854879471927298,-0.0505439970469201,1.05659876347192,0.00786344988195202,-0.0416365251275906,0.879561701370903,0.0722660259317085,0.0174716265618838,0.0484692884657009,1.03577971200014
3114,0.872132111534957,-0.0502225252361925,1.01287884685942,0.0110447631792454,-0.0972795717257438,0.911359366660788,0.0638648095840595,0.0142480446102977,0.0310009145805617,1.04696287419452
3115,0.871200839211051,-0.0627689852483741,1.03196992109907,0.0296416096091325,-0.062077796412175,0.912709866641243,0.0650490616232929,0.0386305100501737,0.0397913639429072,1.00346256608039
3116,0.845678346267207,-0.0509038841282901,1.02510096929073,0.0516221400313109,-0.0556565263975221,0.897316998462775,0.0831454267990969,0.0167382449961532,0.0148475770292539,1.01453942192684
3117,0.867827840099177,-0.0807354997890825,1.04591562531075,0.036997961006343,-0.0815130137852031,0.915505920318002,0.05844484583325,0.0388730891406377,0.0157375255726478,1.03275632678753
3118,0.879816139177204,-0.039218432927602,0.986449113997901,0.00676302157129649,-0.0503016083345244,0.846607584963173,0.0445542560255878,-0.00876694729992416,0.00532171919028101,1.03618389028952
3119,0.864864214216221,-0.0622432199771438,1.05060488021029,0.0230626229834458,-0.0672595772173286,0.907666742730245,0.0599520517606901,0.0203686269559124,0.0293031157080551,1.0460005539881
3120,0.887321611293815,-0.038738471413137,1.08272303034213,-0.00259977198862586,-0.0808426697686201,0.90318824680528,0.0549553972908552,0.0250664711982318,-0.0055338402807472,1.0467719740917
3121,0.860729004547861,-0.0487586551393558,1.01553007070887,0.0164339869825559,-0.0516987861669406,0.859420286657396,0.0708172160142212,0.0245775634814969,0.00983532016123477,1.00842001802657
3122,0.92620939529166,-0.106802803702245,1.08354308281742,0.0129274292576994,-0.0797507740156299,0.894580954643595,0.0832233233998009,0.0323807107042345,0.0165909204645827,1.01853505735637
3123,0.937763481982881,-0.0653054310263342,1.08730105785413,0.0407094694303493,-0.0882786549972576,0.886900604293762,0.065433619660995,0.0143251169615195,0.0223158336869712,1.07222319376336
3124,0.888907899431095,-0.0712088739787235,1.05143201065595,0.012572758630893,-0.0636322403714259,0.887689013313685,0.084264820278914,0.00202687793626406,0.0271091715864862,1.0958805472347
3125,0.932073264161856,-0.0694032852938262,1.07833510057186,0.0241807087550154,-0.0678831680951735,0.887364262744838,0.0700252395982608,0.0502257178965566,0.0144476596095975,1.06890242853429
3126,0.921992572208316,-0.102161743897107,1.1083890652035,0.0218705321519356,-0.0581178091972862,0.890963925748808,0.0667511038138759,0.0212849149211974,0.0206900804810067,1.06702564526656
3127,0.932356039342071,-0.0685983985305634,1.1071568013827,0.016341820003907,-0.0775786412111749,0.88534349580453,0.0936742910994352,0.0275110919947963,0.00548346407839255,1.08532313647695
3128,0.900107978348661,-0.0902667793620063,1.09825464917423,0.0288183167727002,-0.0742804575849086,0.90961187521414,0.0622693796338753,0.00235931416655998,0.0262756115773407,1.03533313266774
3129,0.895403440150745,-0.0753124643030784,1.08486652527735,0.00452070607460142,-0.0506243190691984,0.871831367533149,0.045794248491344,-0.0144805372157407,0.0136625730980962,1.07213150688498
3130,0.938324353970173,-0.0809733903587534,1.08837576535473,0.0427991350372744,-0.0560516362177791,0.938302154738685,0.068664006474036,0.013109305792317,0.028288316107159,1.0467090164389
3131,0.893000989396503,-0.102455552141764,1.08456971537419,0.018908835759965,-0.0400645888959267,0.913731130670388,0.0982295987687266,-0.00839075449610461,0.0204141195834062,1.03706126819281
3132,0.913690643160064,-0.118519695736426,1.09023805519136,0.0320329470217008,-0.0576268149727793,0.916063871903399,0.0629725669632677,-0.0186382908145761,0.0179431216735809,1.08261983099589
3133,0.929258141505221,-0.0945873355021326,1.14661832953998,0.0213763092549907,-0.0759398149121054,0.942743350893711,0.0874294325127115,-0.00609786122209531,0.0143123128218319,1.05528927397597
3134,0.907941878005411,-0.0714927651578993,1.13868549957871,0.0279662370253161,-0.0972528043855554,0.952645856830501,0.0816596047765746,-0.0227975214480337,0.0326660520530982,1.05367482771811
3135,0.884489002075883,-0.0759863780591926,1.14255491849025,0.0265344814375057,-0.0488104400118076,0.899537169408015,0.0560779300660694,-0.0105011423053668,0.0256531090964185,1.00190085461922
3136,0.913708270133507,-0.0789422674284034,1.12183294421953,0.0380604442817802,-0.0522198520695724,0.912973220525324,0.0935041915235617,-0.00489239102884718,0.0573093942888038,1.09072955584989
3137,0.90190340388603,-0.0826322600820124,1.13506360357148,0.0249175278762234,-0.0748495411328159,0.907134842311281,0.0729262297911587,-0.044877473455753,0.0373439802344795,1.0421224955021
3138,0.943905174443846,-0.0840475305759272,1.10374673030835,0.0239818416596367,-0.0484990073418861,0.893970214558108,0.0878947346162996,-0.0139727859387777,0.0233437279370346,1.04363840370432
3139,0.930062628639238,-0.100231010803893,1.14400264229651,0.0287005206740802,-0.054525970716544,0.906278530516767,0.0862314710000531,-0.0458434833666555,0.0350652750241942,1.08640389603014
3140,0.913629632271,-0.106174577304574,1.13557251359177,0.0199719967641052,-0.0482421201552016,0.894009296344288,0.0742765748594787,-0.047997230559932,0.0218177766434635,1.05040611926856
3141,0.922529372530716,-0.0969229422695087,1.15892619748609,0.0320378467278467,-0.0583063725529324,0.967123208015217,0.0709124740278081,-0.0129839362036325,0.0266941130773053,1.07007976714703
3142,0.929731413882863,-0.0845241738023311,1.14462011429808,0.00997385925709519,-0.072102148156835,0.93256994380292,0.0874182682542682,-0.0166064764586846,0.0098594657901103,1.0766085323367
3143,0.914341916505003,-0.10781312571962,1.11565680720116,0.0424367489943165,-0.0369141139664951,0.945860372828413,0.119629080921531,-0.0163228962103071,0.00204220098227736,1.08119689177978
3144,0.919180771983259,-0.0600029047974299,1.14010433579144,0.026907608559444,-0.0405580025489438,0.908945116217333,0.0785182520748536,-0.0133354166040687,0.00256982385205276,1.10810178749195
3145,0.914652394894075,-0.0905404652743735,1.09706723551425,0.00131025277513959,-0.040058377593456,0.902898446500849,0.0835692061654783,-0.00317193033307331,0.0193838852428278,1.10174717064635
3146,0.892972159276693,-0.101672775557095,1.0830456902681,0.0384129160165317,-0.0562401454471498,0.92135414998087,0.0832416392968529,-0.000223181529789589,-0.0107443521899358,1.06623964144659
3147,0.874802300199435,-0.104452665784287,1.15406106353463,0.0208198940255789,-0.0388718277111385,0.940160796034952,0.0578019102252317,0.0222340478945321,-0.0351804666465612,1.0902070236884
3148,0.935110543659038,-0.0967624084667575,1.11621129819745,0.0149694715039841,-0.0559652933384608,0.937514071805946,0.0812958924244414,-0.000335259412922902,-0.0327888607012618,1.09271546746771
3149,0.889565879286326,-0.0867079057840137,1.10265660246445,0.0256495605754814,-0.00760731930387419,0.962497685753632,0.095661650942335,-0.00879046329076193,-0.013572092154432,1.09655967286511
3150,0.895531550641621,-0.103550230347746,1.14385332926779,0.0193001530684265,-0.0183024702845991,0.96284433064111,0.0892510213201011,-0.00718834964556088,-0.00974557156668575,1.09850961399716
3151,0.883946664023652,-0.096934199575586,1.08245921441427,0.00533947463510441,-0.0570092947826061,1.00181026976084,0.0768541748981587,-0.00264862631835617,-0.0139923061382616,1.07679286426174
3152,0.898365419091269,-0.103005226586686,1.13846861681895,0.0294765407731657,-0.0780582286962562,0.948521804950634,0.076760047927017,0.0380037488450504,-0.0449069373171577,1.10833948464983
3153,0.912000968147811,-0.129778268890235,1.07441794108461,0.0206252840263193,-0.0361929706006739,0.987002560972665,0.101488859963213,0.0101218610757613,0.0111184874753721,1.09961083833936
3154,0.91667793064773,-0.113672904661513,1.11894742693476,0.0192291338984585,-0.0283788026120295,0.966013311725179,0.0777484225771059,0.0190386762100328,0.0170601293479034,1.09181904767989
3155,0.926604142009997,-0.0885452358806116,1.10702140020107,0.00963107643203609,-0.0359871354240032,0.949772485088864,0.0815132562208162,0.025558913701368,-0.0175734127166924,1.10355550869453
3156,0.91514597797422,-0.0845008607987289,1.05103226213509,-0.00955026197861961,-0.0643147995937192,0.966610131378677,0.0763594939718241,0.0407147731474165,-0.0086178174891957,1.15325551992963
3157,0.931132186827797,-0.0933650806964019,1.12438631179957,0.010395090180218,-0.0584141240652808,0.990051607761011,0.111658162068339,0.013519689119911,-0.0157989166811438,1.14467994381211
3158,0.907557107050334,-0.120067257162519,1.07086770234427,0.00947538810527667,-0.0502719303146264,0.958590609023054,0.100712651786622,1.02249400361349e-05,-0.0214913402148479,1.10277492851264
3159,0.936975236141311,-0.0806720935173716,1.10666815841167,-0.0305182236607415,-0.0534854527846799,0.949130477528436,0.10628133765144,-0.00121279705218783,-0.00548659708980227,1.15421098209771
3160,0.940206142168683,-0.109921160055788,1.12025890280063,-0.0185949290779929,-0.0571235931378384,0.959850582871639,0.0988067219840033,-0.018497501553666,-0.0289036459082443,1.14357476000912
3161,0.931275056521712,-0.118237264889725,1.13686653879364,-0.0162621850331909,-0.0542986504597736,0.916830518317152,0.0897626650072038,0.00951911269787914,-0.0256751082603441,1.13163729433949
3162,0.960367612983997,-0.121268944299561,1.11803995460539,-0.00671861590600844,-0.0497504443697507,0.921990348369144,0.0987980588320313,-0.00811261495373116,-0.0511032963737926,1.14055074225069
3163,0.892527520304632,-0.0870122222479739,1.12679724329763,0.0012265297982299,-0.0854229316556751,0.964911526050467,0.0795401171155677,-0.0179907610652337,-0.0404454706463876,1.11057256415759
3164,0.955281663220239,-0.107107853213618,1.08147329741754,-0.00982582871370618,-0.0505014956766256,0.976461055711477,0.116046322761039,0.0220547842619794,-0.0419756077846062,1.1312085746614
3165,0.926506328138925,-0.100857913923527,1.08595893592423,0.0083982556191561,-0.0604468362434605,0.973546622851741,0.0879486855990136,0.00517993520161867,-0.0494724538665767,1.14254951602869
3166,0.950671604163009,-0.0845175565639931,1.07966257180721,0.00848387525255764,-0.0810227179069226,0.926224027392376,0.100604605799159,0.0169918133383194,-0.0390543153051138,1.15428003517869
3167,0.968332961656783,-0.0810246110343453,1.04263568240006,-0.00519133675266965,-0.0538435797057235,0.978245792849796,0.104319402440595,-0.016350036136495,-0.0257415306438625,1.14240051030247
3168,0.969377540842523,-0.0921167487809131,1.05196871972502,-0.00284350072465062,-0.0523507617650482,0.914183560072327,0.073748089496021,-0.0133600247112414,-0.0736778102294096,1.13468642279402
3169,0.957080790234335,-0.121084332530617,1.07354823448435,-0.0127013163297139,-0.0463906571488431,0.972219139096858,0.0532156857050305,-0.0318012281243597,-0.0740765107185702,1.17015125850368
3170,0.948725307452474,-0.0937257147932481,1.07165585944269,-0.0245278600027294,-0.0534039797906361,0.966895033545373,0.092485830654688,-0.0356176388131269,-0.0505869135661351,1.11929454231348
3171,0.97547935091252,-0.0788110992422033,1.04854796541983,-0.00497254474190055,-0.0623009299148298,0.951820815624804,0.10042774252679,-0.0275783888409414,-0.0442167755952056,1.14150250089152
3172,0.92331365988226,-0.085867895578188,1.03410427179869,-0.0134104726691502,-0.0456769000666175,0.935630767331031,0.0482060162529859,-0.0172887000955348,-0.0459826786117506,1.12396177811633
3173,0.956132790826812,-0.0604500123882689,1.0750284687123,0.0142834582232477,-0.0501901292250271,0.939472908805713,0.0959624175403412,-0.0229426995331561,-0.0370066283600415,1.12456480085837
3174,0.95112495688224,-0.0934914434703012,1.0583100077419,0.0245066573741123,-0.0561116450828614,0.955776120909061,0.0820065503247294,-0.050806219267859,-0.0677554297255398,1.17291886512798
3175,0.926724874131623,-0.0893301185312422,1.10845836387849,0.0141578350858854,-0.0556262017743003,0.923214260906135,0.0724730536855591,-0.0393142098591403,-0.0648863739555136,1.13992751703512
3176,0.963395528809692,-0.098312659339488,1.08931511004758,0.015334412328588,-0.06218465209132,0.942326770479927,0.0557138578207574,-0.0258360622207365,-0.054066844286302,1.11861111856199
3177,0.933022336357315,-0.0963909206432772,1.08147195933744,0.00856837515471749,-0.0678509890244243,0.947939048108403,0.057323541749501,0.0225764330628941,-0.0763659066231284,1.13850769871304
3178,0.962633238171962,-0.121285262961735,1.12485800641977,-0.00540484377633903,-0.0176258410782242,0.956537793979348,0.0784270677845917,-0.00210991514621576,-0.0655055236374536,1.1637237450588
3179,0.942268555992517,-0.0814743118490028,1.11966354013144,0.012195643748219,-0.0768573831553224,0.97361582514134,0.0407644102267436,0.00455758127410362,-0.0827143195266231,1.17341290631241
3180,0.931053905137126,-0.0884191820951818,1.08472931704315,0.00753130406411832,-0.0285992862468195,0.959332439387923,0.0816928704616418,-0.0219200282005243,-0.0835955937415908,1.16492547972248
3181,0.951189428329944,-0.105095550880327,1.10329772045829,-0.00742462002004291,-0.089878265774841,0.989358761077393,0.0925033575248272,-0.000760089555796539,-0.0752341226666489,1.1221432726882
3182,0.990565810017209,-0.100424692398184,1.06246939219597,-0.0050906969862545,-0.0318688991036338,0.945328644089733,0.0688789361701706,-0.0388634541526559,-0.0820788322232355,1.12206060631893
3183,0.977099001666917,-0.0997760668605083,1.13390559602329,0.0318557461523252,-0.0815282162040437,0.999532238442457,0.0791133322016153,-0.0258153512743947,-0.0573345143928384,1.15479565108796
3184,0.929514707126643,-0.062814658901461,1.08432460843618,0.0255338889381005,-0.0769251351249317,0.960824234142499,0.0611068627531791,-0.0308472855117041,-0.0779806655774524,1.18395821371661
3185,0.972893065284816,-0.0896812045990897,1.08871529956789,0.013619574196852,-0.0642196930137461,0.979590142523714,0.0622783411707213,-0.0276183421901617,-0.0896278764414639,1.16600546813277
3186,0.992097626230642,-0.0619204119559893,1.0477465231255,0.02738443176801,-0.0430235283646429,0.968256339525158,0.0697696042430883,-0.00227488340851009,-0.0989188697184545,1.15280437674655
3187,0.960629219641577,-0.0887028947153983,1.14015772849298,0.0181682613878753,-0.0844806473922591,0.973233205409524,0.065131406482789,-0.0237314530847034,-0.0925457488080587,1.12177597068455
3188,0.973048831866678,-0.108969000906944,1.09486747385959,0.00797458135744262,-0.0499851508202295,0.961644958798905,0.0873146103833662,0.00538409435120678,-0.065416661698848,1.13382578030025
3189,0.960852206897469,-0.0778649556814927,1.0970812705294,0.0148225147886196,-0.0691433632274742,0.948982268348217,0.101528743633176,-0.021366095095356,-0.0746145816239439,1.17223054074942
3190,0.918889787844224,-0.0772990393186029,1.12773937306034,0.0159134197068403,-0.0514824403933803,0.933619945794528,0.0746194230098366,-0.0190221851001131,-0.0985461340785003,1.10639154660566
3191,0.936403515458045,-0.0787597248196826,1.10529669303711,0.00478080856523321,-0.0542922538170351,0.969523877507132,0.0846229312131907,-0.00217322059437578,-0.0563231893204488,1.11181875741244
3192,0.958177718195732,-0.0851296051678459,1.10290410954358,0.0163211782023079,-0.0695959430905349,0.938906901423004,0.0850713960647604,-0.0142142448630679,-0.095088025179981,1.100166128219
3193,0.957430474857489,-0.0764123446149557,1.11033108075222,-0.00757611916630913,-0.0456614057190314,0.935925195885132,0.075679389057139,0.0140247597253266,-0.101472857475338,1.13286771654186
3194,0.956581400638435,-0.0761180103479151,1.06099536175475,0.011349932248078,-0.0486324705053608,0.949990244392813,0.0890236081044994,0.0139902668983173,-0.0700713765348596,1.12650413868484
3195,0.955922917397049,-0.0869389477214349,1.08058422888259,0.0227985986641904,-0.0617476642823215,0.926661872478348,0.0819005633054574,-0.00453871414672427,-0.0836295219626843,1.08437547448632
3196,0.934251408518465,-0.0652296401511469,1.16651508253317,0.00620257058695097,-0.0371024432032858,0.922999759513884,0.096578462826826,-0.00741971085021633,-0.0734747130083545,1.06055303844787
3197,0.964577146324805,-0.0662568668173017,1.15451378124035,0.0232259403551873,-0.0649725593040965,0.920620383391634,0.121821790975722,-0.0161942366740857,-0.0510581724717046,1.12335889585299
3198,0.940027135216722,-0.0417755674822012,1.11457136162168,0.0317200855948705,-0.0306570090408318,0.927554362892824,0.0946608058395142,-0.0126416125864445,-0.0663453586348009,1.13782667796123
3199,0.959581158339645,-0.0530765285686534,1.10837736745835,0.0203165498154886,-0.0512265302671257,0.934210333894142,0.102093256079896,0.0173028340294258,-0.053055413511077,1.09606536146165
3200,0.925710989515294,-0.0797933072447811,1.11530535454434,0.0123824234601621,-0.0418789603872872,0.939158927806235,0.0913899431161928,0.0294911009643815,-0.0737690358584727,1.08859896923336
3201,0.993315611193358,-0.0336629816686442,1.11216474587175,0.0119503181211924,-0.022310387774298,0.930833517663817,0.125714686150012,0.00124642528598622,-0.065171984287028,1.05407747367328
3202,0.982523292709825,-0.0629101425586194,1.11510910286485,0.0277818727098336,-0.0472715115767601,0.950417923259893,0.0827905096499374,-0.000726041152143548,-0.0677156492875381,1.07659696772726
3203,0.984335978785154,-0.0761879498655031,1.09556953451261,0.0201239742861244,-0.0440467253655116,0.9323221657415,0.0600449248424114,0.00874589479494486,-0.0884553513787363,1.03454677989359
3204,0.954017596908836,-0.072019245255524,1.09594327835887,0.0294317687645954,-0.0699026639078431,0.925737879774621,0.0434548488492502,0.0353754529218988,-0.101676756079444,1.13569355575902
3205,0.936290023118265,-0.0371068124487718,1.07579652810614,0.0127450992210179,-0.0482542339563578,0.914211547235904,0.0736201414700548,0.00838179001919892,-0.0768070654600886,1.05868281570547
3206,0.955892633262649,-0.0716506741975279,1.12345876324478,-0.000936453478933288,-0.0557754749108387,0.934144026137889,0.087516347258531,-0.00588050604884558,-0.058023659324019,1.07625411980894
3207,0.921298277888065,-0.0593154685032305,1.10420655036809,0.0127295663908293,-0.0478881835967743,0.927133605209888,0.0910483871920113,-0.000836768611683154,-0.0688032022117452,1.07743364245126
3208,0.911461141258756,-0.0689367302084248,1.07250235390827,0.0126033841585459,-0.0600876819238452,0.939630939835648,0.0728538090605319,0.0116655618039322,-0.0690178980245925,1.08381649254039
3209,0.937281551464176,-0.0597383189180272,1.11523542874018,0.0160094257682739,-0.0434394521688626,0.94044169931968,0.0908329295154418,0.0278647760671654,-0.0716904146276062,1.12626460080746
3210,0.911525391682742,-0.053406571236428,1.0766499067056,0.0244328618918681,-0.0517367404415849,0.93581439811248,0.10007053101926,0.00726537457105886,-0.0831405733891881,1.08357882854483
3211,0.940924139209642,-0.0527156140258553,1.11253886003996,0.0179333195043495,-0.0385440951481746,0.912981983341791,0.095849106737716,0.0278236635868931,-0.0836263244077593,1.08946590998266
3212,0.890026380992139,-0.0547677622736063,1.04513612217735,0.00552752393979749,-0.039621055863537,0.925082559028945,0.0767070297566368,-0.00284250926101877,-0.0614835036393392,1.06902813402971
3213,0.913551265050291,-0.0539134340599428,1.10445656382357,0.0131677853283415,-0.0689917096235852,0.945009966301792,0.098083054536598,-0.0125521455141333,-0.0793267625133369,1.08244827602252
3214,0.917191192019065,-0.0461317573007139,1.06348070382736,-0.00310307536880423,-0.0271083271722454,0.910687793161278,0.0774029615745532,-0.0149476155070979,-0.0586833579437908,1.0973550568726
3215,0.939915115263139,-0.0361838256483378,1.03777366366132,0.0207644936340231,-0.0604203454399539,0.916820526551591,0.108085442920575,-0.00134197950623318,-0.0720911062160779,1.07751737196626
3216,0.92661361440243,-0.0672533338126548,1.04837330742097,0.0178989169678474,-0.0562669582192971,0.926363267784325,0.0916714382018594,-0.00890978647370345,-0.103783628957586,1.11149489674459
3217,0.944420009397194,-0.0573459202625501,1.03295234213411,0.0207571360768342,-0.0551565160434198,0.89915559637795,0.108203330427066,0.0116470678982308,-0.0544193359907293,1.11985244779049
3218,0.947278277309891,-0.0534620898484093,1.05256448352549,0.0221208106204015,-0.0389251940349454,0.877843528224007,0.128458300605057,-0.00263301314996672,-0.0876584592101169,1.14377885739171
3219,0.916382150659681,-0.0487095684141404,1.01403021241253,0.0163315278118955,-0.051745989471577,0.924152419073407,0.108851712545748,-0.0018816500886565,-0.0772524505817687,1.10928291422584
3220,0.926815230301655,-0.0589446063086787,1.02803598471929,0.02304414381563,-0.0539841388708115,0.930746345318866,0.128353043372856,0.0151416523028966,-0.063653504298663,1.11848974590861
3221,0.936074182685252,-0.0331630201290341,1.01310586511894,0.0288915192228234,-0.0306145086300792,0.94037906140601,0.120246166604809,-0.00811618757350692,-0.0815122964422996,1.16386914372964
3222,0.926521489368791,-0.0523737626800458,1.06818986865251,0.0186381405566054,-0.0764259624347469,0.931707229600089,0.121908610181864,0.0225612639783114,-0.0610007616740553,1.15615813917807
3223,0.928427779750593,-0.00906702053992312,1.04163980022631,0.0316591593843073,-0.0565569245562829,0.919801073406869,0.116090689980754,0.044497371639485,-0.0395423175724982,1.09866213610774
3224,0.924154308089795,-0.0439228675537064,1.06837114032897,0.0133262363643837,-0.0564418660250881,0.928737987204371,0.112100780104485,0.0140699798635993,-0.0645108320003383,1.1117717844979
3225,0.940311200057827,-0.045942379214393,1.05570590561072,0.0186185105932651,-0.0212026835940646,0.909459038175003,0.107746446781102,-0.0310508166517183,-0.0891895843993785,1.15430045864282
3226,0.953412388074764,-0.05777899115388,1.04878857913166,0.0128436003228854,-0.0401058569195526,0.897389998127803,0.101886255047995,0.0334774727522617,-0.0655406229527631,1.09529550441956
3227,0.920012684819387,-0.0145739670469497,1.01687283466284,0.0130020318735726,-0.0198602512147646,0.909418351043055,0.10800939732947,-0.0162286691334582,-0.0899908415091853,1.08712235577277
3228,0.900609374241052,-0.0299984105051271,1.04690812318996,0.00709796677506315,-0.0400706883163049,0.926294477544993,0.105686933784226,-0.0265712033571687,-0.0663822748449112,1.05945063699781
3229,0.961599591421594,-0.0326707918658558,1.03372132260219,0.0250234843015271,-0.0598489112265354,0.904906302790988,0.125054256516754,-0.0184970900910998,-0.0696842022100008,1.0957889152746
3230,0.943688364503365,-0.0430799265873488,0.998775593201609,-0.00257571959013625,-0.0419359854502994,0.938810489709995,0.125604791657597,-0.0322196371751082,-0.0651987337583341,1.08412946404188
3231,0.87815805121056,-0.0353245196818689,1.02345159585614,0.0161011516118005,-0.0191149271895465,0.896337683970295,0.111861857513919,-0.04173020106099,-0.070690229216363,1.06687480492223
3232,0.961410327090064,-0.0279719823511611,1.01302993050908,0.0389527792053952,-0.0323262063789251,0.868990590619069,0.132502293439621,-0.0570593868474187,-0.0505969811665356,1.07038161891107
3233,0.925205137464181,-0.0387737158964059,1.02019664746279,-0.00425758113983808,-0.0399938428330897,0.916193645855498,0.102808575323306,0.00497172307768784,-0.0554726645813577,1.0505925817273
3234,0.947369077210277,-0.0234111039603414,1.02339362878285,0.0265821807653799,-0.0337250238862979,0.927197524970001,0.119877611089694,-0.00303045402807243,-0.053785237960272,1.04921465181511
3235,0.929843340094181,-0.03994124485576,1.06006161346485,0.0547256390908732,-0.0641822906838763,0.92747256745752,0.117214012478868,0.00241298058359718,-0.0433120566478076,1.0632003887951
3236,0.938102451014614,-0.0141781998662888,1.02516076038949,0.00682405565675064,-0.029240678719582,0.894719406398619,0.132168335178136,-0.00221706572113504,-0.0771407088231557,1.05219864870996
3237,0.908361334444976,-0.0353654312625762,1.01143230006085,0.0384335394832101,-0.0575600653455263,0.895419537054816,0.135917730783766,0.0100686067481773,-0.0508958022014052,1.08636808560716
3238,0.939797215495342,-0.027084169930032,1.04031793408187,0.0412413183301288,-0.0559806592345827,0.878451516914097,0.112860548013905,-0.00421559065093189,-0.0656497963009278,1.07031473938191
3239,0.933838283559007,-0.0175782377152571,0.996364727064369,0.0616741588332633,-0.0471738533975258,0.921290722866485,0.100638224765289,-0.0102413421251681,-0.095520613214943,1.07425506155891
3240,0.918396001162309,-0.0139941993115527,1.0304538440708,0.0520812681013029,-0.0400432279701989,0.946205226583866,0.124142630931626,0.00750676947980329,-0.0641860739873427,1.0855663898735
3241,0.956733572282595,-0.0554662141178128,1.00097206553291,0.0236356905318254,-0.0445503151530521,0.89913626571276,0.123018480982394,-0.0081132077504014,-0.0646026803035145,1.0769012413528
3242,0.918601764982385,-0.0195404672960479,0.994637501131692,0.0143649979370411,-0.0148161789555602,0.92336870894422,0.125068246740061,0.0201184080774756,-0.061824256123491,1.09956750129279
3243,0.919217561382072,-0.0253798786137966,1.00329857034837,0.0626850121844177,-0.0634211713416957,0.938283177390843,0.122782688770394,0.00856699515660971,-0.0528784482628888,1.07967942781438
3244,0.924819838950999,-0.0318913074698952,1.02480108092193,0.025514660784588,-0.0505815874760987,0.943536740280023,0.143565966391239,-0.00363433192038502,-0.071440097310414,1.07444328557893
3245,0.908857386749185,-0.0497652719162782,0.977848898935377,0.0433400539581476,-0.0582346402520596,0.910597291197416,0.124628589645247,-0.0278477588242975,-0.0604172585218721,1.07631738754591
3246,0.898535212908511,-0.00425465814564279,1.01290752612072,0.0125677155379154,-0.0515140547664038,0.902618119168675,0.138817571897635,0.00617404338025085,-0.0572799786754855,1.1234617347269
3247,0.8829754503105,0.0029783580661854,1.0297785712867,0.0181035934584821,-0.0549354892998976,0.912427497411835,0.101818739599699,-0.00556127520883328,-0.0734944531894265,1.08670588322133
3248,0.908930760240431,-0.0207194123279632,0.977762436602359,0.0299425646826695,-0.0663372056198847,0.898785455831237,0.0952617525981917,0.02217920538772,-0.0385067867884462,1.05677737680205
3249,0.914015765022112,-0.019336562566972,1.02051826196349,0.021205117278243,-0.0622089461833161,0.909524982080128,0.0959807607194598,0.0265404686106753,-0.0575279292075748,1.0779208244594
3250,0.917847739828819,-0.0125661566658746,1.01253654931101,0.0147249234206601,-0.0358269487120158,0.904730913544367,0.0915800928863762,0.000113207852222413,-0.0286021587863141,1.0929947077092
3251,0.926920990409892,-0.0345307212127983,0.994612980172768,0.030240374834055,-0.0356543373641385,0.885829498735602,0.114128996386937,-0.0102473174155074,-0.0435213500675564,1.07047265096276
3252,0.889454554735634,-0.0151169472903425,0.999829168414639,0.0235709586587996,-0.0750558024191529,0.925565356018275,0.0819363194513435,-0.00875130697598516,-0.0531021530167661,1.05064657495846
3253,0.90768842916314,-0.0327814808393165,1.0103795935132,0.015962855303091,-0.0620531057550425,0.91848661225987,0.104733397305175,-0.00783414617790188,-0.0595335516871597,1.07420412630821
3254,0.883304405725421,-0.0490068031114866,1.04017816526264,0.0290299744334021,-0.058955018097543,0.909306802282106,0.107658576129146,-0.0139028943337624,-0.0521212437709619,1.10656892544445
3255,0.919529694942194,-0.0396316746000224,1.01387818507992,0.042291265193461,-0.025142787406897,0.941491658493046,0.0970593233575299,0.0160250875513028,-0.0447354544675888,1.06674714834153
