"iteration","Bx_class1","By_class1","Bx_class2","By_class2"
757,0.533583956073269,-0.426113970155535,-0.18116530569184,0.111220333199587
758,0.525547681863368,-0.434443364200007,-0.18245154583536,0.106785716557403
759,0.535109514608311,-0.468277580689275,-0.192966862628236,0.129505035545032
760,0.560198998941205,-0.453480129198942,-0.21063137902147,0.127597337100443
761,0.544714247525772,-0.440644360575554,-0.184864047408213,0.11354184681214
762,0.526841123530707,-0.443740839532828,-0.206450142705466,0.132393831722536
763,0.509152863257545,-0.441437453497816,-0.176154460323855,0.121351862477621
764,0.536749864301735,-0.433466136478028,-0.197745567823081,0.131499314732004
765,0.548761544338158,-0.43964786371474,-0.204026414874529,0.140234317687564
766,0.539354021183258,-0.454052222151257,-0.191641883442334,0.12722976945456
767,0.534411679687637,-0.471472044082118,-0.226633808841789,0.162531039493534
768,0.533125342246876,-0.456074125812001,-0.198596437171304,0.165298931046375
769,0.548798823162281,-0.446095046379918,-0.196671305450465,0.143135462212367
770,0.521485240607579,-0.465760236328842,-0.195069516195024,0.163158572785433
771,0.551486681501636,-0.47693597266991,-0.19253123549499,0.123319058117675
772,0.514325006525857,-0.464821707945029,-0.18519285469973,0.130944873327756
773,0.542033606814902,-0.446694122531246,-0.203935803672275,0.121823161013323
774,0.512700354627164,-0.466649378691838,-0.204474710369397,0.135871119300495
775,0.533804390661791,-0.429577080205108,-0.204303184630871,0.119976073718393
776,0.546199266947947,-0.440925035054409,-0.202911136585496,0.150653112486821
777,0.546518780691152,-0.442252727920742,-0.1898370258231,0.172975808888657
778,0.535844515992346,-0.426443391514424,-0.195957830167227,0.148684883134826
779,0.497428137644596,-0.428490447357159,-0.175343387872276,0.128496633312931
780,0.551298009080394,-0.443832850909888,-0.173754916942412,0.144806425728632
781,0.552249806428738,-0.415498165581424,-0.155959438875945,0.127555108750495
782,0.578501621362507,-0.453267627039275,-0.146918869894734,0.127672862778983
783,0.545909762803403,-0.426810027509927,-0.173136877559046,0.125714625692246
784,0.542808261155915,-0.438443522502407,-0.169547728194196,0.139896983082996
785,0.546175191100432,-0.425368071398397,-0.182031664681448,0.0934572284353767
786,0.552064027461841,-0.438786541096878,-0.150931964798457,0.129717354437691
787,0.549176840141434,-0.449059493681779,-0.168490873924872,0.161424919202757
788,0.535759854941364,-0.447908021038058,-0.192974009245206,0.13200749602703
789,0.537860448469141,-0.425313900818871,-0.150085451216693,0.143273710253946
790,0.549084380754673,-0.478393555081134,-0.171585959542854,0.154157579682364
791,0.553812283777786,-0.433806935213524,-0.155786158260956,0.108596283099587
792,0.541614247349365,-0.458236532015372,-0.175482940621564,0.14492718249719
793,0.544500373686086,-0.434212197339325,-0.182914351378401,0.175838215176468
794,0.529350182087392,-0.424107908947132,-0.181420096711132,0.128222099217315
795,0.516178510840066,-0.444410697760917,-0.189584969493803,0.136992899783179
796,0.516299486830804,-0.417756869084525,-0.171331495408985,0.131277569963985
797,0.517312403691222,-0.457210937710812,-0.183719553923127,0.140932108982617
798,0.525638614293178,-0.474080369944671,-0.179098357998137,0.119417704006457
799,0.503237591986034,-0.464746762087247,-0.190740944991082,0.148478382337671
800,0.53992442220894,-0.436278332237805,-0.167574158464712,0.139955403296101
801,0.536020666382688,-0.463313733665071,-0.171397793603794,0.138166787390007
802,0.513396741459857,-0.472014154933518,-0.198345855256584,0.148203996992779
803,0.524617765144941,-0.458276565182619,-0.178935871926429,0.124284134009978
804,0.511360302348125,-0.45630737754574,-0.216936741615845,0.138124542079459
805,0.51974634011303,-0.451264750007478,-0.16964497704803,0.135500712159235
806,0.495314109305825,-0.444604635104338,-0.193991336689442,0.133421964936094
807,0.483616342485977,-0.46723259590384,-0.176097532368473,0.170907150852319
808,0.541938084292225,-0.461070194711944,-0.179202135929293,0.138339340366417
809,0.534635651435004,-0.460680225058503,-0.198463056090935,0.130107628235551
810,0.534401165397899,-0.455940783600349,-0.171428300738911,0.148045575092122
811,0.534727200052261,-0.487354785077947,-0.193897136157812,0.134029112420111
812,0.534547520890434,-0.492791291205042,-0.188751233088316,0.144198870025297
813,0.56010664744879,-0.458759393171226,-0.191445210692743,0.139604388351481
814,0.526919279582843,-0.46406409301334,-0.19659337125918,0.142490656195852
815,0.54404164039482,-0.469064240534935,-0.170313951577209,0.125885349675851
816,0.501454012042833,-0.478296836861417,-0.19941503918218,0.125470628419752
817,0.532003501991612,-0.43402948316237,-0.170619389120816,0.147630430687604
818,0.520144665808961,-0.446957138738782,-0.174521715838786,0.110997329126826
819,0.524190525251232,-0.447072272310095,-0.196059697082689,0.145474297073628
820,0.54651574522752,-0.432086317978152,-0.186347047473019,0.148578850006516
821,0.546820103174036,-0.439902814911536,-0.196577881650616,0.120025879518476
822,0.545400260550521,-0.416222988175732,-0.184478738258194,0.124288368104612
823,0.54347128051699,-0.427105432647624,-0.182122373283438,0.101116249508254
824,0.517000254476543,-0.421054551497475,-0.170860086561026,0.139396094334982
825,0.533326228302801,-0.42691420755667,-0.17555631650097,0.103274073115202
826,0.574898815378939,-0.461810320578299,-0.169500860023885,0.125174796438176
827,0.563615827856078,-0.428424168781508,-0.172984072633588,0.109708456775705
828,0.537368370858826,-0.426852497516886,-0.162168830717497,0.105164684893356
829,0.555995988678126,-0.424771527718453,-0.164441004229615,0.128163729155454
830,0.545458341680383,-0.418033937154839,-0.179518504916732,0.138181466402987
831,0.559258155168331,-0.444047776953969,-0.179161569038835,0.104303841920899
832,0.495043181964274,-0.450685469142446,-0.180780737554231,0.0913921042031732
833,0.557930621161895,-0.475639495519707,-0.188034792605846,0.102470816659472
834,0.532348180383302,-0.440524276638144,-0.166363924576117,0.117057256604854
835,0.540841990592037,-0.421126017068356,-0.169139443268007,0.133390386845845
836,0.51751450612023,-0.41938966233658,-0.172740361864318,0.111171420938186
837,0.54214848127144,-0.406975408205507,-0.179425980308897,0.0973620234718506
838,0.541377057020646,-0.419800155522795,-0.174696216871128,0.12119539804645
839,0.563705534812681,-0.424558958104014,-0.176796294449043,0.110756974496274
840,0.526192841074767,-0.424949769983159,-0.190444326770083,0.11375509837939
841,0.564985258790365,-0.423025233153034,-0.162909783846202,0.120537298079452
842,0.548503719877504,-0.470906781899984,-0.190189555167766,0.123041472840094
843,0.568546208521908,-0.439014919556059,-0.1857554493203,0.105348924272863
844,0.556856592888471,-0.441468381379965,-0.206837656773137,0.117148493225378
845,0.552145627319109,-0.449213912014681,-0.186010323375649,0.111298022904295
846,0.544384245046345,-0.459993227548979,-0.191645650334407,0.0914990898560826
847,0.572486176887408,-0.43705134399057,-0.174957080493994,0.0786875916885381
848,0.576582207269206,-0.466150488719112,-0.185508782353853,0.110377708425834
849,0.551253352636407,-0.426418761183455,-0.157975241656842,0.123136118000693
850,0.516520879569761,-0.431855243823263,-0.175361941864847,0.0955863760771487
851,0.535026053366123,-0.452590840484993,-0.187597641210084,0.113657570697357
852,0.535079830805173,-0.416049316799055,-0.191920241484894,0.104353584861475
853,0.549602159243998,-0.434999086947924,-0.188779694264955,0.0941872022771559
854,0.530753180435832,-0.447246422298544,-0.187095997215088,0.131927533835635
855,0.539747152087688,-0.457778343199098,-0.17517423838213,0.104010725506736
856,0.561627655326693,-0.484083538654375,-0.188103113322162,0.116005418529811
857,0.548512481302953,-0.45138630473486,-0.177310355864762,0.0922331035223158
858,0.531361938139686,-0.460345903926197,-0.182481161509892,0.127791795024828
859,0.540273949284373,-0.422341639478945,-0.166515213038186,0.118548256054565
860,0.543534967388897,-0.45452421841092,-0.168276983907195,0.109124879374869
861,0.531233465504592,-0.454454651720313,-0.154066931020759,0.0841917752493026
862,0.532702434593831,-0.4539372786512,-0.164172865527862,0.0976478408518998
863,0.506594277334034,-0.417954857712569,-0.152849837722288,0.0946862082371842
864,0.529559125348708,-0.460310959798128,-0.17322017560177,0.0964200461103057
865,0.532612022200366,-0.457130178839811,-0.186779399284327,0.0880101857596423
866,0.549246522920149,-0.443203774581415,-0.168925460850501,0.0978344162791581
867,0.516762040477019,-0.435599116255163,-0.159460654584626,0.105958256039601
868,0.506385546435242,-0.439183005960183,-0.164065430539508,0.113163821316273
869,0.504801715690558,-0.415937184534488,-0.196375164090257,0.111970017385177
870,0.531766092826784,-0.438060404901701,-0.187501177129803,0.121535727189009
871,0.49601296945129,-0.42580123545575,-0.174445649957253,0.102199141729737
872,0.494888045557695,-0.416046260330733,-0.169759946415205,0.100405558105972
873,0.515295886983114,-0.44502816668302,-0.194853493182564,0.0870333403488653
874,0.529661758382095,-0.434557199766109,-0.189070305024689,0.118514443311055
875,0.501806532224903,-0.451232293806558,-0.182354731152786,0.101190237146874
876,0.501342888281428,-0.429251106846898,-0.179746442865727,0.0834023298611425
877,0.505836534551745,-0.43819689125047,-0.193821938057864,0.0984148153768038
878,0.51952963427932,-0.424418962761628,-0.198369695127413,0.0980550108893658
879,0.503651892474255,-0.462231552976907,-0.193830131001615,0.101884604913589
880,0.533419718217937,-0.439114601758151,-0.17488101346534,0.10977183452439
881,0.501491781080549,-0.448735493902517,-0.163190910571182,0.128030940129003
882,0.521146832157479,-0.44318695061657,-0.191465083504464,0.105573295721243
883,0.524258331922943,-0.442411991586089,-0.18657285954886,0.121843534082336
884,0.520524221990051,-0.428684055158844,-0.185778834047665,0.107126138970215
885,0.528097304565658,-0.448564531804072,-0.211502214341985,0.118677606377486
886,0.539693686664616,-0.430530335157982,-0.209274708133266,0.0901468859948746
887,0.538395527014313,-0.453871141355006,-0.194371196498674,0.119708673523056
888,0.53079935880052,-0.455643574271978,-0.18291367768797,0.13122449997692
889,0.547975266908324,-0.45459081540449,-0.183897652262541,0.0958431307675113
890,0.505524329295613,-0.431840290762545,-0.192942529572143,0.122768908799625
891,0.509892791780893,-0.422077191848853,-0.177731265894791,0.120222071915252
892,0.582614874848083,-0.445830921360943,-0.177605006732759,0.0848884710455354
893,0.538191441271225,-0.470522667490477,-0.183212769303805,0.0894426457976719
894,0.532770288852446,-0.438546514348476,-0.209595858513397,0.110113224334386
895,0.52494120178975,-0.422399459949689,-0.204334165695269,0.0868109867062128
896,0.561509409987083,-0.451470721747259,-0.18164835838658,0.09293665392311
897,0.552584253426845,-0.436220986056026,-0.179698384251359,0.11245486103524
898,0.525244326236922,-0.433638365783502,-0.17915727905787,0.104389555175445
899,0.546633074084472,-0.442236046517942,-0.179586540233636,0.104382255375209
900,0.561613593860099,-0.446296994462605,-0.201580044661973,0.126585823938503
901,0.546899696136072,-0.430568049223527,-0.195340304847239,0.127192201691416
902,0.568926466409545,-0.466497548910317,-0.187026165931202,0.115569809948087
903,0.54860883900433,-0.454302108986388,-0.208073394412406,0.11140059508811
904,0.54959337656498,-0.439061344255531,-0.190719347253681,0.107428582619702
905,0.558763996597444,-0.423870708343594,-0.212834970673321,0.121050902850119
906,0.521803937849518,-0.439051934826885,-0.190787266027211,0.112713589185867
907,0.511833474185352,-0.437131421963559,-0.195609371065693,0.10634172559513
908,0.496320028577222,-0.442986226825505,-0.200721431941882,0.119226927924523
909,0.53021015795044,-0.464900008015981,-0.187820412772328,0.100349338601732
910,0.554242137104897,-0.440437855728915,-0.187496587306074,0.115289706072355
911,0.501505000570206,-0.441983777794,-0.168754874169801,0.11429063080696
912,0.511091260329645,-0.409562499996727,-0.169888060587282,0.116970416252085
913,0.549948833820099,-0.420097076180273,-0.173905997921191,0.11923848066235
914,0.527346557882775,-0.442703992399311,-0.170175978993847,0.117912834141556
915,0.515703531623229,-0.428960911084738,-0.188947768635402,0.122184591779666
916,0.523436558994038,-0.437672534104684,-0.172688624730995,0.107064751891543
917,0.527309845656571,-0.414461486329897,-0.162548033805603,0.101841737652766
918,0.527405351001434,-0.433999099318159,-0.164449438738832,0.123795097390375
919,0.522121163674224,-0.470731840375632,-0.175499935134713,0.115718414187964
920,0.502090136507666,-0.459794299188065,-0.172672587252316,0.121633946299403
921,0.507234280531727,-0.454190412047668,-0.168727174193165,0.0992070659350864
922,0.535740865398987,-0.455720233255899,-0.187958545809248,0.112257139203939
923,0.528103757391332,-0.426784184614162,-0.181509629603291,0.0871189207768781
924,0.555653388458779,-0.417904366064841,-0.16469363151467,0.121777227122126
925,0.542089948330588,-0.457573672075192,-0.178751625819072,0.104285969549866
926,0.519266284236676,-0.450848156248088,-0.189261706341741,0.117011381066359
927,0.527958117080571,-0.443334516782707,-0.170165400385655,0.114515865609275
928,0.534065607106378,-0.43813958320014,-0.167119931507584,0.111102171114438
929,0.530313509512808,-0.42368256009368,-0.175889411308995,0.127964659607531
930,0.497466196565771,-0.430182001367388,-0.170275705330952,0.11881614106306
931,0.506423382490661,-0.464574367469519,-0.191866784308296,0.136678636726998
932,0.523408865558114,-0.465970121302307,-0.185098156070827,0.110349559167167
933,0.508150536914434,-0.442034049189052,-0.178377486083693,0.12914191282653
934,0.498975194484541,-0.444617044871478,-0.194652461573343,0.149761722749424
935,0.524155467498641,-0.44780207713261,-0.170752198706356,0.132655460236063
936,0.501745263121549,-0.442715216298237,-0.17943794193772,0.144989608022028
937,0.516003717268978,-0.449476611445865,-0.165034555981269,0.133919862820111
938,0.542884358469476,-0.501789832329827,-0.16934799916411,0.140540178059507
939,0.492877647395106,-0.447090401240816,-0.189043739640138,0.1405811245593
940,0.497816724049046,-0.468108525995711,-0.17010901155616,0.113160366397143
941,0.534452738771356,-0.478387143387232,-0.174492035407828,0.132810424299291
942,0.514102863131887,-0.476838485385813,-0.177996126403674,0.122567218717533
943,0.526638351738537,-0.485736328906874,-0.201598360532392,0.131327844884149
944,0.522712847846661,-0.481552526989121,-0.177458807639178,0.137801453353311
945,0.527843747313503,-0.492704568465662,-0.18518659414853,0.137591968372467
946,0.532666553903987,-0.468742609866314,-0.194543439507951,0.132812932295153
947,0.482159414155347,-0.481109044366551,-0.195201015808671,0.117847290778016
948,0.538223456894588,-0.451281897135208,-0.176788894215397,0.127715852127566
949,0.497011780577313,-0.47312228626984,-0.171720290766543,0.133291289892191
950,0.533042650338607,-0.488999142956756,-0.143690890043607,0.147193312812052
951,0.538718239093544,-0.453329056305085,-0.174226351152843,0.133025977555459
952,0.499106043262609,-0.434652120517814,-0.181870709786606,0.141556197968989
953,0.502121345199228,-0.43835350294104,-0.159924790847436,0.0978961697351832
954,0.499899193512057,-0.459789699936308,-0.173203599410168,0.123874083031504
955,0.498332173695568,-0.46928330892204,-0.178760082461384,0.133321631310436
956,0.512776402054556,-0.467791644415207,-0.179102429633976,0.124646645569615
957,0.498798952990894,-0.446264393524122,-0.165328701958372,0.135779718126644
958,0.514894244150941,-0.45969517581787,-0.207789239909984,0.130167152088465
959,0.486151012348342,-0.444721809231563,-0.173306748201525,0.128553290453717
960,0.480504244214794,-0.504913069532265,-0.180934158216801,0.123220559770127
961,0.499837787774718,-0.46881167715006,-0.190445741023887,0.141702496653279
962,0.484823342701905,-0.455703967574704,-0.168922452175038,0.146645423028605
963,0.51341706303597,-0.504560507907813,-0.199972311053899,0.156326460482342
964,0.495456136398229,-0.45283981574149,-0.203835603858973,0.146349897100071
965,0.504308968906874,-0.456838469367905,-0.178508708421839,0.174032349227953
966,0.535331180095473,-0.44363325340364,-0.159786323957895,0.151066705942398
967,0.50957418824517,-0.489831863209195,-0.190548709292441,0.1244141147361
968,0.519889232881733,-0.482362866266852,-0.20599650062303,0.161801379376061
969,0.524701431976723,-0.465893240825507,-0.187537522931194,0.141972192292276
970,0.496187049977918,-0.456430984455903,-0.210201111806448,0.142953524462661
971,0.484857826402803,-0.446617782334169,-0.172849040862401,0.151057514925003
972,0.52156101944616,-0.450165290324693,-0.181793660020202,0.163558970836954
973,0.512468805140424,-0.463920165216539,-0.191734016664655,0.145500324635242
974,0.488976122734821,-0.467431261670996,-0.190557981590412,0.141172840676564
975,0.521924031317001,-0.444262697723011,-0.177970146770472,0.133518586426385
976,0.531385940933629,-0.465715742984957,-0.173861636645025,0.163160140485949
977,0.50895446856115,-0.44845578190818,-0.16689557846791,0.138975166794933
978,0.519636530852208,-0.472793536457922,-0.153642728196569,0.137900640691412
979,0.521966206403177,-0.436660645112821,-0.149496103206635,0.128513496436032
980,0.529108817010703,-0.478843552924195,-0.162886338347634,0.0984294859455245
981,0.52952180571377,-0.465766176691649,-0.152327636530329,0.15183614056474
982,0.508440330626378,-0.459419571915081,-0.166301954528457,0.161773792575927
983,0.52383234263738,-0.471194631389182,-0.164941986441908,0.174076265678629
984,0.511134866121192,-0.448427306491456,-0.171494254585441,0.151147373127688
985,0.510413407776392,-0.463919741838072,-0.19100104020379,0.171966576406003
986,0.508531749210851,-0.459949345250746,-0.161389702438661,0.166668653014944
987,0.507901626802433,-0.425159777823126,-0.173041043391349,0.135555668966088
988,0.497983462472556,-0.458742747427485,-0.160727448547494,0.165391660073791
989,0.508227190879242,-0.469293555931604,-0.177393942284963,0.126057472663949
990,0.530765049905516,-0.437909563119703,-0.167588039046976,0.142164963651479
991,0.50968541212574,-0.454210917562206,-0.140450817974744,0.136984805968215
992,0.506628400308545,-0.466554665743608,-0.194534239926198,0.174053748312381
993,0.491099256306342,-0.472674263639268,-0.168836340993252,0.143495326983711
994,0.531151489245109,-0.458291685324948,-0.185374937368949,0.150408200231552
995,0.48122500732006,-0.452940511581347,-0.159800271324201,0.154471568980124
996,0.503319847630726,-0.434840538475843,-0.172999981048433,0.173944288340656
997,0.492344516107725,-0.499037097291829,-0.174837680272845,0.156305589526886
998,0.489785252981177,-0.485776101534082,-0.197708205265423,0.165616537393686
999,0.487471985067867,-0.469593848801752,-0.177686939867245,0.14831360597854
1000,0.494198798069743,-0.465394920794504,-0.197822464785293,0.162998893969264
1001,0.500214627907215,-0.471536400698133,-0.174934213810964,0.164116572148399
1002,0.469882621341097,-0.462051887167405,-0.174235054882185,0.12816009526929
1003,0.534037880591924,-0.479782128193502,-0.174151591356288,0.150904710857818
1004,0.479916525482645,-0.463128327768411,-0.192067356503722,0.138912526223769
1005,0.52642333110195,-0.47729292407817,-0.16687012423083,0.165445632595319
1006,0.494046419564536,-0.492849618963246,-0.184877290679806,0.139980600638133
1007,0.508956751527609,-0.480234317238889,-0.201576614510882,0.125071172710867
1008,0.492231735363852,-0.479313563477846,-0.177731938270967,0.14450655588684
1009,0.496051252526466,-0.479275998730164,-0.191004512026701,0.151314539765211
1010,0.525098065286941,-0.49220142418437,-0.200760004058037,0.163873132139664
1011,0.509944767117606,-0.477617145590404,-0.198052796854241,0.174419252539858
1012,0.528948420539062,-0.485870141876665,-0.207899147415321,0.140046407002653
1013,0.509921884049565,-0.473242797549332,-0.200838480873024,0.17379954527416
1014,0.521362593507869,-0.453283708476959,-0.212257591999477,0.162513614405244
1015,0.498078891218431,-0.46323807670422,-0.191746034478544,0.180393306201099
1016,0.498844082128342,-0.472978175246842,-0.208952431739335,0.177031573096323
1017,0.507360162722,-0.483206409516337,-0.185808456343066,0.164577098910502
1018,0.487058753278775,-0.473420029038128,-0.185275097972157,0.172277554197458
1019,0.511533230983688,-0.462522064650283,-0.182525225317271,0.137840529866628
1020,0.492576240130634,-0.474463743316119,-0.191655396717612,0.168609706947977
1021,0.498055772401983,-0.45781028750654,-0.178063791471212,0.153497902077097
1022,0.513249826927834,-0.501550821880596,-0.197489632670783,0.154794563576117
1023,0.50383956992861,-0.46933280214161,-0.189922684601842,0.165002134905541
1024,0.515205784481111,-0.460920351583047,-0.184384806783067,0.149492488587617
1025,0.492969815849368,-0.469581567152828,-0.177070483019078,0.176251448582158
1026,0.457459978007657,-0.448349281083235,-0.176607153642813,0.153699176809575
1027,0.48323720425847,-0.461483433186048,-0.185581337190868,0.164975531724091
1028,0.525593612326471,-0.440143269156626,-0.190732425325361,0.132235048224216
1029,0.492239417031285,-0.437281502090246,-0.180801215506267,0.162694740880536
1030,0.488956109892674,-0.490902130050649,-0.179310668952574,0.160853427520435
1031,0.498813480552449,-0.433681469286996,-0.161820949865879,0.165583887505558
1032,0.461995061521802,-0.46623821432494,-0.187977698621353,0.1675264287773
1033,0.49636873116448,-0.446665308028545,-0.177169206954122,0.178274517722143
1034,0.438083360514537,-0.481387399610711,-0.17121058720209,0.148628190243149
1035,0.485866568932023,-0.481350185184921,-0.179643933815495,0.158398945516131
1036,0.491355915856522,-0.492442425790162,-0.196328870476478,0.135069463929655
1037,0.495895303546815,-0.452874664747446,-0.179840949987113,0.155076002180268
1038,0.479809614518366,-0.484051507756843,-0.168809514070565,0.149413626157501
1039,0.499767255628726,-0.500608683758456,-0.19002078743195,0.140415770278652
1040,0.485605305329944,-0.479603913316305,-0.204569418644179,0.153463702941018
1041,0.518339707951187,-0.497612924818961,-0.194643095225778,0.171905836442631
1042,0.49412713787724,-0.465716819921865,-0.194555959978261,0.189888621720492
1043,0.468773506147968,-0.484480426193671,-0.182120369493133,0.163507976111282
1044,0.491900236340897,-0.461915278470851,-0.195196672808057,0.146992775469213
1045,0.507657630962392,-0.491924172723834,-0.208320284410937,0.154967068833062
1046,0.489071147791459,-0.4892558384717,-0.183116956330758,0.145237549169502
1047,0.492260559936488,-0.473765579863742,-0.223515860495385,0.136966577895876
1048,0.5129461530862,-0.454775458432927,-0.206568410583109,0.15160401979806
1049,0.499996825808943,-0.475969595042546,-0.213852788901648,0.178756546902765
1050,0.510668737424007,-0.459260741425331,-0.174022067170284,0.14720047143171
1051,0.51053244000901,-0.454815725055296,-0.173107845068721,0.15670099461514
1052,0.502407767772016,-0.462215444807435,-0.172488722467615,0.153129925942332
1053,0.510730309633733,-0.459291078751111,-0.178214573012894,0.150268506746398
1054,0.483457049014123,-0.47858346614751,-0.176228651638351,0.166683174539093
1055,0.510953745988687,-0.472875745209576,-0.179195812476544,0.160545273650744
1056,0.492656239084778,-0.448715486557639,-0.171872530950937,0.15953612436337
1057,0.522894922068997,-0.454805848897774,-0.173294788606335,0.153855225778835
1058,0.521388501563292,-0.456459762869339,-0.175549464995446,0.16627811400613
1059,0.4732734420344,-0.457141262803914,-0.172745509259368,0.162889338691894
1060,0.492074900479391,-0.461435210677393,-0.142485864640509,0.171576547605336
1061,0.48669816139419,-0.475134637119781,-0.170041926296018,0.159777730408066
1062,0.467595850712383,-0.469573455783823,-0.178687890842641,0.160098836866414
1063,0.504649329724234,-0.48375712934426,-0.17422065661356,0.170665020404093
1064,0.507663206677168,-0.448875044369196,-0.181684227801942,0.135302722431132
1065,0.484765181605361,-0.483511510341427,-0.149863775496136,0.153814906934037
1066,0.483743218770945,-0.451880472312655,-0.183717681428905,0.180495381769238
1067,0.513445854218642,-0.456295980651403,-0.194708918204647,0.172480133242153
1068,0.499599226377379,-0.439937670698117,-0.166574124276472,0.15813737117042
1069,0.506053511497942,-0.460750590967818,-0.192523850699487,0.168386823307536
1070,0.503852618398333,-0.47187084793168,-0.186346913806919,0.15904814424534
1071,0.503106236239247,-0.442279835476434,-0.1862814682236,0.152046559890826
1072,0.497433229632157,-0.479235112049624,-0.197696257320309,0.158287429921553
1073,0.499744221938493,-0.472061699764593,-0.197321473661911,0.162162156417671
1074,0.49640980010757,-0.456714940207981,-0.197105521736018,0.161878946965483
1075,0.505120064938307,-0.458315911642047,-0.205396037184154,0.145115663646825
1076,0.490222506297123,-0.456613228612255,-0.21082701061127,0.164721095048396
1077,0.508916202405596,-0.469747564376718,-0.176504540384298,0.189938658267384
1078,0.487472767282094,-0.463832772743691,-0.194546242736709,0.162473883175957
1079,0.485837684164677,-0.427747597315742,-0.190349028926352,0.1560770841426
1080,0.481751905400511,-0.439338852530502,-0.201798620397866,0.161241018411605
1081,0.490009785747776,-0.438594952470995,-0.202147129096463,0.165936975542501
1082,0.496688939277262,-0.469727520881141,-0.185646998310852,0.165355865488603
1083,0.524912124638988,-0.47064809891279,-0.194325208651647,0.169977452492169
1084,0.505688837045543,-0.463091001241098,-0.17172735332811,0.158480406420287
1085,0.506596436583343,-0.477506300248747,-0.179150635980383,0.173068046419358
1086,0.492728786676326,-0.465083259781615,-0.190282064408031,0.174797558193541
1087,0.493791316302383,-0.450944665341264,-0.168070275970083,0.142638458344916
1088,0.495872145113961,-0.477512549025453,-0.21087551894934,0.128040558964173
1089,0.487831563154109,-0.459526196827386,-0.182975127101446,0.137844718109061
1090,0.485014204164155,-0.444738748230222,-0.190547038520426,0.12449040354319
1091,0.485582889604149,-0.44533705138191,-0.183328297541948,0.169561520201279
1092,0.506503207247054,-0.441338605353751,-0.1799898047807,0.142292575655038
1093,0.480937502348897,-0.457595578929404,-0.185819998885229,0.139195897615095
1094,0.483821851530916,-0.453135518909158,-0.165977754459508,0.160613424701438
1095,0.453999471325704,-0.451763663309838,-0.190561210250055,0.147973603859769
1096,0.474962800895224,-0.46870059569062,-0.1679419613629,0.144637838570779
1097,0.475220727339174,-0.440916612214326,-0.189178391868578,0.140471120534507
1098,0.48009996684615,-0.482498727164288,-0.181525108690582,0.158442855777603
1099,0.517039843012793,-0.458771480026358,-0.214735703297282,0.151143921757716
1100,0.478057475277184,-0.486471112495279,-0.200446679854371,0.164165334211579
1101,0.486728175500855,-0.494526740435413,-0.191525391083823,0.162775686008318
1102,0.48613944179665,-0.456291565801097,-0.187353263578565,0.141496906456989
1103,0.507668961329473,-0.465005649756358,-0.18130053680731,0.182163462957941
1104,0.482393731496745,-0.43578310870754,-0.193227289568662,0.177748844193243
1105,0.492653357373866,-0.432663797207848,-0.156690214516996,0.163648894431432
1106,0.510201797499774,-0.459336114626026,-0.187007498981597,0.193269929043566
1107,0.46373578738641,-0.449323489229428,-0.18703990064619,0.151564709348478
1108,0.490956736416961,-0.443882352377357,-0.174268555178308,0.145673944927517
1109,0.511033403578513,-0.466276259486107,-0.173353134293504,0.159307372744917
1110,0.459594488534727,-0.434502613879463,-0.171045115866187,0.195946298879273
1111,0.48671789950483,-0.436594758431561,-0.179225055770412,0.148649360689934
1112,0.490733798398465,-0.444951585861478,-0.162345259014832,0.152338809380987
1113,0.497609103113694,-0.451676449188385,-0.186995752415858,0.151255432056884
1114,0.497915358387514,-0.443055752324267,-0.179320827789246,0.14069745725396
1115,0.475386840421312,-0.458921238467749,-0.188897484173348,0.168889965459873
1116,0.520090294976477,-0.414779533343951,-0.183825131147651,0.122801774949912
1117,0.493946185160831,-0.449200463145233,-0.175725894705531,0.169738930215795
1118,0.483721306825872,-0.463272825022994,-0.191462078540494,0.162450191296831
1119,0.502104645354002,-0.44537824618988,-0.175129742212965,0.180372736828725
1120,0.505534135644865,-0.466061832901011,-0.177197786735022,0.172350624740157
1121,0.500566570894253,-0.449896820398802,-0.158841667287827,0.183792879235384
1122,0.510776804748198,-0.446920198468167,-0.171381426129156,0.182461811044124
1123,0.484629874662355,-0.430646810759322,-0.16750302119144,0.168930395273681
1124,0.475048774981699,-0.462213645553812,-0.180356349345796,0.171262170920919
1125,0.501452312015681,-0.439021544328996,-0.189245436514256,0.185726108860708
1126,0.465443043224473,-0.479325288157414,-0.18030534128232,0.17081008624405
1127,0.478371473534592,-0.453777456375341,-0.182552350469607,0.176639415848518
1128,0.495987725276523,-0.460275407121362,-0.178200306501694,0.190009442385874
1129,0.499546154060889,-0.466346335837382,-0.18274931006064,0.163253171327201
1130,0.509868736545734,-0.42701006454615,-0.165916473807765,0.175684611272055
1131,0.50547109299846,-0.450124873335284,-0.168228831845958,0.160850323327753
1132,0.511250889537342,-0.483309722376623,-0.158003722524656,0.149529465766711
1133,0.502902039368695,-0.469304369145087,-0.181909981648249,0.161402084080471
1134,0.501806697893668,-0.441465008912044,-0.160056406526446,0.159992055493401
1135,0.518637807794613,-0.466792154397679,-0.173590973846339,0.144202289103954
1136,0.526624538110799,-0.458370361725915,-0.18707458330593,0.172802374762395
1137,0.507220990318527,-0.456762088480321,-0.186243838281317,0.121479746997317
1138,0.491662703297459,-0.464253591585148,-0.207337415740819,0.195535147836834
1139,0.514855165329999,-0.438302805359549,-0.189503140472551,0.179246405772932
