"Respondent","ASC1","BTime","BCost"
10177,0.685488083932557,0.212231705185181,0.404283837139988
10178,0.636373284755816,0.155241488576266,0.383459288713562
10183,0.664873059851164,0.0932556401722477,0.366942002761468
10185,0.674995799547104,0.174458051959921,0.394736240627333
10186,0.680511433126883,0.190265226802982,0.393911091712052
10187,0.683087922789991,0.160828769476933,0.401396244699515
10188,0.655252818228369,0.129468859052914,0.391647873504563
10191,0.661647833074946,0.191029512756864,0.401366012682193
10193,0.673976763945615,0.165368761566652,0.385412860730529
10194,0.650522972158706,0.156622165206642,0.412271620503887
10196,0.692320091772835,0.179195866835756,0.402189765457493
10201,0.6970330603562,0.14848543220411,0.395001939625272
10208,0.639153311293686,0.112791856960014,0.379094400235967
10209,0.669311917250763,0.167127057148292,0.38582614726762
10212,0.677429454191314,0.176904844251526,0.404235390487858
10213,0.662242950426807,0.162773364377462,0.403968423196934
10221,0.6444042417337,0.0858727169621638,0.346358717090141
10225,0.672704315406026,0.157989073448357,0.380103402076479
10228,0.675326730342133,0.115840423708235,0.403752244504961
10234,0.664781394256644,0.162483784959491,0.382189683523736
10235,0.670068400077305,0.133963397218744,0.371834228312596
10241,0.659014146762896,0.13191265388795,0.373580611912142
10247,0.644865865848636,0.180666878002111,0.395303586904222
10248,0.696688547299985,0.170287514761137,0.39600606875361
10250,0.639091227226099,0.0989690748908159,0.362174952135563
10251,0.654544542074682,0.157810537339654,0.392099151715138
10254,0.678222281661791,0.202025312004302,0.399743624029734
10257,0.645444431607355,0.106229630443938,0.357587290189135
10260,0.653774615614995,0.0701123394812015,0.351614164320004
10264,0.666561265564778,0.110281450984849,0.377240027265365
10266,0.666794104070346,0.175619012006633,0.391505980799029
10269,0.663245956424105,0.166147092550566,0.389283387530171
10271,0.685902319175313,0.17099806228326,0.388677425857754
10275,0.660207743693646,0.154825590376909,0.381576633187866
10277,0.657157276358217,0.13041255080839,0.38309912075897
10278,0.687203712157161,0.175583964396888,0.389647047664915
10279,0.673331383221285,0.156951853376183,0.383615207820175
10284,0.662246949305962,0.132498716684759,0.382954148068243
10285,0.640001962533069,0.153111613837277,0.384470413874748
10288,0.674836566216024,0.177767422287037,0.393896291684311
10290,0.65512802080588,0.16110588449368,0.3865951997834
10291,0.696549217509916,0.157531049056312,0.38452481281604
10293,0.641229721350936,0.168952726055196,0.375128147134652
10295,0.678676134631101,0.178201534614624,0.401194454404683
10300,0.689276012865661,0.178367208462757,0.393053382918612
10303,0.636758865234485,0.0802503481042404,0.339932028611092
10305,0.66352100914633,0.153290468812088,0.397300287354765
10306,0.691719489889455,0.19362916928195,0.398090787719516
10309,0.657516356418051,0.130688008810275,0.368497172964626
10310,0.68700675618678,0.156967501357738,0.375840108878868
10314,0.659236102767531,0.13430531867716,0.380590372884796
10315,0.670940503807902,0.135049321445343,0.367430437595798
10316,0.675073012063653,0.0938972520443729,0.361331641660273
10320,0.652254790313435,0.106338047615328,0.386296514381029
10321,0.663850154276817,0.0971509874305112,0.336640362153994
10325,0.65278074520753,0.183456828955321,0.398892008758642
10327,0.64795197701346,0.152064456419265,0.347434234992861
10330,0.675044742954174,0.156006068855882,0.397152640844555
10331,0.656758672754235,0.171465718338,0.383841431570002
10335,0.641229309314599,0.0842988093824324,0.36774485537539
10336,0.655619079151715,0.181595738694969,0.39392876511154
10337,0.646459402031907,0.112685505118305,0.37181399666302
10341,0.664095167373581,0.153500180297509,0.388837638039939
10344,0.662834424539624,0.179385869631748,0.391292141915567
10346,0.651704023066818,0.0770536146045673,0.307378609078705
10350,0.692991800286922,0.104452193187392,0.377043202425559
10353,0.679345220364642,0.205713059035801,0.398118187085243
10357,0.695714536529004,0.175727656570368,0.394611493352974
10358,0.675257108757736,0.152405072666287,0.390849009611048
10359,0.634681856133339,0.140312465030977,0.370541964088278
10361,0.673748886340519,0.0792366680508067,0.342587767567811
10364,0.679106943703438,0.163320233995072,0.384413349762871
10366,0.663519446335538,0.200140342180813,0.407685784968305
10368,0.639915571946116,0.0933996785830389,0.32902619612651
10369,0.684697283584964,0.170088144351563,0.389354416241526
10371,0.651492976088364,0.171937932479373,0.398114381037558
10372,0.675226546129207,0.168832002862057,0.398098033570294
10376,0.699926870437114,0.170552271682011,0.381699872583273
10377,0.618547962595399,0.0833231957501856,0.350900775915138
10388,0.696156485151227,0.163817192510638,0.403564571796225
10389,0.671115933893528,0.171532442293214,0.384701534663281
10394,0.662000811318569,0.163647768803681,0.389963650345285
10397,0.672385152872024,0.169312522850558,0.382540440196571
10399,0.647367907819877,0.104190420276661,0.35709968853389
10404,0.677403864360441,0.143028268959375,0.386943037975431
10408,0.64809756758035,0.14889135050011,0.386176943241116
10412,0.653331598073374,0.16494155226262,0.396822633680689
10413,0.688773725496513,0.19333199914733,0.399021020342562
10414,0.654947847196566,0.179953392781032,0.385999888523473
10416,0.640937301500709,0.137665048052677,0.370115621280172
10417,0.682744789889674,0.176747004247997,0.403256081913333
10418,0.690034244204037,0.186802336744019,0.399657362548373
10420,0.687247912422751,0.161804538701925,0.388098258740453
10421,0.692113749739546,0.149142189857019,0.339700521387136
10427,0.650884610928319,0.112472910086049,0.367797320803539
10429,0.652939475569694,0.132737534147849,0.381217676831166
10430,0.640433345243718,0.158019359505958,0.385651573572401
10433,0.668331642726038,0.129057629024331,0.363275898636493
10435,0.694618542463547,0.173050424338103,0.390951867179936
10436,0.656116800102155,0.0798953488401483,0.344435224747726
10437,0.709310813331103,0.166918293047079,0.391364858948217
10439,0.666178150263286,0.149146629729716,0.394307149891293
10440,0.684637045264721,0.135780060060151,0.391342294694297
10442,0.686023746900497,0.177480597484589,0.384530003389693
10443,0.671995096834558,0.157573156451542,0.399696815721771
10446,0.68340594902353,0.178208769212695,0.406698267624299
10447,0.66308407621713,0.157626941383265,0.384137681368633
10448,0.668915156547403,0.17049093290685,0.418650820792657
10452,0.672805820670584,0.165135011915893,0.395590545552919
10458,0.663000141234423,0.147770187877613,0.39267235088962
10461,0.683083705357943,0.160664942390417,0.38109917052306
10464,0.672624107236871,0.150591500788824,0.407950747226718
10465,0.655733697718985,0.100384382066205,0.366279143576883
10467,0.635215669994997,0.0947104985502118,0.353178704997814
10468,0.691305756137524,0.195131595656617,0.381122892890331
10475,0.670148704702573,0.175638284708101,0.389316638354746
10476,0.685070935982586,0.160439109820352,0.396529076240466
10479,0.661528322115932,0.16329800793279,0.375304522881988
10480,0.639137143724114,0.157189880662384,0.383701264105432
10481,0.673889052058576,0.157363950549452,0.386129233452321
10487,0.685643547891047,0.179004594582697,0.394447007071567
10495,0.667204645197953,0.169054713532569,0.414525605434123
10496,0.668578818920855,0.147467304215943,0.389880507670324
10498,0.675166208544242,0.193422204133831,0.390356111674819
10502,0.670460013222751,0.1859900461593,0.388968182405347
10503,0.655154165921158,0.0704003455806946,0.362836672347259
10505,0.684829969818388,0.165696665658216,0.392113111626869
10508,0.680268722278607,0.19171642917885,0.398284228041407
10509,0.655900614414293,0.16371017421942,0.389006579292085
10510,0.683318252276155,0.0970552298108406,0.352162500234617
10511,0.660054066953909,0.172064790622707,0.398767157996027
10513,0.636202081109367,0.149928163534123,0.386175079851898
10516,0.676067195415429,0.177927140151522,0.391269002567546
10517,0.660342226436908,0.0872818473943924,0.366484624582258
10520,0.650859379253844,0.107182603580735,0.366908424599511
10521,0.670241162693356,0.170976264990915,0.395617044993845
10522,0.688667317986274,0.197377738164772,0.402966086757632
10526,0.697268348406021,0.168805822693939,0.38743513605653
10528,0.680890099008967,0.0939455380913492,0.362892538408423
10529,0.68823171524714,0.171582220101159,0.396147614389871
10535,0.649222900794027,0.161333448717995,0.396601719454413
10536,0.704692718365874,0.190462187491423,0.39454782470254
10541,0.660425640903424,0.141972432454187,0.383221706008269
10551,0.637902024366926,0.149591690993067,0.390054056972077
10553,0.630601767113451,0.159869201446385,0.380844801801142
10558,0.651671178591539,0.145346006908333,0.385674303780869
10559,0.644299526014603,0.156589831436928,0.337049523087972
10565,0.667596329230608,0.0886745948522733,0.341535753735037
10578,0.659694759784729,0.143533039592514,0.396402225786681
10579,0.674977883063799,0.169707311439149,0.394228309427712
10581,0.656746544801797,0.16741517086249,0.380296483505868
10582,0.647094952004906,0.0907661613818364,0.355659729264109
10600,0.667541912001491,0.186375382030808,0.389141215289181
10601,0.705944715166478,0.168652567160253,0.411418731684021
10602,0.682075442501855,0.170456106210887,0.398360438720279
10607,0.699972120323392,0.199390789722129,0.392925903742357
10610,0.660233942126016,0.0914664957544555,0.372199338010813
10612,0.656422754390773,0.133765633969934,0.378253699577179
10613,0.683305544901888,0.176638420693544,0.384781480346756
10616,0.665030951809805,0.158764644597719,0.397044644978664
10620,0.652614894338239,0.162193704942606,0.383840216377879
10621,0.658122693874997,0.149281496661531,0.391928323588871
10624,0.692251363193653,0.206629720125994,0.395935974748795
10630,0.662880390397988,0.152889393155497,0.40081224586716
10631,0.703725589665802,0.130213267877568,0.378239809915697
10633,0.65822042444285,0.189036082472035,0.404745900945586
10636,0.655284403837629,0.144148935439555,0.39177245263006
10641,0.650352976816496,0.16494816325026,0.392772569363718
10642,0.67377067713226,0.15607283702526,0.370216758843808
10643,0.681689101097,0.168846620991024,0.389822081748932
10645,0.65402225762591,0.131499005641485,0.385183757140993
10648,0.64779933593871,0.103953986633411,0.363477717155076
10650,0.650118319377469,0.177248831482272,0.391721591863138
10655,0.668356029852149,0.167625272831469,0.383773045310906
10657,0.659137121587296,0.186154332417253,0.397932841478697
10663,0.679106477701593,0.211440020200717,0.412942609828805
10664,0.675075097660484,0.14639989094501,0.400209884318042
10666,0.659135696239883,0.156727546661347,0.401921904296774
10667,0.672697263539317,0.166388299722892,0.406836522261084
10670,0.686441922180504,0.206846517374898,0.395528060098403
10672,0.664431147644387,0.169335552331754,0.400305054215095
10675,0.671805825093821,0.162523354210634,0.378911566829309
10680,0.672563391155756,0.201243978821462,0.40305172166808
10682,0.672876059749378,0.113607141032596,0.376574361753266
10689,0.692023655834877,0.167846020045314,0.393197694436598
10695,0.665442357223264,0.156217924534305,0.392899036597695
10698,0.653580648316492,0.160336831277447,0.393930782666073
10705,0.673091501304849,0.18778227401717,0.405618606197287
10706,0.692456428699269,0.200070228285326,0.38959307965288
10712,0.674378492085422,0.141763740614129,0.385880542947132
10713,0.668198262428093,0.166033254059928,0.397233620290442
10714,0.692589308471336,0.166350949916316,0.390132597324498
10717,0.684954428779853,0.195471499419897,0.395009688455003
10720,0.686814098707728,0.147830377797121,0.384292316611966
10727,0.687526958676471,0.147563454597807,0.378409629465996
10730,0.65818898354989,0.123580935383353,0.342857899387422
10732,0.659893323118938,0.109592128371,0.393934315600064
10733,0.678273469294229,0.163854186534714,0.399374557261883
10735,0.636703436977592,0.153088549273175,0.391324376531146
10736,0.634088497707756,0.100039388797409,0.368232909481186
10739,0.674103737550514,0.174238457303129,0.40750934275647
10744,0.710666667877102,0.175626124386578,0.392188814033713
10746,0.683349341492831,0.170887352825364,0.37978742020194
10755,0.666879491616607,0.178848958928641,0.409415197615516
10760,0.695352745976646,0.198727850728649,0.399342392673713
10762,0.693029102620389,0.168184939339148,0.398587142573329
10766,0.683382829913927,0.141577708701085,0.38769624898213
10769,0.669687946989594,0.183206905774785,0.407569857611323
10770,0.681685963015818,0.107077454741059,0.359836416926801
10777,0.668158950599429,0.157067059643093,0.386095269849503
10782,0.673511970385456,0.153507447387171,0.381993624318145
10794,0.701657561638344,0.176545382430387,0.398905581531091
10795,0.687751501754892,0.183720318988537,0.388333512862706
10796,0.683233914028803,0.175041527871758,0.388700599208597
10801,0.689024715958034,0.0944479154380538,0.361701338758833
10804,0.67200976615035,0.207018492881351,0.385202951960543
10807,0.686244351950377,0.167227585584963,0.392975996400469
10808,0.660686220391705,0.151648207198062,0.397528221364557
10811,0.680444990995093,0.155836880710362,0.39410513954563
10813,0.677465709677243,0.202378759015421,0.404983108305928
10815,0.676151587890093,0.11399485522386,0.388248963326058
10817,0.645121546550876,0.101652759628899,0.369905130117986
10818,0.656160523030494,0.125311749253694,0.370998341743065
10819,0.683571990573041,0.182958448102516,0.388254206295676
10829,0.642112060322896,0.17591172550981,0.390727904371118
10830,0.664539972531705,0.126261460645837,0.381017432543178
10832,0.678429672127829,0.189622141884389,0.405960459213512
10836,0.678894834291317,0.146430430960372,0.375973271830628
10838,0.69739911664485,0.179028047781539,0.394826000054062
10840,0.67725570108969,0.16883092885484,0.395328145092572
10845,0.690759237588601,0.189555651075827,0.398644550430656
10849,0.680059937811976,0.130994549811837,0.396606435484854
10856,0.696024038330232,0.158971941169546,0.404563111692905
10862,0.678841033983984,0.192719109493167,0.393412932309966
10863,0.640407182081406,0.144095399459949,0.379889738441558
10864,0.649211468189837,0.163613159123188,0.395672328678891
10872,0.658309074962886,0.159091731692445,0.391140519862552
10876,0.676619852081965,0.156372650210323,0.374368390049474
10878,0.665699107117178,0.163938726616767,0.398704675772213
10880,0.650848137694421,0.110368216851423,0.344337072010836
10884,0.706532234691796,0.165541309614525,0.403625282235661
10885,0.664042833616036,0.170360241416209,0.411879343171434
10888,0.631622429365874,0.0925605875981962,0.358229435444812
10891,0.641180867324767,0.159786038088693,0.376676628041775
10894,0.669924762324178,0.202046171977553,0.385863222759899
10897,0.680970817875891,0.155943410166181,0.381126775614164
10900,0.689434836371987,0.161518393317542,0.398399614696339
10903,0.67052943269433,0.13758592394167,0.375884966086795
10904,0.67800454625517,0.154108091298857,0.391354547636496
10908,0.673678976381227,0.120439049068298,0.383702947706025
10921,0.665092774867438,0.133879383780144,0.396846305939706
10922,0.664098522299182,0.133873226865273,0.380044619134752
10925,0.702572657563415,0.173569006761073,0.388168564684554
10927,0.648472954464009,0.154183170875302,0.395349015917668
10928,0.669545664630507,0.17075987684705,0.374642325403307
10929,0.68736041471641,0.167311898103337,0.404681266417829
10937,0.679146459397715,0.130133877956943,0.377514781238679
10938,0.670289253200744,0.164120672923455,0.392837854323762
10940,0.703313618564534,0.175735793597956,0.387771260801975
10942,0.650048496783328,0.145195146436135,0.396104192438984
10943,0.666311888865172,0.162885455226469,0.38748928600964
10945,0.65082503962865,0.164302006927514,0.382530857085063
10952,0.646270226586719,0.122826794976476,0.373498513520181
10965,0.681487919924068,0.115825548810573,0.388590920137055
10970,0.654540860137294,0.161958642045401,0.386000978308283
10971,0.663155017773426,0.163121128760702,0.377149186320071
10977,0.650546900548083,0.134626545432314,0.378596479347674
10982,0.67679057197661,0.194544399880582,0.410664264478057
10987,0.637096632207919,0.0767362693920484,0.349923831526268
10988,0.623066290177605,0.145031922806921,0.383327217634825
10990,0.687325897887138,0.178210035302387,0.402987887568746
10993,0.643506786577419,0.0916509869009129,0.355371724101051
10994,0.674381338394932,0.178442416162723,0.394789376211002
10998,0.68449889063902,0.18221114023737,0.392862252383757
10999,0.657919229242743,0.172079125022725,0.388778528111004
11006,0.649631522857911,0.138338092465949,0.379632249696973
11008,0.65968882385471,0.166135664339781,0.393384242770287
11009,0.685061589582899,0.200145606822495,0.409782597336141
11011,0.652014982656062,0.181559082222068,0.303937904526649
11013,0.639452444370431,0.0763969956293842,0.33331884624701
11015,0.658926010299052,0.10162708032792,0.354655048134838
11016,0.662413028123645,0.169993475357766,0.397986528354342
11017,0.659474344502378,0.18971657543588,0.402658817459452
11020,0.662917866667094,0.16844957549184,0.400236808114421
11021,0.631307302212044,0.0996783835266468,0.358637594794096
11023,0.655154615250534,0.127295252998314,0.385016801718772
11024,0.696401783394792,0.177964320405464,0.388443846692923
11030,0.68120225277456,0.164142202547867,0.390113229513858
11031,0.689287430072591,0.171281444836443,0.387461062696903
11032,0.678731392928589,0.166746798992284,0.339255844862332
11033,0.658202046536674,0.160789595375219,0.389685889146661
11037,0.707827875512334,0.175954305291384,0.402606598321788
11040,0.66500694022237,0.088577091876823,0.346277383852149
11042,0.714611853125634,0.210513810423531,0.408156665271022
11043,0.687470574680149,0.173514936354769,0.397110813258048
11044,0.695366395787802,0.179139705020266,0.407601433212939
11045,0.714428875459252,0.184653442179155,0.385461785614529
11046,0.694518171342212,0.184005436553494,0.396632927013678
11048,0.695822310190332,0.218659380694642,0.402504793512306
11052,0.674851649384308,0.171803179571543,0.38527811179382
11053,0.684881382787828,0.196370247700094,0.410556779483464
11055,0.685921338107339,0.16670487793517,0.384635607495716
11060,0.660316268870415,0.133758900272129,0.391779220765181
11063,0.637742042176228,0.153560057161275,0.372584762351195
11066,0.690931546002702,0.176365598173764,0.400527780428052
11067,0.677691647769288,0.162336164766011,0.403618770875767
11068,0.660341111736582,0.156064789105506,0.385975318011346
11072,0.657216808574854,0.155285802242148,0.361425083335677
11073,0.647253160697232,0.138948665888768,0.38108466500468
11076,0.655967468632738,0.16750665048817,0.392273912666704
11078,0.685094649154423,0.175140596505655,0.392975488593188
11079,0.679284742866064,0.17043488614713,0.399790315293439
11080,0.692014749556209,0.206687294870448,0.418885984774248
11082,0.645337372733037,0.131683097485335,0.383187873150106
11084,0.659059594774343,0.134442980661002,0.375011808685103
11086,0.681441945693937,0.171752981822889,0.388400042098866
11088,0.668336241379299,0.123855251659807,0.354643398127343
11091,0.694422265679065,0.0834181495166144,0.354652472861005
11092,0.686471697919221,0.184599777625716,0.393889436777852
11093,0.64788312717101,0.0808291790955015,0.351610591421893
11096,0.657788684836607,0.132975681158582,0.372641595317817
11099,0.685897783604484,0.168075212143578,0.41514339010165
11102,0.682084418638995,0.177571176692073,0.39048314556585
11104,0.635686421281297,0.0992644544968363,0.380446202109409
11105,0.657665134577326,0.155228815456917,0.379039032374578
11106,0.664777048019217,0.0913845430972832,0.364878741617828
11110,0.657416783519661,0.0902924287087707,0.339345845111385
11112,0.653198877324534,0.146178831317187,0.383323407522492
11115,0.694927914906731,0.193635984261034,0.393003020125163
11119,0.695038429795818,0.18234640204394,0.398940588570965
11120,0.644126711375931,0.157105486760028,0.39082941210154
11121,0.66450865080623,0.106925565471665,0.363756174759131
11122,0.686008147593803,0.159423255602681,0.388321634139458
11124,0.71080927858041,0.167829135706794,0.387914648942002
11125,0.678910831528982,0.173737658809793,0.382302580793828
11126,0.686895623641728,0.174632338928941,0.402640731472471
11130,0.656909274098354,0.172272814815178,0.377207045074007
11132,0.654847483325805,0.101306251432208,0.385770375466528
11133,0.68188904348322,0.180334662085737,0.405586375187744
11134,0.679155578702019,0.177601968388123,0.399812920924001
11135,0.641419703996502,0.088842765831604,0.351294262005139
11136,0.618454402457164,0.0960350879862691,0.372138971826035
11137,0.66907185502737,0.162244263598996,0.389148170332962
11140,0.643215912514751,0.155710087982931,0.384130511979934
11141,0.647284822949799,0.0760412884754306,0.360584500750846
11143,0.667417619353988,0.106137001849564,0.362365548605799
11147,0.685030639445053,0.138074680639144,0.376322741453766
11149,0.669076374423419,0.184351227834342,0.395715017376201
11151,0.678679673243281,0.175194465693884,0.389655284957597
11153,0.668198234229663,0.112533151102427,0.397459254718312
11154,0.685874787368226,0.166485144634953,0.399998247790603
11157,0.681526824304811,0.159926382083001,0.400932518566007
11160,0.643932722448722,0.0749684094208854,0.34232680467898
11162,0.67634900604954,0.133519277888351,0.366332505071276
11164,0.681297019363464,0.17227210084898,0.394470388914417
11165,0.662019912473246,0.167332736149415,0.389436347688867
11167,0.642658706845507,0.0923484181682611,0.367563686307575
11169,0.655731525473184,0.167417588089347,0.386218672322876
11170,0.691579248908756,0.19770802321069,0.407797703908941
11171,0.678467972330358,0.121496874648,0.309308912317037
11172,0.62320030786107,0.0689989326856205,0.33932721933756
11174,0.661680141760897,0.0788419767096134,0.311596421385756
11175,0.668085046979652,0.125881492891098,0.357255857782538
11176,0.696485534729047,0.104987537719232,0.348002590196461
11178,0.667751258568294,0.100929055453628,0.373597109942536
11179,0.663394952827954,0.149043287499324,0.401911606281095
11180,0.643195779951952,0.111117252618343,0.365977344084441
11182,0.672251030424631,0.170698431238085,0.400114761274304
11183,0.674698577217749,0.0871365383523003,0.339473123668925
11192,0.667361069011387,0.12737138880897,0.388173922901422
11193,0.687609132145265,0.102399090296358,0.381187492780848
11195,0.667546294038174,0.154519501710397,0.394408295446312
11196,0.66583950959315,0.170365483233591,0.399735491337191
11197,0.652930544388749,0.110451920943823,0.380562039317859
11198,0.668892606688346,0.12429442172407,0.367032556396242
11199,0.6869639329604,0.203929317575725,0.403641082665556
11200,0.695593653029163,0.205224401122642,0.404225212263253
11201,0.667086702764737,0.197436260356939,0.392312047303532
11202,0.645527603923162,0.183800453249632,0.386973064459514
11203,0.66791978838435,0.169075963306303,0.401079477530253
11204,0.635543923984556,0.0769861183646379,0.359487281897019
11205,0.650836977241636,0.0910789384917518,0.375176814730905
11206,0.635047486686803,0.0748355897511086,0.340586341075724
11207,0.66350177745628,0.0794283963680965,0.331766419916722
11208,0.652106704530574,0.104261608229975,0.378101753770167
11209,0.673988333156701,0.164578615949748,0.38921644603709
11213,0.630068896036443,0.157206122794673,0.391907076892853
11214,0.646908505272939,0.120423586346966,0.362973644172379
11215,0.659031985152595,0.154237412248503,0.408359500030567
11216,0.693902728447409,0.158633564129023,0.395983287746733
11220,0.686435984132437,0.160217827951561,0.394101518512111
11221,0.676842600505344,0.169317739930195,0.389726567205946
11222,0.676053845456957,0.204620118882529,0.402152812655006
11229,0.690249680174864,0.170875228921789,0.408047283160333
11230,0.687280637530858,0.19020260748656,0.386022284016939
11233,0.682866912117884,0.176973403666561,0.389223687711002
11237,0.618291079932368,0.157123803173262,0.375094026973947
11238,0.633588950340037,0.0973505083961007,0.366220271030581
11239,0.688676817721802,0.192989276582213,0.402133228790245
11243,0.651330538541513,0.131758310273147,0.390560333152661
11246,0.652652981681332,0.164338152670147,0.392843387527176
11247,0.640662852220108,0.120028732507828,0.385515982847574
11250,0.672082601975202,0.104764822524759,0.371067388329077
11251,0.664610921827064,0.0862894992417176,0.36487885479821
11252,0.692348562012307,0.166884273933615,0.389708421831019
11254,0.649764858991725,0.118765532887455,0.368075007435875
11257,0.677313991375275,0.186822780850751,0.389533895817684
11258,0.682128641193006,0.17771446361077,0.400113064132093
11259,0.663480536213451,0.153714264576605,0.389915123487105
11260,0.642725789405129,0.111850349902472,0.36437688889569
11261,0.662843502124634,0.137807744956533,0.387403282388182
11263,0.654822683146072,0.154479347449332,0.38638058252634
11264,0.674514103316461,0.115975334629652,0.394883620978218
11265,0.664552832125733,0.15390439561438,0.392954627925091
11266,0.688450952417896,0.180786537869454,0.392972608085244
11267,0.661897069133968,0.130819074650719,0.386521307257269
11268,0.671914693651307,0.0983393018726586,0.365883583096243
11270,0.662288435270246,0.0904363760704792,0.35465844227341
11272,0.664909090209018,0.141491646243801,0.324205086892552
11276,0.677949889485204,0.203629947425414,0.399178151031985
11277,0.689140384621446,0.169618531931349,0.392477609028953
11278,0.697348373021499,0.187029457091922,0.393732729609886
11279,0.665000228494877,0.161206394275472,0.38695341158169
11281,0.644252017330713,0.15560920724143,0.385871223168717
11282,0.652328748380445,0.146700791184765,0.372780038702769
11283,0.676257314021733,0.158838499354515,0.3975348286981
11287,0.68835207424293,0.163919774033422,0.397392941137073
11288,0.647762036632563,0.102375530253706,0.361128215480386
11289,0.627138636076964,0.0941004922117428,0.358631944175066
11292,0.671973421303126,0.167143338031008,0.397788728509507
11300,0.655504321033095,0.112494149013623,0.380764535923481
11304,0.655337118750754,0.166106570884178,0.403126741501283
11306,0.678613121289975,0.175891949650877,0.38387641901701
11307,0.697070807336354,0.187701506079419,0.398505884414398
11308,0.678719526242583,0.10857057169946,0.363635817137465
11313,0.679528871294093,0.176267291807137,0.394122876831822
11317,0.673251538255737,0.137230654584101,0.397665161950307
11318,0.683462284051582,0.136616933955948,0.382710583244835
11319,0.678816875614373,0.0952283091927179,0.358436306737006
11321,0.670343448883816,0.148521881538754,0.39959067875163
11324,0.66779899211647,0.166282910012313,0.399094666135654
11325,0.667398964811431,0.20769236480736,0.388108207308874
11329,0.676083917473606,0.106945379625866,0.360170946135759
11331,0.685382595340096,0.182406179396593,0.398514363035868
11332,0.680690998301043,0.173471998560205,0.40752695852189
11336,0.683014227923524,0.166268121158776,0.399618726341141
11340,0.661523186917689,0.121317123125191,0.387828601069195
11343,0.643271555224581,0.132516411266409,0.387655156496993
11344,0.634781268705109,0.0846349361602428,0.35960928171556
11346,0.651023050507429,0.160264308284685,0.400068749469602
11348,0.674259373575654,0.136853261464186,0.341397462972065
11351,0.643173145208885,0.125924615639721,0.390789089766537
11354,0.675227757962891,0.116631279525483,0.362987800969885
11356,0.670457810557439,0.15289860316225,0.403518801144106
11362,0.652794189243205,0.119227453236301,0.384218591556474
11365,0.628553421528874,0.0832894526792377,0.357757862556403
11366,0.682723125495323,0.10651602826778,0.356730342574163
11369,0.666996972402792,0.129855639002112,0.368495633862788
11370,0.67804934511634,0.139351367482723,0.393607811823674
11372,0.696542484901244,0.148168126709235,0.395507450388812
11374,0.680169834490583,0.153956173822102,0.392847365768966
11381,0.649751713995934,0.156437185740294,0.402700353002116
11382,0.674605644417382,0.171956675640713,0.388575011996558
11383,0.674865179745031,0.190828897372311,0.392063590188371
11384,0.664011194658457,0.117158126343475,0.358684781002327
11388,0.682367848865441,0.158078237408988,0.389476516026287
11392,0.659791955850348,0.144714970263622,0.38920186098232
11393,0.683332384532257,0.205849475808977,0.399889794483941
11394,0.670751196105449,0.1586805451841,0.391258613185958
11396,0.677313349810885,0.171591515776826,0.389075276376436
11398,0.68178759027745,0.17301499964735,0.403653199798725
11399,0.672509089701454,0.178016487808015,0.38562087750163
11403,0.676123936152963,0.169961551833577,0.401590459236648
11408,0.659516176808459,0.0833119409807831,0.333600326206086
11410,0.652585651836822,0.139778565322656,0.373772036678523
11411,0.645850461052092,0.164219575796224,0.386259423707533
11412,0.6609270305286,0.159356087222308,0.382013171764054
11414,0.677035299625848,0.166085056576365,0.386062306954949
11416,0.688131922045002,0.139693522811455,0.388276178401372
11417,0.645705464662211,0.159818522065593,0.386127521451944
11419,0.647559104419647,0.14911330746765,0.383988251593259
11420,0.63588798341828,0.0950225330828971,0.36408752244758
11423,0.719929758214764,0.0865781297704485,0.336302524964051
11428,0.668517630976171,0.154430796436525,0.391632191945779
11429,0.629328782437964,0.0806748249533138,0.310936972675028
11430,0.67099445365709,0.138487902309404,0.39295661589602
11431,0.682317719305874,0.205179148947389,0.407110377800537
11433,0.653687430139396,0.0938277088624257,0.3700391219606
11439,0.647065752675172,0.175018121371494,0.397192012375851
11441,0.667094386595489,0.17241444907466,0.39453875044969
11442,0.693342638876921,0.100489921183406,0.362876515568323
11443,0.689669000750877,0.192933386305907,0.391448840893685
11444,0.65814938641062,0.120165121106081,0.352150088839975
11449,0.673267082580582,0.158631639947287,0.405433594538672
11450,0.692522203601705,0.194959866781396,0.415038930500264
11457,0.693111394233693,0.163462989761175,0.396146601871638
11459,0.619344741777694,0.0814541826236376,0.350146406189589
11463,0.689539984368632,0.15631134286653,0.379320014054113
11466,0.688416735190663,0.10943195321337,0.387384417540558
11468,0.681149102867886,0.189925171141446,0.397951941766326
11470,0.658851649450888,0.0919149060004926,0.377055701352959
11472,0.637280072346706,0.17233335611811,0.395233424769028
11473,0.672844392269119,0.181791628586562,0.388787365031191
11474,0.695404994290305,0.114938179074848,0.363739937146922
11475,0.658312847780681,0.16536126406459,0.381733226316786
11477,0.674791091567919,0.157440718565322,0.385059953683427
11480,0.664839538849029,0.133008561439781,0.392154030070486
11481,0.669054409506461,0.108280025037738,0.331809546892081
11482,0.709331959107675,0.205219263220548,0.405565725469363
11483,0.658078843710442,0.152945131722444,0.38172823751112
11484,0.677919483221109,0.140066127523296,0.395395976703888
11486,0.691745297770246,0.214533128138234,0.385259384276502
11487,0.660091422070604,0.146529411628701,0.371002436933403
11488,0.659025117994804,0.164485903302907,0.366645644187698
11489,0.678992845680371,0.118139103437064,0.388663937638744
