"iteration","","","","","",""
5001,0.739867956135476,-0.094265607851897,0.0720430694571013,-0.055829498480072,0.0176984990257864,0.115368735497532
5002,0.709201841142667,-0.0924075360301209,0.0672093215385676,-0.0278181286379257,0.0148847362975289,0.112021536540582
5003,0.742877524419494,-0.0871163837220063,0.0639038263903578,-0.0416656825179496,0.0141575670602035,0.126821805852951
5004,0.773583480623364,-0.112269517088153,0.0730968987792235,-0.0327636976984524,0.0162333332201392,0.116508404201647
5005,0.768646076998615,-0.0998848640495378,0.0741615059311646,-0.0258248533353232,0.0114405199358026,0.125085449441283
5006,0.727497265952807,-0.0844727101530006,0.0705096319057477,-0.0258763591893115,0.0139266807507039,0.121780078071166
5007,0.843478510908195,-0.10917271269552,0.0743809592234039,-0.042380779813525,0.0197498012340572,0.113551048210764
5008,0.807701905106818,-0.111858348258139,0.071897871650035,-0.0322355494069127,0.0148500321689821,0.116684670561639
5009,0.815934296342695,-0.112227041786695,0.0729332680755765,-0.025571481529546,0.0133274986182744,0.108234305476961
5010,0.760852942226367,-0.103100667258801,0.072958699436075,-0.0374275924542346,0.0159329036860555,0.121883193718145
5011,0.749140200055063,-0.114347449732236,0.0758329903452965,-0.0356027247273029,0.0156711973901075,0.125759416508905
5012,0.720618121490314,-0.0930012282481607,0.0733413069864741,-0.0367336260524288,0.0183378950378194,0.1269825913546
5013,0.687925286678481,-0.0976328338002974,0.0738958156544176,-0.0250226250148225,0.0202886811819856,0.139576414548569
5014,0.743328191130309,-0.106611810818598,0.0766627815522461,-0.0438489084314267,0.0209143857327601,0.133647923233689
5015,0.697171242689384,-0.10594365459283,0.0764730304484155,-0.0382488839350369,0.017765980681593,0.132374895433371
5016,0.693959870170883,-0.100344222452863,0.0776292115509271,-0.0224078837190297,0.0146280003689368,0.128271617825967
5017,0.688139443281267,-0.104653279763794,0.0802052322496583,-0.0280732358573857,0.0208774308649497,0.127725870199486
5018,0.672460654965348,-0.107827488970159,0.0816943291514077,-0.0156849163610465,0.0179352954294672,0.127215178835502
5019,0.650494861750116,-0.105018773250526,0.0838789971720545,-0.00118504866665567,0.0187355270615307,0.12853256243119
5020,0.69909975608131,-0.110204909484534,0.0839982015412807,-0.0252013060431215,0.018927005440987,0.120469563550145
5021,0.716078850505768,-0.112969019902522,0.0790598909693776,-0.00695512469121199,0.0188820046313065,0.128122928391552
5022,0.732200261461386,-0.123411693598854,0.0802401053991553,-0.0133006910272731,0.018432816621071,0.132145315720588
5023,0.736140037093179,-0.107401051324755,0.075077336378393,-0.00410015721809468,0.01585078852117,0.124547087848838
5024,0.766647642181084,-0.122602909242468,0.0816157869321272,-0.0171571861436451,0.0152348800671632,0.136196416457614
5025,0.688340343189176,-0.0925906380981919,0.0782523661085398,0.00153321477032893,0.0124909524560376,0.122353491788692
5026,0.725830143003251,-0.0989378752487026,0.0779370370945598,-0.00825354577168759,0.0106237751171368,0.121558820347705
5027,0.714879459153054,-0.099757889827671,0.0785248765809928,-0.0105418232496383,0.0134615443903409,0.141010570410308
5028,0.73891238988732,-0.102091627350676,0.0741582981700204,-0.0157160225920222,0.0138515060785919,0.129878377580646
5029,0.7098470504768,-0.0943098247829336,0.077235543433091,-0.00796582570579003,0.0124032220981844,0.129775544160447
5030,0.695080196907714,-0.101616951553234,0.0829912309277677,-0.00473753222396259,0.0132995904152699,0.136174091123093
5031,0.772987228801901,-0.0855784361626659,0.0786876217724455,-0.0171076489967089,0.0169185513183029,0.120631880343321
5032,0.698513584472379,-0.0899483526674257,0.0828779145037175,0.00560408277022868,0.0123236087955859,0.137644532798199
5033,0.679474773412343,-0.0971417083386296,0.0822131404961079,-0.00646549464696509,0.016056327771334,0.136318894196254
5034,0.606760750581177,-0.0809553528327141,0.0768729598706164,-0.0161137760153782,0.0131709728667046,0.127871376680377
5035,0.655078764169683,-0.0772293684763413,0.0778910902141254,-0.00909722442418841,0.0111914689599536,0.131380353977803
5036,0.693126403390268,-0.081582773447884,0.0799896655184141,-0.00342324000065075,0.00443665135855124,0.129067219549119
5037,0.703598539877486,-0.0872360524853355,0.0769290523131412,0.00217395047022881,0.00948970525406537,0.12653144972007
5038,0.646011245583943,-0.0791831226615708,0.0831001929648903,0.0161266035668796,0.0103417841455184,0.137859158866452
5039,0.662456171452873,-0.0825406265287062,0.0775098783804639,0.00981482755204612,0.00755365427338413,0.134113580211609
5040,0.668425496517986,-0.0821710665910488,0.0759643757965771,-0.00510479780210814,0.00266783216738648,0.130459662924715
5041,0.640963063117824,-0.0857679141463241,0.0821810645207678,-0.00818710135308357,0.0103380613853834,0.128400398124592
5042,0.633856376049695,-0.0781469980293259,0.0735514467523632,0.00425764295536058,0.00798467406772551,0.132672733595951
5043,0.672353620271837,-0.0649912720252306,0.0737077105582026,-0.0120884955908367,0.0146991633638202,0.127960135029349
5044,0.630035418852725,-0.0642259813823441,0.0726935123665261,-0.0182404413223146,0.0114164251574996,0.137325942842607
5045,0.600404929465817,-0.0742776689353009,0.0761838828272642,-0.0202236094643943,0.0104878397865083,0.141960835621747
5046,0.597771785330857,-0.0795534679547279,0.0768766842508337,-0.0254704536219779,0.0127627644173707,0.143351020883208
5047,0.629858303412325,-0.0802765625870725,0.0754169307002164,-0.0215906894534717,0.0111685173346909,0.151545304257345
5048,0.587280603135189,-0.0717423461639646,0.0764147738850613,-0.0378540683443258,0.0109244137944385,0.142091694851703
5049,0.581036444854338,-0.0709994830591138,0.0772635439179944,-0.0357898379193093,0.0108250034165722,0.13744169325154
5050,0.580809211417566,-0.075395197323406,0.0707206171915471,-0.0278320854195116,0.0170818892893495,0.14537618925923
5051,0.592383019944702,-0.0644835234652152,0.0697579398981005,-0.0392348155290054,0.0117864900705883,0.144566911542367
5052,0.597957082011548,-0.0794202170264606,0.0698870425332224,-0.0341454723455112,0.0141713893500916,0.139665086628989
5053,0.6294124904434,-0.0834982600515225,0.074663240885708,-0.0418472287021278,0.0187178093636981,0.137725882007762
5054,0.613198981730816,-0.0794831796233603,0.0721205888273727,-0.0284039191777326,0.0168376241870212,0.143222668343137
5055,0.616490374829671,-0.0856850743617785,0.0741065481896016,-0.0297267900274143,0.0203412428353455,0.156783180185139
5056,0.550462177599076,-0.0780099570517505,0.0772532116335137,-0.0197040936530643,0.0167012911215294,0.135767141366969
5057,0.56213113454085,-0.0766279639230574,0.0738597985929748,-0.025632395436546,0.0175368289408513,0.152613833391633
5058,0.590810150706007,-0.0856132340334611,0.0753068967195035,-0.0187318770649967,0.0126363580399689,0.156948942724804
5059,0.55958056166085,-0.0871689872599384,0.0711343558066559,-0.0361248841025236,0.0176007841884921,0.146907567442835
5060,0.59355096232404,-0.0915290987193201,0.0774420439907709,-0.0283723163452356,0.0184095895923963,0.147461919741503
5061,0.570688981371286,-0.0939385137920618,0.0754631146596201,-0.0522760602040299,0.0226067641772378,0.151205281035212
5062,0.565813711338713,-0.0861973252893058,0.0709586593010486,-0.040513308473503,0.0218962770855105,0.157280228396769
5063,0.596659223984274,-0.0864115097110248,0.0776185913151233,-0.0561650571317763,0.0224003257673858,0.160044706738606
5064,0.572809649075953,-0.0770655632177431,0.0727261258472346,-0.0355122971291703,0.021467183095541,0.161381702380936
5065,0.564830176284995,-0.0867138122509573,0.0723658842697613,-0.0503060962025505,0.017358239326304,0.14951343604118
5066,0.541505465181605,-0.0865579242813749,0.0758239098787191,-0.0494351694676841,0.0214497318095634,0.165142055709638
5067,0.560746404732051,-0.0924169691311485,0.0762370441102065,-0.0598266016593275,0.0203552036475437,0.156500737623547
5068,0.558594177159942,-0.0801516690870854,0.0715309825938564,-0.0663962550018625,0.028537594624743,0.162870417309022
5069,0.582462251661471,-0.0772940939875265,0.0738773909466045,-0.0261354410708094,0.0170226578137396,0.162075849799218
5070,0.568556710777644,-0.0741728064380662,0.0714845834163601,-0.0446165702933887,0.0235841704053622,0.164274362739098
5071,0.549142295308925,-0.0748714870798084,0.0735737497963962,-0.0429147958182798,0.021044401957428,0.169735977701389
5072,0.57568792393712,-0.0667028887626541,0.071845414989634,-0.0441971154569814,0.0226138134048737,0.165462751372047
5073,0.552939580733758,-0.0663509553852776,0.0714892164119148,-0.0418983454861267,0.0243990672913257,0.178019831199022
5074,0.59199961776597,-0.0793435887083016,0.0789768666628427,-0.0262687183897114,0.0245182204457532,0.16458773728727
5075,0.547576723319203,-0.0599831633290571,0.072090243904316,-0.0461464814603096,0.0164195488608492,0.177710043825446
5076,0.547004908036326,-0.0702501671554921,0.0729285142667234,-0.0355861050356048,0.0143639006332723,0.165569331805957
5077,0.520268865629251,-0.0556563959133832,0.0692103441067843,-0.0278597334091306,0.0189109038027868,0.163764440342242
5078,0.507356710581002,-0.0603374019279169,0.0758493370269291,-0.0338916341183656,0.0254641964582559,0.166342202229606
5079,0.551980262842737,-0.0642437912367036,0.0722899484024426,-0.0178175781578469,0.0150344676853236,0.164683226465808
5080,0.512041872214599,-0.062750691562315,0.0733406216204288,-0.0326467817513894,0.0133841647331064,0.148072991158901
5081,0.511835374257524,-0.0543693951833383,0.0691931700487483,-0.0338789941408157,0.0147100415718453,0.164201787503856
5082,0.515758982046732,-0.0608960242025133,0.0736553272200191,-0.0412184844565012,0.0176680425963444,0.154076484343067
5083,0.525574543256677,-0.0556158244653722,0.0786043914462134,-0.0327855262121872,0.00973931108179134,0.159549169767317
5084,0.50406949476683,-0.0452790952378495,0.0700286197342478,-0.0216068695179398,0.0100528612374486,0.155142361868828
5085,0.536844073004762,-0.054840030245307,0.079320168790788,-0.0296840807515813,0.00970835658815263,0.167032286300298
5086,0.504216786712424,-0.0514567831275205,0.0781579586949646,-0.0215033888917141,0.00494399130513909,0.159171052541031
5087,0.466836176758467,-0.0503095313473058,0.0748257590886388,-0.0215983684613517,0.00695467717295723,0.153328445357516
5088,0.513696196914918,-0.0386187221909908,0.0680174391958105,-0.0265690969398634,0.0101946852141573,0.145685800538766
5089,0.508990746735277,-0.0486061364647408,0.0713706229601195,-0.0435856684903323,0.0140570173210971,0.159885515247136
5090,0.475939561623364,-0.0451039602493812,0.0732336491779227,-0.0319726834771885,0.0168432347685244,0.170115896484384
5091,0.490051654997617,-0.0523578153408044,0.0674890639460511,-0.0353768704295495,0.0122453587111726,0.159146844912857
5092,0.475947138663663,-0.0342722395128986,0.0711597014895541,-0.0435815899666916,0.0188254572107013,0.161369628350745
5093,0.497085026661821,-0.0447788280602545,0.0747724276450409,-0.0410923481885468,0.0178256181614146,0.162432022205789
5094,0.504024435215787,-0.0445025344830474,0.0741144563197514,-0.0444916975985188,0.0204938731588455,0.173413978544421
5095,0.497941318972803,-0.0524968467911416,0.0718410871077958,-0.0584317281856582,0.0209292018955572,0.170365880119022
5096,0.513779522183811,-0.0477070610539788,0.0716542204252924,-0.0500764436977586,0.0170337505825258,0.168428100032346
5097,0.499454471379056,-0.0507099078998729,0.0787468421157919,-0.045000026010883,0.0198793608418894,0.16315270330748
5098,0.476790110403697,-0.0506190277365128,0.0786317819240511,-0.034381850414912,0.0118731960029872,0.169082561082469
5099,0.491063403434373,-0.0423220341685323,0.0767729786770871,-0.0391700909381159,0.0142299557165653,0.16593129349771
5100,0.507175141630088,-0.0494239130199238,0.071598491371897,-0.0444197600542772,0.0189504497648063,0.161465139091126
5101,0.529034720733519,-0.0421703159365457,0.0718248915512245,-0.042412906508631,0.0195874457884325,0.147773041929309
5102,0.524043964491434,-0.0324319602069249,0.0660602374588727,-0.0411324574016302,0.0193204026529988,0.145624837780958
5103,0.52957054756188,-0.0482087936292898,0.0753467405285033,-0.0489474012139341,0.0279897965600852,0.15131485254986
5104,0.536134242914952,-0.0431256783304369,0.067909873172663,-0.0356801266794506,0.0202475257663969,0.157401933409634
5105,0.446569342870234,-0.0446513587186848,0.0714163745744687,-0.0270935589371685,0.0171090378455347,0.149104344591823
5106,0.484613347224646,-0.0442127789333548,0.064925716545743,-0.0446191218298285,0.0202283424830743,0.157821050219729
5107,0.44088988690718,-0.0402590311586341,0.0676687403705054,-0.0397700336653332,0.0191766461663795,0.144119824515526
5108,0.467130175470433,-0.040751249961077,0.0687723494689957,-0.0228153731416569,0.0223325268634564,0.145666692413475
5109,0.468677928715547,-0.034757599075845,0.0689854818679668,-0.0268672762949527,0.0180915393148406,0.150798596807414
5110,0.443516019484089,-0.0434145476375418,0.0662703913098585,-0.025175082374279,0.0216006307992048,0.148793922705141
5111,0.48826352119633,-0.0508566315808773,0.0635429823854541,-0.0355562904309346,0.0172655256167597,0.140982791498851
5112,0.525623034008835,-0.0479148978887414,0.0651888851604002,-0.0344746342016062,0.0217078391641911,0.147479085604438
5113,0.524267609914273,-0.0458522208409626,0.0625513425394217,-0.0428527057587678,0.0152136567481467,0.147603547647322
5114,0.539561634563823,-0.0370363594978584,0.0625768813670147,-0.0229318729408716,0.0105326898986783,0.145357637548936
5115,0.550544539931349,-0.0376590898891811,0.0629241709131515,-0.0347434316939451,0.0106401829377972,0.157168891610335
5116,0.523467158397563,-0.0359565738838612,0.0601578809629643,-0.0180286987069847,0.0129402600220353,0.156713638506253
5117,0.529117108639751,-0.0426435270726378,0.0625585229547276,-0.046544553194189,0.0133318803157071,0.166703295560125
5118,0.497989177200568,-0.0384985040191159,0.068560152439144,-0.0388595288064532,0.0204854800109675,0.16277605205321
5119,0.491498246512015,-0.0262691208782514,0.0623374688269302,-0.0469501009448412,0.0198112382986532,0.16472750510009
5120,0.506802399320982,-0.0316734707431021,0.0605520173224042,-0.0457644432614116,0.0148887881955944,0.166383961466321
5121,0.552519929080928,-0.030345453632789,0.0620575902202351,-0.0493205725356221,0.0173404689070498,0.166991138148218
5122,0.491173919413227,-0.031733099817,0.0653266565739728,-0.0466934117354594,0.0191006852273707,0.168113756452272
5123,0.518614356308579,-0.0355251629945449,0.0644347823944698,-0.0447414698070491,0.0198387750354602,0.163822415507908
5124,0.524188875819488,-0.0299599902990793,0.0623404686645353,-0.0459998449778163,0.0121142800048454,0.159750296141516
5125,0.540052724459275,-0.0315710508417606,0.0637074553329486,-0.0426312760415462,0.0232647625592441,0.16818134377393
5126,0.536913319956609,-0.0393123840527268,0.0648155445163457,-0.0490192862055559,0.0264038230140821,0.171433428857714
5127,0.522599614026868,-0.0360687199254979,0.0639031559550614,-0.0505581627302457,0.0181985654252812,0.157101130895122
5128,0.531383082151778,-0.0243042633943668,0.0576776036075289,-0.0476601263974899,0.0234711669250533,0.157773029525008
5129,0.561322735182933,-0.0387546501292777,0.07127560881407,-0.0476709244981334,0.0240637805175507,0.14582988399131
5130,0.578645527999809,-0.0320175614593332,0.0713822742305983,-0.033798454004172,0.0265757650946299,0.144182003922779
5131,0.560317785345754,-0.0366213514509641,0.0696724666775121,-0.0400605300287205,0.0256852303773435,0.152328228822572
5132,0.620721722351346,-0.0486606851059803,0.071933544973756,-0.0589840594995036,0.0318003892926413,0.14418728339473
5133,0.602045930038977,-0.0355756746260518,0.07269935463515,-0.0465907037278916,0.0279621297746014,0.142203202295567
5134,0.600074823373805,-0.0554588768715912,0.0688205320457962,-0.0699714062256991,0.0262771815347863,0.148723762718133
5135,0.619764141743784,-0.0471526675409204,0.0682116883700544,-0.045099368034176,0.0254828688048553,0.148825684739179
5136,0.596869040786705,-0.0531072969968201,0.0674252670173963,-0.0583383981290322,0.0277410408048475,0.153186809566129
5137,0.587115498056351,-0.0687470956939604,0.0700207004017935,-0.0485267824724009,0.031795445832769,0.140807731293719
5138,0.59233239483864,-0.0529103475066485,0.0668230035118816,-0.0578401116658132,0.0232269680178346,0.132510289222383
5139,0.565565840556731,-0.0496736644206342,0.0736776055141921,-0.0439538683412355,0.0247496484947317,0.148179023633445
5140,0.566563188682778,-0.0419691479456237,0.0745149239577713,-0.0543158841868475,0.0251135567331726,0.143509596008915
5141,0.563144471464506,-0.036752206220076,0.0708286106405341,-0.061236285933852,0.0272284304902997,0.148763378477018
5142,0.563057238265372,-0.0481266067517455,0.0729295136758202,-0.0531743359756593,0.0250466317943014,0.139515742990366
5143,0.52513768757722,-0.0416598203420797,0.0739033647680339,-0.0376762639461777,0.0228794409056951,0.141672332311094
5144,0.548312870248472,-0.0421307082009947,0.0716191067323222,-0.0518677907999698,0.0250371940730654,0.150121658529068
5145,0.507939857576745,-0.0451806608567664,0.078028128863595,-0.044315946059132,0.0332697861337874,0.153126836195482
5146,0.496411135150312,-0.0337502207668326,0.0755174507146094,-0.0400639012917758,0.0247567203111891,0.145612267483451
5147,0.503685491531284,-0.0378678740789654,0.07413114932805,-0.0401621347564961,0.0290181756487297,0.143516487901766
5148,0.469712705151691,-0.0349536532107907,0.0726336019253214,-0.0365183682747838,0.0282830247946387,0.148256657472645
5149,0.543386628185596,-0.0444178661337146,0.0713138798509575,-0.0433956072994187,0.0256337195231731,0.155475198412276
5150,0.482591970966995,-0.036843940758961,0.0730077581776112,-0.04198213864641,0.0271999429363541,0.14992148252231
5151,0.490857336913171,-0.0382460341938395,0.0730755926460371,-0.0185121231463348,0.0292346958771888,0.151387160780525
5152,0.518276533901792,-0.0499962472880812,0.0729972051804086,-0.0472122127327596,0.0263130434020118,0.154456940605124
5153,0.4996698707674,-0.038938911301806,0.065411464507096,-0.0274169978843037,0.0181787490403309,0.14125389680499
5154,0.485436380037926,-0.041171657520243,0.0735285250986992,-0.0269861847179384,0.0182705691875899,0.143635307337685
5155,0.481021858954677,-0.0341064311607419,0.0666945993691684,-0.0290618098885315,0.0186818568498849,0.164878146856072
5156,0.45243022723915,-0.0322768151188217,0.0657423557837386,-0.0234966674603795,0.0219954911352624,0.164518433941849
5157,0.461091778067782,-0.0374216466300132,0.0675472754988491,-0.0312003361378093,0.0200659701406846,0.161140361678646
5158,0.46666167924624,-0.0497447836799062,0.075353371374963,-0.0183860474557174,0.0281659609201492,0.170622862911901
5159,0.446966936484138,-0.0280954881068947,0.0719251196317446,-0.018594889129408,0.0236363372623649,0.152902191948594
5160,0.431026368668583,-0.0390969776827631,0.0693323352251591,-0.0377976589299357,0.0274365309389962,0.15632860682299
5161,0.460442604758012,-0.0509038089102312,0.0770733212321938,-0.0317960276276002,0.0351076185031583,0.160934229266112
5162,0.488129056073872,-0.0417287025833242,0.0721508142787626,-0.0127136036118573,0.0269757192376338,0.149358304339817
5163,0.48398393876935,-0.0451735091297781,0.0741184902250426,-0.0361869208098269,0.0326138542576688,0.168184910584662
5164,0.500271757275147,-0.0528629770356863,0.0708179270708316,-0.0199228428358543,0.0252862405813118,0.163381473075031
5165,0.465102898952655,-0.053454249758389,0.0744346125710418,-0.0268229666119908,0.02274845491417,0.142860043392324
5166,0.511659438338643,-0.0456032375606645,0.0716248687648226,-0.0220839968417262,0.0261111466132847,0.154638810959413
5167,0.49521358433681,-0.0562459762169475,0.0769570701100823,-0.0172650537022006,0.0306865122785247,0.141204598644032
5168,0.484410425518193,-0.0577423346756413,0.075780114493379,-0.0334441362458485,0.0272769477616062,0.137485378480633
5169,0.467381993445999,-0.0494362876638292,0.0702958814706355,-0.0137674986836925,0.020283634512518,0.142226299062252
5170,0.483788298178919,-0.0577422343498982,0.0775539010375579,-0.0251314824396539,0.0285549024529581,0.144229790003129
5171,0.474715250971053,-0.0451856256380257,0.0709020527463115,-0.0215339168919361,0.0253199978212332,0.143701681312456
5172,0.468908575001767,-0.0487052225024713,0.0742243362319866,-0.0156527403866243,0.021446818103912,0.136064902594105
5173,0.500080595871861,-0.0541531201737965,0.0721226174212783,0.00265773983705291,0.0196071569522934,0.146121384296522
5174,0.489793437548342,-0.05077802723372,0.0754755204308586,-0.0211317209466348,0.0192421751881898,0.15406265269478
5175,0.488835230039774,-0.0530508496201859,0.0762027450882831,-0.030674097066617,0.0224200125227785,0.159597925336113
5176,0.477085422563552,-0.0500436973410524,0.0799174925016111,-0.0102653249407143,0.0154928614645134,0.140907091254672
5177,0.445317091112535,-0.0526006460222793,0.0755786906933469,-0.0234691274222098,0.017176128562904,0.136671757095909
5178,0.455922736896664,-0.054162969794541,0.076873928642341,-0.0130581279225453,0.0176725844005708,0.146022970273286
5179,0.479160881891681,-0.059229067496407,0.073743411394596,-0.0107269668359201,0.0174494003812567,0.137023864366949
5180,0.47127312297101,-0.0495188275313345,0.0720701441284705,-0.00680820182598927,0.0192172570873756,0.137385297782061
5181,0.498846042509925,-0.0498810594465557,0.0749642028331452,-0.00778731682434815,0.0137815087822832,0.142188718405318
5182,0.484352810787994,-0.0531458768502977,0.072084770195197,-0.0164033798098874,0.0113465754750521,0.138804387106264
5183,0.454797416368098,-0.046669362899255,0.0731267084371418,-0.012242837957163,0.0196334526408029,0.141717764972561
5184,0.461424884487062,-0.0492229741177081,0.0741971964269224,0.00651262354855877,0.0156832351022576,0.148083147361928
5185,0.444147518464823,-0.0500346257253045,0.0740138218930271,-0.00355177105421427,0.0167437611859906,0.15217860626942
5186,0.470960654027907,-0.0481260305416528,0.0702370246628201,-0.0149855859775099,0.0172289276399864,0.142242206964232
5187,0.48885799211012,-0.0532518307450631,0.0776921765737306,-0.023472367337053,0.0220386818784112,0.144776651722969
5188,0.534584274706955,-0.0648355894560299,0.0753943538049824,-0.0122037985224827,0.0168772476759775,0.141806834617629
5189,0.464118949700823,-0.0543648004117171,0.0729478948134764,-0.0167170853916103,0.0193913237497667,0.154662039344494
5190,0.456333479154529,-0.0539998659810846,0.0741557869321412,-0.0237778789645453,0.0107379583350576,0.153729667450921
5191,0.45331039276534,-0.0605893189632095,0.0778058219395909,-0.0319627349980815,0.0163376812662344,0.157837672840606
5192,0.484542620959462,-0.061609077273789,0.0740335351182695,-0.0325768012509473,0.0171016019214743,0.156737114897201
5193,0.501531730851188,-0.0636224592337993,0.0770041877320467,-0.0253798425249913,0.0177542915681277,0.161035494944244
5194,0.490921490011293,-0.0659016163720894,0.0720505595113889,-0.0344130885954722,0.0157341443540238,0.154740184320718
5195,0.466882862218521,-0.0559898164093847,0.0669845614127821,-0.0291913796526748,0.017840949619174,0.161532064283614
5196,0.465817651439035,-0.0463198129389307,0.0660959506586394,-0.0161996578011014,0.00755480381833533,0.168460641956026
5197,0.442534145333221,-0.0433529542211282,0.0653914272591161,-0.0254362819582873,0.0102073899865563,0.167137764753067
5198,0.487563122189986,-0.0576566043370597,0.0708821331314803,-0.0354395314225716,0.015637341280926,0.149039562488079
5199,0.475973109955537,-0.0516163686797808,0.0719739504436525,-0.0344105917922017,0.0132652361696331,0.147839876978463
5200,0.432671078520739,-0.0378805338404834,0.0685757830653386,-0.041719147490742,0.0148431884004447,0.154846659724586
5201,0.446064942566409,-0.0399464770607333,0.0629821647284631,-0.0354345941255199,0.017445915340725,0.155907480482514
5202,0.438285728332056,-0.0429644117584387,0.0671083319685261,-0.0330367797928934,0.0127905023747581,0.159777234589827
5203,0.430430975339179,-0.050634082271676,0.0702646397617652,-0.0307538034289191,0.0101509964487708,0.166423206343
5204,0.41490648759206,-0.0465307983091439,0.0661827550361971,-0.0269892406534297,0.0125837965979203,0.168016343092409
5205,0.427077279808199,-0.0377891024953232,0.0639501040638712,-0.0276719756852215,0.0154918340404594,0.172344819381777
5206,0.432873865525149,-0.0379324315260541,0.0646713130513899,-0.0396529363525854,0.0108876138501672,0.172693307670555
5207,0.471608097200662,-0.0504161325184001,0.0619395959504083,-0.0241290221434118,0.00877853868631354,0.168176744145888
5208,0.493535941712913,-0.0536500328038418,0.0665778056306761,-0.0358210803210737,0.0160108755451855,0.16693198728155
5209,0.469450053088072,-0.0539936402143898,0.0692321634364487,-0.0418400564810115,0.0138858474328697,0.169146359065671
5210,0.453963945385487,-0.0441096604838705,0.0623984526151299,-0.0418437937046719,0.0161114427050401,0.176812978084341
5211,0.445016346694444,-0.0556235528088767,0.0642225081616298,-0.0380111656654173,0.0125402447204393,0.157536444648572
5212,0.439549443727043,-0.0492297598489939,0.0637548945173742,-0.0354143687298011,0.016911575939163,0.159529546824211
5213,0.450383681576804,-0.0518891644332979,0.067446080074367,-0.0475884189929427,0.0222770058345688,0.172065516193282
5214,0.448779895581015,-0.04277709164384,0.0678656675448951,-0.0484684224707173,0.020978341031881,0.179496206523648
5215,0.446188667871527,-0.0451788198959335,0.063893309900734,-0.0440240272545664,0.0206399592072739,0.162300858993204
5216,0.497009575036341,-0.063062635162505,0.0714073183826631,-0.0485720536370903,0.0198253981755711,0.167153170707995
5217,0.473389949081539,-0.0471660522739017,0.0652779713308809,-0.0653249629601904,0.0167699498760893,0.156128890769274
5218,0.51712895398139,-0.052145157612426,0.0666595570567868,-0.0524227500796246,0.0189633600445353,0.149715746993915
5219,0.495989512645407,-0.050244554971094,0.0623536083723075,-0.0507187983872186,0.0172601554872387,0.15801467099876
5220,0.500947368923043,-0.0529491029494621,0.0654202036481759,-0.035774148283203,0.0116006854730929,0.151222896832931
5221,0.47982409045867,-0.0474171377427568,0.0633421154572661,-0.0429654147525284,0.0147316208868327,0.152565287784476
5222,0.471310032145661,-0.0539559783420988,0.0628049021787367,-0.0545704032731247,0.0191533610906125,0.166655263381267
5223,0.467082716194454,-0.0475502307681289,0.0640302767833617,-0.0475882370094355,0.0156659932152525,0.153270113501677
5224,0.441378775506797,-0.0472356020626494,0.0619035855579875,-0.0368862315084266,0.0161361318442161,0.156177790749156
5225,0.432266509126295,-0.0480774153171961,0.0655520811002813,-0.0480617540038841,0.0084151078697478,0.149738341680086
5226,0.45511201020603,-0.0483492193481437,0.065040052251223,-0.0403865736735678,0.0143629708111113,0.151674060172775
5227,0.46484244156281,-0.0471870384263866,0.0635146990069465,-0.0537852934408019,0.0122158115550438,0.170155950501281
5228,0.449567160482776,-0.0362628299092495,0.0713309728342899,-0.0500582429983695,0.0184224998140351,0.171265916326324
5229,0.468622101046137,-0.0420252551585728,0.0607142414713868,-0.0549096924805647,0.00979587850711689,0.172270459473845
5230,0.480808736607355,-0.0427369351448745,0.0607844376965861,-0.0552935800084483,0.0167376307215154,0.167577028387241
5231,0.483532003662893,-0.0465311469691384,0.0643758509743319,-0.0589038086442529,0.0126970133961366,0.164708703768593
5232,0.454092544162521,-0.0555427313634238,0.0650947062858732,-0.0507030513602159,0.0117477606466195,0.171242202202843
5233,0.446809587985899,-0.0430502994009811,0.0652189591368139,-0.0593404415449838,0.01373176545673,0.18222367630465
5234,0.470262372977159,-0.0410944604705541,0.0648356054861286,-0.0447273220730243,0.0103279802311807,0.16661988362214
5235,0.495607702026968,-0.0454667797248098,0.0641408453222321,-0.0465226111481453,0.00724694973175085,0.17360392340084
5236,0.453239735875674,-0.0347751003413825,0.0635466492497026,-0.0521783096654058,0.0109743097847827,0.166105491750894
5237,0.448246841853067,-0.0425470094993237,0.0617168493066785,-0.0552199688582066,0.0126298936981593,0.157941835252456
5238,0.457454060645239,-0.0483692385543546,0.0576103702930827,-0.0488524769365592,0.00988628448508651,0.190579607483225
5239,0.473457994440949,-0.0565646259921094,0.0689578281029247,-0.078469471147695,0.0156516837670883,0.174668863690558
5240,0.425728509746403,-0.0325201961555629,0.0616425269435724,-0.0658486544744096,0.0128285396095428,0.177739507795106
5241,0.428967683880032,-0.0422472273546019,0.0664125387613143,-0.0504309881544364,0.0151795512950463,0.167102278398746
5242,0.440116619927841,-0.0463056681761281,0.0667884476020571,-0.0458797467081445,0.00982784378058665,0.172332153348316
5243,0.421057129452389,-0.0430905304092273,0.0673632844282333,-0.0631645236963792,0.0102264454083204,0.175202841562653
5244,0.398572718094043,-0.0423839504181496,0.0648926591559153,-0.0526750971981679,0.0108156787409507,0.178947330292565
5245,0.387961495120712,-0.0448834045896098,0.0657941208370662,-0.0656011498134675,0.0151928813700855,0.17842095314664
5246,0.386915624904333,-0.0354413427043673,0.0662067166749032,-0.0494664055800392,0.00837644033015055,0.161566840552569
5247,0.3843479948274,-0.0372550057694114,0.0643802761035791,-0.0526755662755773,0.0132843962917414,0.167902865358033
