"iteration","price","brand2","brand3","ff2","ff3","feat2","feat3"
4747,-1.479193263,1.300520452,-1.18116117,0.2471533029,0.8678354114,1.455237963,2.284124304
4748,-1.485011456,1.388824462,-1.171246474,0.2099194476,0.8363292404,1.561470132,2.236111283
4749,-1.484062454,1.332114631,-1.060669087,0.1365180141,0.8769733538,1.523297252,2.291155348
4750,-1.501296389,1.430950517,-1.109533673,0.2269534816,0.9232038222,1.492611492,2.120103754
4751,-1.479308924,1.416185884,-1.174284806,0.2307515283,0.871072618,1.5961601,2.266750151
4752,-1.467250914,1.413240853,-1.106773988,0.133072643,0.8012339755,1.572613835,2.360386556
4753,-1.506615499,1.384895449,-1.13637263,0.09800566054,0.8261976882,1.565666631,2.313110524
4754,-1.496778579,1.274259717,-1.168271951,0.1868298019,0.8680857132,1.503819248,2.290266194
4755,-1.466209636,1.318683567,-1.090471542,0.1374294991,0.8681534144,1.556495065,2.233696001
4756,-1.447754404,1.391982781,-1.137612057,0.251668369,0.8992771321,1.553549439,2.273373051
4757,-1.448072575,1.373422746,-1.131028128,0.1359749803,0.8625299829,1.582616828,2.209463882
4758,-1.468397226,1.309561333,-1.121075888,0.1083769333,0.8440496649,1.532867409,2.360018146
4759,-1.481775193,1.370974606,-1.111827322,0.1449090198,0.9652944015,1.569783336,2.27240863
4760,-1.510198959,1.348068749,-1.019681972,0.1606693668,0.8380916311,1.594524594,2.228983652
4761,-1.511757504,1.358500585,-1.151210449,0.1436578382,0.7489366806,1.515018427,2.296751063
4762,-1.503134832,1.421917623,-1.09527934,0.1478577602,0.8744252512,1.594845159,2.144971092
4763,-1.535945196,1.417932822,-1.107639994,0.1127435317,0.8500717925,1.482893756,2.273554378
4764,-1.509545535,1.388657984,-1.088277509,0.09660049211,0.733300252,1.602055728,2.34047186
4765,-1.551802672,1.292990988,-1.100084751,0.1825991917,0.7044688433,1.612295281,2.250987405
4766,-1.515093131,1.41698602,-1.141008771,0.1621104433,0.7612275357,1.512589234,2.250907328
4767,-1.545682063,1.387138838,-1.05921718,0.09824430178,0.8056720444,1.552949591,2.189864875
4768,-1.516466968,1.370173277,-1.131234801,0.1840216154,0.7463110892,1.463074767,2.17605582
4769,-1.512966277,1.399441996,-1.113565499,0.1977397771,0.6594815194,1.556382208,2.191299875
4770,-1.527278627,1.320815827,-1.182703608,0.09479111232,0.7233381154,1.46372661,2.254477219
4771,-1.520104914,1.37329895,-1.044299428,0.1294976825,0.7805775929,1.524984039,2.21539924
4772,-1.502388189,1.423658284,-1.103369231,0.1461503966,0.8274459162,1.551399236,2.219261766
4773,-1.529261257,1.413921239,-1.147164112,0.1466782638,0.8272753093,1.551712771,2.278725554
4774,-1.529027421,1.320059708,-1.199243548,0.06903062028,0.7300450226,1.474065314,2.184160861
4775,-1.542338664,1.351723675,-1.177606626,0.2060531048,0.7848165966,1.440223059,2.382728034
4776,-1.522041775,1.419963486,-1.245348547,0.1254257042,0.653260778,1.503034653,2.256309644
4777,-1.503282991,1.366676326,-1.278102331,0.1192911941,0.7540494679,1.436642665,2.179127227
4778,-1.498768792,1.432832361,-1.240017503,0.1104370046,0.715307478,1.476854674,2.193774857
4779,-1.522559542,1.35291645,-1.186646687,0.1740105446,0.8001280477,1.404497972,2.299473717
4780,-1.50888125,1.364899924,-1.213581157,0.08387102555,0.7573282448,1.386662318,2.238821855
4781,-1.501474944,1.375002718,-1.200862285,0.05104212581,0.7689852146,1.460860525,2.160335064
4782,-1.51190587,1.328520987,-1.180249652,0.03124156013,0.744070735,1.465372857,2.198277357
4783,-1.553101736,1.294638243,-1.110582973,0.1472023073,0.7760428833,1.416495067,2.172169954
4784,-1.593936415,1.325245351,-1.139615654,0.1602814843,0.6929009281,1.417333428,2.215796281
4785,-1.574006176,1.276412327,-1.168570371,0.1309114354,0.7888645827,1.467647175,2.072214123
4786,-1.529988374,1.329795209,-1.209148041,0.2014159818,0.7472746212,1.390270853,2.164284545
4787,-1.530345908,1.26127465,-1.142914679,0.1609803593,0.7271038548,1.391836874,2.134723705
4788,-1.546058029,1.249047421,-1.102619463,0.1509943067,0.758450205,1.354203485,2.191481494
4789,-1.528050316,1.272828775,-1.24237196,0.2153955112,0.8940135256,1.501787104,2.165965275
4790,-1.533654542,1.293557169,-1.160905047,0.2477508408,0.8417338311,1.41022786,2.106629392
4791,-1.516722922,1.267657251,-1.180452457,0.06532434095,0.8741511565,1.453423998,2.288710038
4792,-1.490766699,1.291430224,-1.15792679,0.218315179,0.8178884979,1.429567751,2.302446391
4793,-1.467242095,1.330736407,-1.156013575,0.2027497542,0.8238927595,1.460031748,2.202559032
4794,-1.604338637,1.206806827,-1.145274532,0.2017282154,0.9051722925,1.489197494,2.19621405
4795,-1.539796317,1.370027773,-1.187710206,0.0574942882,0.8981015475,1.37948819,2.158244768
4796,-1.50407125,1.223590793,-1.169719512,0.1481761582,0.8407626523,1.48691655,2.205149582
4797,-1.501392573,1.320086854,-1.153428325,0.2479976404,0.8859955026,1.490046265,2.22830617
4798,-1.471621839,1.422867415,-1.18031833,0.1383875152,0.8216127182,1.435048317,2.204084008
4799,-1.505529936,1.258744878,-1.211991369,0.1649959408,0.8487434367,1.401390256,2.107799925
4800,-1.474678764,1.375473696,-1.171383111,0.1156735262,0.8280474885,1.514772785,2.183994241
4801,-1.475275249,1.313310165,-1.21009192,0.08079196062,0.8455072382,1.362899718,2.15935915
4802,-1.451911499,1.264852809,-1.230951509,0.1361671106,0.8303336707,1.364336041,2.262092704
4803,-1.465639284,1.351734313,-1.120490824,0.0754164426,0.7897638922,1.400622839,2.184919834
4804,-1.472317991,1.293432235,-1.110396305,0.1161425613,0.8736884771,1.358560542,2.274123678
4805,-1.472208352,1.341808299,-1.167139542,0.0810161515,0.7362828529,1.464116813,2.242447824
4806,-1.459577272,1.412383998,-1.127307274,0.0841071897,0.834411007,1.527168703,2.182442224
4807,-1.473037192,1.296157352,-1.125889121,0.1749036949,0.7514864408,1.371597532,2.195467821
4808,-1.479721831,1.347643029,-1.131274058,0.07182729277,0.7571250669,1.488810553,2.238108502
4809,-1.506867584,1.358019476,-1.072650706,0.1261009335,0.7450607552,1.442988968,2.165963928
4810,-1.509791256,1.467017975,-1.246135532,0.2039797672,0.6963793867,1.399020306,2.264682533
4811,-1.49059203,1.340096328,-1.138038207,0.07767369504,0.8156914301,1.482340676,2.074455385
4812,-1.483410086,1.327979498,-1.116970959,0.1686903872,0.7768690425,1.537100754,2.178561776
4813,-1.480645039,1.33843344,-1.199917542,0.1062101274,0.6967276808,1.467386977,2.167905078
4814,-1.499372328,1.323414415,-1.16069608,0.1352553943,0.8293684008,1.431419716,2.19703348
4815,-1.492202724,1.300789205,-1.213438704,0.1873570275,0.7921922927,1.469327546,2.187736998
4816,-1.448256828,1.46685512,-1.109250481,0.1501601265,0.8138803772,1.536809332,2.204880187
4817,-1.480766298,1.442665215,-1.197934926,0.105243582,0.7959529902,1.532180806,2.248944116
4818,-1.473002334,1.403651048,-1.1649295,0.1756201639,0.7758429635,1.465984995,2.19561486
4819,-1.452390399,1.334893636,-1.184135607,0.2253968993,0.8057743254,1.412951432,2.152863254
4820,-1.485753286,1.391929157,-1.221415945,0.1736626676,0.8302169005,1.471585572,2.221890448
4821,-1.475505076,1.417811818,-1.183807408,0.1681089972,0.8088770602,1.404730499,2.274389518
4822,-1.491789475,1.385788835,-1.172302371,0.05526512129,0.7720331661,1.40987759,2.194390664
4823,-1.515890395,1.427185211,-1.12208069,0.1473530517,0.7611230131,1.468465279,2.152102628
4824,-1.45573621,1.472562181,-1.197637223,0.1427687825,0.844280289,1.336116749,2.260225958
4825,-1.515808212,1.320702874,-1.177846843,0.1338215387,0.74051143,1.383812718,2.27060537
4826,-1.465906872,1.25084114,-1.140558,0.07949868168,0.7949939126,1.399324081,2.248952905
4827,-1.468974067,1.3290673,-1.146652241,0.1239057004,0.8104703648,1.498928808,2.206972073
4828,-1.520421363,1.318754183,-1.133028445,0.1134729678,0.8322830643,1.462177986,2.183292482
4829,-1.488809582,1.274266654,-1.092007329,0.1379384174,0.8435869648,1.429704518,2.273304182
4830,-1.517421523,1.405078541,-1.118413131,0.09725467894,0.7469020145,1.432197801,2.152349025
4831,-1.473422863,1.320425253,-1.171931642,0.1653436625,0.8216202303,1.485682386,2.181540599
4832,-1.457445728,1.354827641,-1.043732197,0.1599801481,0.773131392,1.422796867,2.219768063
4833,-1.512130053,1.40566612,-1.091692477,0.1602389158,0.7304994564,1.366489544,2.178090803
4834,-1.528771368,1.251500698,-1.063847636,0.161828556,0.7658324023,1.394524094,2.181037772
4835,-1.556233014,1.362098297,-1.181326009,0.1407720891,0.772914805,1.522337638,2.224585934
4836,-1.507941208,1.371073615,-1.090594854,0.1775097402,0.8502552622,1.554996279,2.234511341
4837,-1.534449381,1.333727852,-1.088108813,0.08070115048,0.7242283776,1.488184759,2.238037261
4838,-1.521643067,1.333837263,-1.054263793,0.1371297116,0.775337223,1.467144451,2.214709562
4839,-1.499524341,1.291790425,-1.059377809,0.1980138802,0.8290865057,1.53376717,2.190006219
4840,-1.506015934,1.322117158,-1.146984417,0.1396328872,0.7999315589,1.507653302,2.20967609
4841,-1.499871554,1.371177524,-1.075045337,0.08813405787,0.8596782295,1.460284517,2.302794539
4842,-1.529259519,1.422027108,-0.9813450862,0.1575956625,0.8353492292,1.526475129,2.098877638
4843,-1.506474073,1.375932439,-1.046023722,0.1761984242,0.8390595787,1.553536064,2.172542902
4844,-1.507198571,1.431128096,-1.1059626,0.106915053,0.7977419559,1.558675079,2.180669082
4845,-1.549879722,1.432700745,-1.097346292,0.1184090084,0.7788262927,1.363904903,2.175782081
4846,-1.521986999,1.354393747,-1.136340324,0.08849960754,0.7786976616,1.542146215,2.284899656
4847,-1.472191922,1.420584443,-1.14538472,0.1066427546,0.8642085548,1.503549243,2.20686916
4848,-1.553699194,1.450727647,-1.185901029,0.169891327,0.8083861731,1.491806518,2.22764255
4849,-1.491495315,1.409174927,-1.087399411,0.1089895867,0.8161003621,1.490813484,2.269499447
4850,-1.495814509,1.367007949,-1.093464109,0.0701151067,0.7523762856,1.465708659,2.24070894
4851,-1.493098773,1.421633313,-1.06229129,0.03920679405,0.7650360034,1.523412512,2.209855609
4852,-1.513885935,1.348207401,-1.049812602,0.08249096788,0.7236767073,1.568864657,2.251968265
4853,-1.537910215,1.400289186,-1.013793463,0.07676228248,0.7000412978,1.483926406,2.233414194
4854,-1.53736028,1.370504549,-0.9514922161,0.01144891783,0.703599485,1.474243241,2.212716709
4855,-1.521772552,1.477835701,-1.014556861,0.1196339566,0.7535790295,1.464247599,2.160113018
4856,-1.553209976,1.474475555,-1.064763894,0.06948359388,0.7468019274,1.468509733,2.254539789
4857,-1.530293042,1.479653451,-1.03227331,-0.03664311476,0.6583582843,1.585490262,2.296320445
4858,-1.53288715,1.44997718,-1.113015652,0.02995817447,0.66901728,1.42491408,2.308385373
4859,-1.5350946,1.56016404,-1.060009973,0.1017068256,0.7790172095,1.494423186,2.248183382
4860,-1.545268434,1.458690527,-1.109260847,0.03787547836,0.747072836,1.506984015,2.307141414
4861,-1.531498015,1.453442874,-1.153215374,0.009376903942,0.7073385834,1.483078261,2.235792732
4862,-1.498885918,1.429096307,-1.128228088,0.08801061978,0.7310508792,1.482101683,2.184488326
4863,-1.544111249,1.409921766,-1.132830615,0.06167454865,0.7884250214,1.506595916,2.181161579
4864,-1.496168489,1.515979184,-1.156918244,0.1778860395,0.7976713603,1.487745106,2.265846364
4865,-1.50532533,1.435045142,-1.105304991,0.1547570433,0.7759700005,1.447169995,2.226538264
4866,-1.528054352,1.422780367,-1.082525457,0.1141051066,0.7589041893,1.553766835,2.303039566
4867,-1.480573058,1.476510097,-1.061029191,0.05660498121,0.7025026195,1.607467619,2.231803728
4868,-1.545220146,1.448090822,-1.066272124,0.1621631084,0.8166801911,1.417679092,2.207997269
4869,-1.505478886,1.475788373,-1.158835389,0.04292283822,0.8122343914,1.516780663,2.276822054
4870,-1.508128013,1.381931792,-1.144885989,0.06390538141,0.8139799036,1.569878075,2.279270179
4871,-1.53699642,1.445638709,-1.130819051,0.1548311572,0.8134573628,1.626503102,2.252801662
4872,-1.567186809,1.459523559,-1.049312172,0.1286007278,0.8083175603,1.55664306,2.202335382
4873,-1.522435784,1.460513176,-1.141674324,0.2450343157,0.8338574584,1.569787793,2.170795343
4874,-1.545189272,1.44590622,-1.093989248,0.2075854697,0.791005,1.424993157,2.220748857
4875,-1.502869039,1.437167124,-1.099708214,0.2029226096,0.7644107198,1.469810267,2.3806822
4876,-1.514970669,1.394478934,-1.05091362,0.1793145851,0.7162209301,1.491073176,2.263325632
4877,-1.510733513,1.438698092,-1.139055082,0.1260751102,0.7641743416,1.47151399,2.265248843
4878,-1.50258588,1.351653517,-1.114895295,0.2330948636,0.8349169933,1.447219483,2.206597104
4879,-1.532209766,1.354783124,-1.111920194,0.1362332635,0.7188977841,1.453906729,2.341160877
4880,-1.552260114,1.326225656,-1.113183038,0.212179569,0.7683354056,1.515598639,2.189274663
4881,-1.540553843,1.3522334,-1.154809648,0.3279124906,0.7805308405,1.444700046,2.189829203
4882,-1.561818663,1.383457947,-1.155868303,0.1771067679,0.7622524946,1.484140987,2.318416838
4883,-1.56174372,1.387723242,-1.10573807,0.2081998401,0.7778047001,1.470975481,2.220973649
4884,-1.503036276,1.353278006,-1.158526272,0.2886352618,0.7273329423,1.405698184,2.298881883
4885,-1.527081099,1.282204137,-1.235463942,0.2232547956,0.7823502075,1.517353118,2.345720277
4886,-1.51369678,1.375234572,-1.16358861,0.2606713117,0.7898825355,1.569569686,2.330993372
4887,-1.533385664,1.247215114,-1.241203314,0.3222727005,0.744750919,1.545404301,2.380913639
4888,-1.585726255,1.303860831,-1.249545297,0.2649388359,0.7965880267,1.457963139,2.270923363
4889,-1.455405058,1.330263171,-1.106860345,0.2646111673,0.8534409021,1.488215461,2.321282218
4890,-1.547843383,1.322603122,-1.182395213,0.1298546234,0.7835619272,1.549665054,2.364525393
4891,-1.491362254,1.41963125,-1.206806614,0.1269917555,0.8689268563,1.472487064,2.428140073
4892,-1.485978418,1.391688132,-1.098924368,0.2608159969,0.8134942128,1.51129099,2.268410097
4893,-1.550737672,1.345145054,-1.118014805,0.2136665127,0.8548862132,1.527299078,2.260236055
4894,-1.510645289,1.317228768,-1.14538556,0.1833223162,0.7624601704,1.514812064,2.272316068
4895,-1.518542892,1.286617353,-1.112978619,0.1412617663,0.8047739973,1.507284687,2.269330301
4896,-1.46550735,1.317110713,-1.045306105,0.2344602357,0.6503803787,1.515781223,2.36307854
4897,-1.508896628,1.31967282,-1.132967706,0.2581616358,0.8075597345,1.507338795,2.231404577
4898,-1.525499556,1.267815992,-1.100706833,0.3335812284,0.8911326885,1.57696594,2.213047485
4899,-1.476088578,1.291536401,-1.161088832,0.2057027247,0.8182604294,1.550419571,2.236690357
4900,-1.459290612,1.303474259,-1.13181905,0.2169793675,0.780538138,1.507852136,2.21451548
4901,-1.495192966,1.324937636,-1.150117302,0.2359691674,0.8101621532,1.539353376,2.261060727
4902,-1.518371257,1.285610123,-1.168615499,0.2354608417,0.7353136727,1.538258658,2.238986037
4903,-1.585849599,1.223492375,-1.182403076,0.2942605232,0.8488714613,1.439564924,2.285640778
4904,-1.505189713,1.349144559,-1.163349469,0.221891348,0.8160071391,1.40887395,2.300143193
4905,-1.488039723,1.246567349,-1.147552537,0.1993675002,0.7060331556,1.48722809,2.272536885
4906,-1.487507596,1.40007941,-1.162042033,0.155746705,0.7779838079,1.524100018,2.239445777
4907,-1.494579906,1.326757001,-1.163958825,0.2440443045,0.8168155293,1.498480054,2.196870799
4908,-1.540658499,1.407278617,-1.179517561,0.1320905023,0.8443207848,1.511882853,2.292777667
4909,-1.508859094,1.425581472,-1.110056387,0.2140494954,0.763640636,1.482763465,2.304735263
4910,-1.496219296,1.280214992,-1.136114868,0.2150814502,0.8801716206,1.475728762,2.209539436
4911,-1.535670519,1.295166916,-1.195787991,0.1439011541,0.8855403418,1.472928256,2.302495896
4912,-1.494326636,1.377978717,-1.12151916,0.1912209677,0.8022250591,1.573497735,2.22996509
4913,-1.530134556,1.313007505,-1.20406275,0.1420728693,0.7778971354,1.453902877,2.218408794
4914,-1.507572675,1.352202114,-1.156040233,0.06404201448,0.7929972908,1.432004216,2.29501593
4915,-1.506607827,1.360999877,-1.120315896,0.08928274178,0.8086123471,1.489353841,2.228583426
4916,-1.469339122,1.38125335,-1.133668876,0.03817752747,0.8027226461,1.460407845,2.289813153
4917,-1.469436212,1.390821364,-1.194547321,0.164589454,0.8509271677,1.463561019,2.202457407
4918,-1.541997534,1.394878925,-1.095065362,0.1540964758,0.8187109753,1.549105967,2.293206383
4919,-1.543773335,1.372795528,-1.124939898,0.169496748,0.827525107,1.489647726,2.336822803
4920,-1.544888884,1.356266731,-1.146819912,0.1294787699,0.7884730574,1.372757039,2.189286617
4921,-1.529426547,1.341200928,-1.176052726,0.111026323,0.8269790509,1.476498647,2.160228537
4922,-1.513671342,1.380387381,-1.137897989,0.1257704693,0.8087653144,1.501171966,2.277922898
4923,-1.527427917,1.252633124,-1.122502379,0.07017343983,0.8244066204,1.377819428,2.325195353
4924,-1.542417258,1.374664681,-1.260579103,0.1388555817,0.7937191551,1.441878158,2.219106032
4925,-1.505353155,1.413996788,-1.124110068,0.1905989772,0.8109037639,1.47395334,2.233172213
4926,-1.48466272,1.387787251,-1.152869386,0.15673964,0.8243438176,1.418342911,2.269101228
4927,-1.51261606,1.413805344,-1.195404359,0.1191060192,0.8017728102,1.400671733,2.22086669
4928,-1.509597705,1.238185401,-1.134320685,0.1477874579,0.8649139116,1.380209974,2.241171996
4929,-1.469726113,1.332276856,-1.123683712,0.1078474663,0.8162846884,1.420973992,2.211420188
4930,-1.532670315,1.358434195,-1.08498897,0.08229019,0.895834878,1.40658479,2.234509324
4931,-1.50001806,1.3714135,-1.172523836,0.1628313729,0.8403696958,1.431325466,2.206452494
4932,-1.488200964,1.426868402,-1.137180776,0.04300131687,0.8639845442,1.444251646,2.153252465
4933,-1.55594109,1.362435638,-1.132096099,0.06022976841,0.8001852445,1.378829312,2.245820202
4934,-1.498212112,1.362611228,-1.210970583,0.01864646404,0.8637851196,1.440167384,2.241356907
4935,-1.497964451,1.344283961,-1.15075771,0.07140652167,0.8531706094,1.433229124,2.156217895
4936,-1.503682874,1.319652247,-1.153982104,0.1310572231,0.8649070226,1.438706896,2.215088862
4937,-1.528340412,1.310615078,-1.235218721,0.1151909763,0.8250056209,1.423303094,2.221881079
4938,-1.49223389,1.363218526,-1.255265597,0.120366437,0.8967960408,1.364525019,2.220516613
4939,-1.502767224,1.335195706,-1.206292344,0.02134388442,0.8470118856,1.41701409,2.152517927
4940,-1.529254602,1.364418257,-1.199449687,0.0928027666,0.8507647094,1.322356934,2.214688743
4941,-1.451190169,1.329839372,-1.174235747,0.1210568396,0.7953351238,1.356547327,2.145868301
4942,-1.515527309,1.294106314,-1.229985281,0.06389871423,0.7878879876,1.348182395,2.273054593
4943,-1.511251909,1.333667353,-1.182255777,0.0818978783,0.9069464117,1.439971271,2.135113711
4944,-1.51376461,1.284802761,-1.239726943,0.15827788,0.889288305,1.420384668,2.231221925
4945,-1.483311464,1.406244065,-1.238290117,0.1870538553,0.8932022723,1.430261326,2.315657137
4946,-1.463814557,1.352375472,-1.230324382,0.1717848057,0.8458236269,1.42077802,2.253487973
4947,-1.491480875,1.427799213,-1.105279773,0.1305428649,0.7939919317,1.380890463,2.256848629
4948,-1.505693676,1.373449134,-1.202491412,0.1722048448,0.832888844,1.446235691,2.280955168
4949,-1.502921209,1.367242232,-1.133316345,0.1679172867,0.7999673534,1.43183066,2.248519544
4950,-1.47754021,1.347352786,-1.255997047,0.1324241163,0.8144134256,1.424074171,2.251974286
4951,-1.514272304,1.368900338,-1.191635862,0.1258410382,0.9081944217,1.348589375,2.205053143
4952,-1.508060484,1.236274036,-1.191705089,0.148793278,0.8377926651,1.486154711,2.329768684
4953,-1.518716212,1.348739774,-1.170876737,0.1563297309,0.8835613941,1.45245947,2.265180124
4954,-1.53142113,1.336031649,-1.265959511,0.1452908294,0.9091267274,1.486897736,2.267941957
4955,-1.504118607,1.334804441,-1.213841962,0.2104755517,0.8295649469,1.556834273,2.168046487
4956,-1.540822914,1.380991583,-1.259258167,0.1211482339,0.8694692206,1.359137797,2.175553865
4957,-1.506350325,1.391461843,-1.215776346,0.1986372594,0.9140586689,1.450293482,2.159856949
4958,-1.583691051,1.369149714,-1.218036125,0.1006054143,0.9282621418,1.43964739,2.245466662
4959,-1.549354884,1.381763263,-1.211131038,0.1644617219,0.9591984624,1.396983394,2.126981303
4960,-1.527514025,1.344597405,-1.23005042,0.1802045497,0.9065176285,1.434305898,2.139834276
4961,-1.532033795,1.388721382,-1.173183046,0.2394823493,0.9752100046,1.52717122,2.235157152
4962,-1.537583505,1.321162536,-1.081165942,0.1473089611,0.8869056326,1.406885122,2.303270316
4963,-1.574887815,1.405512022,-1.09854965,0.1802731174,0.8781339513,1.409251082,2.211507304
4964,-1.571165828,1.417134164,-1.171715809,0.1910886554,0.8650551611,1.400204382,2.259611793
4965,-1.54279671,1.395920729,-1.262642638,0.1867187778,0.8924605117,1.525878567,2.256926807
4966,-1.495331487,1.390557928,-1.11344977,0.2052731702,0.8707947683,1.49592888,2.251556841
4967,-1.537073818,1.356603465,-1.148934436,0.1479319997,0.8754409572,1.41923418,2.236834782
4968,-1.552519014,1.387268187,-1.182468956,0.169874074,0.8730177185,1.365974143,2.221371678
4969,-1.520834486,1.444927632,-1.264529844,0.2401930586,0.8368129215,1.37768763,2.169733613
4970,-1.573294178,1.462829125,-1.186804477,0.1593898522,0.8709830593,1.425205819,2.332514793
4971,-1.504913165,1.425431681,-1.153406258,0.1084757663,0.8773426833,1.529690452,2.25055123
4972,-1.52276054,1.490021415,-1.198801192,0.2348126963,0.8486663612,1.449158433,2.190562277
4973,-1.51482232,1.399769024,-1.170964361,0.1066275405,0.8103279218,1.456747355,2.205418504
4974,-1.54806783,1.38249061,-1.093516822,0.132058636,0.9089106932,1.457837656,2.15784133
4975,-1.537716233,1.35771192,-1.117724783,0.04092483249,0.8810028126,1.455782919,2.174092938
4976,-1.535878567,1.32674953,-1.070254082,0.09483182405,0.8902358075,1.466626579,2.161824318
4977,-1.544545062,1.369732989,-1.071342328,0.229055771,0.9020693222,1.378167724,2.251509782
4978,-1.543799027,1.334576223,-1.153239393,0.03599645726,0.8626031247,1.460834515,2.175725585
4979,-1.541032074,1.348297447,-1.216378669,0.1144101604,0.8193604382,1.427691323,2.224058074
4980,-1.495187533,1.385996407,-1.169152447,0.1296232774,0.7781850977,1.411217321,2.145205015
4981,-1.548858631,1.375353963,-1.137584955,0.2333350172,0.7763338392,1.427813058,2.089033157
4982,-1.503189059,1.42336593,-1.169183082,0.1445236531,0.7195779196,1.508772157,2.171225152
4983,-1.531070283,1.42342225,-1.257035471,0.1444788107,0.7913306458,1.535892965,2.207220355
4984,-1.524181048,1.383898924,-1.186929194,0.2182096119,0.8280810429,1.443427032,2.140018152
4985,-1.528782826,1.357187885,-1.167875655,0.09516157044,0.8292015732,1.441488243,2.202817983
4986,-1.486507219,1.368771037,-1.145714589,0.2406065626,0.7567103564,1.485843673,2.271547916
4987,-1.533559212,1.408532735,-1.095734995,0.1953275244,0.8563181088,1.392735268,2.305446549
4988,-1.519504589,1.385441665,-1.057692309,0.1750899796,0.7772047206,1.504935033,2.167877109
4989,-1.512338888,1.405079081,-1.110879319,0.1458321505,0.8667063671,1.426822616,2.199324328
4990,-1.506388137,1.322329729,-1.167708615,0.1857198097,0.9000546748,1.449317219,2.19207414
4991,-1.491234798,1.427145593,-1.065703788,0.2330122309,0.8176335437,1.476447984,2.22266969
4992,-1.514290888,1.444672732,-1.175873129,0.1696157934,0.8245361632,1.581081014,2.204896737
4993,-1.506064326,1.352291051,-1.086080227,0.2001649668,0.7662454596,1.55567457,2.367637686
4994,-1.494013989,1.458792668,-1.126951157,0.2176122346,0.7461769659,1.569921826,2.182062028
4995,-1.498540598,1.417473868,-1.05980544,0.1430705255,0.8093283575,1.545604725,2.196781531
4996,-1.487497542,1.450583458,-1.119860968,0.1721430511,0.7869263173,1.514673298,2.139495805
4997,-1.494996094,1.449979644,-1.13879803,0.1214180337,0.7881101092,1.43333819,2.214566684
4998,-1.45418632,1.442780152,-1.114540123,0.1657549388,0.7754696167,1.535114047,2.183330193
4999,-1.504650434,1.509710861,-1.11790108,0.2129924713,0.8309940558,1.533529313,2.277659213
5000,-1.491794814,1.522781944,-1.127169859,0.2076480597,0.7961048348,1.485675296,2.300080943
5001,-1.529909274,1.448969375,-1.194264867,0.2625693494,0.79984002,1.536381189,2.332406182
5002,-1.489599711,1.554845842,-1.163408675,0.2972104046,0.8328300013,1.4572772,2.293374172
5003,-1.505004378,1.456369342,-1.141517287,0.2941665703,0.8793689631,1.494607813,2.240963768
5004,-1.495050889,1.43622929,-1.168015434,0.1684252654,0.809491781,1.508951438,2.294421375
5005,-1.500610738,1.435236244,-1.075465017,0.1561667518,0.9014575466,1.587714169,2.251232631
5006,-1.485582874,1.403237567,-1.135795967,0.1524551001,0.8596384178,1.50039307,2.296115951
5007,-1.524107506,1.454424299,-1.098589248,0.1327244412,0.8264338801,1.557996382,2.214146112
5008,-1.532020518,1.496162186,-1.05300779,0.15302532,0.7747365143,1.515011467,2.268650188
5009,-1.483711557,1.437086358,-1.110729161,0.1490223257,0.7753178238,1.535683382,2.2681598
5010,-1.522627211,1.418541787,-1.149300982,0.1564800848,0.8396057867,1.511240633,2.300203699
5011,-1.47614451,1.551835777,-1.119899587,0.1213004387,0.6914768157,1.580894009,2.236335119
5012,-1.536639171,1.369073485,-1.156144072,0.2230379762,0.7547356741,1.454030295,2.230667583
5013,-1.451539176,1.480340741,-1.138666099,0.2461595796,0.8696536604,1.475873115,2.283629744
5014,-1.515774727,1.528885612,-1.187352235,0.2849725199,0.8600372819,1.446660304,2.323413533
5015,-1.495497799,1.345447447,-1.094250639,0.2076153072,0.7843272139,1.587088636,2.238620958
5016,-1.475253324,1.411613771,-1.099470502,0.1907485922,0.7764268179,1.507870712,2.328462062
5017,-1.547890805,1.443588422,-1.07898734,0.1320105112,0.8533426173,1.502578177,2.236620262
5018,-1.512790687,1.443674222,-1.042121587,0.1634816967,0.786016684,1.45081468,2.195941259
5019,-1.493626571,1.395732731,-1.048871398,0.1717209434,0.8911047985,1.494441433,2.256532397
5020,-1.536081488,1.469900877,-1.139322482,0.1525655199,0.8356071452,1.526435846,2.305286929
5021,-1.505269354,1.365611797,-1.15315418,0.2337361529,0.8624776876,1.472192879,2.23280368
5022,-1.521208022,1.382335301,-1.161662155,0.1217901696,0.8409124093,1.448140751,2.245211871
5023,-1.520190167,1.487009859,-1.161742116,0.1921403247,0.7892823321,1.486820737,2.290380191
5024,-1.49883812,1.441215212,-1.147097333,0.07744289335,0.9415686492,1.545005041,2.343697186
5025,-1.5067909,1.39862765,-1.174527492,0.181996488,0.8643631926,1.487018853,2.332466208
5026,-1.498164714,1.398507286,-1.219571206,0.213909877,0.9163033616,1.456185033,2.222543628
5027,-1.492139514,1.379084941,-1.160882758,0.1060470927,0.8951871562,1.592468401,2.335926579
5028,-1.49839726,1.477431465,-1.124972797,0.1832268156,0.872877327,1.448046507,2.237494655
5029,-1.502061568,1.389192981,-1.185354861,0.1701855475,0.8885417752,1.529316501,2.196064726
5030,-1.454324668,1.334482484,-1.136535402,0.1089019694,0.9013497216,1.565863774,2.244032096
5031,-1.458729398,1.366898781,-1.087713536,0.1346944575,0.8993704865,1.525736335,2.284324921
5032,-1.529025018,1.48737307,-1.1143514,0.03672749289,0.965135035,1.47665071,2.186496836
