"iteration","lambda1","lambda2"
2718,0.329884224161005,0.558688719543876
2719,0.329884224161005,0.558688719543876
2720,0.341433028058744,0.567953108259103
2721,0.339595221403057,0.572717520699661
2722,0.340397004796522,0.578677283704512
2723,0.342631782257958,0.572303407359803
2724,0.342631782257958,0.572303407359803
2725,0.349814586981219,0.575030150672311
2726,0.328521462691245,0.594596703443878
2727,0.333020627143025,0.596685183826651
2728,0.333020627143025,0.596685183826651
2729,0.333020627143025,0.596685183826651
2730,0.333020627143025,0.596685183826651
2731,0.333020627143025,0.596685183826651
2732,0.329549493515324,0.612807985041408
2733,0.319482285919573,0.605087874770912
2734,0.312853435883489,0.615784404456244
2735,0.312853435883489,0.615784404456244
2736,0.316591604607038,0.604401725714824
2737,0.30915222703523,0.618997338731079
2738,0.30915222703523,0.618997338731079
2739,0.301819454289596,0.614025206021784
2740,0.301819454289596,0.614025206021784
2741,0.301819454289596,0.614025206021784
2742,0.301819454289596,0.614025206021784
2743,0.300438091535528,0.615924694678806
2744,0.300438091535528,0.615924694678806
2745,0.309923799263521,0.599785484823773
2746,0.314119782955654,0.600145241148146
2747,0.307415661915659,0.600404951384822
2748,0.302370880105301,0.580751728384488
2749,0.296108532592443,0.578408064235614
2750,0.296108532592443,0.578408064235614
2751,0.303985214128177,0.579447482315021
2752,0.304833575527931,0.578672668590955
2753,0.30433103966067,0.57587302421978
2754,0.30408648284749,0.603925974840477
2755,0.308758826126221,0.615642906866354
2756,0.314627287963305,0.60498036578703
2757,0.314627287963305,0.60498036578703
2758,0.320970289760828,0.605512928442982
2759,0.320970289760828,0.605512928442982
2760,0.315765318248087,0.604970903676526
2761,0.315765318248087,0.604970903676526
2762,0.315765318248087,0.604970903676526
2763,0.318072788788719,0.603137568440701
2764,0.320221106769751,0.616459912632764
2765,0.320221106769751,0.616459912632764
2766,0.318437413880686,0.624590878807666
2767,0.318437413880686,0.624590878807666
2768,0.335647518947274,0.619325004492883
2769,0.331552234699201,0.617999879658483
2770,0.331552234699201,0.617999879658483
2771,0.35262086424965,0.62554490468813
2772,0.351596459637846,0.630144034316482
2773,0.351596459637846,0.630144034316482
2774,0.351596459637846,0.630144034316482
2775,0.351596459637846,0.630144034316482
2776,0.333536442082356,0.61368825716839
2777,0.344998045820882,0.607256530749008
2778,0.344998045820882,0.607256530749008
2779,0.336653737312959,0.610364325658636
2780,0.336653737312959,0.610364325658636
2781,0.341346236711842,0.613899707019969
2782,0.334072012888883,0.603592955471802
2783,0.335535663851247,0.596799197813467
2784,0.331107770153088,0.607282049526787
2785,0.331107770153088,0.607282049526787
2786,0.331938022316702,0.623286269138689
2787,0.331938022316702,0.623286269138689
2788,0.323974704645973,0.615999378140033
2789,0.332239095885032,0.615203035313569
2790,0.338183727090942,0.602662688698453
2791,0.338183727090942,0.602662688698453
2792,0.338183727090942,0.602662688698453
2793,0.329370889344172,0.608454743985733
2794,0.334344737087769,0.608141541724558
2795,0.330276627411611,0.617141444482173
2796,0.329167769440357,0.608648484385113
2797,0.32580667734076,0.598260437227329
2798,0.321999927833322,0.615963327691955
2799,0.317975659913181,0.627247684995338
2800,0.317975659913181,0.627247684995338
2801,0.317975659913181,0.627247684995338
2802,0.317975659913181,0.627247684995338
2803,0.317037381163626,0.625552189112973
2804,0.317037381163626,0.625552189112973
2805,0.327671853991667,0.62007944774464
2806,0.331166123234281,0.625443607422327
2807,0.331166123234281,0.625443607422327
2808,0.325644282256736,0.616617891604496
2809,0.324728477688418,0.605076338894803
2810,0.334264149984843,0.619276999484164
2811,0.340772084693071,0.619207319956629
2812,0.334588871266772,0.589209724613567
2813,0.337582942113507,0.588725051898483
2814,0.34409849745926,0.590634477279253
2815,0.34409849745926,0.590634477279253
2816,0.337148834997965,0.590309952472119
2817,0.337148834997965,0.590309952472119
2818,0.33299197709236,0.583215166296884
2819,0.335425861023564,0.579383385470309
2820,0.335425861023564,0.579383385470309
2821,0.335425861023564,0.579383385470309
2822,0.330080183448391,0.581095137680572
2823,0.329853857764446,0.580497497396691
2824,0.329853857764446,0.580497497396691
2825,0.326587292848005,0.577247383121942
2826,0.32205351164951,0.565947746724531
2827,0.333080669010856,0.567916682073449
2828,0.333080669010856,0.567916682073449
2829,0.333080669010856,0.567916682073449
2830,0.333080669010856,0.567916682073449
2831,0.321656065620213,0.577005258369804
2832,0.321656065620213,0.577005258369804
2833,0.321656065620213,0.577005258369804
2834,0.317853583153288,0.566389250826678
2835,0.317853583153288,0.566389250826678
2836,0.339586042541313,0.573268441375578
2837,0.323253220000019,0.560659085877607
2838,0.323253220000019,0.560659085877607
2839,0.321544597691182,0.55588863856436
2840,0.321544597691182,0.55588863856436
2841,0.337317263370899,0.55567944330666
2842,0.330159551541445,0.559199264163969
2843,0.330159551541445,0.559199264163969
2844,0.325294763728008,0.547079639571608
2845,0.325294763728008,0.547079639571608
2846,0.310277259777048,0.553559819444931
2847,0.310277259777048,0.553559819444931
2848,0.329423684664354,0.561115232504262
2849,0.317722190157214,0.550980269293426
2850,0.317722190157214,0.550980269293426
2851,0.329461365773022,0.566615796935666
2852,0.324258654287909,0.575347950581819
2853,0.334837322126308,0.580286550842947
2854,0.344774113114291,0.602409273764893
2855,0.328646574042194,0.595999277946953
2856,0.328646574042194,0.595999277946953
2857,0.328646574042194,0.595999277946953
2858,0.328646574042194,0.595999277946953
2859,0.328646574042194,0.595999277946953
2860,0.328646574042194,0.595999277946953
2861,0.347888743221696,0.59200844096795
2862,0.347888743221696,0.59200844096795
2863,0.347888743221696,0.59200844096795
2864,0.347334984960158,0.595855128967886
2865,0.346719355383994,0.60238061161759
2866,0.346719355383994,0.60238061161759
2867,0.348611750600928,0.596034833624495
2868,0.326165942659144,0.612854579144805
2869,0.331776493148847,0.610437193642823
2870,0.323384230926146,0.609173301159843
2871,0.33698226512901,0.603626911208034
2872,0.343385174245063,0.604614632725417
2873,0.343385174245063,0.604614632725417
2874,0.357301331705185,0.600962536741146
2875,0.357301331705185,0.600962536741146
2876,0.357301331705185,0.600962536741146
2877,0.356256356822549,0.577070770774089
2878,0.355445374542088,0.565996759362987
2879,0.357092527446297,0.569189955303872
2880,0.3591248148886,0.567153745055687
2881,0.354695756588081,0.565555403190504
2882,0.353036455881576,0.560679461721121
2883,0.353036455881576,0.560679461721121
2884,0.358838097856425,0.560352223843861
2885,0.358838097856425,0.560352223843861
2886,0.358838097856425,0.560352223843861
2887,0.351500682397138,0.563809300265258
2888,0.349108711456759,0.555451343968084
2889,0.340608933306027,0.560760874126992
2890,0.340432172620538,0.544928141142166
2891,0.34631813425246,0.552275302022213
2892,0.34631813425246,0.552275302022213
2893,0.34423924178463,0.541572758323462
2894,0.346043521570343,0.54446670839716
2895,0.346043521570343,0.54446670839716
2896,0.346510438604457,0.544047919067744
2897,0.346510438604457,0.544047919067744
2898,0.33541171985877,0.550615456910173
2899,0.346457368513184,0.541168982187199
2900,0.346457368513184,0.541168982187199
2901,0.354393886964229,0.54431406863797
2902,0.3541335457149,0.547770974942423
2903,0.353383149109676,0.560404965060628
2904,0.346078825437696,0.54978828152614
2905,0.352476047025634,0.564013157377797
2906,0.361615616199842,0.559208151172769
2907,0.354153295582065,0.552168774307783
2908,0.346837331116099,0.570377713334
2909,0.356318213589438,0.568079806933982
2910,0.34279831669644,0.563794763104987
2911,0.33357489205947,0.551782306637568
2912,0.323846609780643,0.545793716818575
2913,0.326452905130187,0.563377182597935
2914,0.326452905130187,0.563377182597935
2915,0.324295291618963,0.545558388353855
2916,0.317136846794655,0.550707344708647
2917,0.317136846794655,0.550707344708647
2918,0.316136199301329,0.557357736911468
2919,0.316136199301329,0.557357736911468
2920,0.319042364261223,0.57325596006126
2921,0.308011501804037,0.570522807983618
2922,0.319481040946322,0.572178066573246
2923,0.31215763876156,0.571045923081458
2924,0.314365138062598,0.602967865647335
2925,0.314712705443118,0.597487059540826
2926,0.322071270677167,0.599708878454073
2927,0.314667467308171,0.596295505677703
2928,0.327326388388942,0.589568049411785
2929,0.327326388388942,0.589568049411785
2930,0.327326388388942,0.589568049411785
2931,0.326952855222834,0.590696368040135
2932,0.326952855222834,0.590696368040135
2933,0.326952855222834,0.590696368040135
2934,0.326952855222834,0.590696368040135
2935,0.328445408835148,0.586558424399775
2936,0.328445408835148,0.586558424399775
2937,0.317663094685128,0.585255327741573
2938,0.322845689566656,0.587879289173741
2939,0.322845689566656,0.587879289173741
2940,0.322845689566656,0.587879289173741
2941,0.322845689566656,0.587879289173741
2942,0.311805247863606,0.586162609160555
2943,0.322382073374859,0.582987172970976
2944,0.316204753588599,0.572073363531727
2945,0.316204753588599,0.572073363531727
2946,0.319049410504889,0.580444972442199
2947,0.32675274813999,0.582796473207724
2948,0.32675274813999,0.582796473207724
2949,0.32675274813999,0.582796473207724
2950,0.32675274813999,0.582796473207724
2951,0.338065976929499,0.583999636595502
2952,0.338065976929499,0.583999636595502
2953,0.328380499172718,0.580093295123325
2954,0.328380499172718,0.580093295123325
2955,0.331471435655474,0.589340635617839
2956,0.326401987331612,0.589915929676132
2957,0.343424836659,0.591844334912031
2958,0.335628047096678,0.600773014276766
2959,0.335628047096678,0.600773014276766
2960,0.348028762088873,0.605194048594082
2961,0.348028762088873,0.605194048594082
2962,0.352914081563587,0.612320907943531
2963,0.352914081563587,0.612320907943531
2964,0.333409476517649,0.593354984810058
2965,0.332697297577898,0.5932414735995
2966,0.321902676912106,0.605833125673334
2967,0.309408669979741,0.603074254568786
2968,0.305011981193425,0.609179450379993
2969,0.305292388650174,0.607334278508193
2970,0.306539332753617,0.586967624490679
2971,0.313877996817027,0.581678028761054
2972,0.318369831776341,0.581851866541402
2973,0.313140735231763,0.589821510719776
2974,0.325408833745179,0.606049368738252
2975,0.316335345965582,0.597419554516264
2976,0.316335345965582,0.597419554516264
2977,0.315648101301199,0.590959633130778
2978,0.316081414163044,0.588556001232618
2979,0.316081414163044,0.588556001232618
2980,0.316081414163044,0.588556001232618
2981,0.311757579003898,0.574505708691148
2982,0.311757579003898,0.574505708691148
2983,0.317427103680051,0.580593376795438
2984,0.320450901151049,0.580074603755339
2985,0.320450901151049,0.580074603755339
2986,0.324703192578346,0.574796868177709
2987,0.325299823100806,0.563762498910927
2988,0.329827009692295,0.566516746460767
2989,0.319614094535884,0.582157687878594
2990,0.319614094535884,0.582157687878594
2991,0.332547139123798,0.570173999755935
2992,0.332547139123798,0.570173999755935
2993,0.330178216110186,0.574783528207832
2994,0.330178216110186,0.574783528207832
2995,0.335147900793826,0.577886236515289
2996,0.343743108343148,0.570765177898569
2997,0.343743108343148,0.570765177898569
2998,0.343743108343148,0.570765177898569
2999,0.343743108343148,0.570765177898569
3000,0.336957972117795,0.57633572986385
3001,0.346576539526539,0.564879776096439
3002,0.339138165774282,0.559327892336398
3003,0.32290756833496,0.562942826342178
3004,0.321491023281034,0.553001734786918
3005,0.321491023281034,0.553001734786918
3006,0.326104610996596,0.554073247685902
3007,0.326104610996596,0.554073247685902
3008,0.327225956044307,0.559194710847351
3009,0.340267545841537,0.558729871446696
3010,0.34463446346899,0.572265493785167
3011,0.349432267244374,0.573934414552044
3012,0.349432267244374,0.573934414552044
3013,0.348388068584886,0.556337006807849
3014,0.348565386330545,0.561917192877826
3015,0.331565292134404,0.570080019737591
3016,0.331333124297305,0.579649499067476
3017,0.331333124297305,0.579649499067476
3018,0.331272946345899,0.577202501274109
3019,0.331272946345899,0.577202501274109
3020,0.331272946345899,0.577202501274109
3021,0.331272946345899,0.577202501274109
3022,0.326607192597044,0.576857246394726
3023,0.32799507374882,0.59088808180315
3024,0.341005010641867,0.583732890583248
3025,0.341005010641867,0.583732890583248
3026,0.331899590953994,0.565426586248734
3027,0.331899590953994,0.565426586248734
3028,0.333105117727268,0.576631574402743
3029,0.333105117727268,0.576631574402743
3030,0.33729099720535,0.571682725637005
3031,0.336009906751134,0.566225842190295
3032,0.331120170664956,0.554526726463064
3033,0.332892741132946,0.545530090722933
3034,0.332874367563766,0.559026215145078
3035,0.331906680399556,0.567278816643038
3036,0.325268133924435,0.571151456715192
3037,0.322214613007343,0.5727476762828
3038,0.322628929426772,0.582841148419334
3039,0.322628929426772,0.582841148419334
3040,0.323410623882799,0.590943154964024
3041,0.327605130813802,0.585403761075335
3042,0.33278336096924,0.580158695907357
3043,0.33278336096924,0.580158695907357
3044,0.344366316886094,0.573497613669983
3045,0.321867843726615,0.586204251256903
3046,0.326159158158985,0.589312449196598
3047,0.314975669082432,0.588716881924324
3048,0.30855117313921,0.587141861994023
3049,0.303979292244963,0.58382592019402
3050,0.308261261656914,0.565862622694178
3051,0.307638276896565,0.573863350839744
3052,0.307638276896565,0.573863350839744
3053,0.306510846845004,0.576882978493136
3054,0.305553015614753,0.572258579347882
3055,0.305079461977214,0.578193096101317
3056,0.305079461977214,0.578193096101317
3057,0.317003496819212,0.582542732510603
3058,0.321003018304973,0.564796263289168
3059,0.321003018304973,0.564796263289168
3060,0.321003018304973,0.564796263289168
3061,0.321003018304973,0.564796263289168
3062,0.321003018304973,0.564796263289168
3063,0.311596697814252,0.55278425660367
3064,0.311596697814252,0.55278425660367
3065,0.313084066336352,0.562168952865912
3066,0.313084066336352,0.562168952865912
3067,0.313084066336352,0.562168952865912
3068,0.313084066336352,0.562168952865912
3069,0.310026355149136,0.562658205392207
3070,0.310026355149136,0.562658205392207
3071,0.310026355149136,0.562658205392207
3072,0.310026355149136,0.562658205392207
3073,0.310026355149136,0.562658205392207
3074,0.315272682509764,0.556112147460278
3075,0.313413051539146,0.550003828286286
3076,0.315348270312741,0.555579710806365
3077,0.313309644427662,0.553739796189485
3078,0.321065710652215,0.566774315571123
3079,0.321065710652215,0.566774315571123
3080,0.315838158276427,0.591476074302084
3081,0.309406046824276,0.589585075507293
3082,0.314065513040729,0.578085102841684
3083,0.320263397830848,0.568291193759194
3084,0.319560477348294,0.561653096678795
3085,0.317989695229215,0.549246404317362
3086,0.317989695229215,0.549246404317362
3087,0.317989695229215,0.549246404317362
3088,0.317989695229215,0.549246404317362
3089,0.331368532908117,0.533356925273128
3090,0.33474542108117,0.535340442555439
3091,0.327814933876071,0.541237330412866
3092,0.327814933876071,0.541237330412866
3093,0.327814933876071,0.541237330412866
3094,0.328620126495402,0.545513636181068
3095,0.325677635700419,0.541843225911319
3096,0.331845759029098,0.567506945255635
3097,0.342964861591403,0.567998343155968
3098,0.351140266266011,0.568275713229041
3099,0.349314255212947,0.565416027517493
3100,0.349238932384309,0.575665637579642
3101,0.345458866516383,0.593770360504187
3102,0.337864704287244,0.58728240347162
3103,0.337864704287244,0.58728240347162
3104,0.344205010059621,0.577513637875464
3105,0.344205010059621,0.577513637875464
3106,0.344343626744561,0.57978435353643
3107,0.344343626744561,0.57978435353643
3108,0.343251260980678,0.56950591488301
3109,0.343251260980678,0.56950591488301
3110,0.327272204375245,0.539709159919712
3111,0.327272204375245,0.539709159919712
3112,0.327272204375245,0.539709159919712
3113,0.328863521166953,0.554731030895266
3114,0.325393566224691,0.546014512196213
3115,0.333888669628593,0.531599425681525
3116,0.325554447812354,0.542854778572748
3117,0.325554447812354,0.542854778572748
3118,0.325554447812354,0.542854778572748
3119,0.310961347370856,0.552363953172521
3120,0.313590960483324,0.553005121877263
3121,0.313408660786708,0.547257088709629
3122,0.320085072149246,0.541912434660046
3123,0.308812041078004,0.529741138432479
3124,0.310461130706944,0.535306475626502
3125,0.333081750736281,0.515336254416265
3126,0.327411977718816,0.520810932231879
3127,0.305254254678405,0.5102928215517
3128,0.294223135897304,0.521827430658705
3129,0.294223135897304,0.521827430658705
3130,0.316954315460137,0.521215336883717
3131,0.30954542361051,0.534687715385387
3132,0.30954542361051,0.534687715385387
3133,0.297615643931778,0.5335365811424
3134,0.297615643931778,0.5335365811424
3135,0.297008306296564,0.528289905349006
3136,0.311145457292221,0.532497443878245
3137,0.311145457292221,0.532497443878245
3138,0.295086176697868,0.538042930036564
3139,0.299402432505004,0.533879718394513
3140,0.292277174041719,0.525109552006792
3141,0.295786379393241,0.530469869423354
3142,0.297353211714868,0.531940657190808
3143,0.297353211714868,0.531940657190808
3144,0.299791888576676,0.538356773450372
3145,0.30887630822824,0.545329922222821
3146,0.30887630822824,0.545329922222821
3147,0.305955818386721,0.530514754936783
3148,0.302106728315141,0.538558398381549
3149,0.312039625997247,0.537067017551227
3150,0.312039625997247,0.537067017551227
3151,0.312039625997247,0.537067017551227
3152,0.312039625997247,0.537067017551227
3153,0.301895974138587,0.537477207691169
3154,0.301895974138587,0.537477207691169
3155,0.301895974138587,0.537477207691169
3156,0.287862976647612,0.536407348089221
3157,0.2887632725618,0.53560098818074
3158,0.281076605127015,0.541547763757054
3159,0.281076605127015,0.541547763757054
3160,0.277708628639066,0.545780213716661
3161,0.277708628639066,0.545780213716661
3162,0.289640707778394,0.536846066722029
3163,0.298535091286997,0.544316568981467
3164,0.298535091286997,0.544316568981467
3165,0.295937238757779,0.552004270036436
3166,0.298066035351467,0.546296335508881
3167,0.298066035351467,0.546296335508881
3168,0.288210844703,0.542815344992999
3169,0.289642735772986,0.545113039881304
3170,0.290921692633115,0.548210080684791
3171,0.290921692633115,0.548210080684791
3172,0.288499948309208,0.550241287641333
3173,0.288499948309208,0.550241287641333
3174,0.288499948309208,0.550241287641333
3175,0.293926523071113,0.560071609267297
3176,0.286290764331321,0.549418638482813
3177,0.284124784482441,0.544248206129763
3178,0.278417160631287,0.553773991491443
3179,0.281755646624088,0.568992600159732
3180,0.288130820634383,0.556989134249117
3181,0.295241791759691,0.567616000279322
3182,0.295241791759691,0.567616000279322
3183,0.293818768786965,0.578052302467652
3184,0.290026217095112,0.594554499897568
3185,0.284558866833327,0.616852902127593
3186,0.284558866833327,0.616852902127593
3187,0.287910262902216,0.605392039773636
3188,0.293262878647806,0.590207696390262
3189,0.291354874982876,0.581986476816115
3190,0.291354874982876,0.581986476816115
3191,0.301009539029363,0.571601462215025
3192,0.301009539029363,0.571601462215025
3193,0.294070102481033,0.572452080998059
3194,0.301625745557033,0.575013458594297
3195,0.283993343774471,0.5681340836853
3196,0.283993343774471,0.5681340836853
3197,0.284723748120399,0.561167447782607
3198,0.288543973054258,0.566199413343153
3199,0.288543973054258,0.566199413343153
3200,0.288543973054258,0.566199413343153
3201,0.292489592098317,0.569713513815818
3202,0.294944085770187,0.560503611070899
3203,0.30737151784552,0.55379735461216
3204,0.311239784628676,0.563646229753232
3205,0.322597214929299,0.568968717892335
3206,0.315316397025163,0.572278979955141
3207,0.315316397025163,0.572278979955141
3208,0.315316397025163,0.572278979955141
3209,0.311505418145049,0.575987075055931
3210,0.306437202127187,0.576538266360134
3211,0.319999310141298,0.555131352051827
3212,0.319999310141298,0.555131352051827
3213,0.320192263186429,0.548072071915039
3214,0.303427938714185,0.53993592967714
3215,0.303427938714185,0.53993592967714
3216,0.3106886347521,0.52793994882146
3217,0.3106886347521,0.52793994882146
3218,0.3106886347521,0.52793994882146
3219,0.3106886347521,0.52793994882146
3220,0.297556139674383,0.535704762713734
3221,0.297556139674383,0.535704762713734
3222,0.29985379218408,0.530837182204795
3223,0.309169505968008,0.521860233722359
3224,0.314724484129637,0.52125041882813
3225,0.303527304928659,0.508748865276961
3226,0.303527304928659,0.508748865276961
3227,0.296195395090751,0.511644809324553
3228,0.296195395090751,0.511644809324553
3229,0.2917035380397,0.514576281912576
3230,0.285027335783407,0.513035633157071
3231,0.285027335783407,0.513035633157071
3232,0.278405877292524,0.502424730246379
3233,0.278405877292524,0.502424730246379
3234,0.282931832501796,0.510089537644177
3235,0.278001181669809,0.517302683527245
3236,0.258237188642643,0.52583492948541
3237,0.260880088170295,0.524514569792648
3238,0.260880088170295,0.524514569792648
3239,0.284863850804569,0.519924801886365
3240,0.282711854999245,0.527810689972301
3241,0.282711854999245,0.527810689972301
3242,0.282711854999245,0.527810689972301
3243,0.28963855848693,0.512858976399879
3244,0.28963855848693,0.512858976399879
3245,0.281394773763101,0.50815017111575
3246,0.281394773763101,0.50815017111575
3247,0.287083332157924,0.522934029627327
3248,0.29157456686641,0.514740721712797
3249,0.29080648131147,0.513963615197983
3250,0.29080648131147,0.513963615197983
3251,0.29080648131147,0.513963615197983
3252,0.298915639393763,0.517284932969914
3253,0.291260095153514,0.512189302602112
3254,0.291260095153514,0.512189302602112
3255,0.2975388853633,0.517261153031014
3256,0.2975388853633,0.517261153031014
3257,0.295890215603786,0.505393884066324
3258,0.302997940044162,0.515851053044228
3259,0.302997940044162,0.515851053044228
3260,0.301953464723471,0.50854694489792
3261,0.301953464723471,0.50854694489792
3262,0.292057129507376,0.512731410889192
3263,0.292057129507376,0.512731410889192
3264,0.292961641657609,0.521267586187282
3265,0.292961641657609,0.521267586187282
3266,0.294280298743939,0.535943877705443
3267,0.294280298743939,0.535943877705443
3268,0.289893206772437,0.531892152172896
3269,0.277591289969332,0.544138260179054
3270,0.289680763965811,0.546969209303189
3271,0.292345062792482,0.551828790554834
3272,0.292345062792482,0.551828790554834
3273,0.292345062792482,0.551828790554834
3274,0.30929152259058,0.534808998344017
3275,0.30929152259058,0.534808998344017
3276,0.30929152259058,0.534808998344017
3277,0.295552309224503,0.563130745122385
3278,0.295552309224503,0.563130745122385
3279,0.302282784059856,0.56326573780581
3280,0.302282784059856,0.56326573780581
3281,0.302282784059856,0.56326573780581
3282,0.292287816980199,0.570493424893669
3283,0.297937935321842,0.576806022078415
3284,0.295017662452726,0.580834664890444
3285,0.295017662452726,0.580834664890444
3286,0.295017662452726,0.580834664890444
3287,0.295017662452726,0.580834664890444
3288,0.306293217194427,0.584478327215291
3289,0.302283615379716,0.577970698667837
3290,0.302283615379716,0.577970698667837
3291,0.31207938155169,0.56361911929373
3292,0.31207938155169,0.56361911929373
3293,0.31207938155169,0.56361911929373
3294,0.293319641192143,0.56999697161588
3295,0.295136245104322,0.56783192334095
3296,0.283430156965798,0.564367496493961
3297,0.289687979204843,0.573399227400328
3298,0.289687979204843,0.573399227400328
3299,0.291987919242025,0.560568656553262
3300,0.299143964133147,0.570223883108546
3301,0.294053605282472,0.572796289602262
3302,0.286641989110929,0.571596874323212
3303,0.289159856016696,0.571820042275044
3304,0.289159856016696,0.571820042275044
3305,0.295330121493901,0.573528559673236
3306,0.290431143324746,0.567858416961796
3307,0.290431143324746,0.567858416961796
3308,0.290431143324746,0.567858416961796
3309,0.290072562170716,0.565965735160658
3310,0.290072562170716,0.565965735160658
3311,0.290072562170716,0.565965735160658
3312,0.297847277758566,0.572834521891437
3313,0.297847277758566,0.572834521891437
3314,0.305017902673257,0.566742436727885
3315,0.30276807719672,0.568632884229923
3316,0.297111214030963,0.5719901027754
3317,0.297111214030963,0.5719901027754
3318,0.286368682690602,0.572158689783471
3319,0.286368682690602,0.572158689783471
3320,0.293378101795006,0.582062395359159
3321,0.293378101795006,0.582062395359159
3322,0.293378101795006,0.582062395359159
3323,0.279685649448993,0.582061671603616
3324,0.27367619936318,0.583497541190601
3325,0.27367619936318,0.583497541190601
3326,0.270383506071371,0.583438628595467
3327,0.272606459378899,0.56742077958511
3328,0.285976545397284,0.558305251586785
3329,0.284084499501116,0.569891841104588
3330,0.284084499501116,0.569891841104588
3331,0.284084499501116,0.569891841104588
3332,0.284084499501116,0.569891841104588
3333,0.275153104228474,0.566253174929417
3334,0.275153104228474,0.566253174929417
3335,0.265464780440528,0.567538912973891
3336,0.282955423865815,0.558731323902257
3337,0.280163899303767,0.577380469797653
3338,0.277766792008914,0.591148050367609
3339,0.277766792008914,0.591148050367609
3340,0.28324809618874,0.586688719560634
3341,0.28324809618874,0.586688719560634
3342,0.273014585860283,0.573806121819518
3343,0.283840451835604,0.554688153207107
3344,0.292936458208961,0.559664918222434
3345,0.287900826277906,0.556315576821297
3346,0.287900826277906,0.556315576821297
3347,0.287900826277906,0.556315576821297
3348,0.314746370924963,0.566414626848643
3349,0.314746370924963,0.566414626848643
3350,0.314746370924963,0.566414626848643
3351,0.314746370924963,0.566414626848643
3352,0.302719643284005,0.573916366355893
3353,0.297963013822003,0.569886242261854
3354,0.301222035972143,0.57500085570113
3355,0.301222035972143,0.57500085570113
3356,0.301222035972143,0.57500085570113
3357,0.301222035972143,0.57500085570113
3358,0.303361796243167,0.570359659424715
3359,0.303361796243167,0.570359659424715
3360,0.303361796243167,0.570359659424715
3361,0.298059210231739,0.561340492989425
3362,0.312538443361254,0.572079855439018
3363,0.307648589698126,0.566943808411389
3364,0.310288587106652,0.563426914385719
3365,0.302776002764922,0.569644297836602
3366,0.304853582929278,0.570355269963683
3367,0.304853582929278,0.570355269963683
3368,0.301311120883696,0.575713506402956
3369,0.301372589176396,0.568368017057344
3370,0.309391826437718,0.570406862684585
3371,0.319937090451076,0.586332009390087
3372,0.327574239960958,0.583252768969526
3373,0.330196017958833,0.576873567093956
3374,0.330196017958833,0.576873567093956
3375,0.332242107833161,0.57197924483642
3376,0.332198464612974,0.574507022552586
3377,0.329936742702082,0.579016621524395
3378,0.337904696556238,0.585394025839398
3379,0.336518994321215,0.580928387072819
3380,0.341876769637281,0.598125260634912
3381,0.341876769637281,0.598125260634912
3382,0.337875164885581,0.601207589501511
3383,0.332194682291633,0.597564400873039
3384,0.338564230114082,0.587987186978711
3385,0.327540213529488,0.581545094710657
3386,0.333261206656996,0.589683283210299
3387,0.321568489267279,0.586679441054126
3388,0.324784014871359,0.585454504423214
3389,0.323489157733568,0.582956585890402
3390,0.323489157733568,0.582956585890402
3391,0.313415962539164,0.582826505335217
3392,0.324364843137971,0.598317610641739
3393,0.319835830135869,0.595692984346202
3394,0.317025436961672,0.597775676210029
3395,0.317025436961672,0.597775676210029
3396,0.322606475659427,0.600644673378513
3397,0.322606475659427,0.600644673378513
3398,0.318655926715728,0.59273752254997
3399,0.317965422144325,0.590255311091762
3400,0.310262844607499,0.583562202877219
3401,0.312242789876989,0.578458920977761
3402,0.317716292105053,0.577463906815647
3403,0.313465724087042,0.562960009304635
3404,0.315679343732481,0.562414447139543
3405,0.315679343732481,0.562414447139543
3406,0.320217160941795,0.549688215913096
3407,0.319794258738414,0.541428892960484
3408,0.315219856595789,0.544552438914189
3409,0.315219856595789,0.544552438914189
3410,0.315219856595789,0.544552438914189
3411,0.315219856595789,0.544552438914189
3412,0.312605520836722,0.548085359104717
3413,0.312605520836722,0.548085359104717
3414,0.312605520836722,0.548085359104717
3415,0.30156919002331,0.562804856364235
3416,0.32971445958494,0.576137025117663
3417,0.321490101663587,0.586949034091244
3418,0.313900654656304,0.586354091942251
3419,0.320765689901387,0.575670889386535
3420,0.320765689901387,0.575670889386535
3421,0.308088524814763,0.56521198304499
3422,0.315114245187786,0.576596524653792
3423,0.315594565745755,0.578319732284423
3424,0.332738678549243,0.570238183968579
3425,0.332738678549243,0.570238183968579
3426,0.332738678549243,0.570238183968579
3427,0.337479145461481,0.569653304242665
3428,0.337479145461481,0.569653304242665
3429,0.355953212504295,0.555959642482499
3430,0.353956931915105,0.543750077329668
3431,0.358418207687399,0.542387115215384
3432,0.355119586440182,0.533989014478925
3433,0.354040157305337,0.527073031362113
3434,0.355753405494932,0.530490610319503
3435,0.360421298729866,0.531060420526824
3436,0.360421298729866,0.531060420526824
3437,0.353016141969927,0.528653160355257
3438,0.345676809618158,0.53964276301581
3439,0.345676809618158,0.53964276301581
3440,0.347052491759714,0.548405474828505
3441,0.347560047013541,0.550811621572388
3442,0.360544460632521,0.561683403314156
3443,0.354258516007755,0.543961801180561
3444,0.362611279874774,0.557768580847063
3445,0.363899800808096,0.567404495679894
3446,0.352954487636204,0.56561598060776
3447,0.352954487636204,0.56561598060776
3448,0.342847848919739,0.553417725524474
3449,0.351034105631921,0.555841552584046
3450,0.369141028887487,0.562385846715277
3451,0.369141028887487,0.562385846715277
3452,0.367963739518835,0.570722132182156
3453,0.346172844675683,0.57026169144178
